,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
9,1990,SIA/MP/MIN/33124/2019,6741/2020,RICHHARA STONE (GITTY) QUARRY  Khasra No. 434/1,LAKHAN SINGH YADAV RICHHARA STONE (GITTY) QUARRY  KHASRA NO. 434/1,EC Granted,EC,
0,1991,SIA/MP/MIN/51997/2016,,"Environmental Clearance for Veergarh Stone Auction Quarry, Proponent Shri Manish Kumar Jain S/o Shri Phool Chand Jain, Resi. Police Staion Ke Samne, Buxwaha Dist. Chhatarpur (MP)",MINING,Delisted,EC,
1,1992,SIA/MP/MIN/59068/2016,,Diaspore & Pyrophyllite Mining Project,GLOBUS ENVIRONMENT ENGINEERING SERVICES,Delisted,EC,
2,1993,SIA/MP/MIN/185507/2020,8218/2021,Dungariya Stone Quarry of Shri Sitaram Stone Crusher,DUNGARIYA STONE QUARRY OF SHRI SITARAM STONE CRUSHER,EC Granted,EC,
3,1994,SIA/MP/MIN/185625/2020,8018/2020,SARANG GADH SAND DEPOSIT QUARRY,K.G.DEVELOPERS,EC Granted,EC,
4,1995,SIA/MP/MIN/31838/2019,5971/2019,Tihai Gitti Stone Deposit Mine,VIVEK MISHRA,EC Granted,EC,
5,1996,SIA/MP/MIN/32065/2018,,padhoura sand mine,PADHWAR GRAM PANCHAYAT MINE,WithdrawEC,EC,
6,1997,SIA/MP/MIN/92300/2019,,Kuklah Stone Quarry Lease,KRISHNA KUMAR JHA,Delisted,EC,
7,1998,SIA/MP/MIN/170939/2020,7559/2020,Mudahara Gitti Stone Mine,MUDAHARA GITTI STONE MINE,EC Granted,EC,
8,1999,SIA/MP/MIN/32690/2019,6076/2019,Pitawali Stone Quarry,TNC ENTERPRISES,EC Granted,EC,
9,2000,SIA/MP/MIN/177387/2020,8055/2020,Beldongari Stone quarry,M/S SHREYA STONE CRUSHER,EC Granted,EC,
0,2001,SIA/MP/MIN/37433/2015,,"Environmental Clearance Sonpur metal Stone Deposit Quarry Smt. Kalpana Sahu w/o Shri Vijay sahu Resi. Mehata Colony, Gulabara  Tehsil & Distt. Chhindwara (MP)",MINING,Delisted,EC,
1,2002,SIA/MP/MIN/37501/2015,,JVR Minerals,JVR MINERALS,Delisted,EC,
2,2003,SIA/MP/MIN/37504/2015,,"Environmental Clearance for Tiwara kamth  Stone Quarry, Kh.no- 258, Area- 3.950 Ha., Prodution - 71250 CUM, Teh- Mohkhed, Dist.- Chhindwara,
Applicant- M/s KNR Construction Ltd. Add- NH-69, MP-03 Project, Vill.- Mordongri, Padhurna, Distt.- Chhindwa",mining of minerals,Delisted,EC,
3,2004,SIA/MP/MIN/37510/2015,,Dang Sarkar Crusher Stone Quarry,A ATISH JATAV,Delisted,EC,
4,2005,SIA/MP/MIN/37526/2015,,"Environmental Clearance for  Hirapur Flag  Stone  Quarry, Proponent Shri Asim Tiwari S/o Shri Laxminarayan Tiwari, Resi. Anik Industries The. & Dist Inore (MP)",STONE MEN,Delisted,EC,
