,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/UP/MIN/36226/2019,4820,"Proposed Building Stone (Khandas, Gitty/Boulder) Mining Project at Khand No. 7, Gata No. 199 of Area: 0.8090 Ha., (1.99 Acre) Village: Kumhraura, Tehsil & District: Mahoba, State: Uttar Pradesh., M/s",AJAY STONE MILL,EC Granted,EC,
2,2,SIA/UP/MIS/55933/2020,5790,"Common Bio-medical Waste Treatment Facility (CBWTF) proposed by M/S JKN PURVANCHAL CBWTF WORKS at Village- Paharpur, Post- Gotha Rasoolpur, Tehsil or District- Deoria-274201 (UP).",M/S JKN PURVANCHAL CBWTF WORKS,EC Granted,EC,
3,3,SIA/UP/MIN/217783/2021,6432,Gadiyagaow Red Morrum Mining projec,M/S K. B. SINGH CRUSHING CONSTRUCTION,EC Granted,EC,
4,4,SIA/UP/MIN/217767/2021,6431,"“Building Stone (Khanda, Gitti, Boulder) Mining Project” at Gata No - 23 (Khand No - 07), Area: 2.00 Ha, Village: Dasna, Tehsil: Moth, District:  Jhansi (U.P.)",M/S RAJ CONSTRUCTION COMPANY.,EC Granted,EC,
5,5,SIA/UP/MIN/57494/2020,5983,"BUILDING STONE (SANDSTONE) MINE AT VILLAGE- ADHWAR, TEHSIL- CHUNAR, MIRZAPUR",SHRI ABHAY SINGH,EC Granted,EC,
6,6,SIA/UP/MIN/221565/2021,6479,"Ordinary Soil Excavation” Project at Gata No.–133, 408, Village-Kharagpur Jagatpur, Tehsil & District- Moradabad, Uttar Pradesh",MOHAMMAD RAFI,EC Granted,EC,
7,7,SIA/UP/MIN/32731/2019,,"“Brick Earth Mining” in Village- Lakshminagar Grant, Gata no- 719, 793, 867, 1024, 1189, 1196, Tehsil- Mankapur, District- Gonda (U.P)",M/S. PAWAN BRICK FIELD,Delisted,EC,
8,8,SIA/UP/MIN/32851/2018,,M/s Shree Balaji Bricks Store,M/S SHREE BALAJI BRICKS STORE,Delisted,EC,
9,9,SIA/UP/MIN/144254/2020,,Brick Earth Mining,BANKEY BIHARI BRICK FIELD,Delisted,EC,
10,10,SIA/UP/MIS/161987/2020,5717,Construction of Rubber Dam at 1.5Km Downstream of Taj Mahal on River Yamuna in Agra city,IRRIGATION AND WATER RESOURCE DEPARTMENT,EC Granted,EC,
1,11,SIA/UP/MIN/125742/2019,5253,Shree Ji Ent Udhyog,M/S SHREE JI ENT UDHYOG,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",EC,
2,12,SIA/UP/MIN/46014/2019,,M/s SUBHASH CHAND ENT BHATTA,M/S  SUBHASHCHAND ENT BHATTA,Delisted,EC,
3,13,SIA/UP/MIN/126768/2019,5488,Firm Baba Brick Field,FIRM BABA BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",EC,
4,14,SIA/UP/MIN/131466/2019,5385,Bhojpur Pahadi Building Stone (sandstone) Mining project,M/S JAGRITI INFRATECH PVT. LTD.,EC Granted,EC,
5,15,SIA/UP/MIS/127561/2019,5718,Group Housing Project,METROS SUITES HOMES LLP,EC Granted,EC,
6,16,SIA/UP/MIN/127790/2019,5414,Shri Balaji Ent Udhyog,M/S SHRI BALAJI ENT UDHYOG,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",EC,
7,17,SIA/UP/MIS/47377/2018,5288/4589,"Environment Clearance of proposed Integrated Township at Naini, Allahabad, U. P.",ALLAHABAD DEVELOPMENT AUTHORITY ALLAHABAD,EC Granted,EC,
8,18,SIA/UP/MIN/77295/2021,7111-6646,"Makarbai Building Stone, Khanda /Boulder/ Ballast (Gitti) Mining project",SHRI BEEPENDRA SINGH,EC Granted,EC,
9,19,SIA/UP/MIN/33753/1990,4901,M/s KANHA ENT UDYOG,KANHA ENT UDYOG,EC Granted,EC,
10,20,SIA/UP/MIN/33823/2019,,"Brick Earth Mining Project M/s Jai Tulsi Brick Field, Gata No 40, 65, 148/2, Village: Sohjani Umerpur, Tehsil : Shamli Dist : Shamli, U.P",M/S JAI TULSI BRICK FIELD,Delisted,EC,
1,21,SIA/UP/MIS/111215/2019,4929,"Expansion of Proposed Group Housing-6 at DA-1, Hightech City Allahabad",PANCHAM REALCON PVT LTD,EC Granted,EC,
2,22,SIA/UP/MIN/39670/2019,5074,Dilupatti Soil Brick Mining Project,U P BRICKS WORKS,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",EC,
3,23,SIA/UP/MIN/39795/2019,4947,Surirkalan &Khawal Brick Earth Mine,SHANTI ENT UDHYOG,EC Granted,EC,
4,24,SIA/UP/MIN/189510/2020,6061,"Building Stone, Gitti, and Khanda & Boulder Mining",SH ANAND KUMAR YADAV,EC Granted,EC,
5,25,SIA/UP/MIN/37627/2019,4911,kharai sand/morrum mine on ken river,M/S R.S.I STONE WORLD PVT. LTD.,EC Granted - Processed offline,EC,
6,26,SIA/UP/MIN/155574/2020,5698,M/S NATRAJ BUILDERS,M/S NATRAJ BUILDERS,EC Granted,EC,
7,27,SIA/UP/MIN/62729/2020,6290-5917,"“Ordinary Sand Mining” Project at Gata No.- 388, Village- Bhoovra Ehatmali, Tehsil- Swar, District- Rampur, U.P. (Applied Area : 2.3400 ha.)",SH. SATPAL SINGH,EC Granted,EC,
8,28,SIA/UP/MIN/70853/2021,6850-6320,"Building Stone (Khanda, Boulder, Bailast (Gitti))",R K GOSWAMI,EC Granted,EC,
9,29,SIA/UP/MIN/261253/2022,7000,ordinary earth mine at village Jata Tehsil Nawabganj Barabanki,AMRENDRA SINGH,EC Granted,EC,
10,30,SIA/UP/MIS/73695/2021,6984-6280,IT ITES offices Building,SAMRAGI INFOTECH PVT LTD,EC Granted,EC,
1,31,SIA/UP/MIN/62127/2020,6246-5931,Pathrehta sand/morrum mining project,M/S ABUNDANCE TOUJOURS PVT. LTD.,EC Granted,EC,
2,32,SIA/UP/MIN/62194/2020,6266/5850,Riverbed Sand/Bajri/Boulder Mine at Yamuna River,SHANTI_ENTERPRISES,EC Granted,EC,
3,33,SIA/UP/MIN/49700/2020,,Ordinary Soil Mining Project by Jitendra Singh,JITENDRA SINGH MINING PROJECT,WithdrawEC,EC,
4,34,SIA/UP/MIS/171104/2020,5808,Proposed Institutional Building at Plot No 47 48 49 Sector 136 Noida,M/S AAKASHGANGA REALTY PRIVATE LIMITED,Delisted,EC,
5,35,SIA/UP/MIN/171222/2020,5812,"Proposed riverbed Sand/Morrum mining project from Kharjhar Nala of Shree Praveen Kumar located at Gata No. 453 (Khand-1), Village- Laibudwa, Tehsil- Balrampur, District- Balrampur, Uttar-Pradesh. Sanctioned Lease Area- 4.18 ha (10.33 acre).",SHREE PRAVEEN KUMAR,EC Granted,EC,
6,36,SIA/UP/MIN/200390/2021,6218,"Proposed “Soil Excavation” Project at Gata No.– 313, Village- Lakhanpur, Tehsil- Kaimganj, District- Farrukhabad, Uttar Pradesh",SHRI ANIL KUMAR,EC Granted,EC,
7,37,SIA/UP/MIN/196025/2021,6156,M/S AKASH ENTERPRISES,M/S AKASH ENTERPRISES,Delisted,EC,
8,38,SIA/UP/IND2/206620/2021,6256,"Environmental clearance for proposed manufacturing of API drug intermediates under B2 by at Plot B-13 & C-4, Industrial Estate Shikohabad by M/s Shyam Organics.",SHYAM ORGANICS,EC Granted,EC,
9,39,SIA/UP/MIS/248142/2021,6857,M/s Yash Kothari Memorial Hospital (YKMH),DEEPAK KOTHARI,Delisted,EC,
10,40,SIA/UP/MIS/260657/2022,6983,"Proposed Group Housing Project “Central Park Apartment” at Arazi No.: 2/3/2, Mauza: Rudra Panchmahal, Tubewell Road, Khati Baba, Tehsil & District: Jhansi, State: Uttar Pradesh",AZAD KHAN,WithdrawEC,EC,
1,41,SIA/UP/MIN/135599/2020,5456,"Proposed “Soil Excavation” Project at Gata No.- 1806, Village- Dhaurhara, Tehsil- Mohanlalganj, District- Lucknow, Uttar Pradesh.",SHRI PARIDEEN,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",EC,
2,42,SIA/UP/MIS/181928/2020,5972,"Proposed Group Housing at Plot No: 3/S9-10, Siddharth Vihar, Ghaziabad, Uttar Pradesh",M/S SHADBOLT BUILDWORLD PRIVATE LIMITED,WithdrawEC,EC,
3,43,SIA/UP/MIN/44654/2019,5121,"Environmental clearance of proposed Building Stone (Sandstone) mine at Gata No. /Araji /Plot No.-703, Lease Area: 0.809 ha (2.0 acres) at Village- Bhagauti Dei, Tehsil- Chunar, District- Mirzapur, Uttar Pradesh of  Shri Chandrabali Yadav",SHRI CHANDRA BALI YADAV,EC Granted,EC,
