,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/UP/MIS/103007/2019,4775,windsor It Park by M/s Star Propwell Pvt. Ltd,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 25 Apr 2019 ,Date of Ec Granted : 22 Oct 2019,INFRA-2,MS STAR PROPWELL PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/103007/2019&pid=55014,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/103007/2019&type=EC&ID=55014
1,SIA/UP/MIN/26254/2018,4327,Kuti to Devaipipar sand mining project,Uttar Pradesh,Gorakhpur,Gola,Date of Submission for EC: 25 Apr 2019 ,Date of Ec Granted : 02 Nov 2019,Non-Coal Mining,PROJECT PROPONENT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/26254/2018&pid=55141,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/26254/2018&type=EC&ID=55141
2,SIA/UP/MIN/189756/2020,6339,Building Stone - Granite (Gitti/Boulders) Mining Project,Uttar Pradesh,Banda,Naraini,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2021 ,Non-Coal Mining,RAM KRISHN PANDEY,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/189756/2020&pid=152406,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/189756/2020&type=EC&ID=152406
3,SIA/UP/MIN/135888/2020,,"Soi (Gata/Khasra No. 614, 520, 518, 616, 615, 617 & 602)  brick earth (Soil) mining project.",Uttar Pradesh,Budaun,Budaun,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2020 ,Non-Coal Mining,M/S DWARIKA SINGH RAGHUVIR SINGH AND PARTNERS ENTT BHATTA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/135888/2020&pid=85462,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/135888/2020&type=EC&ID=85462
4,SIA/UP/MIN/135948/2020,5393,"Brick Earth Mining Project, M/S Jai Bala Ji Brick Field",Uttar Pradesh,Kannauj,Tirwa,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2020 ,Non-Coal Mining,M/S JAI BALA JI BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/135948/2020&pid=85479,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/135948/2020&type=EC&ID=85479
5,SIA/UP/MIN/135708/2020,,"Bikamau Khurd, Digurpur, Parsau, Mishripur, Ginnohari & Sonwa (Gata No. 38, 274, 312, 210, 260, 263, 264, 633, 376, 725, 149K, 146, 115, 72 & 241) soil brick mining project.",Uttar Pradesh,Lucknow,Bakshi Ka Talab,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2020 ,Non-Coal Mining,M/S KESHARI BRICK FIELD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/135708/2020&pid=84423,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/135708/2020&type=EC&ID=84423
6,SIA/UP/MIS/49644/2019,5415,"Group Housing Project (PMAY) ""Migsun Atharva Phase-I""",Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 22 Jan 2020 ,Date of Ec Granted : 29 May 2020,INFRA-2,MAHALUXMI BUILDTECH LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/49644/2019&pid=85519,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/49644/2019&type=EC&ID=85519
7,SIA/UP/MIN/136810/2020,,TIRANGA ENT BHATTHA,Uttar Pradesh,Sultanpur,Sultanpur,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2020 ,Non-Coal Mining,TIRANGA ENT BHATHHA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/136810/2020&pid=85720,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/136810/2020&type=EC&ID=85720
8,SIA/UP/MIN/53643/2019,5688/4815,"“Building Stone (Khanda, Gitti & Boulder) Mine” Project at Gata No.-19, Khand-05, Village- Ganj, Tehsil- Mahoba, District- Mahoba, U.P. (Leased Area : 4.048 ha.)",Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 05 Jun 2020 ,Date of Ec Granted : 03 Sep 2020,Non-Coal Mining,ANIL KUMAR SHUKLA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/53643/2019&pid=111589,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/53643/2019&type=EC&ID=111589
9,SIA/UP/MIN/53648/2019,5686/4812,"“Building Stone (Khanda, Gitti & Boulder) Mine” Project at Gata No.-19, Khand-02, Village- Ganj, Tehsil- Mahoba, District- Mahoba, U.P. (Leased Area : 4.048 ha.)",Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 05 Jun 2020 ,Date of Ec Granted : 03 Sep 2020,Non-Coal Mining,OM PRAKASH BHARDWAJ,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/53648/2019&pid=111597,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/53648/2019&type=EC&ID=111597
10,SIA/UP/MIN/215315/2021,6352,"Environmental Clearance of mining lease of Building Stone (Khanda, Boulder Gitti) mine, at Khasra no. /Plot no./Gata No.- 3114, 3215, Khand no. 18, Area 2.024 ha. (5.00 Acres) at Village – Koshnakalan, Tehsil- Meja, District- Prayagraj, Uttar Pradesh",Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 15 Jun 2021 ,Date of Ec Granted : 12 May 2022,Non-Coal Mining,M/S MAA SAVITRI STONES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/215315/2021&pid=188379,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/215315/2021&type=EC&ID=188379
11,SIA/UP/MIN/215403/2021,6357,"Ordinary Soil Excavation” Project at Gata No.– 435, 449, 455 Village-Faridnagar, Tehsil-Thakurdwara, District- Moradabad, Uttar Pradesh",Uttar Pradesh,Moradabad,Thakurdwara,Date of Submission for EC: 16 Jun 2021 ,Date of Ec Granted : 09 Nov 2021,Non-Coal Mining,VERNER ENVIRO INDIA PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/215403/2021&pid=188400,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/215403/2021&type=EC&ID=188400
12,SIA/UP/MIS/41851/2019,5061,Haier Industrial Park,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Date of Submission for EC: 16 Sep 2019 ,Date of Ec Granted : 22 Jan 2020,INFRA-2,HAIER APPLIANCE INDIA PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/41851/2019&pid=62900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/41851/2019&type=EC&ID=62900
13,SIA/UP/MIS/171920/2020,5816,"Proposed Warehouse at Khasra No. 1251part, 1252ka (part), 1252kha (part), 1253, 1257kha, 1258ka, 1258kha, 1259, 1259Ka, 1260, 1261,1262, 1263, 1267(part), 1268, 1297, 1298 and 1299 at Village- Mau, Tehsil- Mohanlalganj, Lucknow, UP. of M/s UPAL Wareh",Uttar Pradesh,Lucknow,Mohanlalganj,Date of Submission for EC: 07 Sep 2020 ,Date of Ec Granted : 15 Oct 2020,INFRA-2,M/S U. P. ASBESTOS LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/171920/2020&pid=129044,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/171920/2020&type=EC&ID=129044
14,SIA/UP/MIN/31584/2019,,"“Brick Earth Mining” Project at Gata No. 1206, 1561 at Village: Basti Khas, Tehsil: Mankapur, District: Gonda (U.P.). Total lease Area is 3.0533 Ha. M/s Khawaja Garib Nawaj Int Bhatta",,,,Date of Submission for TOR: ,Date of Submission for EC: 20 Feb 2019 ,Non-Coal Mining,M/S KHAWAJA GARIB NAWAJ INT BHATTA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/31584/2019&pid=53160,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/31584/2019&type=EC&ID=53160
15,SIA/UP/MIN/149142/2020,5613,Soil Excavation Project”,Uttar Pradesh,Moradabad,Bilari,Date of Submission for TOR: ,Date of Submission for EC: 16 Mar 2020 ,Non-Coal Mining,ARVIND CHOUDHARY,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/149142/2020&pid=99652,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/149142/2020&type=EC&ID=99652
16,SIA/UP/MIS/108325/2019,4897,"Maya Nagar SahkariAwasSamiti Ltd.is the developer of a Group Housing project, ‘Vinayak Apartment’ which is located at Sector 7B, MajholaYojna – 4, Part II, District Moradabad, Uttar Pradesh.",Uttar Pradesh,Moradabad,Moradabad,Date of Submission for EC: 25 Jun 2019 ,Date of Ec Granted : 24 Feb 2020,INFRA-2,"M/S MAYA NAGAR SAHKARI AWAS SAMITI, LTD, MORADABAD",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/108325/2019&pid=56745,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/108325/2019&type=EC&ID=56745
17,SIA/UP/MIN/125420/2019,5191,Triveni Ent Udhyog,Uttar Pradesh,Mathura,Mat,Date of Submission for EC: 15 Nov 2019 ,Date of Ec Granted : 11 Mar 2020,Non-Coal Mining,M/S.-TRIVENI ENT UDHYOG,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/125420/2019&pid=71949,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/125420/2019&type=EC&ID=71949
18,SIA/UP/MIN/32564/2019,4702,"“Sand/Morrum Mining” Project at Araji No.- 166 (Khand No.- 01), Village- Nagawan, Tehsil- Duddhi, District- Sonbhadra, U.P.",Uttar Pradesh,Sonbhadra,Dudhi,Date of Submission for EC: 06 Oct 2019 ,Date of Ec Granted : 09 Jan 2020,Non-Coal Mining,AMAN ASSOCIATES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/32564/2019&pid=68465,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/32564/2019&type=EC&ID=68465
19,SIA/UP/MIN/139728/2020,,"Shivtar (Gata No. 670, 672 MI, 714 MI, 720, 735 & 733) brick earth mining project.",Uttar Pradesh,AYODHYA,Bikapur,Date of Submission for TOR: ,Date of Submission for EC: 30 Jan 2020 ,Non-Coal Mining,M/S S.A. BRICK FIELD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/139728/2020&pid=86453,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139728/2020&type=EC&ID=86453
20,SIA/UP/MIN/143066/2020,5523,BRICK KILN MINING,Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 14 Feb 2020 ,Non-Coal Mining,DURGA BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/143066/2020&pid=91277,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/143066/2020&type=EC&ID=91277
21,SIA/UP/MIS/207541/2021,6267,"Proposed Upgradation of Existing District / Referral Hospital from 250 to 500 Beds Hospital at Auraiya, Uttar Pradesh",Uttar Pradesh,Auraiya,Auraiya,Date of Submission for EC: 02 Apr 2021 ,Date of Ec Granted : 15 May 2021,INFRA-2,DISTRICT REFERRAL HOSPITAL AURAIYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/207541/2021&pid=175787,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/207541/2021&type=EC&ID=175787
22,SIA/UP/MIS/261321/2022,6976,"Proposed MAQ Software IT Campus, Plot No. A-03, Sector 145, Noida, Uttar Pradesh",Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 11 Mar 2022 ,Date of Ec Granted : 14 May 2022,INFRA-2, MAQ INDIA PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/261321/2022&pid=200409,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/261321/2022&type=EC&ID=200409
23,SIA/UP/MIN/42540/2019,,M/s SINGH ENT UDYOG,Uttar Pradesh,Deoria,Deoria,Date of Submission for TOR: ,Date of Submission for EC: 09 Sep 2019 ,Non-Coal Mining,SINGH ENT UDHYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/42540/2019&pid=63351,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/42540/2019&type=EC&ID=63351
24,SIA/UP/MIN/192916/2021,6127,"Area 1.61 ha Building stone (Sand stone) Mining project at Araji no. 760,762, 766, 768, 769, 770  Village- Semri Mangardaha , Tehsil- Lalganj , District-Mirzapur, U.P..",Uttar Pradesh,Mirzapur,Lalganj,Date of Submission for EC: 13 Jan 2021 ,Date of Ec Granted : 09 Oct 2021,Non-Coal Mining,M/S DILIP BUILDCON LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/192916/2021&pid=160038,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/192916/2021&type=EC&ID=160038
25,SIA/UP/MIS/190402/2020,6085,"Proposed Group Housing for Sports City at Land Parcel Sc-01/D3, Sector-79,Noida Uttar Pradesh",Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 29 Dec 2020 ,Date of Ec Granted : 10 Mar 2021,INFRA-2,M/S GOLFGREEN ESTATES PVT LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/190402/2020&pid=153569,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/190402/2020&type=EC&ID=153569
26,SIA/UP/MIN/44094/2019,,"Environmental Clearance for Brick Earth Mining to be used in Brick M/s Chand Brick Udyog at Khasra No.- 304, 311, 314, 353, 315, 678, Village- Bhilaiya Gaon Khera and Kaim, Tehsil- Pilibhit, District-",Uttar Pradesh,Pilibhit,Pilibhit,Date of Submission for TOR: ,Date of Submission for EC: 02 Oct 2019 ,Non-Coal Mining,MS CHAND BRICK UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/44094/2019&pid=67315,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/44094/2019&type=EC&ID=67315
27,SIA/UP/MIN/139882/2020,,"Bantikhera & Butrada (Gata No. 461, 1896, 1893, 1895, 524, 1899, 1892, 1894, 159 & 154 AA) brick earth mining project.",Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 30 Jan 2020 ,Non-Coal Mining,M/S BASANT BHATTA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/139882/2020&pid=86487,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139882/2020&type=EC&ID=86487
28,SIA/UP/MIN/139830/2020,5476,M/s Rs Bricks,Uttar Pradesh,Farrukhabad,Farrukhabad,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2020 ,Non-Coal Mining,M/S RS BRICK,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/139830/2020&pid=86476,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139830/2020&type=EC&ID=86476
29,SIA/UP/MIN/139018/2020,,Jai Krishna Brick Field,Uttar Pradesh,Basti,Harraiya,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2020 ,Non-Coal Mining,JAI KRISHNA BRICK FIELD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/139018/2020&pid=86267,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139018/2020&type=EC&ID=86267
30,SIA/UP/MIS/173698/2020,5845,Palm Emporio,Uttar Pradesh,Gorakhpur,Gorakhpur,Date of Submission for EC: 17 Sep 2020 ,Date of Ec Granted : 31 Dec 2020,INFRA-2,DIRECTOR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIS/173698/2020&pid=130512,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/173698/2020&type=EC&ID=130512
31,SIA/UP/MIN/29932/2018,4571,Sri Anand Kumar Gupta,Uttar Pradesh,Hamirpur,Maudaha,Date of Submission for EC: 16 Sep 2020 ,Date of Ec Granted : 15 Oct 2020,Non-Coal Mining,ANAND KUMAR GUPTA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/29932/2018&pid=130258,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/29932/2018&type=EC&ID=130258
32,SIA/UP/MIN/58921/2020,6018,"Building Stone (Khanda, Boulder Gitti) Sand Stone mine at Araji No. /Plot No. - 98, Khand No.–7, Area 8.094 ha. (20.0 Acres) at Village – Parvezabad, Tehsil- Bara, District- Prayagraj, Uttar Pradesh of M/s Allahabad Sands",Uttar Pradesh,PRAYAGRAJ,Bara  ,Date of Submission for EC: 29 Aug 2021 ,Date of Ec Granted : 09 Dec 2021,Non-Coal Mining,MS Allahabad sands,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/58921/2020&pid=190587,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/58921/2020&type=EC&ID=190587
33,SIA/UP/IND2/50828/2020,5511,"Environment Clearance of proposed 60 KLPD Grain or Molasses based Distillery along with 2.5 MW co-gen power plant at Village - Daulatpur, Post- Aurangabad, Tehsil- Mitauli, District- Kheri, U.P. of M/s Goyla Distillery LLP (Distillery Division)",Uttar Pradesh,Kheri,Mohammdi,Date of Submission for EC: 10 Jan 2022 ,Date of Ec Granted : 27 Apr 2022,Industrial Projects - 2,M/S GOYLA DISTILLERY LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/IND2/50828/2020&pid=197681,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/IND2/50828/2020&type=EC&ID=197681
34,SIA/UP/MIN/273199/2022,7145,"“Building Stone (Khanda, Gitti, Boulder) Mining Project” at Araji No - 768 (Khand No - 04), Area: 4.046 Ha., Village: Ramnagar, Tehsil: Moth, District:  Jhansi (U.P.)",Uttar Pradesh,Jhansi,Moth,Date of Submission for TOR: ,Date of Submission for EC: 10 Jun 2022 ,Non-Coal Mining,RAJESH MARIWALLA,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/273199/2022&pid=203381,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/273199/2022&type=EC&ID=203381
35,SIA/UP/MIN/127921/2019,5264,"SOIL EXCAVATION at   GATA No. 163, 561 & GATA No. 669, AREA 1.119 Ha,  VILLAGE- DHATINGRA, TEHSIL- B.K.T.,  DISTRICT- LUCKNOW (U.P.)",Uttar Pradesh,Lucknow,Bakshi Ka Talab,Date of Submission for EC: 27 Nov 2019 ,Date of Ec Granted : 18 Dec 2019,Non-Coal Mining,M/S ARIHANT CONSTRUCTIONS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/127921/2019&pid=77510,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/127921/2019&type=EC&ID=77510
36,SIA/UP/MIN/127917/2019,5277,Brick Earth Mining Project,Uttar Pradesh,Pilibhit,Puranpur,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2019 ,Non-Coal Mining,DEEPAK BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/127917/2019&pid=77509,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/127917/2019&type=EC&ID=77509
37,SIA/UP/MIN/127960/2019,5341,"Brick Earth Mining Project, M/s Mahadev Brick Field, Gata no; 2718 at Village: Gangeru West, Tehsil: Kairana  &  Dist: Shamli",Uttar Pradesh,Shamli,Kairana,Date of Submission for EC: 25 Dec 2019 ,Date of Ec Granted : 11 Mar 2020,Non-Coal Mining,M/S MAHADEV BRICK FIELD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/127960/2019&pid=77520,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/127960/2019&type=EC&ID=77520
38,SIA/UP/MIN/33955/2019,4796,Proposed Brick Earth Mining project,Uttar Pradesh,Sultanpur,Lambhuwa,Date of Submission for EC: 01 May 2019 ,Date of Ec Granted : 18 Dec 2019,Non-Coal Mining,NASIM AHMAD ENT BHATTA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/33955/2019&pid=54421,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/33955/2019&type=EC&ID=54421
39,SIA/UP/MIN/31534/1900,,"Mining of Yellow Soil from Gata No 283,286, 285Mi, 288, 192, 31/7,32/7 and 33/2 in Village Manikpur Damotikhera, Tehsil Bindki, District Fatehpur",,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2019 ,Non-Coal Mining,SUSHIL KUMAR BINDKI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/31534/1900&pid=53126,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/31534/1900&type=EC&ID=53126
40,SIA/UP/MIN/39746/2019,4944,Simple soil excavation,Uttar Pradesh,Unnao,Unnao,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2019 ,Non-Coal Mining,DESHPATI SUKLA,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/39746/2019&pid=58638,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/39746/2019&type=EC&ID=58638
41,SIA/UP/MIN/128719/2019,5321,"Sand Stone (Imarati Patthar) Mining in Gata No/Khand No 311/1, 311/6, 311/13 (Area 0.809 Ha) in Village Madaun District Lalitpur, U.P.",Uttar Pradesh,Lalitpur,Lalitpur,Date of Submission for TOR: ,Date of Submission for EC: 16 Dec 2019 ,Non-Coal Mining,SANGEETA W/O VINOD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/128719/2019&pid=78705,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/128719/2019&type=EC&ID=78705
42,SIA/UP/MIN/128699/2019,5584,BRICK EARTH MINE UKAWALI TEHSIL KOL ALIGARH,Uttar Pradesh,Aligarh,Koil,Date of Submission for TOR: ,Date of Submission for EC: 06 Mar 2020 ,Non-Coal Mining,SHRI HARI BRICK WORKS PILAKHNA,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail.",https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttar%20Pradesh&pno=SIA/UP/MIN/128699/2019&pid=78702,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/128699/2019&type=EC&ID=78702
