,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/BR/MIN/34679/2019,,Proposed Sand Mining Project of area 5.0 ha at Jaymangla Manoj   Ghat Simariya on Ganga River of District- Begusarai of State- Bihar,Bihar,Begusarai,Barauni,Date of Submission for TOR: ,Date of Submission for EC: 12 Apr 2019 ,Non-Coal Mining,RADHA SWAMI AUTOMOBILES,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/34679/2019&pid=54750,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/34679/2019&type=EC&ID=54750
1,SIA/BR/MIN/34086/2019,,Dina patti Sand Ghat on Parwana River,Bihar,Supaul,Pipra,Date of Submission for TOR: ,Date of Submission for EC: 02 Apr 2019 ,Non-Coal Mining,SUJEET KUMAR,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/34086/2019&pid=54482,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/34086/2019&type=EC&ID=54482
2,SIA/BR/IND/32752/2018,SIA/3(a)/532/18,Kamper Concast Ltd,Bihar,Patna,Bihta,Date of Submission for TOR: ,Date of Submission for EC: 17 Mar 2019 ,Industrial Projects - 1,KAMPER CONCAST LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/IND/32752/2018&pid=53799,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND/32752/2018&type=EC&ID=53799
3,SIA/BR/MIS/272191/2022,SIA/8(a)/2033/2022,Medical & Allied Sciences Campus (KK Medical College & Hospital) A Unit of Samajik Kalyan Sanstha,Bihar,Nalanda,Rajgir,Date of Submission for EC: 27 Jun 2022 ,Date of Ec Granted : 02 Aug 2022,INFRA-2, SAMAJIK KALYAN SANSTHA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/272191/2022&pid=203177,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/272191/2022&type=EC&ID=203177
4,SIA/BR/MIN/137921/2020,,"Brick Earth Mining Project at Village- Barki Hardiya, P.o.- Barki Hardiya, P.S.- Jagdishpur, Dist.- Bhojpur (Bihar)",Bihar,Bhojpur,Jagdishpur,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,M/S- MAHAL INT UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/137921/2020&pid=85982,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/137921/2020&type=EC&ID=85982
5,SIA/BR/MIN/138625/2020,,"LACHHMINIYA SAND GHAT (SAPTGANDHI RIVER), APPLICANT- MR. SUJEET KUMAR, AREA- 0.8 HA., VILLAGE- LACHHMINIYA, DISTRICT- SUPAUL (BIHAR)",Bihar,Supaul,Supaul,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2020 ,Non-Coal Mining,"MR. SUJEET KUMAR, DISTRICT- SUPAUL, BIHAR",Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138625/2020&pid=86154,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138625/2020&type=EC&ID=86154
6,SIA/BR/MIN/138332/2020,,"Vrindavan (Khasra No. 4668, 4680, 4876, 4783, 4772, 4782, 4779, 4776, 4760, 4761, 4778, 4773, 4777, 4779, 4762, 4380, 4783 ) soil brick mining project.",Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 23 Jan 2020 ,Non-Coal Mining,M/S LAXMI INT UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138332/2020&pid=86073,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138332/2020&type=EC&ID=86073
7,SIA/BR/MIS/66584/2021,21-55/2021-IA-III,"Proposed Residential Building “Kashyap Green City, Phase-2” by Kashyap Green Homes Pvt. Ltd.",Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for TOR: ,Date of Submission for EC: 11 Aug 2021 ,INFRA-2,KASHYAP GREEN CITY PHASE-2,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/66584/2021&pid=190124,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/66584/2021&type=EC&ID=190124
8,SIA/BR/MIN/30938/2019,SIA/1(a)/545/18,"Maliya Sand Ghat Mining Project of Area 24.5 ha of Lakhisarai District, Bihar on Kiul River",Bihar,Lakhisarai,Lakhisarai,Date of Submission for EC: 02 Sep 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/30938/2019&pid=63084,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30938/2019&type=EC&ID=63084
9,SIA/BR/MIN/138815/2020,,ORDINAY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA BALHA MANSI KHAGARIA,Bihar,Khagaria,Mansi,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD. MAUZA BALHA AREA 11.95 AC 4.83,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138815/2020&pid=86202,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138815/2020&type=EC&ID=86202
10,SIA/BR/MIN/34041/2019,,Proposed Sand Mining Project  of area  1.5  ha at Mahuli  Ghat on  Bhalua River of District- Sheikhpura of State-Bihar.,Bihar,Sheikhpura,Ariari,Date of Submission for TOR: ,Date of Submission for EC: 01 Apr 2019 ,Non-Coal Mining,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/34041/2019&pid=54460,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/34041/2019&type=EC&ID=54460
11,SIA/BR/MIN/31524/2019,SIA/1(a)/637/19,"Sand mining project at Pareo ghat on Son river over an area of 23 ha in district Patna, Bihar",Bihar,Patna,Bihta,Date of Submission for EC: 13 Feb 2020 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/31524/2019&pid=91253,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31524/2019&type=EC&ID=91253
12,SIA/BR/MIN/143936/2020,,BRICK EARTH MINING PROJECT FOR M/S PREET INT UDYOG MAUZA BAJPATTI ABIDPUR BAJPATTI SITAMARHI AREA 3.06,Bihar,Sitamarhi,Bajpatti,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2020 ,Non-Coal Mining,M/S PREET INT UDYOG PROP BIJENDRA KUMAR AREA 3.06,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/143936/2020&pid=91488,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/143936/2020&type=EC&ID=91488
13,SIA/BR/IND/18661/2017,SIA/3(a)/448/18,SHIVSHIVA STEEL PVT LTD,Bihar,Patna,Fatwah,Date of Submission for EC: 26 Apr 2018 ,Date of Ec Granted : 28 Aug 2018,Industrial Projects - 1,SHIVSHIVA STEEL PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/IND/18661/2017&pid=43857,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND/18661/2017&type=EC&ID=43857
14,SIA/BR/MIN/137295/2020,,"BRICK EARTH MINING PROJECT FOR M/S SAINIK INT BHATTA MAUZA JAINAGRA, TILAUTHU, DISTRICT ROHTAS AREA 3.44 Ac, 1.39 Ha",Bihar,Rohtas,Tilouthu,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2020 ,Non-Coal Mining,M/S SAINIK INT BHATTA PROP RAM PAL SINGH,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/137295/2020&pid=85802,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/137295/2020&type=EC&ID=85802
15,SIA/BR/MIN/136505/2020,,"Proposed Brick Earth Mining Project of Area 3.85 Acres or 1.55 Hectare for M/S Shivam Int Udyog at Mauza- Mahishar, P.O- Jakhar, P.S- Rosera, Block- Shivajinagar, District- Samastipur, State – Bihar",Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2020 ,Non-Coal Mining,M/S SHIVAMINTUDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/136505/2020&pid=85634,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136505/2020&type=EC&ID=85634
16,SIA/BR/MIN/136807/2020,,"Proposed Brick Earth Mining Project of Area 3.09 Acres or 1.25 Hectare for M/S Bharat Int Udyog at Mauza: Murraha, P.O- Sasan, P.S + Block- Hassanpur, District- Samastipur, State - Bihar",Bihar,Samastipur,Hasanpur,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2020 ,Non-Coal Mining,M/S BHARATINTUDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/136807/2020&pid=85719,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136807/2020&type=EC&ID=85719
17,SIA/BR/MIN/31428/2019,SIA/1(a)/632/19,"Sand mining project on Khamkaranpur & Ahimanchak ghat on Son river of District Bhojpur, Bihar",Bihar,Bhojpur,Sandesh,Date of Submission for EC: 04 Dec 2019 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/31428/2019&pid=78827,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31428/2019&type=EC&ID=78827
18,SIA/BR/MIN/131350/2019,,"Proposed Brick Earth Mining Project of Area 3.26 Acres or 1.32 Hectare for M/S Krishna Bricks at Mauza: Dath & Nayanagar, P.S + Block- Hasanpur , District- Samastipur, State- Bihar",Bihar,Samastipur,Hasanpur,Date of Submission for TOR: ,Date of Submission for EC: 13 Dec 2019 ,Non-Coal Mining,M/S KRISHNA BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/131350/2019&pid=79363,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/131350/2019&type=EC&ID=79363
19,SIA/BR/MIN/138886/2020,,"Brick Earth Mining Project at Village- Badauan, P.O- Dumri, P.S+Anchal- Fatehpur, District- Gaya(Bihar)",Bihar,Gaya,Fatehpur,Date of Submission for TOR: ,Date of Submission for EC: 27 Jan 2020 ,Non-Coal Mining,M/S- S.M.C EET UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138886/2020&pid=86226,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138886/2020&type=EC&ID=86226
20,SIA/BR/MIN/131459/2019,,"CHAKIA M/S TARA INT UDYOG with production capacity 4708.62 TPA at Mauza- Chakia, Thana No.- 157, Khata No. 118. Plot No. 1205, 1141, 1143 & 1229. Area,2.50 Ac, 1.01 Ha, P.S. + Circle- Dehri on Sone, D",Bihar,Rohtas,Dehri,Date of Submission for TOR: ,Date of Submission for EC: 14 Dec 2019 ,Non-Coal Mining,M/S TARA INT UDYOG PRAT:-IFTAKHARAHMAD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/131459/2019&pid=79386,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/131459/2019&type=EC&ID=79386
21,SIA/BR/MIN/129529/2019,,"Proposed Brick Earth Mining Project of Area 1.21 Hectare Or 3.00 Acre M/s Shan Bricks at Mauza- Madhopur, P.O + P.S + Block- Bakhtiyarpur, District- Patna, State- Bihar",Bihar,Patna,Bakhtiarpur,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2019 ,Non-Coal Mining,M/S SHAN BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/129529/2019&pid=78878,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/129529/2019&type=EC&ID=78878
22,SIA/BR/MIN/128770/2019,,M/s Vikash Enterprises,Bihar,Buxar,Nawanagar,Date of Submission for TOR: ,Date of Submission for EC: 02 Dec 2019 ,Non-Coal Mining,M/S VIKASH ENTERPRISES,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/128770/2019&pid=78714,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/128770/2019&type=EC&ID=78714
23,SIA/BR/MIN/145088/2020,,"Proposed Brick Earth Mining Project of Area 1.35 Hectare Or 3.33 Acre M/s Jay Guru Dev Int Udyog  at  Vill/Mauza-  Garhatha Khurd, P.O-  Barhampur, P.S + Block- Barhampur, District- Buxar, State - Bih",Bihar,Buxar,Barhampur,Date of Submission for TOR: ,Date of Submission for EC: 24 Feb 2020 ,Non-Coal Mining,M/S JAI GURU DEV INT UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/145088/2020&pid=91748,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/145088/2020&type=EC&ID=91748
24,SIA/BR/MIN/51625/2020,,Final EIA report of Jamui Kiul 6 Balu ghat,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2020 ,Non-Coal Mining,ATIK ENTERPRISES,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/51625/2020&pid=149176,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/51625/2020&type=EC&ID=149176
25,SIA/BR/MIN/136326/2020,,"BRICK EARTH MINING PROJECT FOR M/S ROSE BRICKS APM MAUZA- GORGAON, KORHA, KATIHAR, AREA- 2.82 Ac, 1.14 Ha",Bihar,Katihar,Korha,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2020 ,Non-Coal Mining,"M/S. ROSE BRICKS (AMP) PROP MD. AZHARUL HAQUE, GORGAON",Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/136326/2020&pid=85595,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136326/2020&type=EC&ID=85595
26,SIA/BR/MIN/136410/2020,,M/s Maa Bricks Field,Bihar,Saran,Revelganj,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2020 ,Non-Coal Mining,M/S MAA BRICKS FIELD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/136410/2020&pid=85611,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136410/2020&type=EC&ID=85611
27,SIA/BR/MIN/136174/2020,,M/s RKS Int Udyog,Bihar,Saran,Baniapur,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2020 ,Non-Coal Mining,M/S RKS INT UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/136174/2020&pid=85551,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136174/2020&type=EC&ID=85551
28,SIA/BR/MIN/137403/2020,,BRICK EARTH MINING PROJECT FOR M/S SAINIK INT BHATTA AREA 3.44 Ac 1.39 Ha,Bihar,Rohtas,Tilouthu,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2020 ,Non-Coal Mining,M/S SAINIK INT BHATTA PROP RAM PHAL SINGH,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/137403/2020&pid=85834,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/137403/2020&type=EC&ID=85834
29,SIA/BR/MIN/35637/2019,,"Proposed Brick Earth Mining Project of Area 2.28 Acres or 0.92 Hectare M/s Mahal  Bricks  at Mauza + P.O- Sherpur, P.S + Block- Maner, District- Patna, State- Bihar",Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 02 May 2019 ,Non-Coal Mining,MS MAHAL BRICKS,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/35637/2019&pid=55349,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/35637/2019&type=EC&ID=55349
30,SIA/BR/MIN/131742/2019,,Proposed Brick Earth Mining,Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 16 Dec 2019 ,Non-Coal Mining,MS JIYA BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/131742/2019&pid=79466,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/131742/2019&type=EC&ID=79466
31,SIA/BR/MIN/146884/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE  LTD.,Bihar,Khagaria,Khagaria,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA MADAR AREA 9.36 AC,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/146884/2020&pid=95105,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/146884/2020&type=EC&ID=95105
32,SIA/BR/MIN/146455/2020,,"Brick Earth Mining Project at Mauza- Shahpur, P.O- Daudpur, P.S - Shahpur, District- Patna(Bihar)",Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 29 Feb 2020 ,Non-Coal Mining,M/S PUJA BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/146455/2020&pid=95008,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/146455/2020&type=EC&ID=95008
33,SIA/BR/MIN/148472/2020,,"Proposed Brick Earth Mining Project of Area 4.08 Acres or 1.65 Hectare for M/S  Shree Kamalia Udyog  at Mauza- Hatho Chak, P.O- Bahadurpur, P.S + Block- Rajauli,   District- Nawada, State - Bihar",Bihar,Nawada,Rajauli,Date of Submission for TOR: ,Date of Submission for EC: 12 Mar 2020 ,Non-Coal Mining,M/S SHREE KAMALIA UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/148472/2020&pid=98491,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/148472/2020&type=EC&ID=98491
34,SIA/BR/MIN/38009/2019,,"Report of Brick Earth Mining Project of Area 2.22 Acres or 0.90 Hectare for M/s R.P.S Bricks at Mauza: Lodipur, Sherpur, P.O: Byapur, Sherpur, P.S: Maner, District: Patna, State: Bihar.",Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 21 Jun 2019 ,Non-Coal Mining,MS RPS BRICKS,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/38009/2019&pid=56830,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/38009/2019&type=EC&ID=56830
35,SIA/BR/MIN/51727/2020,,Balu Ghat Mining Project (Patna Son 4 Balu Ghat) at Riverbed Of Son River.,Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 11 Dec 2020 ,Non-Coal Mining,SRI RANJIT KUMAR RAI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/51727/2020&pid=146916,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/51727/2020&type=EC&ID=146916
36,SIA/BR/MIS/187703/2020,SIA/8(a)/1275/2021(EXP.),"Proposed Expansion and Modification Commercial and residential Building “Orbito/Orbit” at  Mauza- Mustafapur, Pargana - Phulwari, Thana No.-36, Danapur, District- Patna, Bihar by M/s Mundeshwari Multicon Pvt. Ltd.",Bihar,Patna,Phulwari,Date of Submission for EC: 17 Feb 2021 ,Date of Ec Granted : 02 Apr 2021,INFRA-2,MUNDESHWARI MULTICOM PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/187703/2020&pid=146932,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/187703/2020&type=EC&ID=146932
37,SIA/BR/MIN/33396/2019,,Proposed Sand Mining Project  of 4.9 ha at Siswan ghat on Ghaghra (Sarayu) River of  District-Siwan  of State-Bihar.,Bihar,Siwan,Siswan,Date of Submission for TOR: ,Date of Submission for EC: 20 Mar 2019 ,Non-Coal Mining,M S BALAJI ENTERPRISES,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/33396/2019&pid=54131,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33396/2019&type=EC&ID=54131
38,SIA/BR/MIN/131092/2019,,"Dighaun M/S. N. P. S. INT UDYOG. With production capacity 5081.58 TPA  Mauza - Dighaun, Thana No.- 144, Khata no. 18 & 73. Plot no. 2385 & 29. Area, 2.70 Ac 1.09 ha P.S.- Beldaur, Circle - Beldaur, Di",Bihar,Khagaria,Beldaur,Date of Submission for TOR: ,Date of Submission for EC: 12 Dec 2019 ,Non-Coal Mining,M/S N.P.S. INT UDYOG PROP:-SARITA DEVI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/131092/2019&pid=79302,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/131092/2019&type=EC&ID=79302
39,SIA/BR/MIN/142974/2020,,BRICK EARTH MINING PROJECT FOR M/S BHARAT & RAJA INT UDYOG MAUZA BHAWANIPUR SANGRAMPUR EAST CHAMPARAN AREA 2.93 Ac,Bihar,East Champaran,Areraj,Date of Submission for TOR: ,Date of Submission for EC: 15 Feb 2020 ,Non-Coal Mining,M/S BHARAT & RAJA INT UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/142974/2020&pid=91260,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/142974/2020&type=EC&ID=91260
40,SIA/BR/MIN/131486/2019,,Proposed Brick Earth Mining,Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 16 Dec 2019 ,Non-Coal Mining,MS HINDI KAMAL INT,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/131486/2019&pid=79393,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/131486/2019&type=EC&ID=79393
41,SIA/BR/MIN/135863/2020,,"BRICK EARTH MINING PROJECT FOR M/S BHAWAN INT UDYOG, MAUZA- PABHERA, CIRCLE- DHANARUA, DISTRICT- PATNA, AREA- 2.66 Ac, 1.07 Ha",Bihar,Patna,Dhanarua,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2020 ,Non-Coal Mining,BHAWAN INT UDYOG PABHERA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/135863/2020&pid=85455,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/135863/2020&type=EC&ID=85455
42,SIA/BR/MIN/136024/2020,,"BRICK EARTH MINING PROJECT FOR M/S. DIVYA SHAKTI INT UDYOG, MAUZA- KARASA, CIRCLE- BIKRAM, DISTRICT- PATNA, AREA- 2.59 Ac, 1.05 Ha",Bihar,Patna,Bikram,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2020 ,Non-Coal Mining,"M/S. DIVYA SHAKTI INT UDYOG, PROP-MUKESH KUMAR SINHA",Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/136024/2020&pid=85504,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136024/2020&type=EC&ID=85504
43,SIA/BR/MIS/226294/2021,SIA/8(a)/1283/2021,Proposed Commercial and Residential Building “Nutan Crescent II” by Nutan Construction,Bihar,Patna,Patna Sadar,Date of Submission for EC: 04 Sep 2021 ,Date of Ec Granted : 02 Dec 2021,INFRA-2,NUTAN CRESCENT II,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/226294/2021&pid=190489,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/226294/2021&type=EC&ID=190489
44,SIA/BR/MIS/66586/2021,SIA/7(g)/1875/2022,"Passenger Ropeway at  Pretshilla Hills, Gaya , Bihar",Bihar,Gaya,Gaya,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 07 Apr 2022,INFRA-2,BIHAR STATE TOURISM DEVELOPMENT CORPORATION LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/66586/2021&pid=190126,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/66586/2021&type=EC&ID=190126
45,SIA/BR/MIS/166863/2020,,"Proposed Jalalpur Residential with commercial building complex at Saristabad, Patna, Bihar",Bihar,Patna,Phulwari,Date of Submission for TOR: ,Date of Submission for EC: 11 Sep 2020 ,INFRA-2,APARNA ARCHITECT & ASSOCIATE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/166863/2020&pid=121855,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/166863/2020&type=EC&ID=121855
