,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/AP/MIN/33670/2019,AP EG MIN 03 2019 907,Ordinary Sand Reach of Pasuvullanka,Andhra Pradesh,East Godavari,I. Polavaram,Date of Submission for EC: 26 Mar 2019 ,Date of Ec Granted : 29 Jun 2019,Non-Coal Mining,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/33670/2019&pid=54265,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33670/2019&type=EC&ID=54265
1,SIA/AP/IND2/64390/2020,AP IND NLR 07 2020 2033,"Proposed Captive Resin Plant with a Production Capacity of 62,287.5 TPA (188.75 TPD) for Manufacturing of High Pressure Laminates, Plain Particle Board, Pre-Laminated Boards and UV Coated Boards (Particle boards, MDF, HPL Sheets & Compact Boards) at Plot No. 19, 19 A & 19 A-1, Industrial Park, Naidupeta, APIIC, Menakuru Village, Naidupeta Mandal, SPSR Nellore District, Andhra Pradesh",Andhra Pradesh,Nellore,Naidupet,Date of Submission for EC: 14 Jul 2021 ,Date of Ec Granted : 06 Jan 2022,Industrial Projects - 2,GREENLAM SOUTH LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/IND2/64390/2020&pid=188893,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/64390/2020&type=EC&ID=188893
2,SIA/AP/MIN/217724/2021,AP  VZM MIN 7 2021 3296,M/s. Chiranjeevi Black Stone Crusher,Andhra Pradesh,Vizianagaram,Vepada,Date of Submission for EC: 01 Jul 2021 ,Date of Ec Granted : 18 Oct 2021,Non-Coal Mining,M/S. CHIRANJEEVI BLACK STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/217724/2021&pid=188867,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/217724/2021&type=EC&ID=188867
3,SIA/AP/IND2/151499/2020,AP NLR IND   04 2020  1780,M/s. Venkata Narayana Active Ingredients Private Limited,Andhra Pradesh,Nellore,Vinjamur,Date of Submission for EC: 14 Apr 2020 ,Date of Ec Granted : 08 Dec 2020,Industrial Projects - 2,VENKATA NARAYANA ACTIVE INGREDIENTS PVT LTD,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/IND2/151499/2020&pid=102294,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/151499/2020&type=EC&ID=102294
4,SIA/AP/MIN/151565/2020,AP MIN EG 05 2020 1829,Vakalagaruvu Sand Reach,Andhra Pradesh,East Godavari,Ambajipeta,Date of Submission for EC: 31 May 2020 ,Date of Ec Granted : 08 Jul 2020,Non-Coal Mining,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/151565/2020&pid=102319,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/151565/2020&type=EC&ID=102319
5,SIA/AP/MIS/201089/2021,AP GNT MIN 3 2020 2587,M/s. Capital Business Park LLP,Andhra Pradesh,Guntur,Tadepalle,Date of Submission for EC: 21 Mar 2022 ,Date of Ec Granted : 02 Aug 2022,INFRA-2,M/S. CAPITAL BUSINESS PARK LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIS/201089/2021&pid=168090,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIS/201089/2021&type=EC&ID=168090
6,SIA/AP/MIN/201123/2021,AP  KNL  MIN 3  2021 2955,Y.Mahadevappa,Andhra Pradesh,Kurnool,Adoni,Date of Submission for EC: 02 Mar 2021 ,Date of Ec Granted : 31 Aug 2021,Non-Coal Mining,Y.MAHADEVAPPA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/201123/2021&pid=168096,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/201123/2021&type=EC&ID=168096
7,SIA/AP/MIN/250659/2022,AP  MIN CTR  01 2022 3880,"M/s. ARR & Co.,",Andhra Pradesh,Chittoor,Punganur,Date of Submission for EC: 08 Jan 2022 ,Date of Ec Granted : 24 Mar 2022,Non-Coal Mining, A R R & CO,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/250659/2022&pid=197627,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/250659/2022&type=EC&ID=197627
8,SIA/AP/MIN/249075/2021,AP MIN NLR 12 2021 3849,M/s Priyanka Minerals,Andhra Pradesh,Nellore,Chillakur,Date of Submission for EC: 31 Dec 2021 ,Date of Ec Granted : 18 Mar 2022,Non-Coal Mining,M/S   PRIYANKA  MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/249075/2021&pid=196176,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/249075/2021&type=EC&ID=196176
9,SIA/AP/MIN/271686/2022,AP MIN ANT 05 2022 4259,M/s. Sri Sai Balaji Granites – Black Granite Quarry,Andhra Pradesh,Anantapur,Settur,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 27 Jul 2022,Non-Coal Mining, SRI SAI BALAJI GRANITES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/271686/2022&pid=203056,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/271686/2022&type=EC&ID=203056
10,SIA/AP/MIN/261767/2022,AP MIN  KDP 03 2022 4056,C Seetharami Reddy Baryte Mine,Andhra Pradesh,Kadapa,No Data,Date of Submission for EC: 15 Mar 2022 ,Date of Ec Granted : 24 Jun 2022,Non-Coal Mining,SEETHARAMIREDDY CHILEKAMPALLI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/261767/2022&pid=200512,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/261767/2022&type=EC&ID=200512
11,SIA/AP/MIN/261779/2022,AP MIN  KNL 03 2022 4060,M/s. Diamond Nano Microns Private Limited  – 4.993 Ha,Andhra Pradesh,Kurnool,Peapally,Date of Submission for EC: 15 Mar 2022 ,Date of Ec Granted : 16 Apr 2022,Non-Coal Mining, DIAMOND NANO MICRONS PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/261779/2022&pid=200515,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/261779/2022&type=EC&ID=200515
12,SIA/AP/MIN/186035/2020,AP KRI  MIN  12  2020 2606,ADMG-VIJAYAWADA (Peddapulipaka-3 sand reach),Andhra Pradesh,Krishna,Penamaluru,Date of Submission for EC: 02 Dec 2020 ,Date of Ec Granted : 19 Dec 2020,Non-Coal Mining,ADMG-VIJAYAWADA(PEDDAPULIPAKA SAND REACH),EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186035/2020&pid=145522,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186035/2020&type=EC&ID=145522
13,SIA/AP/MIN/186065/2020,AP GNTMIN  12  2020 2607,4.680 Ha. of Dharanikota - 7 Sand Reach,Andhra Pradesh,Guntur,Amaravathi,Date of Submission for EC: 02 Dec 2020 ,Date of Ec Granted : 18 Dec 2020,Non-Coal Mining,GUNTUR SAND REACHES,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186065/2020&pid=145529,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186065/2020&type=EC&ID=145529
14,SIA/AP/MIN/186769/2020,AP KRI  MIN  12  2020 2640,Admg Vijayawada (Lankapalli -5 Sand reach),Andhra Pradesh,Krishna,Pamidimukkala,Date of Submission for EC: 05 Dec 2020 ,Date of Ec Granted : 19 Dec 2020,Non-Coal Mining,ADMG VIJAYAWADA 4.168,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186769/2020&pid=146691,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186769/2020&type=EC&ID=146691
15,SIA/AP/MIN/43819/2019,AP VSP MIN 09 2019 1290,SRI S.PRAKASH,Andhra Pradesh,Visakhapatnam,Bheemunipatnam,Date of Submission for EC: 28 Sep 2019 ,Date of Ec Granted : 18 Dec 2019,Non-Coal Mining,SRI S PRAKASH,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/43819/2019&pid=67134,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/43819/2019&type=EC&ID=67134
16,SIA/AP/MIN/158754/2020,AP MIN WG  06 2020 1903,Ballipadu Sand Reach,Andhra Pradesh,West Godavari,Tallapudi,Date of Submission for EC: 19 Jun 2020 ,Date of Ec Granted : 08 Jul 2020,Non-Coal Mining,MS CHAIRMAN DLSC,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/158754/2020&pid=113077,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/158754/2020&type=EC&ID=113077
17,SIA/AP/MIN/159407/2020,AP MIN SKLM  06 2020 1906,Buchipeta sand Reach,Andhra Pradesh,Srikakulam,Narasannapeta,Date of Submission for EC: 21 Jun 2020 ,Date of Ec Granted : 08 Jul 2020,Non-Coal Mining,"MEMBER DLSC,ADM&G, SIKAKULAM",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/159407/2020&pid=113144,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/159407/2020&type=EC&ID=113144
18,SIA/AP/MIN/33621/2019,AP EG MIN 03 2019 901,Ordinary Sand Mine - Atreyapuram Reach,Andhra Pradesh,East Godavari,Atreyapuram,Date of Submission for EC: 25 Mar 2019 ,Date of Ec Granted : 29 Jun 2019,Non-Coal Mining,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/33621/2019&pid=54230,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33621/2019&type=EC&ID=54230
19,SIA/AP/MIN/33789/2019,AP SKM MIN 03 2019 872,ASSISTANT DIRECTOR OF MINES AND GEOLOGY SRIKAKULAM,,,,Date of Submission for EC: 06 Apr 2022 ,Date of Ec Granted : 31 May 2019,Non-Coal Mining,ASSISTANT DIRECTOR OF MINES AND GEOLOGY SRIKAKULAM,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/33789/2019&pid=54338,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33789/2019&type=EC&ID=54338
20,SIA/AP/MIN/32680/2019,AP ANT MIN 03 2019 891,Sri. P. Venu Gopal,Andhra Pradesh,Anantapur,Bukkarayasamudram,Date of Submission for EC: 19 Mar 2019 ,Date of Ec Granted : 29 Jun 2019,Non-Coal Mining,SRI. P. VENU GOPAL,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/32680/2019&pid=53766,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/32680/2019&type=EC&ID=53766
21,SIA/AP/MIN/32845/2019,,M/s Empirical Minerals,Andhra Pradesh,Chittoor,Thottambedu,Date of Submission for TOR: ,Date of Submission for EC: 23 Sep 2019 ,Non-Coal Mining,M/S EMPIRCAL MINERALS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/32845/2019&pid=53841,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/32845/2019&type=EC&ID=53841
22,SIA/AP/MIN/146872/2020,AP KRI MIN   03 2020 1760,Sri Ch. Ajad Kumar (Road Metal),Andhra Pradesh,Krishna,Kanchikacherla,Date of Submission for EC: 03 Mar 2020 ,Date of Ec Granted : 12 Aug 2021,Non-Coal Mining,CH. AJAD KUMAR-1.250 HECT,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/146872/2020&pid=95103,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/146872/2020&type=EC&ID=95103
23,SIA/AP/MIN/51840/2019,AP PKM MIN 12 2018 789,M/s Brundavan Granites,Andhra Pradesh,Prakasam,Santhamaguluru,Date of Submission for EC: 02 Mar 2020 ,Date of Ec Granted : ,Non-Coal Mining,M/S. BRUNDAVAN GRANITES,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/51840/2019&pid=95042,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/51840/2019&type=EC&ID=95042
24,SIA/AP/MIN/234347/2021,AP VSP    MIN 10 2021 3526,Sri S.V. Sai Kumar Reddy,Andhra Pradesh,Visakhapatnam,Anakapalle,Date of Submission for EC: 06 Dec 2021 ,Date of Ec Granted : 09 Mar 2022,Non-Coal Mining,SRI S.V. SAI KUMAR REDDY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/234347/2021&pid=192270,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/234347/2021&type=EC&ID=192270
25,SIA/AP/MIN/225273/2021,AP  CTR MIN 8 2021 3426,Smt V. Ramadevi,Andhra Pradesh,Chittoor,Punganur,Date of Submission for EC: 08 Dec 2021 ,Date of Ec Granted : 06 Mar 2022,Non-Coal Mining,SMT V. RAMADEVI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/225273/2021&pid=190276,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/225273/2021&type=EC&ID=190276
26,SIA/AP/MIN/272127/2022,AP MIN ANT 05 2022 4273,Sri Gundavaram Siva Prasad Quartz 3.200 Ha.,Andhra Pradesh,Anantapur,Kadiri,Date of Submission for EC: 10 May 2022 ,Date of Ec Granted : 26 Aug 2022,Non-Coal Mining,SHIVA PRASAD GUNDAVARAM,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/272127/2022&pid=203156,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/272127/2022&type=EC&ID=203156
27,SIA/AP/RIV/253833/2022,,dfdf,Andhra Pradesh,Anantapur,Agali,Date of Submission for TOR: ,Date of Submission for EC: 28 Jan 2022 ,River Valley and Hydroelectric Projects,Kali Mandal,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/RIV/253833/2022&pid=198507,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/RIV/253833/2022&type=EC&ID=198507
28,SIA/AP/MIN/148220/2020,AP KRI MIN   03 2020  1775,M/s Sree lakshmi Constructions (Road Metal & Gravel),Andhra Pradesh,Krishna,Gampalagudem,Date of Submission for EC: 10 Mar 2020 ,Date of Ec Granted : 06 Oct 2020,Non-Coal Mining,M/S SREE LAKSHMI CONSTRUCTIONS-3.00,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/148220/2020&pid=96428,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/148220/2020&type=EC&ID=96428
29,SIA/AP/MIN/182709/2020,AP NLR  MIN 11 2020 2304,Gollakandukuru-2 Sand Reach,Andhra Pradesh,Nellore,Nellore,Date of Submission for EC: 09 Nov 2020 ,Date of Ec Granted : 01 Dec 2020,Non-Coal Mining,ADMG SPSR NELLORE,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/182709/2020&pid=142704,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/182709/2020&type=EC&ID=142704
30,SIA/AP/MIN/69901/2019,AP/KDP/MIN/04/2019/943,M/s. Kurral Mines Minerals and Resources Private Limited,Andhra Pradesh,Kadapa,Muddanur,Date of Submission for EC: 08 Dec 2021 ,Date of Ec Granted : 15 Mar 2022,Non-Coal Mining,M/S. KURRAL MINES MINERALS AND RESOURCES PVT LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/69901/2019&pid=194630,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/69901/2019&type=EC&ID=194630
31,SIA/AP/MIN/267804/2022,AP MIN ANT  04 2022 4185,Sri Y. Madhu Sudhan Reddy,Andhra Pradesh,Anantapur,Bommanahal,Date of Submission for EC: 14 Apr 2022 ,Date of Ec Granted : 18 May 2022,Non-Coal Mining,YELLAREDDY REDDY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/267804/2022&pid=202129,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267804/2022&type=EC&ID=202129
32,SIA/AP/MIN/266920/2022,AP MIN GNT  04 2022 4169,Colour Granite Quarry,Andhra Pradesh,Guntur,Chilakaluripet H/o.Purushotha Patnam,Date of Submission for EC: 08 Apr 2022 ,Date of Ec Granted : 19 May 2022,Non-Coal Mining,"M/S. VEERA SHIVA GRANITE AND EXPORTS PVT. LTD.,",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/266920/2022&pid=201927,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/266920/2022&type=EC&ID=201927
33,SIA/AP/MIN/267393/2022,AP MIN GNT 05 2022 4255,Bommuvanipalem 14 Sand Reach,Andhra Pradesh,Guntur,Kollipara,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 24 Jun 2022,Non-Coal Mining,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/267393/2022&pid=202031,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267393/2022&type=EC&ID=202031
34,SIA/AP/MIN/267387/2022,AP MIN GNT 05 2022 4254,Bommuvanipalem 12 Sand Reach,Andhra Pradesh,Guntur,Kollipara,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 24 Jun 2022,Non-Coal Mining,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/267387/2022&pid=202029,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267387/2022&type=EC&ID=202029
35,SIA/AP/MIN/267427/2022,AP MIN GNT 05 2022 4256,Bommivanipalem 15 Sand Reach,Andhra Pradesh,Guntur,Kollipara,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 24 Jun 2022,Non-Coal Mining,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/267427/2022&pid=202039,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267427/2022&type=EC&ID=202039
36,SIA/AP/MIN/42252/2013,AP CTR MIN 09 2019 1228,Road Metal & Building Stone Quarry of M/s Chennai Best Blue Metals,Andhra Pradesh,Chittoor,Satyavedu,Date of Submission for EC: 04 Sep 2019 ,Date of Ec Granted : 25 Nov 2019,Non-Coal Mining,CHENNAI BESTBLUE METALS,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/42252/2013&pid=63143,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/42252/2013&type=EC&ID=63143
37,SIA/AP/MIN/191071/2021,AP VZM  MIN 1  2021 2743,M/s Ambedkar S. C. Labour Contract Co-Operative Society,Andhra Pradesh,Vizianagaram,Jami,Date of Submission for EC: 02 Jan 2021 ,Date of Ec Granted : 26 Aug 2021,Non-Coal Mining,M/S AMBEDKAR S. C. LABOUR CONTRACT CO-OPERATIVE SOCIETY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/191071/2021&pid=156715,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/191071/2021&type=EC&ID=156715
38,SIA/AP/MIN/45724/2019,AP SKLM MIN  11 2019 1456,SRI B.NARAYANA RAO,Andhra Pradesh,Srikakulam,Tekkali,Date of Submission for EC: 27 Nov 2019 ,Date of Ec Granted : 11 Feb 2020,Non-Coal Mining,SRI B NARAYANA RAO,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/45724/2019&pid=70406,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/45724/2019&type=EC&ID=70406
39,SIA/AP/MIN/40522/2019,AP KRI MIN 08 2019 1105,Assistant Director of Mines and Geology,Andhra Pradesh,Krishna,Kanchikacherla,Date of Submission for EC: 02 Aug 2019 ,Date of Ec Granted : 31 Aug 2019,Non-Coal Mining,ASSISTANT DIRECTOR OF MINES AND GEOLOGY NANDIGAMA,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/40522/2019&pid=59085,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/40522/2019&type=EC&ID=59085
40,SIA/AP/MIN/39748/2019,AP KNL MIN 07 2019 1182,Sri. G. Seshi Reddy,Andhra Pradesh,Kurnool,Banaganapalle,Date of Submission for EC: 21 Jul 2019 ,Date of Ec Granted : 07 Nov 2019,Non-Coal Mining,SRI G SESHI REDDY,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/39748/2019&pid=58641,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/39748/2019&type=EC&ID=58641
41,SIA/AP/MIN/169054/2020,AP MIN  SKLM  08 2020 2068,M/s G.S.R. Stone Crusher,Andhra Pradesh,Srikakulam,Veeraghattam,Date of Submission for TOR: 16 Dec 2020,Date of Submission for EC: 21 Aug 2020 ,Non-Coal Mining,MS. GSR STONE CRUSHER,Rejected - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/169054/2020&pid=124348,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/169054/2020&type=EC&ID=124348
42,SIA/AP/IND2/175805/2020,AP  NLR  IND 09 2020 2165,Establishment of Active Pharma Ingredients (Bulk Drugs and Intermediates Manufacturing) Unit  by M/s. Erythro Pharma Pvt. Ltd Unit II,Andhra Pradesh,Nellore,Chittamur,Date of Submission for EC: 28 Sep 2020 ,Date of Ec Granted : 28 Jun 2021,Industrial Projects - 2,M/S. ERYTHRO PHARMA PVT. LTD UNIT II.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/IND2/175805/2020&pid=134121,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/175805/2020&type=EC&ID=134121
43,SIA/AP/MIN/161951/2020,AP MIN  VZM 07 2020 1983,M/s. Shiv Shanthi Manganese Mine,Andhra Pradesh,Vizianagaram,Merakamudidam,Date of Submission for EC: 04 Jul 2020 ,Date of Ec Granted : 22 Nov 2021,Non-Coal Mining,M/S. SHIV SHANTHI MANGANESE MINE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/161951/2020&pid=115738,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/161951/2020&type=EC&ID=115738
44,SIA/AP/MIN/219041/2021,AP  CTR  MIN    7 2021 3328,"Dimensional Stones used for Cubes & Kerbs Quarry of M/s. R.R Stones Private Limited., 5.0 Ha.",Andhra Pradesh,Chittoor,Ramasamudram,Date of Submission for TOR: ,Date of Submission for EC: 10 Jul 2021 ,Non-Coal Mining,M/S. R.R STONES PRIVATE LIMITED,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/219041/2021&pid=189123,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/219041/2021&type=EC&ID=189123
45,SIA/AP/MIN/243441/2021,AP KRI MIN 12  2021 3709,Ganitathkur 2 Sand Reach,Andhra Pradesh,Krishna,Kanchikacherla,Date of Submission for EC: 07 Dec 2021 ,Date of Ec Granted : 06 Jan 2022,Non-Coal Mining,M/S JAI    PRAKASH   POWER   VENTURES LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/243441/2021&pid=194509,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/243441/2021&type=EC&ID=194509
