,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/JH/MIN/42798/2019,EC/SEIAA/2018-19/2202/2019,Baliapatra Stone Deposit,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 13 Sep 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,BALIAPATRA STONE DEPOSIT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/42798/2019&pid=63539,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/42798/2019&type=EC&ID=63539
1,SIA/JH/MIN/43360/2019,EC/SEIAA/2018-19/2217/2019,"Stone Deposit of Telo-M/s Kirty Enterprises by (partners-Yogendra Prasad,Arjun Prasad & Suresh Prasad)",Jharkhand,Bokaro,Nawadih,Date of Submission for EC: 04 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,KIRTY ENTERPRISES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/43360/2019&pid=64928,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43360/2019&type=EC&ID=64928
2,SIA/JH/MIN/202551/2021,,Betakocha Brick Clay Mining M/s Anil Bricks Brick Clay Mining Project,Jharkhand,East Singhbhum,No Data,Date of Submission for TOR: ,Date of Submission for EC: 09 Mar 2021 ,Non-Coal Mining,M/S ANIL  BRICKS,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/202551/2021&pid=172382,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/202551/2021&type=EC&ID=172382
3,SIA/JH/MIS/232876/2021,EC/SEIAA/2021-22/2459/2021,Nand Vatika Greens,Jharkhand,Ranchi,Ormanjhi,Date of Submission for EC: 20 Oct 2021 ,Date of Ec Granted : 01 Nov 2021,INFRA-2,NAND VATIKA DEVELOPERS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/232876/2021&pid=191950,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/232876/2021&type=EC&ID=191950
4,SIA/JH/MIN/232899/2021,EC/SEIAA/2021-22/2462/2021,Kukukala stone mine (1.32Ha),Jharkhand,Palamu,Chhatarpur,Date of Submission for EC: 19 Oct 2021 ,Date of Ec Granted : 31 Oct 2021,Non-Coal Mining,M/S MALA KUMAR ENGINEERS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/232899/2021&pid=191953,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/232899/2021&type=EC&ID=191953
5,SIA/JH/MIN/38294/2019,EC/SEIAA/2018-19/2139/2018,Chino Stone Mine,Jharkhand,Giridih,Dumri,Date of Submission for EC: 04 Jul 2019 ,Date of Ec Granted : 23 Sep 2019,Non-Coal Mining,DILIP BUILDCON LIMITED CHINO STONE MINE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/38294/2019&pid=56978,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/38294/2019&type=EC&ID=56978
6,SIA/JH/MIN/209893/2021,EC/SEIAA/2021-22/2325/2021,MUSNA STONE MINE OF M/S ADITY STONE,Jharkhand,Dumka,Gopikandar,Date of Submission for EC: 17 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,MUSNA STONE MINE OF M/S ADITY STONE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/209893/2021&pid=182270,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/209893/2021&type=EC&ID=182270
7,SIA/JH/MIN/208510/2021,,Ajanta-1 Brick Field,Jharkhand,Sahibganj,Barharwa,Date of Submission for TOR: ,Date of Submission for EC: 08 Apr 2021 ,Non-Coal Mining,AJANTA-1 BRICK FIELD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/208510/2021&pid=178014,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/208510/2021&type=EC&ID=178014
8,SIA/JH/MIN/208617/2021,,"Demba Stone Deposit of M/s Amit Kumar Gupta & Vinod Yadav, Area 10.50 Acres",Jharkhand,Sahibganj,Mandro,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2021 ,Non-Coal Mining,CRYSTAL CONSULTANTS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/208617/2021&pid=178037,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/208617/2021&type=EC&ID=178037
9,SIA/JH/MIN/35736/2009,,M/s J.S.M.D.C.Ltd,Jharkhand,Hazaribag,Barkagaon,Date of Submission for TOR: ,Date of Submission for EC: 04 May 2019 ,Non-Coal Mining,MS JSMDC RANCHI,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/35736/2009&pid=55391,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/35736/2009&type=EC&ID=55391
10,SIA/JH/MIS/235739/2021,,“NUCLEUS HEIGHTS” of M/s Arrowline Real Estate Pvt. Ltd.,Jharkhand,Ranchi,Kanke,Date of Submission for TOR: ,Date of Submission for EC: 26 Oct 2021 ,INFRA-2,M/S ARROWLINE REAL ESTATE PRIVATE LIMITED,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/235739/2021&pid=192608,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/235739/2021&type=EC&ID=192608
11,SIA/JH/MIN/188184/2020,EC/SEIAA/2020-21/2285/2020,"Brick Soil Mining For M/s Anand Bricks in Mouza Hisri, Area 3.68 Acres",Jharkhand,Ranchi,Burmu,Date of Submission for EC: 30 Dec 2020 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/188184/2020&pid=148029,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/188184/2020&type=EC&ID=148029
12,SIA/JH/MIN/41448/2019,EC/SEIAA/2018-19/2173/2019,Salbona stone mine by supreme stone works,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 17 Sep 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,"SUPREME STONE MINING BY SH SUKHDEB PANDIT,SH JAGBANDHU PANDIT & SMT PUNAM RASHMI",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/41448/2019&pid=62622,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/41448/2019&type=EC&ID=62622
13,SIA/JH/MIN/241922/2021,EC/SEIAA/2021-22/2488/2021,Namsol Brick Soil Mine,Jharkhand,East Singhbhum,potka,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,SRI BIPENDRA SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/241922/2021&pid=194122,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/241922/2021&type=EC&ID=194122
14,SIA/JH/MIN/268933/2022,EC/SEIAA/2022-23/2578/2022,RANO STONE MINE OF MS JAI SHANKAR STONE MINES,Jharkhand,Chatra,Hunterganj,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 28 Jun 2022,Non-Coal Mining,RANO STONE MINE OF M/S JAI SHANKAR STONE MINES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/268933/2022&pid=202387,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/268933/2022&type=EC&ID=202387
15,SIA/JH/MIN/204402/2021,,"Pokhariya, Brick Clay Mining M/s BALAJI TRADING",,,,Date of Submission for TOR: ,Date of Submission for EC: 29 Jun 2021 ,Non-Coal Mining,M/S BALAJI  TRADING,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/204402/2021&pid=173884,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204402/2021&type=EC&ID=173884
16,SIA/JH/MIN/225168/2021,EC/SEIAA/2021-22/2407/2021,Dhowadangal Stone Deposit Project,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 10 Sep 2021 ,Date of Ec Granted : 23 Sep 2021,Non-Coal Mining,DHOWADANGAL STONE DEPOSIT PROJECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/225168/2021&pid=190255,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/225168/2021&type=EC&ID=190255
17,SIA/JH/MIS/277378/2022,EC/SEIAA/2022-23/2649/2022,Signature Homes,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 18 Nov 2022 ,Date of Ec Granted : 10 Jan 2023,INFRA-2, MINU ENHANCE DEVELOPERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/277378/2022&pid=204389,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/277378/2022&type=EC&ID=204389
18,SIA/JH/MIN/42058/2019,EC/SEIAA/2018-19/2168/2019,MISRAUL STONE MINE,Jharkhand,Chatra,Chatra,Date of Submission for EC: 31 Aug 2019 ,Date of Ec Granted : 09 Oct 2019,Non-Coal Mining,MS MAA SURUCHI STONE WORKS   SHRI KALICHARAN SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/42058/2019&pid=63007,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/42058/2019&type=EC&ID=63007
19,SIA/JH/MIN/214672/2021,EC/SEIAA/2021-22/2338/2021,KUSUMGHATI STONE MINE,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 14 Jun 2021 ,Date of Ec Granted : 14 Jul 2021,Non-Coal Mining,M/S AGRIMA INFRA ENGINEERING PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/214672/2021&pid=188253,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/214672/2021&type=EC&ID=188253
20,SIA/JH/MIN/68472/2021,EC/SEIAA/2022-23/2458/2022,Jiyapani Stone Deposit ( Area 2.83 ha or 7.0 Acres),Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 05 Aug 2022 ,Date of Ec Granted : 12 Aug 2022,Non-Coal Mining,M/S SRI HARIOM STONE WORKS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/68472/2021&pid=208339,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/68472/2021&type=EC&ID=208339
21,SIA/JH/MIN/37031/2019,EC/SEIAA/2018-19/2137/2018,Hathigarh Stone Mine,Jharkhand,Pakaur,Litipara,Date of Submission for EC: 03 Jul 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,M/S DARSHANA STONE WORKS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/37031/2019&pid=56165,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/37031/2019&type=EC&ID=56165
22,SIA/JH/MIN/37831/2019,,Brick Soil Mining For M/s Super Bricks,Jharkhand,East Singhbhum,musabani,Date of Submission for TOR: ,Date of Submission for EC: 17 Jun 2019 ,Non-Coal Mining,SUPER BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/37831/2019&pid=56721,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/37831/2019&type=EC&ID=56721
23,SIA/JH/MIN/46213/2019,EC/SEIAA/2020-21/2314/2021,"Brick Soil Mining For M/s Jai Mata Di Bricks (J.M.D.), in Mouza – Sugnu",Jharkhand,Ranchi,Kanke,Date of Submission for EC: 09 Feb 2021 ,Date of Ec Granted : 28 Jun 2022,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/46213/2019&pid=70755,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/46213/2019&type=EC&ID=70755
24,SIA/JH/MIS/224569/2021,EC/SEIAA/2021-22/2403/2021,Light House Project Ranchi - Construction of 1008 DU for EWS,Jharkhand,Ranchi,Namkum,Date of Submission for EC: 09 Sep 2021 ,Date of Ec Granted : 23 Sep 2021,INFRA-2,JUIDCO LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/224569/2021&pid=190116,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/224569/2021&type=EC&ID=190116
25,SIA/JH/MIS/226936/2021,EC/SEIAA/2021-22/2535/2021,Shaurya Kunj,Jharkhand,,,Date of Submission for EC: 28 Feb 2022 ,Date of Ec Granted : 26 Apr 2022,INFRA-2,ADITYA CONSTRUCTION & BUILDERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/226936/2021&pid=190622,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/226936/2021&type=EC&ID=190622
26,SIA/JH/MIN/251579/2022,EC/SEIAA/2021-22/2473/2021,KUCHU STONE DEPOSIT,Jharkhand,Ranchi,Angara,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 22 Apr 2022,Non-Coal Mining,DAMODAR ENTERPRISES.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/251579/2022&pid=197878,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/251579/2022&type=EC&ID=197878
27,SIA/JH/MIN/191028/2021,,"Brick Soil Mining For M/s R.K.B. Bricks in Mouza Jamuari, Area 1.80 Acres",Jharkhand,Ranchi,Angara,Date of Submission for TOR: ,Date of Submission for EC: 02 Jan 2021 ,Non-Coal Mining,CRYSTAL CONSULTANTS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/191028/2021&pid=156701,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/191028/2021&type=EC&ID=156701
28,SIA/JH/MIS/243355/2021,,"Proposed Residential Building at Khata No. 81, Plot No.1051,1052 And 1055, Mouza – Hesag, Thana No. 247, P.S. Jagarnathpur, District-Ranchi-834003",Jharkhand,Ranchi,Namkum,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2021 ,INFRA-2,M/S NEWQONETIC TRADECOM LLP,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/243355/2021&pid=194476,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/243355/2021&type=EC&ID=194476
29,SIA/JH/MIN/45031/2019,EC/SEIAA/2018-19/2258/2019,Brick Soil Mining For M/s Karan Bricks (Minor Mineral),Jharkhand,Ranchi,Kanke,Date of Submission for EC: 19 Oct 2019 ,Date of Ec Granted : ,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/45031/2019&pid=69935,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45031/2019&type=EC&ID=69935
30,SIA/JH/MIN/45122/2019,EC/SEIAA/2018-19/2249/2019,Brick Soil Mining for M/s Mina Bricks (Minor Mineral),Jharkhand,Ranchi,Ormanjhi,Date of Submission for EC: 19 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/45122/2019&pid=69987,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45122/2019&type=EC&ID=69987
31,SIA/JH/MIN/35559/2019,EC/SEIAA/2018-19/2115/2018,Abhishek Anand Stone Mines,Jharkhand,Palamu,Hussainabad,Date of Submission for EC: 13 Jun 2019 ,Date of Ec Granted : 06 Jul 2019,Non-Coal Mining,ABHISHEK ANAND,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/35559/2019&pid=55307,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/35559/2019&type=EC&ID=55307
32,SIA/JH/MIN/35606/2019,EC/SEIAA/2018-19/2116/2018,ABHISHEK ANAND Stone Mines,Jharkhand,Palamu,Hussainabad,Date of Submission for EC: 13 Jun 2019 ,Date of Ec Granted : 06 Jul 2019,Non-Coal Mining,ABHISHEK ANAND,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/35606/2019&pid=55337,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/35606/2019&type=EC&ID=55337
33,SIA/JH/MIS/218049/2021,EC/SEIAA/2021-22/2408/2021,Proposed Residential & Commercial Building belongs to Shekhar Buildcon Pvt. Ltd.,Jharkhand,Ranchi,Namkum,Date of Submission for EC: 09 Sep 2021 ,Date of Ec Granted : 23 Sep 2021,INFRA-2,SHEKHAR BUILDCON PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/218049/2021&pid=188933,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/218049/2021&type=EC&ID=188933
34,SIA/JH/MIN/220074/2021,,BARAJORI STONE MINE OF SRI ARJUN PRASAD SINHA & SRI CHANDRADEO SINGH,Jharkhand,Giridih,Dhanwar,Date of Submission for TOR: ,Date of Submission for EC: 14 Jul 2021 ,Non-Coal Mining,ARJUN PRASAD SINHA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/220074/2021&pid=189253,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/220074/2021&type=EC&ID=189253
35,SIA/JH/MIN/203095/2021,,"PROPOSED PROJECT FOR ENVIRONMENT CLEARANCE BRICKS CLAY MINING IN VILLAGE-KHORA PATRATOLI, P.S. GUMLA, (NO.-77) DISTRICT- GUMLA, JHARKHAND. AREA: 2.00 ACRES (0.8097 HA) PRODUCTION 1200 CUM PER ANNUM.",Jharkhand,Gumla,Gumla,Date of Submission for TOR: ,Date of Submission for EC: 15 Mar 2021 ,Non-Coal Mining,M/S RAHUL TRADERS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/203095/2021&pid=173524,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/203095/2021&type=EC&ID=173524
36,SIA/JH/MIN/43173/2019,EC/SEIAA/2018-19/2177/2019,MANJHLADIH STONE MINE,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 20 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MS PRAGATI INFRA  SHILPE PANDEY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/43173/2019&pid=64811,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43173/2019&type=EC&ID=64811
37,SIA/JH/IND/39010/2019,EC/SEIAA/2018-19/2167/2019,"Enhancement in production from 123900 TPA (350 TPD) to 274068 TPA (828 TPD) of M/S Billet and TMT bar of 246926 TPA (746 TPD) by installation of four no. of induction  furnace of capacity 15 TPH, two rolling mill of capacity 371 TPD & 375 TPD and  installation of 2 induction slag grinder of 47000 TPA of M/s Balmukund Sponge and Iron Private Limited (Mega Division) at Manjhiladih, Chatro Tundi Road, P.O. Gadisrirampur, Dist. Giridih (Jharkhand)",Jharkhand,Giridih,Giridih,Date of Submission for EC: 16 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Industrial Projects - 1,BALMUKUND SPONGE AND IRON PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/IND/39010/2019&pid=162945,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND/39010/2019&type=EC&ID=162945
38,SIA/JH/MIN/238394/2021,EC/SEIAA/2021-22/2484/2021,Betakocha Brick Clay Mining - M/s Anil Bricks,Jharkhand,East Singhbhum,No Data,Date of Submission for EC: 24 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,M/S ANIL  BRICKS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/238394/2021&pid=193263,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/238394/2021&type=EC&ID=193263
39,SIA/JH/MIN/43310/2019,EC/SEIAA/2018-19/2185/2019,M/s Kashi Builders & Services Private Limited,Jharkhand,Sahibganj,Mandro,Date of Submission for EC: 21 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/43310/2019&pid=64902,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43310/2019&type=EC&ID=64902
40,SIA/JH/MIN/43600/2019,EC/SEIAA/2018-19/2181/2019,MUSNA STONE MINE,Jharkhand,Dumka,Gopikandar,Date of Submission for EC: 25 Sep 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MUSNA STONE MINE    SIO MANDAL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/43600/2019&pid=67031,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43600/2019&type=EC&ID=67031
41,SIA/JH/MIN/204768/2021,,Kudlum Brick Soil Mining M/s R.S.S. Brick Clay Mining Project,Jharkhand,Ranchi,Bero,Date of Submission for TOR: ,Date of Submission for EC: 14 Mar 2022 ,Non-Coal Mining,M/S R.S.S. BRICKS,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/204768/2021&pid=173981,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204768/2021&type=EC&ID=173981
42,SIA/JH/MIN/234471/2021,EC/SEIAA/2021-22/2450/2021,Nawa Bazar Stone Mine,Jharkhand,Palamu,Chhatarpur,Date of Submission for EC: 19 Oct 2021 ,Date of Ec Granted : 31 Oct 2021,Non-Coal Mining,M/S JAI MATA DI STONE WORKS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/234471/2021&pid=192317,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/234471/2021&type=EC&ID=192317
43,SIA/JH/MIN/279717/2022,,Dandila Stone Deposit,Jharkhand,Palamu,Hussainabad,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2022 ,Non-Coal Mining,ANIMESH AGRAWAL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/279717/2022&pid=207958,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/279717/2022&type=EC&ID=207958
44,SIA/JH/MIS/279518/2022,EC/SEIAA/2022-23/2622/2022,Group Housing Project ATC Extension,Jharkhand,East Singhbhum,No Data,Date of Submission for EC: 20 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,INFRA-2,M/S RUKMANI PROPERTY PROJECT PVT. LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIS/279518/2022&pid=207924,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/279518/2022&type=EC&ID=207924
45,SIA/JH/MIN/254177/2022,EC/SEIAA/2021-22/2491/2021,Darkhuli Brick Earth Deposit,Jharkhand,East Singhbhum,musabani,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,SUDIPTA GIRI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/254177/2022&pid=198599,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/254177/2022&type=EC&ID=198599
46,SIA/JH/MIN/202944/2021,,RAMESHWAR MAHTO STONE MINE,Jharkhand,Dhanbad,Baliapur,Date of Submission for TOR: ,Date of Submission for EC: 11 Jun 2021 ,Non-Coal Mining,RAMESHWAR MAHTO STONE MINE,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/202944/2021&pid=172488,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/202944/2021&type=EC&ID=172488
47,SIA/JH/MIN/204200/2021,,"Madhavpur Brick Clay Mining M/s Balajee Bricks Brick Clay Mining ProjectVillage-Madhavpur, P.S. Boram, District- East- Singhbhum, Jharkhand.",Jharkhand,East Singhbhum,baridih,Date of Submission for TOR: ,Date of Submission for EC: 01 Jul 2021 ,Non-Coal Mining,M/S BALAJEE  BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Jharkhand&pno=SIA/JH/MIN/204200/2021&pid=173836,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204200/2021&type=EC&ID=173836
