pc11_state_id,pc11_district_id,ec13_emp_all,ec13_emp_f,ec13_emp_m,ec13_emp_hired,ec13_emp_hired_m,ec13_emp_hired_f,ec13_emp_unhired,ec13_emp_unhired_m,ec13_emp_unhired_f,ec13_emp_gov,ec13_emp_priv,ec13_emp_own_m,ec13_emp_own_f,ec13_emp_own_other,ec13_emp_pub_banks,ec13_emp_pub_mines,ec13_emp_size20,ec13_emp_size50,ec13_emp_size100,ec13_emp_size101,ec13_emp_st,ec13_emp_sc,ec13_emp_obc,ec13_emp_other,ec13_count_all,ec13_count_f,ec13_count_m,ec13_count_gov,ec13_count_priv,ec13_count_own_m,ec13_count_own_f,ec13_count_own_other,ec13_count_pub_banks,ec13_count_pub_mines,ec13_count_size20,ec13_count_size50,ec13_count_size100,ec13_count_size101,ec13_count_st,ec13_count_sc,ec13_count_obc,ec13_count_other,ec13_emp_manuf,ec13_emp_services,ec13_emp_shric_1,ec13_emp_shric_2,ec13_emp_shric_3,ec13_emp_shric_4,ec13_emp_shric_5,ec13_emp_shric_6,ec13_emp_shric_7,ec13_emp_shric_8,ec13_emp_shric_9,ec13_emp_shric_10,ec13_emp_shric_11,ec13_emp_shric_12,ec13_emp_shric_13,ec13_emp_shric_14,ec13_emp_shric_15,ec13_emp_shric_16,ec13_emp_shric_17,ec13_emp_shric_18,ec13_emp_shric_19,ec13_emp_shric_20,ec13_emp_shric_21,ec13_emp_shric_22,ec13_emp_shric_23,ec13_emp_shric_24,ec13_emp_shric_25,ec13_emp_shric_26,ec13_emp_shric_27,ec13_emp_shric_28,ec13_emp_shric_29,ec13_emp_shric_30,ec13_emp_shric_31,ec13_emp_shric_32,ec13_emp_shric_33,ec13_emp_shric_34,ec13_emp_shric_35,ec13_emp_shric_36,ec13_emp_shric_37,ec13_emp_shric_38,ec13_emp_shric_39,ec13_emp_shric_40,ec13_emp_shric_41,ec13_emp_shric_42,ec13_emp_shric_43,ec13_emp_shric_44,ec13_emp_shric_45,ec13_emp_shric_46,ec13_emp_shric_47,ec13_emp_shric_48,ec13_emp_shric_49,ec13_emp_shric_50,ec13_emp_shric_51,ec13_emp_shric_52,ec13_emp_shric_53,ec13_emp_shric_54,ec13_emp_shric_55,ec13_emp_shric_56,ec13_emp_shric_57,ec13_emp_shric_58,ec13_emp_shric_59,ec13_emp_shric_60,ec13_emp_shric_61,ec13_emp_shric_62,ec13_emp_shric_63,ec13_emp_shric_64,ec13_emp_shric_65,ec13_emp_shric_66,ec13_emp_shric_67,ec13_emp_shric_68,ec13_emp_shric_69,ec13_emp_shric_70,ec13_emp_shric_71,ec13_emp_shric_72,ec13_emp_shric_73,ec13_emp_shric_74,ec13_emp_shric_75,ec13_emp_shric_76,ec13_emp_shric_77,ec13_emp_shric_78,ec13_emp_shric_79,ec13_emp_shric_80,ec13_emp_shric_81,ec13_emp_shric_82,ec13_emp_shric_83,ec13_emp_shric_84,ec13_emp_shric_85,ec13_emp_shric_86,ec13_emp_shric_87,ec13_emp_shric_88,ec13_emp_shric_89,ec13_emp_shric_90,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
01,001,43585.0,7360.0,36225.0,25451.0,19233.0,6218.0,18134.0,16992.0,1142.0,12654.0,30931.0,23075.0,1590.0,164.0,255.0,9.0,41462.0,1953.0,170.0,0.0,370.0,326.0,3039.0,21094.0,22204.0,3706.0,20429.0,3437.0,18767.0,14914.0,771.0,62.0,41.0,4.0,22135.0,66.0,3.0,0.0,286.0,171.0,2169.0,13121.0,5606.0,37862.0,35.0,44.0,0.0,38.0,183.0,6.0,51.0,700.0,23.0,703.0,11.0,0.0,489.0,1419.0,5.0,13.0,74.0,0.0,6.0,2.0,0.0,0.0,0.0,27.0,18.0,1.0,31.0,0.0,7.0,3.0,9.0,0.0,208.0,72.0,60.0,104.0,0.0,85.0,31.0,499.0,62.0,13.0,66.0,97.0,336.0,39.0,755.0,5352.0,5435.0,303.0,120.0,1127.0,69.0,1335.0,0.0,4.0,2.0,13.0,36.0,6.0,601.0,48.0,2.0,148.0,71.0,197.0,506.0,0.0,411.0,3.0,1.0,1545.0,103.0,0.0,7.0,3.0,14.0,4.0,9.0,9863.0,3863.0,160.0,333.0,9.0,3402.0,13.0,975.0,13.0,143.0,1011.0,,,,
01,002,91532.0,23292.0,68240.0,30709.0,22728.0,7981.0,60823.0,45512.0,15311.0,10908.0,80624.0,64829.0,7128.0,693.0,334.0,13.0,82063.0,3215.0,1448.0,4806.0,896.0,175.0,12442.0,59137.0,44944.0,14544.0,40570.0,2431.0,42513.0,35586.0,4142.0,274.0,55.0,4.0,44791.0,107.0,19.0,27.0,399.0,114.0,7022.0,32467.0,44679.0,46594.0,130.0,24.0,59.0,46.0,367.0,93.0,147.0,855.0,3.0,1495.0,23.0,1.0,27790.0,4885.0,109.0,58.0,596.0,16.0,27.0,0.0,0.0,1.0,0.0,4912.0,132.0,33.0,224.0,3.0,1.0,0.0,24.0,0.0,124.0,244.0,363.0,871.0,2.0,20.0,530.0,128.0,11.0,12.0,180.0,163.0,209.0,162.0,1776.0,5278.0,5642.0,12952.0,128.0,610.0,22.0,56.0,0.0,27.0,0.0,2.0,27.0,28.0,954.0,36.0,0.0,195.0,8.0,60.0,518.0,0.0,41.0,4.0,153.0,2516.0,29.0,10.0,7.0,0.0,23.0,8.0,0.0,7663.0,3227.0,291.0,13.0,6.0,1933.0,25.0,1311.0,25.0,144.0,711.0,,,,
01,003,18508.0,5606.0,12902.0,10800.0,6901.0,3899.0,7708.0,6001.0,1707.0,4072.0,14436.0,10593.0,1639.0,52.0,148.0,0.0,15627.0,1957.0,500.0,424.0,8753.0,154.0,73.0,3304.0,7719.0,2255.0,6391.0,706.0,7013.0,5395.0,1146.0,12.0,26.0,0.0,7644.0,66.0,7.0,2.0,4886.0,73.0,39.0,1555.0,1657.0,16839.0,7.0,1.0,0.0,4.0,0.0,0.0,31.0,23.0,0.0,210.0,0.0,0.0,69.0,301.0,2.0,2.0,13.0,13.0,1.0,8.0,1.0,0.0,0.0,6.0,224.0,30.0,1.0,9.0,0.0,0.0,165.0,0.0,126.0,83.0,7.0,308.0,0.0,7.0,266.0,126.0,6.0,2.0,1.0,97.0,19.0,11.0,294.0,1639.0,1770.0,318.0,2313.0,1324.0,0.0,1497.0,0.0,0.0,0.0,0.0,38.0,541.0,8.0,71.0,2.0,118.0,201.0,60.0,31.0,0.0,0.0,22.0,22.0,339.0,55.0,0.0,0.0,8.0,0.0,0.0,0.0,3447.0,1084.0,109.0,84.0,14.0,35.0,47.0,230.0,29.0,58.0,520.0,,,,
01,004,11003.0,2436.0,8567.0,7360.0,5248.0,2112.0,3643.0,3319.0,324.0,5018.0,5985.0,4515.0,346.0,9.0,30.0,0.0,9760.0,759.0,234.0,250.0,4197.0,58.0,22.0,593.0,4569.0,1022.0,4152.0,1062.0,3507.0,2945.0,197.0,3.0,8.0,0.0,4538.0,26.0,4.0,1.0,2853.0,34.0,16.0,242.0,924.0,10073.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,24.0,0.0,0.0,81.0,210.0,3.0,0.0,45.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,200.0,34.0,11.0,249.0,4.0,0.0,110.0,40.0,22.0,7.0,0.0,9.0,19.0,20.0,14.0,10.0,2215.0,96.0,169.0,541.0,0.0,851.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,70.0,128.0,9.0,3.0,0.0,1.0,0.0,0.0,163.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0,880.0,86.0,355.0,8.0,0.0,6.0,15.0,1.0,81.0,316.0,,,,
01,005,24703.0,4835.0,19868.0,14349.0,10032.0,4317.0,10354.0,9836.0,518.0,9269.0,15434.0,12271.0,832.0,30.0,272.0,0.0,21769.0,1753.0,420.0,761.0,1789.0,108.0,1029.0,10207.0,12607.0,2171.0,11663.0,2103.0,10504.0,8767.0,404.0,23.0,39.0,0.0,12539.0,59.0,7.0,2.0,1482.0,56.0,856.0,6800.0,3561.0,21076.0,57.0,8.0,0.0,1.0,20.0,0.0,19.0,1049.0,0.0,121.0,0.0,5.0,9.0,791.0,2.0,36.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,1.0,396.0,0.0,147.0,42.0,748.0,937.0,16.0,118.0,107.0,106.0,34.0,0.0,13.0,152.0,100.0,2.0,3614.0,1627.0,90.0,57.0,134.0,828.0,4.0,443.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,68.0,1.0,130.0,3.0,48.0,325.0,1.0,10.0,4.0,3.0,868.0,61.0,0.0,51.0,0.0,0.0,0.0,7.0,8247.0,1177.0,132.0,1131.0,5.0,28.0,4.0,110.0,7.0,58.0,301.0,,,,
01,006,33107.0,6819.0,26288.0,20498.0,14361.0,6137.0,12609.0,11927.0,682.0,11682.0,21425.0,16945.0,1622.0,26.0,333.0,0.0,27353.0,2985.0,788.0,1981.0,1477.0,940.0,931.0,15245.0,15264.0,2500.0,14259.0,2598.0,12666.0,10260.0,517.0,17.0,65.0,0.0,15149.0,94.0,11.0,10.0,1120.0,700.0,684.0,8290.0,5235.0,27655.0,9.0,2.0,0.0,206.0,1.0,4.0,54.0,1173.0,1.0,49.0,4.0,0.0,6.0,898.0,13.0,16.0,46.0,44.0,5.0,1.0,0.0,0.0,2.0,1281.0,13.0,1.0,0.0,0.0,0.0,0.0,283.0,0.0,130.0,1.0,177.0,41.0,2.0,0.0,421.0,96.0,84.0,1.0,16.0,85.0,4.0,3.0,4455.0,2661.0,32.0,253.0,205.0,1186.0,3.0,452.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,141.0,1.0,208.0,392.0,79.0,31.0,0.0,0.0,28.0,99.0,1209.0,12.0,3.0,15.0,5.0,0.0,0.0,0.0,11124.0,1302.0,160.0,845.0,53.0,0.0,12.0,698.0,10.0,17.0,2229.0,,,,
01,007,54178.0,10811.0,43367.0,34805.0,25562.0,9243.0,19373.0,17805.0,1568.0,10996.0,43182.0,28314.0,11109.0,99.0,495.0,0.0,37379.0,4823.0,1464.0,10512.0,509.0,3318.0,3443.0,32252.0,20407.0,3427.0,18838.0,2690.0,17717.0,15472.0,968.0,42.0,90.0,0.0,20218.0,153.0,22.0,14.0,371.0,2481.0,2182.0,11448.0,10879.0,42936.0,24.0,19.0,0.0,320.0,44.0,31.0,293.0,1664.0,17.0,292.0,29.0,1.0,73.0,1108.0,14.0,53.0,165.0,76.0,26.0,5.0,27.0,661.0,2.0,1318.0,207.0,325.0,55.0,2.0,12.0,7.0,939.0,41.0,634.0,60.0,669.0,120.0,0.0,11.0,770.0,484.0,150.0,6.0,85.0,166.0,272.0,1.0,4693.0,3737.0,1107.0,8934.0,282.0,1509.0,11.0,904.0,50.0,0.0,0.0,2.0,90.0,10.0,3.0,170.0,6.0,320.0,621.0,71.0,101.0,26.0,18.0,163.0,173.0,2698.0,41.0,0.0,27.0,31.0,0.0,9.0,0.0,11700.0,1320.0,192.0,1214.0,123.0,804.0,47.0,546.0,9.0,71.0,1067.0,,,,
01,008,85022.0,14781.0,70241.0,41162.0,31522.0,9640.0,43860.0,38719.0,5141.0,17282.0,67740.0,54701.0,4648.0,239.0,700.0,49.0,77432.0,4114.0,858.0,2618.0,449.0,289.0,4500.0,54350.0,44288.0,7271.0,40619.0,3910.0,40378.0,33973.0,2664.0,100.0,119.0,24.0,44122.0,140.0,11.0,15.0,303.0,200.0,2927.0,33307.0,21617.0,60911.0,108.0,322.0,148.0,1916.0,346.0,24.0,36.0,639.0,0.0,1451.0,77.0,0.0,9928.0,2634.0,14.0,17.0,2281.0,202.0,6.0,11.0,3.0,26.0,3.0,228.0,660.0,64.0,144.0,16.0,0.0,0.0,565.0,7.0,471.0,96.0,535.0,596.0,0.0,34.0,278.0,852.0,223.0,9.0,63.0,796.0,483.0,10.0,10713.0,7692.0,825.0,3175.0,197.0,1954.0,5.0,5749.0,6.0,2.0,4.0,0.0,1.0,115.0,38.0,81.0,6.0,255.0,407.0,107.0,543.0,2.0,80.0,573.0,17.0,1668.0,46.0,0.0,7.0,7.0,1.0,6.0,0.0,13266.0,2969.0,287.0,1899.0,401.0,3700.0,3.0,664.0,52.0,100.0,1077.0,,,,
01,009,21128.0,3312.0,17816.0,11097.0,8920.0,2177.0,10031.0,8896.0,1135.0,3667.0,17461.0,10132.0,1320.0,232.0,101.0,5.0,19645.0,1057.0,146.0,280.0,761.0,316.0,1632.0,8975.0,10754.0,1781.0,9962.0,1017.0,9737.0,6067.0,654.0,106.0,18.0,2.0,10715.0,35.0,2.0,2.0,512.0,177.0,890.0,5248.0,4696.0,15621.0,120.0,310.0,15.0,366.0,188.0,1.0,0.0,290.0,0.0,672.0,7.0,6.0,1681.0,2.0,11.0,29.0,757.0,11.0,1.0,13.0,6.0,12.0,0.0,217.0,158.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,159.0,70.0,305.0,77.0,0.0,1.0,153.0,14.0,209.0,3.0,1.0,0.0,69.0,1.0,3806.0,1911.0,74.0,709.0,47.0,98.0,1.0,723.0,3.0,7.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,143.0,184.0,41.0,1.0,0.0,10.0,2.0,13.0,388.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3860.0,461.0,80.0,949.0,16.0,0.0,16.0,83.0,0.0,15.0,1509.0,,,,
01,010,156205.0,24877.0,131328.0,82762.0,65260.0,17502.0,73443.0,66068.0,7375.0,27842.0,128363.0,95395.0,7317.0,2946.0,1791.0,0.0,121206.0,8479.0,4879.0,21641.0,1924.0,2559.0,356.0,100819.0,66625.0,8559.0,62601.0,2154.0,64471.0,51293.0,3932.0,790.0,121.0,0.0,66215.0,278.0,71.0,61.0,1113.0,1474.0,226.0,53202.0,34123.0,120236.0,1495.0,225.0,25.0,101.0,422.0,9.0,809.0,279.0,7.0,2451.0,111.0,11.0,10737.0,4422.0,678.0,111.0,151.0,365.0,12.0,70.0,120.0,42.0,0.0,5.0,1285.0,13.0,9.0,0.0,11.0,5.0,563.0,1.0,831.0,251.0,3562.0,1154.0,12.0,355.0,1493.0,3701.0,57.0,45.0,83.0,2027.0,2244.0,355.0,5840.0,22801.0,10672.0,4236.0,6518.0,4729.0,13.0,3914.0,5.0,53.0,772.0,42.0,367.0,894.0,285.0,205.0,78.0,2356.0,334.0,289.0,3297.0,1.0,551.0,59.0,334.0,10342.0,349.0,139.0,70.0,66.0,1.0,63.0,38.0,17847.0,8950.0,118.0,817.0,213.0,46.0,447.0,4016.0,17.0,673.0,2633.0,,,,
01,011,20768.0,2763.0,18005.0,10636.0,8609.0,2027.0,10132.0,9396.0,736.0,5767.0,15001.0,13010.0,692.0,45.0,9.0,0.0,17568.0,1419.0,216.0,1565.0,194.0,50.0,1792.0,11711.0,9246.0,1327.0,8851.0,993.0,8253.0,7528.0,310.0,24.0,3.0,0.0,9189.0,50.0,3.0,4.0,106.0,41.0,1018.0,6697.0,4908.0,15685.0,99.0,23.0,0.0,53.0,0.0,20.0,0.0,149.0,0.0,318.0,7.0,1.0,3124.0,0.0,447.0,8.0,146.0,2.0,0.0,0.0,0.0,0.0,7.0,20.0,180.0,11.0,2.0,0.0,0.0,0.0,5.0,0.0,34.0,68.0,128.0,657.0,0.0,174.0,240.0,157.0,39.0,0.0,6.0,0.0,129.0,0.0,13.0,155.0,5153.0,446.0,48.0,544.0,8.0,776.0,0.0,3.0,13.0,0.0,19.0,2.0,0.0,21.0,0.0,128.0,8.0,5.0,13.0,0.0,0.0,2.0,0.0,359.0,32.0,0.0,0.0,0.0,0.0,0.0,34.0,3381.0,706.0,94.0,345.0,15.0,179.0,0.0,1918.0,0.0,86.0,8.0,,,,
01,012,50343.0,6462.0,43881.0,25079.0,20120.0,4959.0,25264.0,23761.0,1503.0,8103.0,42240.0,29474.0,1926.0,144.0,391.0,35.0,42229.0,2359.0,646.0,5109.0,194.0,216.0,2525.0,28609.0,24266.0,2652.0,23177.0,1595.0,22671.0,18756.0,1035.0,51.0,63.0,5.0,24157.0,81.0,10.0,18.0,122.0,164.0,1931.0,17625.0,12445.0,37089.0,35.0,97.0,6.0,671.0,42.0,20.0,55.0,733.0,18.0,1029.0,6.0,5.0,242.0,1531.0,17.0,4.0,1166.0,68.0,6.0,6.0,15.0,25.0,11.0,4561.0,68.0,9.0,10.0,1.0,0.0,2.0,139.0,303.0,123.0,54.0,303.0,363.0,1.0,105.0,542.0,821.0,183.0,15.0,98.0,188.0,330.0,75.0,4796.0,5423.0,2404.0,720.0,208.0,463.0,9.0,3687.0,200.0,4.0,0.0,1.0,34.0,23.0,4.0,66.0,0.0,324.0,461.0,76.0,56.0,57.0,26.0,0.0,83.0,2176.0,46.0,15.0,10.0,12.0,0.0,1.0,1.0,7593.0,2485.0,200.0,23.0,14.0,3369.0,9.0,382.0,5.0,56.0,719.0,,,,
01,013,15945.0,2084.0,13861.0,6829.0,5630.0,1199.0,9116.0,8231.0,885.0,2785.0,13160.0,10755.0,848.0,151.0,151.0,0.0,14643.0,855.0,293.0,154.0,213.0,110.0,2007.0,9424.0,8902.0,1209.0,8382.0,587.0,8315.0,7223.0,540.0,48.0,26.0,0.0,8867.0,30.0,4.0,1.0,161.0,45.0,1449.0,6156.0,4458.0,11402.0,58.0,16.0,0.0,11.0,127.0,2.0,136.0,90.0,0.0,652.0,2.0,5.0,1098.0,902.0,4.0,0.0,167.0,7.0,0.0,1.0,0.0,10.0,0.0,64.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,105.0,0.0,63.0,47.0,0.0,13.0,116.0,138.0,106.0,0.0,2.0,0.0,89.0,1.0,292.0,2218.0,2047.0,97.0,34.0,77.0,2.0,428.0,1.0,2.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,35.0,2.0,1.0,229.0,0.0,12.0,82.0,0.0,1081.0,10.0,0.0,0.0,3.0,0.0,3.0,0.0,3423.0,850.0,116.0,9.0,0.0,7.0,3.0,495.0,1.0,18.0,313.0,,,,
01,014,84551.0,12954.0,71597.0,40589.0,32341.0,8248.0,43962.0,39256.0,4706.0,16772.0,67779.0,51269.0,4687.0,69.0,837.0,14.0,76348.0,4349.0,2176.0,1678.0,510.0,412.0,4852.0,50251.0,43943.0,6665.0,39738.0,3381.0,40562.0,32743.0,3394.0,44.0,137.0,1.0,43756.0,146.0,30.0,11.0,384.0,310.0,3864.0,31623.0,17948.0,65574.0,259.0,410.0,0.0,360.0,73.0,1.0,52.0,1073.0,0.0,1651.0,77.0,32.0,6018.0,2539.0,15.0,21.0,1586.0,91.0,0.0,17.0,2.0,21.0,0.0,486.0,0.0,1.0,49.0,0.0,0.0,0.0,379.0,402.0,423.0,8.0,729.0,631.0,2.0,10.0,1234.0,706.0,156.0,92.0,161.0,973.0,1286.0,424.0,4147.0,11119.0,7890.0,418.0,1824.0,2231.0,24.0,3107.0,2.0,0.0,0.0,8.0,9.0,121.0,22.0,132.0,13.0,687.0,959.0,149.0,62.0,5.0,4.0,8.0,234.0,2931.0,0.0,0.0,274.0,2.0,0.0,0.0,0.0,13200.0,2795.0,243.0,602.0,496.0,6744.0,57.0,436.0,20.0,88.0,1038.0,,,,
01,015,34434.0,7055.0,27379.0,13104.0,9898.0,3206.0,21330.0,17481.0,3849.0,6472.0,27962.0,20821.0,3650.0,311.0,243.0,2.0,32384.0,1626.0,53.0,371.0,238.0,184.0,1386.0,22974.0,20704.0,4412.0,17912.0,1430.0,19274.0,14987.0,2500.0,122.0,34.0,2.0,20642.0,58.0,1.0,3.0,180.0,131.0,1015.0,16283.0,10278.0,23953.0,77.0,62.0,0.0,64.0,1.0,6.0,287.0,459.0,0.0,461.0,4.0,2.0,4290.0,1316.0,56.0,8.0,897.0,6.0,1.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,12.0,0.0,161.0,0.0,16.0,98.0,63.0,174.0,0.0,24.0,105.0,94.0,35.0,4.0,66.0,5.0,392.0,0.0,315.0,93.0,7621.0,2817.0,73.0,332.0,5.0,1090.0,3.0,8.0,1.0,0.0,71.0,3.0,31.0,9.0,0.0,105.0,0.0,41.0,289.0,33.0,0.0,2.0,0.0,2178.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,5309.0,2293.0,169.0,33.0,6.0,13.0,64.0,1589.0,1.0,70.0,440.0,,,,
01,016,17000.0,3590.0,13410.0,9641.0,6439.0,3202.0,7359.0,6971.0,388.0,6003.0,10997.0,9065.0,813.0,50.0,171.0,0.0,15540.0,1136.0,324.0,0.0,174.0,674.0,315.0,8765.0,8785.0,1632.0,8008.0,1558.0,7227.0,6486.0,325.0,22.0,38.0,0.0,8742.0,38.0,5.0,0.0,155.0,504.0,253.0,5921.0,1823.0,15166.0,1.0,10.0,0.0,0.0,235.0,16.0,25.0,753.0,4.0,55.0,0.0,0.0,3.0,229.0,3.0,18.0,16.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,64.0,0.0,2.0,0.0,0.0,94.0,0.0,1.0,0.0,20.0,1.0,0.0,4.0,173.0,45.0,108.0,0.0,2.0,36.0,179.0,0.0,2274.0,2493.0,42.0,382.0,247.0,396.0,0.0,31.0,0.0,0.0,0.0,0.0,126.0,37.0,12.0,58.0,2.0,57.0,209.0,30.0,20.0,0.0,17.0,0.0,3.0,132.0,120.0,0.0,3.0,2.0,0.0,2.0,0.0,5948.0,1613.0,83.0,3.0,0.0,17.0,0.0,173.0,0.0,6.0,192.0,,,,
01,017,11586.0,1866.0,9720.0,6248.0,4799.0,1449.0,5338.0,4921.0,417.0,2960.0,8626.0,5868.0,660.0,57.0,112.0,0.0,10446.0,684.0,256.0,200.0,239.0,255.0,261.0,5830.0,6162.0,897.0,5656.0,722.0,5440.0,3942.0,342.0,38.0,16.0,0.0,6135.0,22.0,4.0,1.0,179.0,175.0,200.0,3768.0,1767.0,9731.0,63.0,0.0,0.0,25.0,1.0,3.0,22.0,644.0,0.0,131.0,1.0,0.0,5.0,291.0,21.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,126.0,8.0,0.0,2.0,0.0,0.0,41.0,0.0,79.0,74.0,2.0,241.0,0.0,20.0,304.0,31.0,47.0,0.0,1.0,42.0,1.0,0.0,1705.0,379.0,741.0,22.0,56.0,982.0,0.0,29.0,0.0,2.0,0.0,1.0,81.0,17.0,0.0,37.0,0.0,52.0,0.0,3.0,156.0,0.0,32.0,0.0,0.0,298.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,2578.0,829.0,52.0,6.0,3.0,5.0,1.0,100.0,1050.0,12.0,98.0,,,,
01,018,14427.0,3285.0,11142.0,8163.0,5390.0,2773.0,6264.0,5752.0,512.0,4757.0,9670.0,6183.0,909.0,46.0,148.0,10.0,13140.0,1052.0,235.0,0.0,256.0,263.0,359.0,6260.0,7718.0,1514.0,6910.0,1325.0,6393.0,4328.0,448.0,9.0,29.0,5.0,7680.0,34.0,4.0,0.0,226.0,214.0,290.0,4055.0,1616.0,12638.0,100.0,15.0,0.0,58.0,26.0,0.0,4.0,804.0,0.0,25.0,0.0,0.0,7.0,304.0,4.0,1.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,116.0,3.0,11.0,27.0,0.0,0.0,95.0,31.0,22.0,3.0,15.0,2.0,7.0,21.0,407.0,1113.0,1615.0,135.0,247.0,279.0,0.0,241.0,0.0,0.0,0.0,4.0,35.0,10.0,0.0,41.0,0.0,70.0,159.0,43.0,18.0,0.0,0.0,0.0,13.0,245.0,35.0,2.0,2.0,1.0,0.0,0.0,0.0,4306.0,1043.0,101.0,11.0,9.0,2121.0,1.0,136.0,84.0,3.0,119.0,,,,
01,019,36477.0,8141.0,28336.0,21636.0,14405.0,7231.0,14841.0,13931.0,910.0,10588.0,25889.0,21602.0,1780.0,29.0,474.0,0.0,30200.0,2577.0,1002.0,2698.0,646.0,2172.0,1374.0,19219.0,16704.0,3218.0,15112.0,2787.0,13917.0,12159.0,686.0,13.0,73.0,0.0,16596.0,89.0,15.0,4.0,469.0,1713.0,975.0,9701.0,5535.0,30931.0,8.0,3.0,0.0,0.0,20.0,0.0,28.0,1498.0,0.0,249.0,4.0,0.0,18.0,926.0,8.0,69.0,57.0,76.0,0.0,3.0,149.0,73.0,0.0,464.0,11.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,161.0,33.0,58.0,2456.0,0.0,8.0,689.0,152.0,24.0,0.0,5.0,255.0,203.0,4.0,4577.0,3460.0,64.0,414.0,765.0,1826.0,0.0,304.0,0.0,0.0,2.0,0.0,48.0,26.0,13.0,197.0,1.0,213.0,534.0,187.0,38.0,0.0,4.0,66.0,109.0,1265.0,5.0,0.0,23.0,30.0,4.0,9.0,0.0,9315.0,1354.0,211.0,1729.0,4.0,418.0,87.0,326.0,11.0,37.0,666.0,,,,
01,020,24530.0,3543.0,20987.0,15461.0,12374.0,3087.0,9069.0,8613.0,456.0,5910.0,18620.0,13657.0,781.0,11.0,231.0,0.0,21155.0,2003.0,813.0,559.0,541.0,1172.0,928.0,11808.0,10506.0,1579.0,9770.0,1609.0,8897.0,6658.0,363.0,10.0,46.0,0.0,10424.0,66.0,13.0,3.0,481.0,738.0,721.0,5091.0,2063.0,22412.0,0.0,0.0,1.0,54.0,0.0,4.0,7.0,821.0,0.0,56.0,12.0,0.0,4.0,303.0,22.0,5.0,10.0,18.0,0.0,0.0,3.0,0.0,0.0,238.0,27.0,2.0,0.0,2.0,0.0,0.0,133.0,0.0,6.0,0.0,66.0,120.0,1.0,3.0,177.0,38.0,101.0,0.0,102.0,28.0,115.0,0.0,1882.0,2105.0,2426.0,86.0,3867.0,2100.0,4.0,511.0,0.0,4.0,0.0,0.0,4.0,384.0,0.0,73.0,0.0,76.0,252.0,13.0,5.0,0.0,2.0,7.0,42.0,390.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,4696.0,609.0,60.0,690.0,27.0,1019.0,14.0,369.0,2.0,3.0,306.0,,,,
01,021,162125.0,30415.0,131710.0,92408.0,68408.0,24000.0,69717.0,63302.0,6415.0,21357.0,140768.0,112205.0,11006.0,455.0,120.0,5.0,128566.0,12732.0,5867.0,14960.0,3820.0,15928.0,8525.0,95393.0,66717.0,9721.0,62489.0,3524.0,63193.0,53602.0,4106.0,187.0,22.0,3.0,66154.0,415.0,87.0,61.0,1802.0,10915.0,4975.0,40203.0,24718.0,137276.0,15.0,7.0,5.0,104.0,106.0,13.0,2066.0,1858.0,27.0,2803.0,459.0,5.0,401.0,3243.0,417.0,338.0,657.0,359.0,5.0,24.0,197.0,212.0,23.0,66.0,1499.0,412.0,965.0,7.0,111.0,1.0,2263.0,45.0,618.0,312.0,1072.0,3068.0,66.0,96.0,546.0,5995.0,957.0,26.0,561.0,1327.0,2486.0,20.0,21676.0,25460.0,1168.0,3053.0,2541.0,5951.0,22.0,3855.0,9.0,23.0,1.0,13.0,922.0,670.0,29.0,403.0,108.0,1513.0,13.0,349.0,3612.0,162.0,355.0,17.0,96.0,5206.0,25.0,4.0,267.0,128.0,0.0,71.0,26.0,27578.0,6089.0,496.0,177.0,174.0,5844.0,685.0,2598.0,27.0,647.0,4199.0,,,,
