,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
8,99,SIA/AP/MIN/156970/2020,AP MIN ANT 06 2020 1926,"Road Metal , Building Stone  & M Sand Quarry of M/s Srinivasa Blue Metals",M/S SRINIVASA BLUE METALS,EC Granted - Processed offline,EC,
9,100,SIA/AP/MIN/31562/2019,AP/PKM/MIN/12/2018/772,Production capacity of 85780.74 m3/annum (Colour granite - recovery @ 15% - 12867.11 m3/annum and waste @ 85% - 72913.63 m3/annum) in an area of  8.46 ha by Sri Maddineni Veeranjaneyulu,SRI MADDINENI VEERANJANEYULU,EC Granted,EC,
0,101,SIA/AP/MIN/179085/2020,,M/S K.LAKSHMI PATHI RAJU -15 HECTS,LAKSHMIPATHIRAJU -15 HECTS,WithdrawEC,EC,
1,102,SIA/AP/MIN/179219/2020,AP KRI MIN 10 2020 2259,Smt K. Radha Rani-Road Metal Quarry,SMT. K. RADHA RANI,EC Granted,EC,
2,103,SIA/AP/NCP/17820/2016,AP NLR CON 06 2016 147,Sreenidhi Estates India Pvt Ltd,SREENIDHI ESTATES INDIA PVT LTD,EC Granted,EC,
3,104,SIA/AP/MIN/60672/2016,,Smt. G. N. Usha Reddy -5.9ha,SMT. G. N. USHA REDDY,Delisted,EC,
4,105,SIA/AP/MIN/31375/2015,AP KNL 214 MIN 09 2015,"Yello Ochre, Quartzite and White Shale mining of B.Dasaratha Rami Reddy",DASARATHA RAMI REDDY,EC Granted,EC,
5,106,SIA/AP/MIN/134590/2020,AP VSP MIN   01 2020 1574,SRI PAILA JAGANNADHA RAO,SRI PAILA JAGANNADHA RAO,EC Granted - Processed offline,EC,
6,107,SIA/AP/MIN/32931/2015,AP KNL 193 MIN 09 2015,"K.Chakrapani Reddy 4.868 Ha Dolomite & White Shale mine in Sy.No:641,642,644,645 , Kommamarri V, Peapully M, Kurnool D",K CHAKRAPANI REDDY,EC Granted,EC,
7,108,SIA/AP/MIN/81789/2018,AP VSP MIN 11 2018 736,Sri.B.M.J.Appa Rao,SRI.B.M.J.APPA RAO,Delisted,EC,
8,109,SIA/AP/NCP/26047/2018,,HON’BLE CM’S OFFICE COMPLEX,ANDHRA PRADESH CAPITAL REGION DEVELOPMENT AUTHORITY AND CAPITAL AUTHORITY,EC Granted,EC,
9,110,SIA/AP/NCP/26047/2018,,HON’BLE CM’S OFFICE COMPLEX,ANDHRA PRADESH CAPITAL REGION DEVELOPMENT AUTHORITY AND CAPITAL AUTHORITY,EC Granted,EC,
0,111,SIA/AP/NCP/57828/2016,AP KRI CON 07 2016 171,Shore View Hospitality Private Limited,SHORE VIEW HOSPITALITY PRIVATE LIMITED,EC Granted,EC,
1,112,SIA/AP/MIN/183318/2020,AP CTR  MIN 11 2020 2355,"Sri R. Venkata Ramanadha Swamy- RM,BS,MANUFACTURING SAND&GRAVEL",SRI R. VENKATA RAMANADHA SWAMY,EC Granted,EC,
2,113,SIA/AP/MIN/79911/2018,AP NLR MIN 09 2018 690,M/s. SGS Minerals Private Limited,M/S. SGS MINERALS PRIVATE LIMITED,EC Granted,EC,
3,114,SIA/AP/MIN/50186/2016,,Bhupalapatnam Fire Clay Mine,BOMMURU FIRE CLAY MINE,TransferToDEIAA,EC,
4,115,SIA/AP/MIN/51445/2016,AP CTR MIN 03 2016 54,"Proposed Mining for Sri. A. Hari Krishna -
Colour Granite Quarry",SRI A HARIKRISHNA,EC Granted,EC,
5,116,SIA/AP/MIN/46100/2019,AP KRI MIN 11 2019 1394,K.Pramukh,KOLUPOTI. PRAMUKH,Rejected - Processed offline,EC,
6,117,SIA/AP/MIN/75037/2018,,"Sri.D.Venkata Ramana, Gravel Quarry Area-13.77Ha.",SRI.D.VENKATA RAMANA,Delisted,EC,
7,118,SIA/AP/MIN/35323/2015,AP NLR 254 MIN 12 2015,Mahammadapuram Sand Reach,MAHAMMADAPURAM SAND REACH,EC Granted,EC,
8,119,SIA/AP/MIN/35342/2015,AP WG 77 MIN 12 2015,Ramaiahpeta Sand Reach,RAMAIAHPETA SAND REACH,EC Granted,EC,
9,120,SIA/AP/MIN/62423/2017,AP KNL MIN 02 2017 285,K. Sumana,K SUMANA,Rejection Letter Granted,EC,
0,121,SIA/AP/MIN/30656/2015,KNL 186 MIN 08 2015,"P.JEEVA RATNAM,0.850 Ha of Colour Granite,Sy No:629,Mulugundam Village,Aspari Mandal,Kurnool District,AP.",P JEEVA RATNAM,EC Granted,EC,
1,122,SIA/AP/MIN/175933/2020,AP  KDP MIN 09 2020 2171,Tippireddipalli Sand Reach,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
2,123,SIA/AP/MIN/40284/1900,AP CTR MIN 07 2019 1166,M/s. Rameneni Granites,M/S. RAMENENI GRANITES,EC Granted - Processed offline,EC,
3,124,SIA/AP/MIN/49948/2016,,"Mining for M/s. Bramaramba Mineral Company
– Steatite Quarry",MS BRAMARAMBA MINERAL COMPANY,TransferToDEIAA,EC,
4,125,SIA/AP/MIN/73226/2018,AP SKM MIN 05 2018 565,"Sri.V.Gopala Krishnan,7.830 Hect. of Colour Granite Mine,Sy.No.29 of Kondatemburu (V),Nandigam (M),Srikakulam (D),A.P.",SRI V GOPALA KRISHNAN,EC Granted,EC,
5,126,SIA/AP/MIN/73229/2018,AP SKM MIN 05 2018 595,"Sri.V.Gopala Krishnan,9.600 Hect.of Colour Granite Mine,Sy.No.29 of Kondatemburu (V),Nandigam (M),Srikakulam(D),A.P.",SRI V GOPALA KRISHNAN,Rejected - Processed offline,EC,
6,127,SIA/AP/NCP/65455/2017,AP GNT CON 06 2017 337,Samhitha Projects,SAMHITA PROJECTS,EC Granted,EC,
7,128,SIA/AP/NCP/28561/2018,,Development of Industrial Park by APIIC,ANDHRA PRADESH INDUSTRIAL INFRA STRUCTURE CORPORATION,EC Granted - Processed offline,EC,
8,129,SIA/AP/MIN/44274/2019,AP KDP MIN 10 2019 1247,Narayananellore Sand Reach,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
9,130,SIA/AP/MIN/30385/2015,AP VSP 184 MIN 09 2015,L Srinivas 7.89 ha,L SRINIVAS,EC Granted,EC,
0,131,SIA/AP/MIN/216588/2021,AP   SKLM MIN  6 2021 3272,M/s. Emerald Granites – Colour Granite Mine-2.60ha-Semi Mechanized opencast mining method,M/S. EMERALD GRANITES,EC Granted,EC,
1,132,SIA/AP/MIN/194948/2021,AP EG MIN 1  2021 2814,Rayanapeta II Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted,EC,
2,133,SIA/AP/MIN/218748/2021,AP  CTR MIN    7 2021 3322,M/s  V. R. Exports,M/S.  V. R. EXPORTS,EC Granted,EC,
3,134,SIA/AP/MIN/186471/2020,AP GNT  MIN  12  2020 2635,ordinary sand in Konuru-6 Sand Reach-4.978 Ha,SAND REACHES,EC Granted - Processed offline,EC,
4,135,SIA/AP/MIN/186478/2020,AP GNT  MIN  12  2020 2636,4.870 Ha. of Ambadipudi - 4 Sand Reach,GUNTUR SAND REACHES,EC Granted - Processed offline,EC,
5,136,SIA/AP/MIN/186803/2020,AP GNT MIN  12  2020 2647,"Sri. CH HANUMANTHA RAO, (Colour Granite in 2.441 Ha)",SRI. CH HANUMANTHA RAO,EC Granted,EC,
6,137,SIA/AP/MIN/186928/2020,AP KRI MIN 12 2020 2579,Admg Nandigama Kollikallu sand reach -1,ADMG NANDIGAMA (KOLLIKALU-1 A SAND REACH )),EC Granted - Processed offline,EC,
7,138,SIA/AP/MIN/30684/2015,ANT 183 MIN 09 2015,"T.Madan Mohan Reddy,7.880 Ha of Colour Granite,Sy
No:773/P,Peddavaduguru Village,Peddavaduguru
Mandal,Anantapur District,AP.",T MADAN MOHAN REDDY,EC Granted,EC,
8,139,SIA/AP/IND2/176639/2020,AP ANT  IND 09 2020 2191,Establish Active Pharma Ingredients (bulk drugs and intermediates) manufacturing unit of capacity 300 TPM in an area of 34.55 acres by M/s. Siflon Drugs Pvt. Ltd.,M/S. SIFLON DRUGS PVT. LTD,EC Granted - Processed offline,EC,
9,140,SIA/AP/MIN/56979/2016,AP NLR MIN 07 2016 155,M/s K.Anisha,K ANISHA,EC Granted,EC,
0,141,SIA/AP/MIN/188468/2020,AP CTR MIN 12  2020 2689,D.Amaranadha reddy,D.AMARNADHA REDDY,EC Granted,EC,
1,142,SIA/AP/MIN/188503/2020,AP EG  MIN 12 2020 2599,Gommu Koyagudem -V Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,EC,
2,143,SIA/AP/MIN/75706/2018,AP NLR MIN 07 2018 653,M/s. Sri Mahalakshmi Minerals,M/S.SRI MAHALAKSHMI MINARALS,EC Granted,EC,
3,144,SIA/AP/MIS/28119/2018,,ALAKANANDA,SHREE ESTATES,Delisted,EC,
4,145,SIA/AP/MIN/60479/2016,AP ANT MIN 01 2017 272,Budili Building Stone & Road Metal Quarry,MS SREE LAKSHMI GANAPATI MINERALS,Rejection Letter Granted,EC,
5,146,SIA/AP/MIN/31469/2015,AP KNL 217 MIN 10 2015,"Sri.Shaik Rassol,Colour Granite ,3.674 Ha in Sy No:333 of
Arekera (V),Aluru (M),Kurnool (D),AP.",SHAIK RASSOL,EC Granted,EC,
6,147,SIA/AP/MIN/31509/2015,AP KNL 220 MIN 10 2015,"M/s.S.K.Granites & Minerals,Colour Granite (Existing),Sy No:103 of Goudagal Village,Kosigi Mandal,Kurnool District ,AP.",MS S K GRANITES AND MINERALS,EC Granted,EC,
7,148,SIA/AP/NCP/31541/2015,AP CTR 578 CON 10 2015,SEVEN SQUARE MALL,KESARI PROJECTS LLP,EC Granted,EC,
8,149,SIA/AP/MIN/32784/2015,,Sri M.Bhavana Rushi,SRI M BHAVANA RUSHI,TransferToDEIAA,EC,
