,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
7,5248,SIA/AP/MIN/142688/2020,AP ANT MIN   02 2020 1708,Sri K. Markandeyulu-3.803 ha,SRI K. MARKANDEYULU,EC Granted - Processed offline,EC,
8,5249,SIA/AP/MIN/149739/2020,AP KRI MIN  03 2020  1788,"M/s Srinivasa Edifice Private Ltd(Road metal, Rough stone & Gravel)",M/S SRINIVASA EDIFICE PVT LTD- 2.850 HECT,EC Granted - Processed offline,EC,
9,5250,SIA/AP/MIN/168311/2020,AP MIN  ANT  08 2020 2058,M/s. K.C.V.R.Infra Projects Pvt Ltd (Road Metal & Building Stone – 4.580 Ha),M/S K.C.V.R.INFRA PROJECTS PVT LTD,EC Granted - Processed offline,EC,
0,5251,SIA/AP/MIN/37872/2016,,M/s. Pratap Reddy Minerals - 20.23Ha,M/S. PRATAP REDDY MINERALS,Delisted,EC,
1,5252,SIA/AP/NCP/63118/2017,AP GNT CON 01 2017 280,Sri Valli Pravas,UNDAVALLI CONSTRUCTIONS PVT LTD,EC Granted,EC,
2,5253,SIA/AP/MIN/74847/2018,,"Sri S.L.N. Reddy,Black Galaxy Granite quarry over an extent of 3.785 hectares in Sy. No.s 58/P of Budawada village, Chimakurthi Mandal, Prakasam District.",SLN REDDY,Delisted,EC,
3,5254,SIA/AP/MIN/149834/2020,AP NLR MIN  03 2020  1789,M/s Sri Dhanalakshmi Mines & Minerals,M/S SRI DHANALAKSHMI MINES&MINERALS-1.1951HA.,EC Granted - Processed offline,EC,
4,5255,SIA/AP/MIN/216588/2021,AP   SKLM MIN  6 2021 3272,M/s. Emerald Granites – Colour Granite Mine-2.60ha-Semi Mechanized opencast mining method,M/S. EMERALD GRANITES,EC Granted,EC,
5,5256,SIA/AP/MIN/194948/2021,AP EG MIN 1  2021 2814,Rayanapeta II Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted,EC,
6,5257,SIA/AP/MIN/218748/2021,AP  CTR MIN    7 2021 3322,M/s  V. R. Exports,M/S.  V. R. EXPORTS,EC Granted,EC,
7,5258,SIA/AP/MIN/189087/2020,AP ANT  MIN 12  2020 2711,Chagallu Dolomite Quarry,M/S. SRI VISWAKH MINERALS,EC Granted,EC,
8,5259,SIA/AP/MIN/244543/2021,AP  CTR  MIN 12  2021 3762,M/s GAYATHRI GRANITES & EXPORTS,M/S. GAYATHRI GRANITES & EXPORTS,EC Granted,EC,
