,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
302,SIA/CG/MIS/152293/2020,OL/EC/MIN/RAIPUR/1289,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 29 Apr 2020 ,Date of Ec Granted : 29 Aug 2020,INFRA-2,"ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS), RAIPUR",EC Granted
303,SIA/CG/MIN/129166/2019,OL/EC/MIN/DHAMTARI/1043,Chhattisgarh,Dhamtari,Kurud,Date of Submission for EC: 03 Dec 2019 ,Date of Ec Granted : 22 Feb 2020,Non-Coal Mining,CHEVROX CONSTRUCTION,EC Granted
304,SIA/CG/MIN/222278/2021,OL/EC/MIN/BASTAR/1756,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for TOR: ,Date of Submission for EC: 06 Aug 2021 ,Non-Coal Mining,SHRIJAI PAWAR,Under examination of SEIAA after SEAC
305,SIA/CG/MIN/37910/2019,OL/EC/MIN/DURG/906A,Chhattisgarh,Durg,Durg,Date of Submission for EC: 19 Jun 2019 ,Date of Ec Granted : 14 Nov 2019,Non-Coal Mining,SMT GEETA DEVI DESHMUKH BRICK EARTH MINE ALBARAS DURG CHHATTISGARH,EC Granted
306,SIA/CG/MIN/32226/2015,OL/EC/SANDMINE/BILASPUR/96,Chhattisgarh,Bilaspur,Takhatpur,Date of Submission for EC: 29 Oct 2015 ,Date of Ec Granted : 05 Apr 2017,Non-Coal Mining,PANCHAYAT SACHIV,EC Granted
307,SIA/CG/NCP/55160/2016,OL/EC/NCP/RAJNANDGAON/461,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 01 Jun 2016 ,Date of Ec Granted : 21 Sep 2016,INFRA-1,EE CGHB RAJNANDGAON,EC Granted
308,SIA/CG/MIN/172323/2020,OL/EC/MIN/SURAJPUR/1385,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 09 Sep 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,SALHI BRICK EARTHCLAY QUARRY MINE & FIX CHIMNEY BRICK PLANT,EC Granted
309,SIA/CG/MIN/172497/2020,OL/EC/MIN/RAIGARH/1387,Chhattisgarh,Raigarh,Tamnar,Date of Submission for EC: 11 Sep 2020 ,Date of Ec Granted : 28 Jun 2021,Non-Coal Mining,BABLU SAHU,EC Granted
310,SIA/CG/MIN/164572/2020,OL/EC/MIN/RAIGARH/1354,Chhattisgarh,Raigarh,Tamnar,Date of Submission for EC: 21 Jul 2020 ,Date of Ec Granted : 09 Nov 2020,Non-Coal Mining,TIHLIRAMPUR SAND MINE OF MS MAA TARINI TRADERS,EC Granted
311,SIA/CG/MIN/174316/2020,OL/EC/MIN/GARIABAND/1400,Chhattisgarh,Gariaband,Rajim,Date of Submission for EC: 20 Sep 2020 ,Date of Ec Granted : 03 Mar 2021,Non-Coal Mining,VIMAL SHARMA KURUSKEDA,EC Granted
312,SIA/CG/MIN/129010/2019,OL/EC/MIN/BIJAPUR/1044,Chhattisgarh,Bijapur,No Data,Date of Submission for EC: 30 Dec 2019 ,Date of Ec Granted : 25 Feb 2020,Non-Coal Mining,"F-1, CHERPAL SAND QUARRY",EC Granted
313,SIA/CG/MIN/42906/2016,OL/EC/SANDMINE/BEMETARA/358,Chhattisgarh,Durg,Berla,Date of Submission for EC: 02 Feb 2016 ,Date of Ec Granted : 16 Jun 2016,Non-Coal Mining,SARPANCH REWE MANGLOR,EC Granted
314,SIA/CG/MIN/414868/2023,,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2023 ,Non-Coal Mining, BISHNATH,Request for withdraw
315,SIA/CG/MIN/416894/2023,OL/EC/MIN/SURGUJA/1610,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2023 ,Non-Coal Mining,RAJENDRA PRASAD GUPTA.,Delisted
316,SIA/CG/MIN/45985/2019,OL/EC/MIN/BALOD/1004,Chhattisgarh,Balod,Dondi,Date of Submission for EC: 07 Nov 2019 ,Date of Ec Granted : 15 Jan 2020,Non-Coal Mining,M/S NITIMA MINERALS DURG CHHATTISGARH,EC Granted
317,SIA/CG/MIN/33780/2015,OL/EC/LIMESTONEMINE/RAIPUR/191,Madhya Pradesh,Katni,Barhi,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2015 ,Non-Coal Mining,MS NARDAHA LIMESTONE QUARRY,Delisted
318,SIA/CG/MIN/49895/2018,OL/EC/MIN/BASTAR/708,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for EC: 24 Jan 2020 ,Date of Ec Granted : 28 Sep 2021,Non-Coal Mining,P GOYAL,EC Granted
319,SIA/CG/MIN/60036/2016,OL/EC/SANDMINE/KANKER/517,Chhattisgarh,Kanker,Charama,Date of Submission for EC: 28 Oct 2016 ,Date of Ec Granted : 12 Jan 2017,Non-Coal Mining,GRAM PANCHAYAT BHIRAUD SAND MINE,EC Granted
320,SIA/CG/MIN/125634/2019,OL/EC/MIN/SURGUJA/1020,Chhattisgarh,Surguja,Sitapur,Date of Submission for EC: 29 Aug 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,SARITA BRICKS INDUSTRIES,EC Granted
321,SIA/CG/MIN/150646/2020,OL/EC/MIN/RAJNANDGAON/1278,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 30 Mar 2020 ,Date of Ec Granted : 28 Jun 2021,Non-Coal Mining,SHIVLAL CHAKRADHARI BRICK MINE,EC Granted
322,SIA/CG/MIN/226855/2021,OL/TOR/MIN/SURAJPUR/1782,Chhattisgarh,Surajpur,Surajpur,Date of Submission for TOR: ,Date of Submission for EC: 29 Aug 2021 ,Non-Coal Mining,BELTIKARI ORDINARY STONE MINE OF VISHNU AGRAWAL,Under examination of SEIAA after SEAC
323,SIA/CG/MIN/52221/2016,,Chhattisgarh,Kabirdham,No Data,Date of Submission for TOR: ,Date of Submission for EC: 28 Mar 2016 ,Non-Coal Mining,NARAYAN YADAV STONE MINE,Delisted
324,SIA/CG/MIN/172733/2020,OL/EC/MIN/RAJNANDGAON/1401,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 07 Oct 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,ABHINAV TIWARI,EC Granted
325,SIA/CG/MIN/144632/2020,OL/EC/MIN/JCHAMPA/1198,Chhattisgarh,Janjgir - Champa,Janjgir,Date of Submission for EC: 21 Feb 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,GADAPALI  SAND MINE OF CHITR KUMAR JAISWAL,EC Granted
326,SIA/CG/MIN/136777/2020,OL/EC/BRICK_MINE/SURAJPUR/1130,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 14 Jan 2020 ,Date of Ec Granted : 13 May 2020,Non-Coal Mining,NAKANA BRICK EARTH QUARRY & FIXED CHIMNEY BRICKS PLANT,EC Granted
327,SIA/CG/MIN/53451/2016,OL/EC/SANDMINE/VBALODABAZAR-BHATAPARA/450,Chhattisgarh,Balodabazar,No Data,Date of Submission for EC: 04 May 2016 ,Date of Ec Granted : 28 Jul 2016,Non-Coal Mining,SARPANCH DHAMNI,EC Granted
328,SIA/CG/MIN/420908/2023,OL/EC/MIN/JANJGIR_CHAMPA/2328,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 05 Mar 2023 ,Non-Coal Mining,BHAWNA SHARMA,Rejection Letter Granted
329,SIA/CG/MIN/43127/2019,OL/EC/MIN/B_BAZAAR/958,Chhattisgarh,Balodabazar,Baloda Bazar,Date of Submission for EC: 19 Mar 2020 ,Date of Ec Granted : 17 Jul 2020,Non-Coal Mining,MANOJ KUMAR PRASAD,EC Granted
330,SIA/CG/MIN/34079/2015,OL/EC/LIMESTONEMINE/DHAMTARI/210,Chhattisgarh,Dhamtari,Kurud,Date of Submission for EC: 08 Dec 2015 ,Date of Ec Granted : 30 Apr 2016,Non-Coal Mining,GOJI LIMESTONE QUARRY,EC Granted
331,SIA/CG/MIN/143461/2020,OL/EC/MIN/RAIGARH/1179,Chhattisgarh,Raigarh,Raigarh,Date of Submission for EC: 15 Feb 2020 ,Date of Ec Granted : 23 Feb 2021,Non-Coal Mining,DHRUV KUMAR AGRAWAL,EC Granted
332,SIA/CG/MIN/96530/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 23 Feb 2019 ,Non-Coal Mining,XYZ  MINE,Delisted
333,SIA/CG/MIN/31395/2015,OL/EC/SANDMINE/BEMETARA/26,Chhattisgarh,Durg,Bemetra,Date of Submission for EC: 30 Sep 2015 ,Date of Ec Granted : 27 Nov 2015,Non-Coal Mining,SARPANCH MAU,EC Granted
334,SIA/CG/MIN/31897/2015,OL/EC/SANDMINE/BIJAPUR/81,Chhattisgarh,Bijapur,No Data,Date of Submission for EC: 16 Oct 2015 ,Date of Ec Granted : 31 Mar 2016,Non-Coal Mining,SARPANCH GRAM PANCHAYAT MANGALNAR,EC Granted
335,SIA/CG/MIN/31898/2015,OL/EC/SANDMINE/DANTEWADA/82,Chhattisgarh,Dantewada,Dantewada,Date of Submission for EC: 17 Oct 2015 ,Date of Ec Granted : 29 Dec 2015,Non-Coal Mining,GRAM PANCHAYAT BALUD B,EC Granted
336,SIA/CG/MIN/32285/2015,OL/EC/SANDMINE/JASHPUR/112,Chhattisgarh,Jashpur,Kunkuri,Date of Submission for EC: 30 Oct 2015 ,Date of Ec Granted : 14 Jan 2016,Non-Coal Mining,SACHIV KHARIJHARIYA,EC Granted
337,SIA/CG/MIN/164547/2020,OL/EC/MIN/raigarh/1353,Chhattisgarh,Raigarh,Lailunga,Date of Submission for EC: 21 Jul 2020 ,Date of Ec Granted : 29 Dec 2020,Non-Coal Mining,SOHANPUR ORDINARY STONE QUARRY OF SHREE SUNIL KUMAR AGRAWAL LLP,EC Granted
338,SIA/CG/NCP/62323/2017,OL/EC/CONSTRUCTION_PROJECT/RAIPUR/557,Chhattisgarh,Raipur,Arang,Date of Submission for EC: 06 Feb 2017 ,Date of Ec Granted : 15 May 2017,INFRA-1,NAYA RAIPUR DEVELOPMENT AUTHORITY,EC Granted
339,SIA/CG/IND/10815/2016,OL/EC/I&D/RAIPUR/468,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 11 Feb 2017 ,Date of Ec Granted : 26 Nov 2016,Industrial Projects - 1,R R ISPAT A UNIT OF GODAWARI POWER AND ISPAT LIMITED,EC Granted
340,SIA/CG/MIN/257159/2022,OL/EC/MIN/RAJNANDGAON/1944,Chhattisgarh,Rajnandgaon,Dongargaon,Date of Submission for EC: 30 Apr 2022 ,Date of Ec Granted : 23 Mar 2023,Non-Coal Mining,KAMLESH SINGH,EC Granted
341,SIA/CG/MIN/130539/2019,OL/EC/MIN//DHAMTARI/1052,Chhattisgarh,Dhamtari,Kurud,Date of Submission for EC: 10 Dec 2019 ,Date of Ec Granted : 22 Feb 2020,Non-Coal Mining,NARI SAND MINE OF BHUPENDRA KUMAR YADAV,EC Granted
342,SIA/CG/MIN/32038/2015,OL/EC/SANDMINE/BILASPUR/92,Chhattisgarh,Bilaspur,Bilha,Date of Submission for EC: 22 Oct 2015 ,Date of Ec Granted : 22 Jul 2016,Non-Coal Mining,SAROJ SHARMA STONE MINE,EC Granted
343,SIA/CG/MIN/34720/2019,OL/EC/SANDMINE/BALODABAZAR_BHATAPARA/832,Chhattisgarh,Balodabazar,Baloda Bazar,Date of Submission for EC: 17 Apr 2019 ,Date of Ec Granted : 05 Sep 2020,Non-Coal Mining,SIRIYADIH SAND MINE,EC Granted
344,SIA/CG/MIN/34865/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 17 Apr 2019 ,Non-Coal Mining,SEMARIYA SAND MINE,Query raised by SEIAA and pending at PP
345,SIA/CG/MIN/141843/2020,OL/EC/MIN/BALOD/1165,Chhattisgarh,Balod,Dondi,Date of Submission for EC: 09 Feb 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,NEWARIKALA SAND MINES BALOD CG,EC Granted
346,SIA/CG/MIN/31253/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2019 ,Non-Coal Mining,XYZ  MINE,Query raised by SEIAA and pending at PP
347,SIA/CG/MIN/144632/2020,OL/EC/MIN/JCHAMPA/1198,Chhattisgarh,Janjgir - Champa,Janjgir,Date of Submission for EC: 21 Feb 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,GADAPALI  SAND MINE OF CHITR KUMAR JAISWAL,EC Granted
348,SIA/CG/MIN/136777/2020,OL/EC/BRICK_MINE/SURAJPUR/1130,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 14 Jan 2020 ,Date of Ec Granted : 13 May 2020,Non-Coal Mining,NAKANA BRICK EARTH QUARRY & FIXED CHIMNEY BRICKS PLANT,EC Granted
349,SIA/CG/MIN/53451/2016,OL/EC/SANDMINE/VBALODABAZAR-BHATAPARA/450,Chhattisgarh,Balodabazar,No Data,Date of Submission for EC: 04 May 2016 ,Date of Ec Granted : 28 Jul 2016,Non-Coal Mining,SARPANCH DHAMNI,EC Granted
350,SIA/CG/MIN/129699/2019,OL/EC/MIN/BASTAR/678,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for EC: 05 Dec 2019 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,MAGRAJ KHATRI PROPRIETOR PANKAJ STONE CRUSHER INDUSTRIES,EC Granted - Processed offline
351,SIA/CG/NCP/20201/2017,OL/EC/NCP/BASTAR/639,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for EC: 17 Jul 2018 ,Date of Ec Granted : 03 Dec 2018,INFRA-1,NMDC IRON AND STEEL PLANT LIMITED,EC Granted
352,SIA/CG/MIN/183875/2020,OL/EC/MIN/SURAJPUR/1469,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 04 Jan 2021 ,Date of Ec Granted : 29 May 2021,Non-Coal Mining,SMT. SADHANA JAISWAL,EC Granted
353,SIA/CG/MIN/184037/2020,OL/EC/MIN/BALRAMPUR/1470,Chhattisgarh,Balrampur,ramanujganj,Date of Submission for EC: 20 Nov 2020 ,Date of Ec Granted : 24 Feb 2021,Non-Coal Mining,SHRI ANKIT KUMAR JAISWAL,EC Granted
354,SIA/CG/IND2/20797/2017,OL/TOR/IND/RAIPUR/641,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 25 Oct 2017 ,Date of Ec Granted : 19 Jan 2018,Industrial Projects - 2,HINDUSTAN PETROLEUM CORPORATION LIMITED,EC Granted
355,SIA/CG/MIN/228140/2021,OL/EC/MIN/SURAJPUR/1837,Chhattisgarh,Surajpur,Surajpur,Date of Submission for TOR: ,Date of Submission for EC: 04 Oct 2021 ,Non-Coal Mining,SEMRA ORDINARY STONE QUARRY,
356,SIA/CG/MIN/273340/2022,OL/EC/MIN/BALRAMPUR/2028,Chhattisgarh,Balrampur,Balrampur,Date of Submission for TOR: ,Date of Submission for EC: 23 Jul 2022 ,Non-Coal Mining,KAMLA DEVI,For further consideration(SEAC)
357,SIA/CG/MIN/412758/2023,,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 06 Jan 2023 ,Non-Coal Mining,VIVEK JAISWAL,Query raised by SEIAA and pending at PP
358,SIA/CG/MIN/29560/2018,OL/TOR/MIN/DANTEWADA/746,Chhattisgarh,Dantewada,Konta,Date of Submission for EC: 15 Oct 2018 ,Date of Ec Granted : 31 May 2019,Non-Coal Mining,CMDCLTD,EC Granted
359,SIA/CG/NCP/62323/2017,OL/EC/CONSTRUCTION_PROJECT/RAIPUR/557,Chhattisgarh,Raipur,Arang,Date of Submission for EC: 06 Feb 2017 ,Date of Ec Granted : 15 May 2017,INFRA-1,NAYA RAIPUR DEVELOPMENT AUTHORITY,EC Granted
360,SIA/CG/IND2/204430/2021,OL/EC/IND/RAJNANDGAON/1620,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 19 Mar 2021 ,Date of Ec Granted : 28 Jun 2021,Industrial Projects - 2,JAYA SPECIALITY CHEMICALS PVT LTD,EC Granted
361,SIA/CG/MIN/52078/2016,,Chhattisgarh,Durg,Durg,Date of Submission for TOR: ,Date of Submission for EC: 22 Mar 2016 ,Non-Coal Mining,BHARAT KUMAR CHAKRAVARTY BRICK EARTH MINE,Delisted
362,SIA/CG/MIN/51564/2016,,Chhattisgarh,Raigarh,Kharsia,Date of Submission for TOR: ,Date of Submission for EC: 12 Mar 2016 ,Non-Coal Mining,RAIGARH MINERALS PVT LTD,Delisted
363,SIA/CG/MIN/167979/2020,OL/EC/MIN/BILASPUR/1368,Chhattisgarh,Bilaspur,Pendraroad,Date of Submission for EC: 14 Aug 2020 ,Date of Ec Granted : 23 Feb 2021,Non-Coal Mining,"CHANADONGRI LIMESTONE QUARRY , AREA - 0.81 HA.",EC Granted
364,SIA/CG/MIN/152653/2020,OL/EC/MIN/RAJNANDGAON/1297,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 11 Nov 2020 ,Date of Ec Granted : 31 Mar 2021,Non-Coal Mining,SAMEER PODDAR LIME STONE,EC Granted
365,SIA/CG/MIN/275383/2022,OL/EC/MIN/JASHPUR/2063,Chhattisgarh,Jashpur,Jashpur,Date of Submission for EC: 27 Jun 2022 ,Date of Ec Granted : 24 Jul 2023,Non-Coal Mining,SUBHASH VERMA,EC Granted
366,SIA/CG/MIN/37775/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2019 ,Non-Coal Mining,MAMTA AGRAWAL,Delisted
367,SIA/CG/NCP/33503/2015,OL/EC/CONSTRUCTION-PROJECT/RAIPUR/184,Chhattisgarh,Raipur,Arang,Date of Submission for EC: 30 Nov 2015 ,Date of Ec Granted : 03 Aug 2016,INFRA-1,Pritam Singh,EC Granted
368,SIA/CG/MIN/130017/2019,OL//EC//MIN//BIJAPUR//1049,Chhattisgarh,Dantewada,Bhopalpattanam (Matdand),Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 26 Feb 2020,Non-Coal Mining,"TIMED SAND QUARRY, BHOPALPATNAM",EC Granted
369,SIA/CG/MIN/63693/2017,OL/EC/MOULDING_SAND/RAJNANDGAON/574,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 09 May 2017 ,Date of Ec Granted : 14 Aug 2017,Non-Coal Mining,BAKAL RUNNER MOULDING SAND,EC Granted
370,SIA/CG/MIN/420540/2023,OL/EC/MIN/MAHASAMUND/2323,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 01 Mar 2023 ,Non-Coal Mining, TIRUPATI BUILD-CON PRIVATE LIMITED,Rejection Letter Granted
371,SIA/CG/MIS/174475/2020,OL/EC/MIN/BASTAR/1403,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2020 ,INFRA-2,LATE BALIRAM KASHYAP MEMORIAL GOVERNMENT MEDICAL COLLEGE,Under examination of SEIAA after SEAC
372,SIA/CG/MIN/32619/2015,OL/EC/SANDMINE/RAJNANDGAON/132,Chhattisgarh,Rajnandgaon,Dongargaon,Date of Submission for TOR: ,Date of Submission for EC: 06 Nov 2015 ,Non-Coal Mining,SARPANCH BAGHMAR DARRI,Delisted
373,SIA/CG/MIN/32643/2015,OL/EC/SANDMINE/BEMETARA/137,Chhattisgarh,Durg,Berla,Date of Submission for EC: 07 Nov 2015 ,Date of Ec Granted : 06 Feb 2016,Non-Coal Mining,SARPANCH BHARCHATTI,EC Granted
374,SIA/CG/MIN/32647/2015,OL/EC/SANDMINE/KANKER/138,Gujarat,Surendranagar,Muli,Date of Submission for EC: 05 Dec 2015 ,Date of Ec Granted : 14 Mar 2016,Non-Coal Mining,CMO CHARAMA,EC Granted
375,SIA/CG/MIN/61473/2017,OL/EC/SAND_STONE/RAJNANDAGOAN/544,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 02 Jan 2017 ,Date of Ec Granted : 27 Apr 2017,Non-Coal Mining,PARAG BADHE,EC Granted
376,SIA/CG/MIN/48357/2016,,Chhattisgarh,Kanker,Bhanupratappur,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2016 ,Non-Coal Mining,PWD BHANUPRATAPPUR,Delisted
377,SIA/CG/MIN/34754/2019,OL/EC/EARTHMINE/DURG/835,Chhattisgarh,Durg,Dhamdha,Date of Submission for EC: 14 May 2019 ,Date of Ec Granted : 05 Nov 2019,Non-Coal Mining,NARENDRA KUMAR PRITWANI,EC Granted
378,SIA/CG/MIN/59412/2016,OL/EC/SANDMINE/MAHASAMUND/505,Chhattisgarh,Mahasamund,Saraipali,Date of Submission for EC: 03 Oct 2016 ,Date of Ec Granted : 25 Mar 2017,Non-Coal Mining,ASHOK KUMAR JOHN,EC Granted - Processed offline
379,SIA/CG/MIN/34096/2019,OL/EC/SANDMINE/GARIYABANDH/806,Chhattisgarh,Gariaband,Rajim,Date of Submission for TOR: ,Date of Submission for EC: 02 Apr 2019 ,Non-Coal Mining,RAJIM SAND MINE,Rejection Letter Granted
380,SIA/CG/MIN/53459/2016,,Chhattisgarh,Jashpur,Pathalgaon,Date of Submission for TOR: ,Date of Submission for EC: 04 May 2016 ,Non-Coal Mining,PRAVEEN KUMAR SHARMA STONE MINE,Delisted
381,SIA/CG/NCP/61466/2016,OL/EC/CONSTRUCTION_PROJECT/RAIPUR/543,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 31 Dec 2016 ,Date of Ec Granted : 27 Apr 2017,INFRA-1,GALAXY BUILDCON,EC Granted - Processed offline
382,SIA/CG/MIN/38790/2016,OL/EC/SANDMINE/SURAJPUR/294,Chhattisgarh,Surajpur,Surajpur,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2016 ,Non-Coal Mining,SEMRA GRAM PANCHAYAT,Rejection Letter Granted
383,SIA/CG/MIN/31791/2014,OL/EC/MIN/BASTAR/776,,,,Date of Submission for EC: 23 Feb 2019 ,Date of Ec Granted : 18 Jun 2019,Non-Coal Mining,VIMAL LUNIA,EC Granted
384,SIA/CG/MIN/216669/2021,OL/EC/MIN/DHAMTARI/1719,Chhattisgarh,Dhamtari,Kurud,Date of Submission for EC: 01 Jul 2021 ,Date of Ec Granted : 28 Sep 2021,Non-Coal Mining,NEERAJ GANGWAL LIMESTONE QUARRY MORIKALA,EC Granted
385,SIA/CG/MIN/216931/2021,OL/EC/MIN/BASTAR/1723,Chhattisgarh,Bastar,Bastar,Date of Submission for EC: 02 Jul 2021 ,Date of Ec Granted : 25 Nov 2022,Non-Coal Mining,TIKANPAL LIMESTONE MINE BASTAR CHHATTISGARG 1.050 HA,EC Granted
386,SIA/CG/MIN/186043/2020,OL/EC/MIN/RAJNANDGAON/1481,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 02 Dec 2020 ,Date of Ec Granted : 31 Mar 2021,Non-Coal Mining,SHREE NAVKAR STONES,EC Granted
387,SIA/CG/MIN/159108/2020,OL/EC/MIN/KANKER/977,Chhattisgarh,Kanker,Narharpur,Date of Submission for EC: 19 Jun 2020 ,Date of Ec Granted : 03 Mar 2020,Non-Coal Mining,KANHANPURI BLACK GRANITE MINE,EC Granted - Processed offline
388,SIA/CG/MIN/132044/2019,OL/EC/MIN/DHAMTARI/1068,Chhattisgarh,Dhamtari,Kurud,Date of Submission for EC: 17 Dec 2019 ,Date of Ec Granted : 23 Mar 2020,Non-Coal Mining,DEEPAK GUPTA AMETHI,EC Granted
389,SIA/CG/MIN/194725/2021,OL/EC/MIN/RAIGARH/1535,Chhattisgarh,Raigarh,Raigarh,Date of Submission for EC: 24 Jan 2021 ,Date of Ec Granted : 09 Jun 2021,Non-Coal Mining,PIHRA (M) SAND MINE,EC Granted
390,SIA/CG/MIN/406780/2022,,Chhattisgarh,Balodabazar,,Date of Submission for TOR: ,Date of Submission for EC: 17 Nov 2022 ,Non-Coal Mining,SUBHASH VERMA,Query raised by SEIAA and pending at PP
391,SIA/CG/MIN/429557/2023,OL/EC/MIN/BASTAR/2442,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 20 May 2023 ,Non-Coal Mining,RAMGOPAL NETAM,Agenda Uploaded by SEAC
392,SIA/CG/MIN/429131/2023,OL/EC/MIN/KORBA/2421,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2023 ,Non-Coal Mining,SHARDA KORAM,Agenda Uploaded by SEAC
393,SIA/CG/MIN/131057/2019,OL/EC/MIN/JASHPUR/1058,Chhattisgarh,Jashpur,Bagicha,Date of Submission for EC: 13 Dec 2019 ,Date of Ec Granted : 08 May 2020,Non-Coal Mining,HAPPY AGRAWAL,EC Granted
394,SIA/CG/MIN/40693/2016,OL/EC/LIMESTONE_MINE/DURG/304,Chhattisgarh,Durg,Patan,Date of Submission for EC: 13 Jan 2016 ,Date of Ec Granted : 04 Jul 2016,Non-Coal Mining,GONDPENDRI LIMESTONE QUARRY,EC Granted
395,SIA/CG/MIN/141756/2020,OL/EC/MIN/RAJNANDGAON/1178,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for TOR: ,Date of Submission for EC: 15 Feb 2020 ,Non-Coal Mining,VAIBHAV SALUJA,Rejection Letter Granted
