,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,753,SIA/CG/INFRA2/423114/2023,OL/EC/INFRA2/RAIPUR/2354,300 bedded Hospital project “BCM Kokilaben Dhirubhai Ambani Hospital”,BCM WELLNESS LLP,Agenda Uploaded by SEIAA,EC,
3,754,SIA/CG/MIN/29560/2018,OL/TOR/MIN/DANTEWADA/746,Chhattisgarh Mineral Development Corporation Ltd Nagaras and Sonakukanar Corundum Mines,CMDCLTD,EC Granted,EC,
4,755,SIA/CG/MIN/144862/2020,OL/EC/MIN/RAJNANDGAON/1203,Om Minerals Joratarai Limestone Mine,OM MINERALS LIME STONE,EC Granted,EC,
5,756,SIA/CG/MIN/257236/2022,,Jokari ordinary stone Quarry,SUBHASH VERMA,Delisted,EC,
6,757,SIA/CG/MIN/220876/2021,OL/EC/MIN/RAIGARH/1739,murra a sand mine,MURRA A RAIGARH SAND MINE,Under examination of SEIAA after SEAC,EC,
7,758,SIA/CG/MIN/147996/2020,OL/EC/MIN/RAJNANDGAON/1364,Ramchand Godwani,SHRI RAMCHAND GODWANI,Rejection Letter Granted,EC,
8,759,SIA/CG/MIN/256448/2022,OL/EC/MIN/BALODABAZAR/1949,Saliha Limestone Mine,SHIV JAISWAL,For further consideration(SEAC),EC,
9,760,SIA/CG/MIN/276293/2022,OL/EC/MIN/RAJNANDGAON/2088,Dhanraj Jain,DHANRAJ JAIN,Rejected by SEIAA,EC,
0,761,SIA/CG/CMIN/415356/2023,OL/EC/CMIN/KORBA/2285,Saraipali Opencast Coal Mine Project,KORBA AREA SECL,EC Granted,EC,
1,762,SIA/CG/MIN/32282/2015,OL/EC/SANDMINE/DURG/110,babaghatoli sand mine,SARPANCH BABAGHATOLI,EC Granted,EC,
2,763,SIA/CG/MIN/48005/2016,OL/EC/SANDMINE/RAIGARH/361,baihamunda Sand Mining,SACHIV,EC Granted,EC,
3,764,SIA/CG/MIN/49467/2016,OL/EC/SANDMINE/DURG/391,Sonesarar Sand Mine,SARPANCH SONESARAR,Delisted,EC,
