,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
305,SIA/KA/IND2/31141/2018,SEIAA 44 IND 2018,Karnataka,Bidar,Bidar,Date of Submission for EC: 08 Feb 2019 ,Date of Ec Granted : 03 Jun 2019,Industrial Projects - 2,VIVIMED LABS LIMITED,EC Granted
306,SIA/KA/MIN/95094/2019,SEIAA 152 MIN 2019,Karnataka,Bagalkot,Badami,Date of Submission for EC: 09 Feb 2019 ,Date of Ec Granted : 12 Jun 2019,Non-Coal Mining,SRI ANNASAHEB Y HANCHINAMANI,EC Granted
307,SIA/KA/MIN/31173/2019,,Karnataka,Koppal,Yelbarga,Date of Submission for TOR: ,Date of Submission for EC: 11 Feb 2019 ,Non-Coal Mining,SRI YASHASH B M AND SRI SHAMANTH B M,Delisted
308,SIA/KA/MIN/45484/2019,SEIAA 748 MIN 2019,Karnataka,Bangalore Rural,Hoskote,Date of Submission for EC: 25 Oct 2019 ,Date of Ec Granted : 23 Jan 2020,Non-Coal Mining,M/S. NANJUNDESHWARA BUILDING MATERIAL SUPPLIERS PARTNER. SRI. N. SHANMUGAM,EC Granted
309,SIA/KA/MIN/32818/2015,,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 14 Nov 2015 ,Non-Coal Mining,P M J CONSTRUCTION,Delisted
310,SIA/KA/NCP/62400/2017,SEIAA 17 CON 2017,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 09 Feb 2017 ,Date of Ec Granted : 18 Apr 2017,INFRA-1,GULAM MUSTAFA ENTERPRISES PRIVATE LIMITED,EC Granted
311,SIA/KA/MIS/162956/2020,,Karnataka,Dharwad,Hubli,Date of Submission for TOR: ,Date of Submission for EC: 13 Jul 2020 ,INFRA-2,GOVERNMENT OF KARNATAKA,Delisted
312,SIA/KA/MIN/163223/2020,SEIAA 253 MIN 2020,Karnataka,Tumkur,Turuvekere,Date of Submission for EC: 13 Jul 2020 ,Date of Ec Granted : 31 Aug 2020,Non-Coal Mining,M/S. VISHWA ENTERPRISES,EC Granted - Processed offline
313,SIA/KA/MIS/177316/2020,SEIAA 144 CON 2020,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 05 Oct 2020 ,Date of Ec Granted : 20 Mar 2021,INFRA-2,M/S. MAC CHARLES (INDIA ) LTD,EC Granted - Processed offline
314,SIA/KA/NCP/75691/2018,SEIAA 106 CON 2018,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 04 Jul 2018 ,Date of Ec Granted : 15 Dec 2018,INFRA-1,MS ONDOT CORPORATE PVT LTD,EC Granted
315,SIA/KA/MIN/149822/2020,SEIAA 136 MIN 2020,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 19 Mar 2020 ,Date of Ec Granted : 26 Feb 2021,Non-Coal Mining,M/S. VIJAYALAKSHMI  GRANITES,EC Granted - Processed offline
316,SIA/KA/MIS/125617/2019,,Karnataka,Dakshina Kannada,Buntwal,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2019 ,INFRA-2,YENEPOYA UNIVERSITY,Delisted
317,SIA/KA/MIS/168476/2020,SEIAA 127 CON 2020,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 17 Aug 2020 ,Date of Ec Granted : 03 Sep 2020,INFRA-2,RAJIV GANDHI RURAL HOUSING CORPORATION,EC Granted - Processed offline
318,SIA/KA/MIN/168647/2020,SEIAA 311 MIN 2020,Karnataka,Tumkur,Tumkur,Date of Submission for TOR: ,Date of Submission for EC: 18 Aug 2020 ,Non-Coal Mining,M/S. SRI LAKSHMINARASIMHA SWAMY STONE CRUSHERS,Delisted
319,SIA/KA/MIN/182617/2020,SEIAA 424 MIN 2020,Karnataka,Davanagere,Channagiri,Date of Submission for EC: 07 Dec 2020 ,Date of Ec Granted : 10 Jun 2021,Non-Coal Mining,M/S VEERABHADRESHWARA SWAMY STONE CRUSHER,EC Granted - Processed offline
320,SIA/KA/MIN/2753/2015,SEIAA 1125 MIN 2015,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,SMT UMME HAMMEDA,EC Granted
321,SIA/KA/MIN/2744/2015,SEIAA 1214 MIN 2015,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 08 Jan 2016,Non-Coal Mining,MARULASIDDESHWARA STONE CRUSHER,EC Granted
322,SIA/KA/MIN/2740/2015,SEIAA 1225 MIN 2015,Karnataka,kalaburagi,Sedam,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,SRI LACHAMAYYA,EC Granted
323,SIA/KA/MIN/2272/2015,SEIAA 1150 MIN 2015,Karnataka,Belgaum,Ramdurg,Date of Submission for EC: 18 Sep 2015 ,Date of Ec Granted : 18 Nov 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE BELGAUM,EC Granted
324,SIA/KA/MIN/2270/2015,SEIAA 1156 MIN 2015,Karnataka,Belgaum,Ramdurg,Date of Submission for EC: 18 Sep 2015 ,Date of Ec Granted : 18 Nov 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE BELGAUM,EC Granted
325,SIA/KA/MIN/2020/2015,SEIAA 1126 MIN 2015,Karnataka,Bellary,Bellary,Date of Submission for EC: 12 Sep 2015 ,Date of Ec Granted : 17 Feb 2016,Non-Coal Mining,N SUBBARAO,EC Granted
326,SIA/KA/MIN/91866/2019,SEIAA 66 MIN 2019,Karnataka,Dakshina Kannada,Puttur,Date of Submission for EC: 17 Jan 2019 ,Date of Ec Granted : ,Non-Coal Mining,"THE DEPUTY DIRECTOR & THE MEMBER SECRETARY, DISTRICT SAND MONITORING COMMITTEE, DAKSHINA KANNADA DISTRICT",EC Granted
327,SIA/KA/NCP/74721/2018,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 23 Apr 2018 ,INFRA-1,M/S. PRIME ESTATES,Delisted
328,SIA/KA/MIN/64207/2017,SEIAA 42 MIN 2017,Karnataka,Davanagere,Honnali,Date of Submission for EC: 22 Sep 2017 ,Date of Ec Granted : 05 Feb 2018,Non-Coal Mining,HIREBASURU SAND BLOCK,EC Granted
329,SIA/KA/NCP/22019/2018,SEIAA 29 CON 2018,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 30 May 2018 ,Date of Ec Granted : 24 Jul 2018,INFRA-1,ANTEVORTA DEVELOPERS,EC Granted
330,SIA/KA/MIN/91980/2019,,Karnataka,Tumkur,Chikkanayakanahalli,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2019 ,Non-Coal Mining,SRI. ASHWATHAPPA,Delisted
331,SIA/KA/MIN/92580/2019,SEIAA 83 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 23 Jan 2019 ,Date of Ec Granted : ,Non-Coal Mining,MANJUSHREE,EC Granted
332,SIA/KA/MIN/219448/2021,SEIAA 307 MIN 2021,Karnataka,Bellary,Hadagalli,Date of Submission for TOR: ,Date of Submission for EC: 12 Jul 2021 ,Non-Coal Mining,NAGARAJ NAIK P,Delisted
333,SIA/KA/MIN/232521/2021,SEIAA 545 MIN 2021,Karnataka,Koppal,Koppal,Date of Submission for EC: 26 Oct 2021 ,Date of Ec Granted : 03 Feb 2022,Non-Coal Mining,SHRI SAI GRANITES,EC Granted
334,SIA/KA/MIN/149086/2020,,Karnataka,Tumkur,Tumkur,Date of Submission for TOR: ,Date of Submission for EC: 16 Mar 2020 ,Non-Coal Mining,SRI. DILIP KUMAR S.  D,WithdrawEC
335,SIA/KA/NCP/60436/2016,SEIAA 177 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 16 Nov 2016 ,Date of Ec Granted : 09 Mar 2017,INFRA-1,MS GODREJ HOUSING PROJECTS LLP,EC Granted
336,SIA/KA/MIN/160732/2020,SEIAA 247 MIN 2020,Karnataka,Koppal,Kushtagi,Date of Submission for EC: 29 Jun 2020 ,Date of Ec Granted : 23 Mar 2021,Non-Coal Mining,PINK GRANITE QUARRY OF SRI. KALAPPA SANNADURGAPPA BANDI ( 2.25 AC),EC Granted - Processed offline
337,SIA/KA/IND2/10896/2016,SEIAA 15 IND 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 22 Dec 2016 ,Date of Ec Granted : 26 Apr 2017,Industrial Projects - 2,CATASYNTH SPECIALITY CHEMICALS PVT LTD,EC Granted
338,SIA/KA/MIN/36635/2015,SEIAA 1639 MIN 2015,Karnataka,Kodagu,Somvarpet,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 26 Apr 2016,Non-Coal Mining,V M VIJAY,EC Granted
339,SIA/KA/MIS/55393/2020,,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 07 Aug 2020 ,Date of Ec Granted : 04 Sep 2020,INFRA-2,BRIGADE ENTERPRISES LIMITED,EC Granted - Processed offline
340,SIA/KA/IND/223885/2021,SEIAA 49 IND 2021,Karnataka,Chikmagalur,Kadur,Date of Submission for EC: 18 Aug 2021 ,Date of Ec Granted : 27 Dec 2021,Industrial Projects - 1,M/S R.P.CEMENTS,EC Granted
341,SIA/KA/MIN/36584/2015,SEIAA 1633 MIN 2015,Karnataka,Dakshina Kannada,Buntwal,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 22 Apr 2016,Non-Coal Mining,VIJAYA GRANITES,EC Granted
342,SIA/KA/NCP/62672/2017,SEIAA 26 con 2017,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 21 Feb 2017 ,Date of Ec Granted : 28 Apr 2017,INFRA-1,BANGALORE DEVELOPMENT AUTHORITY BDA,EC Granted
343,SIA/KA/MIN/41511/2016,SEIAA 73 MIN 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2016 ,Non-Coal Mining,VICTOR TECH SOLUTIONS,TransferToDEIAA
344,SIA/KA/MIN/41545/2016,SEIAA 76 MIN 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2016 ,Non-Coal Mining,VICTOR TECH SOLUTIONS,TransferToDEIAA
345,SIA/KA/MIN/1858/2015,SEIAA 1095 MIN 2015,Karnataka,Hassan,Hassan,Date of Submission for EC: 07 Sep 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,ASHWATHANARAYANA G,EC Granted
346,SIA/KA/MIN/1731/2015,SEIAA 1063 MIN 2015,Karnataka,Belgaum,Belgaum,Date of Submission for EC: 02 Sep 2015 ,Date of Ec Granted : 16 Nov 2015,Non-Coal Mining,PANDU TARALE,EC Granted
347,SIA/KA/MIN/1678/2015,SEIAA 1049 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 01 Sep 2015 ,Date of Ec Granted : 15 Dec 2015,Non-Coal Mining,S R UDAYASHANKAR,EC Granted
348,SIA/KA/NCP/3616/2015,SEIAA 175 CON 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 30 Oct 2015 ,Date of Ec Granted : 31 Mar 2016,INFRA-1,COMMISIONER,EC Granted
349,SIA/KA/NCP/1790/2015,SEIAA 142 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 03 Sep 2015 ,Date of Ec Granted : 18 Dec 2015,INFRA-1,TOTAL ENVIRONMENT CONSTRUCTIONS PVT LTD,EC Granted
350,SIA/KA/MIN/71509/2017,SEIAA 114 MIN 2017,Karnataka,Hassan,Alur,Date of Submission for EC: 08 Dec 2017 ,Date of Ec Granted : 16 Feb 2018,Non-Coal Mining,SRI C N DANI,EC Granted
351,SIA/KA/MIN/2958/2015,SEIAA 1247 MIN 2015,Karnataka,kalaburagi,Sedam,Date of Submission for EC: 09 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,SMT PADMA,EC Granted
352,SIA/KA/MIN/2328/2015,SEIAA 1161 MIN 2015,Karnataka,Tumkur,Tumkur,Date of Submission for EC: 19 Sep 2015 ,Date of Ec Granted : 30 Nov 2015,Non-Coal Mining,SGR STONE CRUSHERS,EC Granted
353,SIA/KA/RIV/2292/2015,SEIAA 1173 MIN 2015,Karnataka,Raichur,Sindhnur,Date of Submission for EC: 19 Sep 2015 ,Date of Ec Granted : 24 Nov 2015,River Valley and Hydroelectric Projects,SIKANDAR BASHA,EC Granted
354,SIA/KA/MIN/738/2015,SEIAA 896 MIN 2015,Karnataka,Tumkur,Tumkur,Date of Submission for EC: 03 Aug 2015 ,Date of Ec Granted : 13 Nov 2015,Non-Coal Mining,M/S. AKSHAYA STONE CRUSHERS,EC Granted
355,SIA/KA/MIN/792/2015,SEIAA 906 MIN 2015,Karnataka,Belgaum,Hukeri,Date of Submission for EC: 05 Aug 2015 ,Date of Ec Granted : 20 Oct 2015,Non-Coal Mining,RAVINDRA BASAVANNI HANJI,EC Granted
356,SIA/KA/MIN/91965/2019,SEIAA 74 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2019 ,Non-Coal Mining,VINAYAKA ROCK CRYSTALS,For further consideration(SEIAA)
357,SIA/KA/MIN/91972/2019,SEIAA 68 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 18 Jan 2019 ,Date of Ec Granted : 22 May 2019,Non-Coal Mining,SRI  J P  PRAKASH,EC Granted
358,SIA/KA/MIN/92206/2019,SEIAA 73 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 21 Jan 2019 ,Date of Ec Granted : 20 Apr 2019,Non-Coal Mining,VENKATESH REDDY M V,EC Granted
359,SIA/KA/MIN/92297/2019,SEIAA 67 MIN 2019,Karnataka,Bagalkot,Badami,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2019 ,Non-Coal Mining,SULI BAVI,Rejected - Processed offline
360,SIA/KA/MIS/95549/2019,SEIAA 135 CON 2018,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 12 Feb 2019 ,Date of Ec Granted : 02 Mar 2019,INFRA-2,KARNATAKA ROAD DEVELOPMENT CORPORATION LIMITED,EC Granted
361,SIA/KA/MIN/2849/2015,SEIAA 1238 MIN 2015,Karnataka,Hassan,Hassan,Date of Submission for EC: 31 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,C RADHA W O S K KUMAR,EC Granted
362,SIA/KA/MIN/4981/2015,SEIAA 1554 MIN 2015,Karnataka,Kolar,Mulabagal,Date of Submission for EC: 08 Dec 2015 ,Date of Ec Granted : 27 May 2016,Non-Coal Mining,BUILDING STONE QUARRY OF SRIRAMAN,EC Granted
363,SIA/KA/MIN/4838/2015,SEIAA 1537 MIN 2015,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 04 Dec 2015 ,Date of Ec Granted : 02 Mar 2016,Non-Coal Mining,PURUSHOTHAMA K SHETTY,EC Granted
364,SIA/KA/MIN/4525/2015,SEIAA 1493 MIN 2015,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 23 Nov 2015 ,Date of Ec Granted : 09 Feb 2016,Non-Coal Mining,ULTRATECH ENVIRONMENTAL CONSULTANCY AND LABORATORY,EC Granted
365,SIA/KA/NCP/58517/2016,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 22 Aug 2016 ,INFRA-1,MS ROYAUME BUILDERS AND PROMOTERS PVT LTD,Delisted
366,SIA/KA/MIN/4330/2015,SEIAA 1462 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 19 Nov 2015 ,Date of Ec Granted : 26 Apr 2016,Non-Coal Mining,UMASHANKAR BUILDING QUARRY,EC Granted
367,SIA/KA/MIN/4199/2015,SEIAA 1437 MIN 2015,Karnataka,Gadag,Mundargi,Date of Submission for EC: 16 Nov 2015 ,Date of Ec Granted : 27 Jan 2016,Non-Coal Mining,GIDDAPPA H HAROGERI,EC Granted
368,SIA/KA/MIN/38297/2016,SEIAA 8 MIN 2016,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 06 Jan 2016 ,Date of Ec Granted : 04 May 2016,Non-Coal Mining,SHIVAKUMAR,EC Granted
369,SIA/KA/MIN/34562/2015,SEIAA 1579 MIN 2015,Karnataka,kalaburagi,Sedam,Date of Submission for EC: 15 Dec 2015 ,Date of Ec Granted : 05 Mar 2016,Non-Coal Mining,LAL AHMED,EC Granted
370,SIA/KA/MIN/91439/2019,SEIAA 11 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 13 Jan 2019 ,Date of Ec Granted : 20 Apr 2019,Non-Coal Mining,K RANGAREDDY,EC Granted
371,SIA/KA/MIN/59017/2019,,Karnataka,Chikmagalur,Kadur,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2020 ,Non-Coal Mining,SADARAHALLI BUILDING STONE QUARRY OF MALLESH GOWDA,Delisted
372,SIA/KA/MIN/2201/2015,SEIAA 1181 MIN 2015,Karnataka,Koppal,Gangawati,Date of Submission for EC: 22 Sep 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,SRI K VENUGOPAL,EC Granted
373,SIA/KA/RIV/2311/2015,SEIAA 1176 MIN 2015,Karnataka,Raichur,Devadurga,Date of Submission for EC: 19 Sep 2015 ,Date of Ec Granted : 24 Nov 2015,River Valley and Hydroelectric Projects,SIKANDAR BASHA,EC Granted
374,SIA/KA/MIN/1993/2015,SEIAA 1118 MIN 2015,Karnataka,kalaburagi,Chincholi,Date of Submission for EC: 10 Sep 2015 ,Date of Ec Granted : 01 Dec 2015,Non-Coal Mining,SYED RIYAZ,EC Granted
375,SIA/KA/MIN/217565/2021,SEIAA 341 MIN 2021,Karnataka,Mandya,Pandavapura,Date of Submission for TOR: ,Date of Submission for EC: 22 Jul 2021 ,Non-Coal Mining,SRI. R.J. PRAKASH,Delisted
376,SIA/KA/MIN/217644/2021,SEIAA 376 MIN 2021,Karnataka,Udupi,Kundapura,Date of Submission for TOR: ,Date of Submission for EC: 10 Aug 2021 ,Non-Coal Mining,KARNATAKA STATE MINERALS  CORPORATION LIMITED,Delisted
377,SIA/KA/MIN/32938/2015,,Karnataka,Dharwad,Dharwad,Date of Submission for TOR: ,Date of Submission for EC: 19 Nov 2015 ,Non-Coal Mining,AMMINABHAVI BUILDING STONE QUARRY,Delisted
378,SIA/KA/NCP/31299/2015,SEIAA 153 CON 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 25 Sep 2015 ,Date of Ec Granted : 29 Dec 2015,INFRA-1,INTEL TECHNOLOGY INDIA PVT LTD,EC Granted
379,SIA/KA/NCP/55355/2019,SEIAA 22 IND 2019,Karnataka,Shimoga,Bhadravati,Date of Submission for EC: 06 Aug 2020 ,Date of Ec Granted : 03 Aug 2020,INFRA-1,THE SHUSHRUTHA BIO-MEDICAL WASTE MANAGEMENT SOCIETY,EC Granted - Processed offline
380,SIA/KA/MIN/40416/2016,SEIAA 26 MIN 2016,Jharkhand,Latehar,No Data,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,G S RATHNAMMA,TransferToDEIAA
381,SIA/KA/IND2/21141/2017,,Karnataka,Bidar,Bidar,Date of Submission for TOR: ,Date of Submission for EC: 06 Apr 2018 ,Industrial Projects - 2,AZAKEM LABS PVT LTD,Delisted
382,SIA/KA/MIN/41181/2016,SEIAA 47 MIN 2016,Gujarat,Vadodara,Savli,Date of Submission for EC: 16 Jan 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITEE HAVERI,EC Granted
383,SIA/KA/IND/3052/2015,SEIAA 29 IND 2015,Karnataka,Bellary,Sandur,Date of Submission for EC: 17 Jan 2016 ,Date of Ec Granted : 18 Feb 2016,Industrial Projects - 1,EPSILON CARBON PRIVATE LIMITED,EC Granted
384,SIA/KA/MIN/33868/2015,SEIAA 1540 MIN 2015F,Karnataka,Tumkur,Kunigal,Date of Submission for EC: 05 Dec 2015 ,Date of Ec Granted : 27 Jan 2016,Non-Coal Mining,M R BALAKRISHNA,EC Granted
385,SIA/KA/NCP/87885/2018,SEIAA 171 CON 2018,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 10 Dec 2018 ,Date of Ec Granted : 30 Jan 2019,INFRA-1,GODREJ HOUSING PROJECTS LLP,EC Granted
386,SIA/KA/NCP/42224/2016,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2016 ,INFRA-1,MS VASWANI ESTATES DEVELOPERS PVT LTD,Delisted
387,SIA/KA/MIN/91676/2019,SEIAA 12 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2019 ,Non-Coal Mining,M/S BESTO MINING INDIA PVT. LTD.,Delisted
388,SIA/KA/MIN/168971/2020,SEIAA 313 MIN 2020,Karnataka,Koppal,Kushtagi,Date of Submission for EC: 20 Aug 2020 ,Date of Ec Granted : 06 Mar 2021,Non-Coal Mining,PINK GRANITE QUARRY OF SHIVAPPA THIMMAPPA KURI (1.275 AC),EC Granted - Processed offline
389,SIA/KA/IND2/23406/2018,SEIAA 26 IND (VIOL) 2018,Karnataka,Bidar,Homnabad,Date of Submission for EC: 16 Feb 2019 ,Date of Ec Granted : 25 Jul 2019,Industrial Projects - 2,SATYADEEPTHA PHARMACEUTICALS LTD,EC Granted
390,SIA/KA/MIN/2773/2015,SEIAA 1230 MIN 2015,Karnataka,Chikmagalur,Mudigere,Date of Submission for EC: 03 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,P S ANTHONY,EC Granted
391,SIA/KA/MIN/2642/2015,SEIAA 1221 MIN 2015,Karnataka,Chitradurga,Challakere,Date of Submission for EC: 30 Sep 2015 ,Date of Ec Granted : 14 Jan 2016,Non-Coal Mining,SUJAYKUMAR,EC Granted
392,SIA/KA/MIN/598/2015,SEIAA 895 MIN 2015,Karnataka,Bellary,Siruguppa,Date of Submission for EC: 30 Jul 2015 ,Date of Ec Granted : 26 Oct 2015,Non-Coal Mining,YANTRODHARAKA,EC Granted
393,SIA/KA/MIN/796/2015,SEIAA 910 MIN 2015,Karnataka,Hassan,Arasikere,Date of Submission for EC: 05 Aug 2015 ,Date of Ec Granted : 20 Oct 2015,Non-Coal Mining,S K RAJU,EC Granted
394,SIA/KA/MIN/682/2015,SEIAA 918 MIN 2015,Karnataka,Bijapur,Basavana Bagevadi,Date of Submission for EC: 07 Aug 2015 ,Date of Ec Granted : 20 Oct 2015,Non-Coal Mining,MAHAMMODGOUS KHAJI,EC Granted
395,SIA/KA/MIN/1251/2015,SEIAA 983 MIN 2015,Karnataka,Dharwad,Kalghatgi,Date of Submission for EC: 19 Aug 2015 ,Date of Ec Granted : 19 Nov 2015,Non-Coal Mining,NARESH S NAYAK,EC Granted
396,SIA/KA/NCP/38010/2016,SEIAA 1 CON 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 04 Jan 2016 ,Date of Ec Granted : 28 Apr 2017,INFRA-1,MAJESTIC PROPOERTY DEVELOPERS,EC Granted
397,SIA/KA/MIN/43327/2019,SEIAA 687 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2019 ,Non-Coal Mining,SRI.    DASA,Delisted
398,SIA/KA/MIN/43844/2019,SEIAA 705 MIN 2019,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 28 Sep 2019 ,Date of Ec Granted : 01 Jan 2020,Non-Coal Mining,SRI. ANAND,EC Granted - Processed offline
399,SIA/KA/NCP/75031/2018,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 29 May 2018 ,INFRA-1,ARCHITHAAITHAL AAROHI,Delisted
400,SIA/KA/MIN/211263/2021,SEIAA 259 MIN 2021,Karnataka,Chikmagalur,Kadur,Date of Submission for EC: 05 May 2021 ,Date of Ec Granted : 01 Jan 2022,Non-Coal Mining,SRI SHANMUKHA BHOVI,EC Granted
401,SIA/KA/MIN/94258/2019,,Karnataka,Gadag,Mundargi,Date of Submission for TOR: ,Date of Submission for EC: 04 Feb 2019 ,Non-Coal Mining,ESHWARAPPA,Delisted
402,SIA/KA/MIN/94348/2019,SEIAA 356 MIN 2019,Karnataka,Tumkur,Sira,Date of Submission for EC: 22 Apr 2019 ,Date of Ec Granted : 20 Sep 2019,Non-Coal Mining,THIMMARAJU M H,EC Granted - Processed offline
403,SIA/KA/MIN/94351/2019,SEIAA 357 MIN 2019,Karnataka,Tumkur,Sira,Date of Submission for EC: 22 Apr 2019 ,Date of Ec Granted : 20 Sep 2019,Non-Coal Mining,THIMMARAJU M H,EC Granted - Processed offline
404,SIA/KA/MIS/123651/2019,SEIAA 146 CON 2019,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 31 Oct 2019 ,Date of Ec Granted : 07 Aug 2020,INFRA-2,M/S. JAGANMAYI INFRA SOLUTIONS PRIVATE LIMITED.,EC Granted - Processed offline
405,SIA/KA/MIN/33505/2015,,Karnataka,Bagalkot,Mudhol,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2015 ,Non-Coal Mining,NAGANAPUR LIMESTONE AND DOLOMITE MINE,Delisted
406,SIA/KA/MIS/10971/2014,,Karnataka,Uttara Kannada,Bhatkal,Date of Submission for EC: 12 Aug 2016 ,Date of Ec Granted : 20 Oct 2016,INFRA-2,DEPARTMENT OF FISHERIES,EC Granted
407,SIA/KA/MIN/1148/2015,SEIAA 977 MIN 2015,Karnataka,Yadgir,Shahpur,Date of Submission for EC: 15 Aug 2015 ,Date of Ec Granted : 24 Sep 2015,Non-Coal Mining,MEMBER SECRETARY DISTRICT SAND MONITORING COMMITTE,EC Granted
408,SIA/KA/MIN/907/2015,SEIAA 930 MIN 2015,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 07 Aug 2015 ,Date of Ec Granted : 01 Oct 2015,Non-Coal Mining,SREE SHIRIDI SAI AGGREGETES,EC Granted
409,SIA/KA/NCP/65683/2017,,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for TOR: ,Date of Submission for EC: 05 Sep 2017 ,INFRA-1,MADHUVAN ENTERPRISESS,Delisted
410,SIA/KA/MIN/132109/2019,SEIAA 841 MIN 2019,Karnataka,Shivamogga,Thirthahalli,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2019 ,Non-Coal Mining,SRI GANAPATHI  Y,Delisted
411,SIA/KA/MIN/217538/2021,SEIAA 292 MIN 2021,Karnataka,Ramanagara,Ramanagar,Date of Submission for EC: 30 Jun 2021 ,Date of Ec Granted : 10 Jan 2022,Non-Coal Mining,M/S. C. R. S. STONE CRUSHER,EC Granted
412,SIA/KA/MIN/4214/2015,SEIAA 1438 MIN 2015,Karnataka,Bijapur,Muddebihal,Date of Submission for EC: 16 Nov 2015 ,Date of Ec Granted : 27 May 2016,Non-Coal Mining,GHANAMATESH G GURADDI,EC Granted
413,SIA/KA/MIN/2409/2015,SEIAA 1211 MIN 2015,Karnataka,Kolar,Bangarpet,Date of Submission for EC: 01 Oct 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,ARCHEAN GRANITE PRIVATE LTD,EC Granted
