,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
21,22,SIA/KL/MIN/71007/2017,1167/EC/SEIAA/KL/2017,Building Stone Quarry of Mr. Najeeb Hassan.N,BUILDING STONE QUARRY OF MR NAJEEB HASSAN N,Accepted By SEAC - EC ISSUED IN 81 SEIAA,EC,
22,23,SIA/KL/MIN/90054/2018,1203/EC2/2018/SEIAA,Building stone quarry of Mr. Alexander K J,HARITHA CONSULTANTS,WithdrawEC,EC,
23,24,SIA/KL/MIN/143624/2020,1652/EC4/2020/SEIAA,Laterite Building Stone of Mr. Moolakaran Rajan,LATERITE BUILDING STONE QUARRY OF MR. RAJAN M.,EC Granted,EC,
24,25,SIA/KL/MIN/199564/2021,1356/EC2/2019/SEIAA,"Minor mineral (building stone) mining (quarry) project at Survey No. 425 of Kannamangalam Village, Thirurangadi Taluk, Malappuram District, Kerala by  M/s Grand Stone Metals Pvt. Ltd.",GRAND STONE METALS PVT LTD,Under examination of SEIAA after SEAC,EC,
25,26,SIA/KL/NCP/33234/2015,,"Proposed Housing Project at Elamkulam Village, Kanayannur, Ernakulam, Kerala of M/s Skyline Builders in an area of 0.5582 hectares.",SKYLINE BUILDERS,Delisted,EC,
26,27,SIA/KL/MIN/235350/2021,2061/EC3/2022/SEIAA,BABU JOSEPH,BABUJOSEPH,Under examination of SEIAA after SEAC,EC,
27,28,SIA/KL/MIN/271234/2022,2445/EC2/2019/SEIAA,Granite Building Stone Quarry of George Joseph,GEORGE JOSEPH,EC Granted,EC,
28,29,SIA/KL/MIN/60316/2016,1109/EC/SEIAA/KL/2017,"Building Stone Mining project of Mr. Jacob Thomas for M/s PGI Enterprises at Survey No. 13/1, Village Erumely South, Erumely Panchayat, Kanjirappally Taluk, Kottayam District, Kerala in area of 9.7660 hectares",PGI ENTERPRISES,Site Visit by SEAC - EC ISSUED BY 75 SEIAA,EC,
29,30,SIA/KL/MIN/129447/2019,1538/EC3/2019/SEIAA,Usman Pathalayintavida,USMAN QUARRY,Rejection Letter Granted,EC,
30,31,SIA/KL/MIN/92536/2019,1224/EC2/2019/SEIAA,Hi-Tech Metals,HI TECH METALS,EC Granted - Processed offline,EC,
31,32,SIA/KL/MIN/37393/2019,,Stone Quar,AIDAN GROUP,Under examination of SEIAA - Processed offline,EC,
32,33,SIA/KL/MIN/239511/2021,2096/EC4/2022/SEIAA,ELAYADAM CONSTRUCTIONS PVT LTD,ELAYADAM CONSTRUCTIONS PVT.LTD,ADS by SEAC,EC,
33,34,SIA/KL/MIN/53345/2016,,Building Stone Quarry,SK METAL CRUSHERS AND QUARRY PVT LTD,TransferToDEIAA,EC,
34,35,SIA/KL/MIN/252014/2022,2071/EC6/2022/SEIAA,LATERITE BUILDING STONE QUARRY OF MR K ABDUL GAFOOR,KARUVADAN ABDULGAFOOR,Rejection Letter Granted,EC,
35,36,SIA/KL/MIN/271936/2022,1995/EC4/2022/SEIAA,"Building Stone Minor Mineral Mining (Quarry) project of Mr. Sreelath T. is located at Re-Survey Block No. 7, Re-Survey Nos. 93/27, Raroth Village, Thamarassery Taluk (Previously in Kozhikode Taluk), Kozhikode District, Kerala for an area of 1.7613 he",THOTTATHIL SREELATH,EC Granted,EC,
36,37,SIA/KL/MIN/60548/2016,1111/EC/SEIAA/KL/2017,"Building Stone Mining project (Minor Mineral) of M/s RUBY STONE CRUSHER at Survey No. 1, Kattippara Village, Thamarassery Taluk, Kozhikode District, Kerala for an area of 5.3076 hectares",RUBY STONE CRUSHER,Delisted,EC,
37,38,SIA/KL/MIN/182921/2020,2131/EC3/2022/SEIAA,Building Stone Quarry of Mr. Joseph Ulahannan Alias Joy Ulahannan,BUILDING STONE QUARRY OF MR. JOSEPH ULAHANNAN ALIAS JOY ULAHANNAN,Delisted,EC,
38,39,SIA/KL/MIN/136571/2020,1745/EC2/2020/SEIAA,Granite Building Stone Quarry Of M/s Hastone Granites,GRANITE BUILDING STONE QUARRY OF M/S HASTONE GRANITES PVT LTD,For further consideration(SEAC),EC,
39,40,SIA/KL/MIS/76153/2018,1188/A1/2018/SEIAA,Development of Kadalur point lighthouse for the promotion of Tourism,DIRECTORATE OF LIGHTHOSES AND LIGHTSHIPS COCHIN,WithdrawEC,EC,
40,41,SIA/KL/MIS/124274/2019,1478/EC1/2019/SEIAA,Environmen,PRIME PROPERTY DEVELOPERS,EC Granted,EC,
41,42,SIA/KL/MIN/46108/2019,1536/EC2/2019/SEIAA,Granite Bu,MS PULPALLY STONE CRUSHERS,Rejection Letter Granted,EC,
42,43,SIA/KL/MIN/147850/2020,1697/EC4/2020/SEIAA,Granite Building Stone Quarry of Kunjali Marakkar V M,GRANITE BUILDING STONE QUARRY OF KUNJALI MARAKKAR V M,EC Granted,EC,
43,44,SIA/KL/MIN/159524/2020,1442/EC2/2019/SEIAA,Granite Building Stone Quarry of Mr. P.R Vijayakumar (conversion-TOR-EC),GRANITE BUILDING STONE QUARRY OF MR VIJAYAKUMAR,EC Granted,EC,
44,45,SIA/KL/MIN/134486/2020,1790/EC4/2020/SEIAA,Shamseer VK,SHAMSEER VK,Under examination of SEIAA after SEAC,EC,
45,46,SIA/KL/MIS/95762/2019,1306/EC2/2019/SEIAA,"Environment Clearance for Construction of New Hospital Building within the existing hospital complex of District Hospital, Mavelikkara to be developed by Department of Health & Family Welfare, Govt. o","THE SUPERINTENDENT, DISTRICT HOSPITAL, MAVELIKKARA, DEPARTMENT OF HEALTH & FAMILY WELFARE, GOVT. OF KERALA",EC Granted - Processed offline,EC,
46,47,SIA/KL/MIN/61795/2019,1894/EC6/2021/SEIAA,"Building Stone Minor Mineral Mining (Quarry) project of Mr. Manoj K. at Kannamangalam Village, Thirurangadi Taluk, Malappuram District, Kerala for an area of 0.9524 hectors.",MANOJ K.,EC Granted,EC,
47,48,SIA/KL/MIN/273702/2022,,Mohammad Shareef,NOUSHAD KARUTHEDETH,Delisted,EC,
48,49,SIA/KL/MIN/281177/2022,,"Granite Building stone quarry of Mr. DEEPAK CHEEROTHY in survey no. 1292, 1288/2P and 1288/2 of area 0.9984 Ha in Kodassery Village, Chalakudy Taluk, Thrissur District, Kerala State",GRANITE BUILDING STONE QUARRY OF DEEPAK CHEEROTHY,Pending at PP due to eds,EC,
49,50,SIA/KL/MIN/179449/2020,1814/EC3/2020/SEIAA,ORDINARY EARTH MINING PROJECT OF MR MATHACHAN PJ,ORDINARY EARTH MINING PROJECT OF MR MATHACHAN PJ,EC Granted,EC,
50,51,SIA/KL/MIN/140663/2020,,Building Stone Quarry of Mr Abdul Latheef U,BUILDING STONE QUARRY OF MR ABDUL LATHEEF U,Delisted,EC,
51,52,SIA/KL/MIS/171583/2020,1789/EC4/2020/SEIAA,"Proposed Commercial cum Special Residential Building in Ward No. 16, Re.Sy No. 128/1, 2A, 2B at Panoor Municipality, Panoor Village",COMMERCIAL CUM SPECIAL RESIDENTIAL BUILDING AT PANOOR,Delisted,EC,
52,53,SIA/KL/MIN/130145/2019,,Granite Building Stone Quarry of Mohammed.K.K,MOHAMMED.K.K QUARRY,WithdrawEC,EC,
53,54,SIA/KL/MIN/146306/2020,1676/EC2/2020/SEIAA,Granite Building stone of Aishwarya Granites,GRANITE BUILDING STONE OF AISHWARYA GRANITES,EC Granted,EC,
54,55,SIA/KL/MIN/148744/2020,1649/EC4/2020/SEIAA,Laterite Building Stone Quarry of Mr. Nishad Kumar M.K,LATERITE BUILDING STONE QUARRY OF MR. NISHAD KUMAR. M.K,Delisted,EC,
55,56,SIA/KL/MIN/130338/2019,1740/EC4/2019/SEIAA,Granite Building Stone Quarry of Vinod.P.P,VINOD.P.P QUARRY,Delisted,EC,
56,57,SIA/KL/MIN/414508/2023,1763/EC6/2020/SEIAA,AbduRahoof,ABDU RAHOOF,Agenda Uploaded by SEAC,EC,
57,58,SIA/KL/MIN/415955/2023,2221/EC1/2023/SEIAA,Laterite Building Stone of Abdu Rasak,ABDU RAZAK,Agenda Uploaded by SEAC,EC,
58,59,SIA/KL/MIN/61048/2016,1119/EC/SEIAA/KL/2017,"Quarry  project of Mr. George Joseph at  Njeezhoor Village, Vaikom Taluk, Kottayam District, Kerala in area of 6.50 hectares",GEORGE JOSEPH,Delisted,EC,
59,60,SIA/KL/MIN/140563/2020,1818/EC3/2020/SEIAA,REJI M KURIYAKOSE,REJI M KURIYAKOSE,Site Visit by SEAC(Pending),EC,
60,61,SIA/KL/MIN/272428/2022,2070/EC6/2022/SEIAA,LATERITE BUILDING STONE QUARRY OF Mr. KRISHNAN,KRISHANAN KUTTIPARAMBATHU,EC Granted,EC,
61,62,SIA/KL/MIN/273490/2022,,Granite Building Stone of Unneenkutty,KALLINGAL UNNIANKUTTY,Delisted,EC,
62,63,SIA/KL/MIN/45120/2019,1526/EC2/2019/SEIAA,"VJ Chacko,",PARALIKAD GRANITES,EC Granted,EC,
63,64,SIA/KL/MIN/140563/2020,1818/EC3/2020/SEIAA,REJI M KURIYAKOSE,REJI M KURIYAKOSE,Site Visit by SEAC(Pending),EC,
64,65,SIA/KL/NCP/67500/2017,1151/EC/SEIAA/KL/2017,Proposed expansion of multistoried residential apartment project by M/s. Sowparnika Projects and Infrastructure Pvt. Ltd.,SOWPARNIKA PROJECTS AND INFRASTRUCTURE PVT LTD,Accepted By SEAC - EC ISSUED IN 82 SEIAA,EC,
65,66,SIA/KL/MIN/156633/2020,1772/EC6/2020/SEIAA,LATERITE BUILDING STONE QUARRY OF MR ISMAIL KP,LATERITE BUILDING STONE QUARRY OF MR ISMAIL KP,EC Granted,EC,
66,67,SIA/KL/MIN/152995/2020,1681/EC1/2020/SEIAA,Granite Building Stone Quarry of M/s Deepam Granites,GRANITE BUILDING STONE QUARRY OF M/S DEEPAM GRANITES,EC Granted,EC,
67,68,SIA/KL/NCP/29529/2017,,Building S,GREEN VISTAS INFRASTRUCTURE PROJECTS,Under examination of SEIAA - Processed offline,EC,
68,69,SIA/KL/MIN/240137/2021,2002/EC6/2022/SEIAA,"ORDINARY EARTH MINING PROJECT OF Mr.BABU,PEECHI VILLAGE,THRISSUR TALUK,THRISSUR,SURVEY NO 1441/1P/1441/1-6","ORDINARY EARTH MINING PROJECT OF MR BABU,PEECHI VILLAGE,THRISSUR TALUK,THRISSUR DISTRICT IN SY NO 1441/1P/1441/1-6 OVER AN AREA OF 0.9378 HA",Delisted,EC,
69,70,SIA/KL/MIN/193496/2021,,chaliyar river basin kadavu 24,CHALIYAR RIVER BASIN,Delisted,EC,
70,71,SIA/KL/MIN/185939/2020,,chaliyar River Basin Kadavu 03A,CHALIYAR RIVER BASIN,Delisted,EC,
71,72,SIA/KL/MIN/172168/2020,1815/EC6/2020/SEIAA,Granite Building Stone Quarry of M.r.Ramankutty ( Conversion ToR to E.C),GRANITE BUILDING STONE QUARRY OF MR RAMANKUTTY,EC Granted,EC,
72,73,SIA/KL/MIN/140622/2020,1722/EC3/2020/SEIAA,BUILDING STONE QUARRY OF MR JOY,JOY ARAKUZHA,EC Granted,EC,
73,74,SIA/KL/MIN/418896/2023,2220/EC1/2023/SEIAA,Laterite building stone quarry of Mr. Sahajan. P,PETTIKUZHI SAHAJAN,Agenda Uploaded by SEAC,EC,
74,75,SIA/KL/MIN/170028/2020,1432/EC3/SEIAA/2019,Granite Building Stone Quarry of Mr.Saseendran.K (Conversion-ToR to EC),GRANITE BUILDING STONE QUARRY OF MR SASEENDRAN K,EC Granted,EC,
75,76,SIA/KL/MIN/42746/2019,,M/s. Adani,MS ADANI VIZHINJAM PORT PRIVATE LIMITED,EC Granted - Processed offline,EC,
76,77,SIA/KL/MIN/72954/2022,,Granite Building Stone Quarry of Mr. Haridasan,QUARRY PROJECT OF HARIDASAN,Delisted,EC,
77,78,SIA/KL/MIN/416864/2023,2252/EC6/2023/SEIAA,UMMER,UMMER,Agenda Uploaded by SEAC,EC,
78,79,SIA/KL/MIN/50899/2016,,"Quarry project of Mr. K. H. NAZER  at Survey No. 322/1, Kanjirappally Village, Kanjirappally Taluk, Kottayam District, Kerala for an area of 2.3650 hectares.",MR K H NAZER,TransferToDEIAA,EC,
79,80,SIA/KL/NCP/33221/2015,,"Proposed Residential Project at Village Kowdiar, Thiruvananthapuram, Kerala in an area of 2.2703 hectare of M/s Heera Construction Co. Pvt. Ltd.",HEERA CONSTRUCTION COMPANY PVT LTD,Delisted,EC,
80,81,SIA/KL/MIN/153532/2020,,Granite Building Stone Quarry of Mr. Abdul Hameed.K.P,BUILDING STONE QUARRY OF MR. ABDUL HAMEED.K.P,WithdrawEC,EC,
81,82,SIA/KL/MIN/59108/2016,,SURYA GRANITES,AL MADEENA HOLLOW BLOCKS,TransferToDEIAA,EC,
82,83,SIA/KL/MIN/92860/2019,1233/EC2/2019/SEIAA,P.A Abdul Majeed,P A ABDUL MAJEED,EC Granted - Processed offline,EC,
83,84,SIA/KL/MIN/191479/2021,,Chaliyar River Basin Kadavu 08,CHALIYAR RIVER BASIN,Delisted,EC,
84,85,SIA/KL/MIN/205474/2021,1444/EC2/2019/SEIAA,"Granite Building Stone Quarry of Mr.K.I Joseph (Conversion ToR to EC),  Venganellur Village, Thalappilly Taluk, Thrissur District, Survey No.53, Area-0.9910Ha,",BUILDING STONE QUARRY OF MR K I JOSEPH,EC Granted,EC,
85,86,SIA/KL/MIN/44633/2019,1530/EC2/2019/SEIAA,Granite Bu,SHRI. P. S. SEBASTIAN,Rejection Letter Granted,EC,
86,87,SIA/KL/MIN/130086/2019,1586/EC1/2020/SEIAA,Pure Aggregates,PURE AGGREGATES,Delisted,EC,
87,88,SIA/KL/MIN/133398/2019,1670/EC6/2020/SEIAA,Granite Building Stone Quarry of M/s Chaliyar Stone Crusher,GRANITE BUILDING STONE QUARRY OF M/S CHALIYAR STONE CRUSHER,EC Granted,EC,
88,89,SIA/KL/MIS/51114/2018,1191(A)/EC2/2018/SEIAA,Proposes e,SMARTCITY KOCHI INFRASTRUCTURE PVT LTD,EC Granted,EC,
89,90,SIA/KL/NCP/57494/2016,1090/EC/SEIAA/2017,Environmental Clearance for the Proposed Mixed Use Development Project by                 M/s Prime Meridian Infrastructure Pvt. Ltd.,PRIME MERIDIAN INFRASTRUCTURE PVT LTD,Site Visit by SEAC - 73 SEIAA CLOSED,EC,
90,91,SIA/KL/MIN/30904/2018,,Proposed B,JAY ASSOCIATES & CONSULTANTS,WithdrawEC,EC,
91,92,SIA/KL/MIN/93522/2019,1243/EC2/2019/SEIAA,GRANITE BUILDING STONE QUARRY OF MR CHAKKEERI SHAIKH ABDULLA,BUILDING STONE QUARRY OF MR CHAKKEERI SHAIKH ABDULLA,EC Granted - Processed offline,EC,
92,93,SIA/KL/MIN/67843/2017,1152/EC/SEIAA/KL/2017,"Quarry project of M/s Malayoram Rock Products Pvt. Ltd. is situated at Survey No. 242/P of Valayam Village, Vadakara Taluk, Kozhikode District, Kerala for an area of 5.1070 hectare",MALAYORAM ROCK PRODUCTS PVT LTD,WithdrawEC,EC,
93,94,SIA/KL/MIN/94447/2019,1260/EC2/2019/SEIAA,Building Stone Quarry of M/s K.T Crushers & Aggregates Pvt. Ltd,BUILDING STONE QUARRY OF M/S K.T CRUSHERS & AGGREGATES PVT. LTD,Under examination of SEIAA - Processed offline,EC,
94,95,SIA/KL/MIN/52840/2016,,"Building Stone (Charnokitic Gniess) Mining in an extent of 3.4561 Ha. in Mundakayam Village, kanjirapally Taluk, Kottayam District",MOUNT VALLEY GRANITE INDUSTRIES,TransferToDEIAA,EC,
95,96,SIA/KL/MIN/95144/2019,1269/EC2/2019/SEIAA,Abdul Gafoor,ABDUL GAFOOR QUARRY,EC Granted - Processed offline,EC,
96,97,SIA/KL/MIN/140590/2020,1791/EC2/2020/SEIAA,Granite Building Stone Quarry of Mr.Joby John,GRANITE BUILDING STONE QUARRY OF MR JOBY JOHN,Rejection Letter Granted,EC,
97,98,SIA/KL/MIN/269321/2022,2174/EC3/2022/SEIAA,Granite Building Stone Quarry of Mr. Sajeev. M. A. over an area of 1.8592 Hectare,SAJEEV ABDULKHADER,Agenda Uploaded by SEAC,EC,
98,99,SIA/KL/MIN/143575/2020,1990/EC1/2022/SEIAA,MUHAMMED KUTTY,MUHAMMED KUTTY,Agenda Uploaded by SEAC,EC,
99,100,SIA/KL/MIN/271891/2022,2687/A2/2019/SEIAA,Serene Scaria,SERENE VEMPENY,ADS by SEAC,EC,
100,101,SIA/KL/MIN/128366/2019,,SAJI EMMANUVEL,KORAH AND CONSULTANTS,WithdrawEC,EC,
101,102,SIA/KL/MIN/409820/2022,2176/EC2/2022/SEIAA,LATERITE BUILDING STONE QUARRY OF Mr. DINESHAN. K,DINESHAN KIZHAKKUMKARA,EC Granted,EC,
102,103,SIA/KL/MIN/194573/2021,1889/EC6/2021/SEIAA,"Laterite Building Stone Quarry of Mr. Asees Kadakkadan, Ponmala- Village, Tirur Taluk, Malappuram District",LATERITE BUILDING STONE QUARRY OF MR. ASEES KADAKKADAN,Rejection Letter Granted,EC,
103,104,SIA/KL/MIN/46597/2019,1575/EC3/2019/SEIAA,Rox Silicon Pvt.Limited,MUHAMMED IBRAHIM,Site Visit by SEAC(Pending),EC,
104,105,SIA/KL/MIN/416162/2023,2218/EC1/2023/SEIAA,Granite Building Stone of V.R. Ajayakumar,VALLYUZHATHIL AJAYAKUMAR,For further consideration(SEAC),EC,
105,106,SIA/KL/MIN/170229/2020,1795/EC1/2020/SEIAA,Granite Building Stone Quarry of Abdul Gafoor,GRANITE BUILDING STONE QUARRY OF ABDUL GAFOOR,EC Granted,EC,
106,107,SIA/KL/NCP/70515/2017,1158/EC/SEIAA/KL/2017,Environmental Clearance for Proposed Construction of Commercial cum Office Complex Project by M/s Dragonstone Realty Pvt. Ltd.,DRAGONSTONE REALTY PRIVATE LIMITED,Delisted,EC,
107,108,SIA/KL/MIN/416601/2023,2228/EC6/2023/SEIAA,Laterite building stone quarry of Mr. Abdu Razak,ABDU RAZAK,Agenda Uploaded by SEAC,EC,
108,109,SIA/KL/MIN/32061/2019,1622/EC2/2020/SEIAA,M/s. Nelli,NELLIMUNDA GRANATES AND SANDS PVT LTD,EC Granted,EC,
109,110,SIA/KL/MIN/58473/2019,1405/EC2/2019/SEIAA,"Proposed Building Stone Quarry in Re - Sy. Block No. 37, Re – Sy No. 554/1, 554/5 & 554/6 of Nagaroor village (Kadavilla), Chirayinkeezh Taluk,  Thiruvananthapuram district of Kerala state",ADANI VIZHINJAM PORT PVT LTD,EC Granted,EC,
110,111,SIA/KL/NCP/33234/2015,,"Proposed Housing Project at Elamkulam Village, Kanayannur, Ernakulam, Kerala of M/s Skyline Builders in an area of 0.5582 hectares.",SKYLINE BUILDERS,Delisted,EC,
111,112,SIA/KL/MIN/235350/2021,2061/EC3/2022/SEIAA,BABU JOSEPH,BABUJOSEPH,Under examination of SEIAA after SEAC,EC,
112,113,SIA/KL/MIN/94599/2019,1262/EC1/2019/SEIAA,Building Stone Quarry of M/s Kokkallur Granites Pvt.Ltd,GRANITE BUILDING STONE QUARRY MS KOKKALLUR GRANITE PRIVATE LIMITED,EC Granted - Processed offline,EC,
113,114,SIA/KL/MIN/43903/2019,1548/EC2/2019/SEIAA,Proposed b,HARITHA CONSULTANTS,EC Granted,EC,
114,115,SIA/KL/MIN/164458/2020,1847/EC1/2020/SEIAA,Vijayan Pallickal,VIJAYAN PALLICKAL,Delisted,EC,
115,116,SIA/KL/MIN/164464/2020,1784/EC3/2020/SEIAA,Mr Jobin C Raju,JOBIN   C   RAJU,EC Granted,EC,
116,117,SIA/KL/MIN/60903/2019,2438/EC1/2019/SEIAA,"Minor Mineral mining project of M/s Petra Crushers. is situated at Survey Nos. 59/1-1 & 86/4, Block No. 79, Village Koottikkal, Kanjirappally Taluk, Kottayam District, Kerala for an area of 1.5657 ha",PETRACRUSHERS,Delisted,EC,
117,118,SIA/KL/MIN/232409/2021,1961/EC4/2022/SEIAA,"LATERITE BUILDING STONE QUARRY OF MR SHAJI,KAKKAD VILLAGE,KOZHIKODE TALUK,KOZHIKODE DISTRICT, RESYNO 67/636,67/639,67/637,67/649,67/748 OVER AN AREA OF 0.9902 HA","LATERITE BUILDING STONE QUARRY OF MR SHAJI,KAKKAD VILLAGE,KOZHIKODE TALUK,KOZHIKODE DISTRICT IN RESYNO 67/636,67/639,67/637,67/649,67/748 OVER AN AREA OF 0.9902HA",EC Granted,EC,
118,119,SIA/KL/MIN/410973/2022,2216/EC6/2023/SEIAA,LATERITE BUILDING STONE QUARRY OF Mr. A. K. SOMAN,AYIRANAZHIVADAKETHIL SOMAN,For further consideration(SEAC),EC,
119,120,SIA/KL/MIS/52546/2018,1202/EC2/2018/SEIAA,Environmen,M/S DRAGONSTONE REALTY PRIVATE LIMITED,EC Granted,EC,
120,121,SIA/KL/MIN/291267/2022,2116/EC3/2022/SEIAA,"Building Stone Minor Mineral Mining (Quarry) project of Mr. Kurian Jose at Sy. Nos. 340/1AS/75/6/2, 340/1A/S/75/6/3/2, 340/1A/S/75/6/9, 340/1A/S/75/6/10, Kottappady Village, Kothamangalam Taluk, Ernakulam District, Kerala  for  an area of 4.0425  ha",KURIAN   JOSE,Agenda Uploaded by SEAC,EC,
121,122,SIA/KL/MIN/411459/2022,2197/EC2/2023/SEIAA,Laterite building stone quarry project of Vijayan. H,HOSADEVASTHANA VIJAYAN,ADS by SEAC,EC,
122,123,SIA/KL/MIN/176680/2020,1877/EC3/2021/SEIAA,"Transferring of file from TOR to EC, Granite Building Stone Quarry of Siraj Hussain",KORAH AND CONSULTANTS,For further consideration(SEAC),EC,
123,124,SIA/KL/MIS/56889/2016,,Application for prior environmental clearances for the proposed building of Almas Ayurvedic Resort at Purathur for Almas Ayurvedic Hospitals and Research Centre Private Limited,KITCO LTD,Delisted,EC,
124,125,SIA/KL/IND2/215978/2021,2020/EC2/2022/SEIAA,"Offshore Oil and Gas Exploration,Development and Production in Oil and Gas Exploratory Block : KK-OSHP-2018/1",OIL INDIA LIMITED KGB,EC Granted,EC,
125,126,SIA/KL/MIN/232409/2021,1961/EC4/2022/SEIAA,"LATERITE BUILDING STONE QUARRY OF MR SHAJI,KAKKAD VILLAGE,KOZHIKODE TALUK,KOZHIKODE DISTRICT, RESYNO 67/636,67/639,67/637,67/649,67/748 OVER AN AREA OF 0.9902 HA","LATERITE BUILDING STONE QUARRY OF MR SHAJI,KAKKAD VILLAGE,KOZHIKODE TALUK,KOZHIKODE DISTRICT IN RESYNO 67/636,67/639,67/637,67/649,67/748 OVER AN AREA OF 0.9902HA",EC Granted,EC,
126,127,SIA/KL/MIN/410973/2022,2216/EC6/2023/SEIAA,LATERITE BUILDING STONE QUARRY OF Mr. A. K. SOMAN,AYIRANAZHIVADAKETHIL SOMAN,For further consideration(SEAC),EC,
