,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,1,SIA/KA/MIN/43027/2019,SEIAA 667 MIN 2019,"Building Stone quarry project for 4 acres of land in Bandihalli Village, Kunigal Taluk and Tumkur District",B M CHANDRAKALA,EC Granted - Processed offline,EC,
1,2,SIA/KA/MIN/43119/2019,SEIAA 666 MIN 2019,Building Stone Quarry Project,SRI MADHE GOWDA,EC Granted - Processed offline,EC,
2,3,SIA/KA/MIN/43130/2019,SEIAA 686 MIN 2019,Ornamental Granite Quarries” of Sri. S. Subramanya,SRI. S. SUBRAMANYA,EC Granted - Processed offline,EC,
3,4,SIA/KA/NCP/10086/2015,,expansion of office complex,SALARPURIA PROPERTIES PVT LTD,Delisted,EC,
4,5,SIA/KA/NCP/94893/2019,SEIAA 27 CON 2019,"Proposed Residential group housing project at Sy.No 179, 182/1,182/2 of Kaggalipura Village, Uttarahalli Hobli, Bangalore South Taluk",MS EMERALD HAVEN REALTY LIMITED,Delisted,EC,
5,6,SIA/KA/MIN/94908/2019,SEIAA 150 MIN 2019,"“Building Stone (Basalt) Quarry” over an extent of 2-20 Acres at Sy No. 23(P),Sultanpur (J) village,Bidar Taluk Bidar District,Karnataka",M/S. KAS M-SAND INDUSTRIES & ALLIED CEMENT PRODUCTS,Delisted,EC,
6,7,SIA/KA/MIN/95051/2019,SEIAA 158 MIN 2019,"“Building stone (Basalt) Quarry” over an extent of 1-00 Acres at Sy. No. 19/1, Mudbi village, Basavakalyan Taluk, Bidar District, Karnataka",SRI GURUPRASAD  NARASHETTY,EC Granted,EC,
7,8,SIA/KA/MIN/32911/2019,SEIAA 208 MIN 2019,Building Stone Quarry,M/S ANJANEYA QUARRY WORKS,EC Granted,EC,
8,9,SIA/KA/MIN/35272/2019,SEIAA 369 MIN 2019,“Building Stone Quarry” of Sri. R Naveen Kumar,SRI. R NAVEEN KUMAR,EC Granted,EC,
9,10,SIA/KA/MIN/32077/2019,SEIAA 173 MIN 2019,“Building Stone Quarry” of  Sri. Shivanand S Ullagaddi,SRI SHIVANAND S ULLAGADDI,EC Granted,EC,
10,11,SIA/KA/MIN/2744/2015,SEIAA 1214 MIN 2015,Ucchangidurga Building Stone Quarry,MARULASIDDESHWARA STONE CRUSHER,EC Granted,EC,
11,12,SIA/KA/MIN/2740/2015,SEIAA 1225 MIN 2015,"“Shahabad Stone Quarry” of  Sri. Lachamayya at Kontanapalli Village, Sedam Taluk, Kalburgi District,",SRI LACHAMAYYA,EC Granted,EC,
12,13,SIA/KA/MIN/2672/2015,SEIAA 1199 MIN 2015,"“Building Stone Quarry” of  Sri Shanthakumar at Kouthamaranahalli Village, Tumkur Taluk, Tumkur District,",SRI SHANTHAKUMAR,EC Granted,EC,
13,14,SIA/KA/MIN/2649/2015,SEIAA 1196 MIN 2015,"“Shahabad Stone Quarry” of  Sri. Vithal Reddy at  Sy No: 53,  Madakal Village, Sedam Taluk, Kalburgi District, Karnataka 1-00",VITHAL REDDY,EC Granted,EC,
14,15,SIA/KA/MIN/1121/2015,SEIAA 960 MIN 2015,"Thimmapur Limestone & Dolomite mine Of Sri. Prahlad H. Pujar at Sy, No, 81, 82, 83, 84, 85 & 86  in Thimmapur Village, Mudhol taluk,  Bagalkot Dist, Karnataka State",PRAHLAD H PUJAR,EC Granted,EC,
15,16,SIA/KA/RIV/2400/2015,SEIAA 1175 MIN 2015,Ordinary Sand Block,SIKANDAR BASHA,EC Granted,EC,
16,17,SIA/KA/MIN/2350/2015,SEIAA 1169 MIN 2015,Granite Building Stone Quarry,K S REVANASIDDAPPA STONE QUARRY,EC Granted,EC,
17,18,SIA/KA/MIN/2335/2015,SEIAA 1166 MIN 2015,“Building Stone Quarry” of Sri M. Sandeep,BUILDING STONE QUARRY OF SRI M SANDEEP,EC Granted,EC,
18,19,SIA/KA/MIN/785/2015,SEIAA 929 MIN 2015,“Building Stone Quarry” of M Thimmappa,M THIMMAPPA,EC Granted,EC,
19,20,SIA/KA/RIV/2311/2015,SEIAA 1176 MIN 2015,Karkihalli,SIKANDAR BASHA,EC Granted,EC,
20,21,SIA/KA/IND2/123660/2019,SEIAA 09 IND 2019,"Expansion of manufacturing drugs and drug intermediates, Dietary Supplements, formulation, fermentation based products and custom synthesis of organic compounds by M/s Anthem Biosciences Private Limit",MS. ANTHEM BIOSCIENCES PVT. LTD,Delisted,EC,
21,22,SIA/KA/MIN/145770/2020,SEIAA 109 MIN 2020,“Ordinary Sand Quarry” of Sri. Veeranagouda R Patil,SRI. VEERANAGOUDA R PATIL,EC Granted - Processed offline,EC,
22,23,SIA/KA/MIN/43013/2019,SEIAA 654 MIN 2019,“Building Stone (Basalt) Quarry”,SRI. VIJAYAKUMAR,EC Granted - Processed offline,EC,
23,24,SIA/KA/MIN/43161/2019,,“Ornamental Granite Quarry” of Sri. S. G. Gangaraju,SRI. S. G. GANGARAJU,Delisted,EC,
24,25,SIA/KA/MIN/43162/2019,SEIAA 683 MIN 2019,"""Ornamental Granite Quarry"" of Sri. S. A. Narayana Swamy",SRI. S. A. NARAYANA SWAMY,EC Granted - Processed offline,EC,
25,26,SIA/KA/MIN/36551/2015,SEIAA 1628 MIN 2015,"“Building Stone Quarry” over an extent of 1-00 Acre at Sy.No – 52 in Murarihalli - Village, Hubli –Taluk,  Dharwad -District, Karnataka State.",R I CHIKKANAGOWDAR,EC Granted,EC,
26,27,SIA/KA/MIN/36590/2015,SEIAA 1632 MIN 2015,"Building Stone (Laterite) Quarry in an extent of 1.00 Acre of Patta Land bearing Sy. No. 157/2A1B, Kompadavu Village, Mangalore Taluk, Dakshina Kannada District",ROBERT LOBO,EC Granted,EC,
27,28,SIA/KA/MIS/55267/2017,SEIAA 51 IND 2020,"Expansion of Existing  Common Bio-Medical Waste Treatment Facility at Plot No. 47/B, KIADB Industrial Area, Mulky, Mangalore (Taluka), Dakshina Kannada (District), Karnataka by Ramky Energy and Environment Limited",RAMKY ENERGY AND ENVIRONMENT LIMITED,EC Granted - Processed offline,EC,
28,29,SIA/KA/MIN/135817/2020,SEIAA 29 MIN 2020,“Ornamental Granite Quarry” of  M/s. Sri Balaji Enterprise,MS SRI BALAJI ENTERPRISES,EC Granted - Processed offline,EC,
29,30,SIA/KA/MIN/37345/2015,SEIAA 1642 MIN 2015,"“Building Stone Quarry” over an extent of 4-20 Acre at Sy No. 29, HuluvenahallyVillage, Bangalore South taluk, Bangalore district, Karnataka.",K V CRUSHERS,Rejection Letter Granted,EC,
30,31,SIA/KA/MIS/105445/2019,SEIAA 165 CON 2018,Prestige Smart City,PRESTIGE PROJECTS PRIVATE LIMITED,Delisted,EC,
31,32,SIA/KA/NUC/33948/2015,,"River Sand Mining activity of 13.00 Acres in Block No.1 along Jaul Halla at Melavanki Village, Gokak Taluk, Belagavi District.",DISTRICT SAND MONITORING COMMITTEE BELGAUM,Delisted,EC,
32,33,SIA/KA/MIN/1939/2015,SEIAA 1110 MIN 2015,"“Building Stone Quarry” of  M/s Venkateshwara Ganite Proprietor: Mr. Venkata Rama Reddy at  Sy No: 34,  Kada Agrahara Village, Bengaluru East Taluk, Bengaluru  District, Karnataka.",VENKATESHWARA GRANITE,EC Granted,EC,
33,34,SIA/KA/MIN/1346/2015,SEIAA 998 MIN 2015,Building stone quarry of DRN infrastructure,DRN INFRASTRUCTURE,EC Granted,EC,
34,35,SIA/KA/MIN/1187/2015,SEIAA 1027 MIN 2015,Building Stone Qaurry,H MAHENDRAPPA,EC Granted,EC,
35,36,SIA/KA/MIN/34991/2015,,"“Multicolor Granite Quarry” of 
M/s Sri Matha Granites Sy No: 636 (PART), 
Kanakapura Village,
Kanakapura Taluk,
Ramanagara District,
Karnataka.
QL area: 1-00 Acres",SRI MATHA GRANITES,Delisted,EC,
