,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,1,SIA/RJ/MIN/52639/2016,,Masonary Stone Mine ( M L NO. 36/2006 ),MANESH KUMAR,Under examination of SEIAA - Processed offline,EC,
1,2,SIA/RJ/MIN/52691/2016,,Masonary Stone Mine ( M L NO. 294/2009 ),KANCHAN DEVI,Under examination of SEIAA - Processed offline,EC,
2,3,SIA/RJ/MIN/52696/2016,,Masonary Stone Mine ( M L NO. 291/2009 ),SHYAMLAL,Under examination of SEIAA - Processed offline,EC,
3,4,SIA/RJ/MIN/52711/2016,,Masonary Stone Mine ( M L NO. 65/2001 ),RAM KISHOR GURJAR,Under examination of SEIAA - Processed offline,EC,
4,5,SIA/RJ/MIN/52719/2016,,Masonary Stone Mine ( M L NO. 210/2003 ),BABU LAL SHARMA,Under examination of SEIAA - Processed offline,EC,
5,6,SIA/RJ/MIN/39457/2016,,Shitla Ka Chora Patti Katla Quarry licence Area (Q.L. No-70),SMT GEETA DEVI BHIL,Under examination of SEIAA - Processed offline,EC,
6,7,SIA/RJ/MIN/39476/2016,,Sawa old ql area (plot no 171),RAJMAL,Under examination of SEIAA - Processed offline,EC,
7,8,SIA/RJ/MIN/39478/2016,,sawa old ql area (plot no 163),PORWAR MEENA,Under examination of SEIAA - Processed offline,EC,
8,9,SIA/RJ/MIN/39486/2016,,"MASONARY STONE MINE
M.L. NO - 25/1998
AREA - 1.0 HECTARE
N/V - RUNDH RAJAURA
TEHSIL - SAIPAU
DISTRICT - DHOLPUR",TOTARAM SHARMA,TransferToDEIAA,EC,
9,10,SIA/RJ/MIN/270307/2022,16958,"Proposed  Masonry Stone Mining Project;  Plot No.- 41/2021; Area: 1.00 Hect. ; {Charagah Land (Govt.Land)};  Khasra No.-4497, Near Village:- Nikumbh, Tehsil:- Badisadari, District:- Chittorgarh (Raj.) in favor of M/s. Rare Mining Pvt. Ltd.",RARE MINING PRIVATE LIMITED,Delisted,EC,
10,11,SIA/RJ/MIN/53221/2016,,Quartz & Feldspar Mine ( M L NO. 140/2006 ),RASHID MOHAMMAD,Under examination of SEIAA - Processed offline,EC,
11,12,SIA/RJ/MIN/53238/2016,,"Quartz and feldspar minning project
ML No-05/2003
Area-4.00 Hect.
Lessee- Shashi Jhalaani
near village- Hanutia, tehsil-Bonli, sawai madhopur (raj)",SHASHI JHALANI,Under examination of SEIAA - Processed offline,EC,
12,13,SIA/RJ/MIN/53268/2016,,M/s Maa Brahmani Khanij Udhyog,MAA BRAHMANI KHANIJ UDHYOG,Under examination of SEIAA - Processed offline,EC,
13,14,SIA/RJ/MIN/75565/2018,,"Transfer of Quartz, Feldspar & Mica Mining Lease ML No. 87/2002, ML area 5.0 ha at Near Village: Banthali- Kharwar, Tehsil: Sarwar, District: Ajmer, Rajasthan",SHRI MUKESH SETHI,Under examination of SEIAA - Processed offline,EC,
14,15,SIA/RJ/MIS/75627/2018,242,Shree Vatika,AJMER AASHIYANA PVT. LTD.,Under examination of SEIAA - Processed offline,EC,
15,16,SIA/RJ/MIN/53810/2016,,FELDSPAR QUARTZ MINES M.L. NO. 400/2012 NEAR VILLAGE MERNIYA KHERA TEHSIL RAIPUR DISTT. BHILWARA,EVERGREEN MINES AND MINERALS,Under examination of SEIAA - Processed offline,EC,
16,17,SIA/RJ/MIN/66392/2020,,"EC Fresh of Quartz, Feldspar and Masonary Stone Mining Lease (M.L. No 15/2002, Area: 4.90 Ha)  Khasra No. 138,156,157 near village- Chotkiyon Ki Dhani,  Tehsil- Kotputli, District - Jaipur (Rajasthan)",SH MAHENDRA KUMAR GOYAL,Delisted,EC,
17,18,SIA/RJ/MIN/48544/2016,,QL. NO. 1036 KERU SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
18,19,SIA/RJ/MIN/48547/2016,,QL. NO. 978 KERU SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
19,20,SIA/RJ/MIN/48628/2016,,QL. NO. 309 PALDI-A SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
20,21,SIA/RJ/MIN/52711/2016,,Masonary Stone Mine ( M L NO. 65/2001 ),RAM KISHOR GURJAR,Under examination of SEIAA - Processed offline,EC,
21,22,SIA/RJ/MIN/52719/2016,,Masonary Stone Mine ( M L NO. 210/2003 ),BABU LAL SHARMA,Under examination of SEIAA - Processed offline,EC,
22,23,SIA/RJ/MIN/39457/2016,,Shitla Ka Chora Patti Katla Quarry licence Area (Q.L. No-70),SMT GEETA DEVI BHIL,Under examination of SEIAA - Processed offline,EC,
23,24,SIA/RJ/MIN/39476/2016,,Sawa old ql area (plot no 171),RAJMAL,Under examination of SEIAA - Processed offline,EC,
24,25,SIA/RJ/MIN/39478/2016,,sawa old ql area (plot no 163),PORWAR MEENA,Under examination of SEIAA - Processed offline,EC,
25,26,SIA/RJ/MIN/39486/2016,,"MASONARY STONE MINE
M.L. NO - 25/1998
AREA - 1.0 HECTARE
N/V - RUNDH RAJAURA
TEHSIL - SAIPAU
DISTRICT - DHOLPUR",TOTARAM SHARMA,TransferToDEIAA,EC,
26,27,SIA/RJ/MIN/270307/2022,16958,"Proposed  Masonry Stone Mining Project;  Plot No.- 41/2021; Area: 1.00 Hect. ; {Charagah Land (Govt.Land)};  Khasra No.-4497, Near Village:- Nikumbh, Tehsil:- Badisadari, District:- Chittorgarh (Raj.) in favor of M/s. Rare Mining Pvt. Ltd.",RARE MINING PRIVATE LIMITED,Delisted,EC,
27,28,SIA/RJ/MIN/39510/2016,,MANPURA OLD LIMESTONE KHANDA FARSI (PLOT NO.-748),RESHMA ALI,Under examination of SEIAA - Processed offline,EC,
28,29,SIA/RJ/MIN/39515/2016,,"Proposed Bentonite Mining Project,M.L.No-19/2012,Production Capacity-37,848 TPA,M.L.Area-3.5245 Ha",MS MONT MORILLON MINES PVT LTD,Under examination of SEIAA - Processed offline,EC,
29,30,SIA/RJ/MIN/39517/2016,,"Masonry Stone Mining Project (M.L.No. 364/2006, Area-1.00ha) N/v.– Bubana, Tehsil – Danta Ram Garh, District – Sikar (Rajasthan)",KULDEEP JAT,Under examination of SEIAA - Processed offline,EC,
