,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
10,4880,SIA/AP/MIN/451857/2023,AP  KNL MIN 11  2023 5285,M/s Vijay Durga Mines and Minerals,MADALA VENUGOPAL,Agenda Uploaded by SEAC,EC,
1,4881,SIA/AP/MIN/416593/2023,AP SKLM  MIN   2 2023 4910,Muddadapeta Sand Reach,GOPALA RAO REDDI,EC Granted,EC,
2,4882,SIA/AP/MIN/33173/2015,AP SKM 190 MIN 10 2015,M/s Freeworld exports pvt ltd 2.00 ha Colour granite mine,FREEWORLD EXPORTS PVT LTD,EC Granted,EC,
3,4883,SIA/AP/MIN/56864/2016,AP NLR MIN 06 2016 143,A.Manjula,A MANJULA,EC Granted,EC,
4,4884,SIA/AP/MIN/421267/2023,AP MIN KNL  3 2023 4969,Smt V.Bhagya lakshmi,BHAGYA LAKSHMI VANGALA,EC Granted,EC,
5,4885,SIA/AP/MIN/430943/2023,AP/MIN/VZM/VIO/10/2022/4662,Smt. M. Ganga Bhavani,GANGA RANDHI,EC Granted,EC,
6,4886,SIA/AP/MIN/30379/2015,AP CTR 543 MIN 09 2015,M/s Varu Granite Resources Incorporation,VARU GRANITE RESOURCES INCORPORATION,EC Granted,EC,
7,4887,SIA/AP/MIN/54047/2016,AP NLR MIN 05 2016 92,M/s.SAI VINDHYA SILICA MINES,SAI VINDHYA SILICA MINES,EC Granted,EC,
8,4888,SIA/AP/MIN/74835/2018,AP ANT MIN 05 2018 596,M/s. Shanumukha Mines & Minerals - 11.493ha,M/S. SHANUMUKHA MINES & MINERALS,EC Granted,EC,
9,4889,SIA/AP/MIN/404492/2022,AP VZM  MIN 12 2022 4763,ROAD METAL & BUILDING STONE QUARRY LEASE AREA OF SRI P. ADIBABU,ADIBABU PILLA,Rejection Letter Granted,EC,
10,4890,SIA/AP/MIN/405257/2022,,Sri K Chandraiah Naidu,CHANDRAIAH NAIDU KOLLU,Pending at PP due to eds,EC,
1,4891,SIA/AP/MIN/51829/2016,,M/s Sai Srinivasa Stone Crusher,SAI SRINIVASA STONE CRUSHER,TransferToDEIAA,EC,
2,4892,SIA/AP/IND2/18700/2017,AP WG IND 03 2017 291,"Sri Kusuma Haranadha Agro fural Limited, Unit II",M S SRI KUSUMA HARNADHA AGRO FURAL LIMITED UNIT II,EC Granted,EC,
3,4893,SIA/AP/MIN/73444/2018,AP KDP MIN 05 2018 564,"Sri. V. Venkata subbaiah
Barytes & Dolomite Mine",V VENKATASUBBAIAH,EC Granted,EC,
4,4894,SIA/AP/MIN/452139/2023,AP  NTR MIN 11  2023 5367,"4.950 Ha. of Ordinary Sand Reach (Penuganchiprolu 1 Sand Reach) Penuganchiprolu Village, Penuganchiprolu Mandal, NTR District, A.P.",VEERASWAMY KANCHARLA,Under examination of SEAC,EC,
5,4895,SIA/AP/MIN/31944/2015,AP ATP 198 MIN 10 2015,M/s. Thulasee Enterprises,THULASEE ENTERPRISES,EC Granted,EC,
6,4896,SIA/AP/MIN/415931/2023,AP CTR MIN   1 2023 4888,B.N.R. PETA -II SAND REACH (NEEVA RIVER),JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
7,4897,SIA/AP/MIN/422486/2023,AP MIN SKLM  3 2023 4994,Sri Nagineni Srinivasa Rao,SRINIVASARAO NAGINENI,EC Granted,EC,
8,4898,SIA/AP/INFRA2/410067/2022,AP IND VSP 5 2023 5049,Varsha Builders Private Limited,VARSHA BUILDERS PRIVATE LIMITED,EC Granted,EC,
9,4899,SIA/AP/MIN/416331/2023,AP SKLM  MIN   1 2023 4902,Amballavalasa Sand Reach,GOPALA RAO REDDI,EC Granted,EC,
10,4900,SIA/AP/MIN/428324/2023,AP/VSP/VIO/MIN/10/2021/3524,M/s Sri Sri Himani Stone Crusher,SRI SRI HIMANI STONE CRUSHERS,EC Granted,EC,
1,4901,SIA/AP/MIN/412361/2022,AP ALR  MIN 12 2022 4791,Sri Ramavath Krishna Naik,SRI RAMAVATH KRISHNA NAIK,EC Granted,EC,
2,4902,SIA/AP/MIN/413027/2023,AP NTR  MIN 1 2023 4833,Eturu -1 Sand Reach,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
