,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
8,39,SIA/MH/NCP/58078/2016,SEIAA/2016/II/CR441/TC-3,"Ameya Townhomes Pvt Ltd. "" Sandor"" Residential & Commercial Project at Gauthan Virar West",AMEYA TOWNHOMES PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
9,40,SIA/MH/NCP/58101/2016,SEIAA/2016/III/CR443/TC-3,Sandesh City,SANDESH INFRASTRUCTURE PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
0,41,SIA/MH/MIN/162325/2020,SIA/MH/MIN/162325/2020,Environmental Clearance for proposed river bed Sand mining having lease area 1.22 ha (3.01 acre) of Ajarsonda sand ghat on Purna River,"DISTRICT MINING OFFICER,HINGOLI",EC Granted,EC,
1,42,SIA/MH/MIN/167120/2020,SIA/MH/MIN/167120/2020,Environmental Clearance for stone quarry of Shri. Pandu Babu Bagadi,SHRI. PANDU BABU BAGADI,Rejection Letter Granted,EC,
2,43,SIA/MH/MIS/167493/2020,SIA/MH/MIS/167493/2020,“Residential Development with convenient shops –  “Avadh Utopia” by M/s. Dhatrak Construwell,DHATRAK CONSTRUWELL,EC Granted,EC,
3,44,SIA/MH/MIN/138406/2020,SIA/MH/MIN/138406/2020,Stone Quarry of Shri Anil Uttamrao Lad and Shri Mahesh Rajaram Lad,SHRI ANIL UTTAMRAO LAD AND SHRI MAHESH RAJARAM LAD,EC Granted,EC,
4,45,SIA/MH/MIS/138493/2020,SIA/MH/MIS/138493/2020,Slum Rehabilitation Scheme,M/S. RELIABLE REALTORS,EC Granted,EC,
5,46,SIA/MH/NCP/62398/2017,SEIAA/2017/II/CR-101/TC-3,Group Housing Building,AADINATH BUILDERS AND DEVELOPERS,Disposed through earlier site ec-ecmpcb-in,EC,
6,47,SIA/MH/MIN/37921/2016,SEIAA/2016/I/CR2/TC-3,"Chandrabhan Singh
Sakam Singh Thakur
Survey No. : 31/1,31/2,  Village : Dongaste, Tehsil: Wada, District Palghar.",SAKAM SINGH THAKUR AND CHANDRABHAN SINGH,Disposed through earlier site ec-ecmpcb-in,EC,
7,48,SIA/MH/MIS/58962/2016,SEIAA/2017/II/CR-48/TC-3,Urja World & Urja Cornerstone,URJA DEVELOPERS,Disposed through earlier site ec-ecmpcb-in,EC,
8,49,SIA/MH/MIN/180453/2020,SIA/MH/MIN/180453/2020,"Parsoda Stone Quarry of Sh. Nilesh Devidayal Choursiya Located in Kh No.-39 & 56, Village: Parsoda, Tehsil: Amravati, District: Amravati, Maharashtra over an area of 4.44 Ha.",PARSODA STONE QUARRY OF M/S NILESH DEVIDAYAL CHOURSIYA,Rejection Letter Granted,EC,
9,50,SIA/MH/MIN/169305/2020,SIA/MH/MIN/169305/2020,"Pandhari Stone Quarry of Smt. Savita Satish Jaiswal, located in Kh No. 53, Pandhari Village, Tehsil Achalpur, District Amravati, Maharashtra over an area of 2.71 Ha","PANDHARI STONE QUARRY OF SMT. SAVITA SATISH JAISWAL, KH NO. 53, PANDHARI VILLAGE, TEHSIL ACHALPUR, DISTRICT AMRAVATI, AREA 2.71 HA",Rejection Letter Granted,EC,
0,51,SIA/MH/MIS/124567/2019,SIA/MH/MIS/124567/2019,"Environment Clearance for proposed expansion in mall & theatre building (Maxus Mall) on plot bearing S. No. 574/1 (pt.) 2, 675/10, 676/1A, 1B, 5,677/1, 2, 3, 3A, 4, 5, 6, 7A, 7B, 7C, 7D, 678/1 (pt.) 2",SHREEJI EXHIBITORS,Delisted,EC,
1,52,SIA/MH/MIN/125677/2019,SIA/MH/MIN/125677/2019,Minor Mineral Stone Quarry (4.841 Ha),SUNITA RAJENDRA MHALASKAR,EC Granted,EC,
2,53,SIA/MH/MIN/30983/2015,SEIAA/2015/I/CR111/TC-3,Gandhigram sand ghat in the Purna River Bed total Sand 719 bras,COLLECTOR AKOLA,Disposed through earlier site ec-ecmpcb-in,EC,
3,54,SIA/MH/MIN/31021/2015,SEIAA/2015/I/CR144/TC-3,Nagad sand ghat in the Purna river bed sand stock 850 bras,COLLECTOR AKOLA,Disposed through earlier site ec-ecmpcb-in,EC,
4,55,SIA/MH/MIN/60741/2016,SEIAA/2017/II/CR-131/TC-3,Sand mining,COLLECTOR SATARA,Disposed through earlier site ec-ecmpcb-in,EC,
5,56,SIA/MH/IND2/151200/2020,SIA/MH/IND2/151200/2020,Ravi Dyeware Co. Pvt. Ltd.,RAVI DYEWARE CO. PVT. LTD.,EC Granted,EC,
6,57,SIA/MH/MIN/179508/2020,SIA/MH/MIN/179508/2020,"Devthana Uswad 2 sand spot over an extent of 3.13 ha. at Purna River Bed Gut. No.: Devthana 253,252,251,218,217,216,215,214,213,212,210 Uswad – 404,405,407,1,2,3,4 Devthana Uswad Village, Mantra Taluk, Jalna district, Maharashtra.","OFFICE OF THE COLLECTORATE, JALNA",EC Granted,EC,
7,58,SIA/MH/NCP/58055/2016,SEIAA/2016/III/CR403/TC-3,Residential & Commercial Development,KUMAR COMPANY,Disposed through earlier site ec-ecmpcb-in,EC,
8,59,SIA/MH/NCP/58098/2016,SEIAA/2016/III/CR443/TC-3,Panchshil Tech Park,PANCHSHIL TECH PARK,Disposed through earlier site ec-ecmpcb-in,EC,
9,60,SIA/MH/NCP/58119/2016,SEIAA/2016/II/CR447/TC-3,SRA project.,RADIUS DEVELOPERS,Disposed through earlier site ec-ecmpcb-in,EC,
0,61,SIA/MH/MIN/88791/2018,,"Sand Mining, Village - Asola",TEHSILSAR LAKHANDUR,Disposed through earlier site ec-ecmpcb-in,EC,
1,62,SIA/MH/MIS/52171/2019,SIA/MH/MIS/52171/2019,"PMAY housing project at Plot no. 188A of Sector 10 and Plot no. 9 of Sector 11, near Juinagar Railway Station, Sanpada Node, Taluka: Thane, District: Thane, State: Maharashtra.",CIDCO,EC Granted,EC,
2,63,SIA/MH/MIS/224443/2021,SIA/MH/MIS/224443/2021,Environmental clearance for residential cum commercial project,SAIDEEP CONSTRUCTION,EC Granted,EC,
3,64,SIA/MH/NCP/52164/2016,SEIAA/2016/II/CR299/TC-3,"Expansion cum Revalidation of ""Tirumala Habitat"" & ""Transcon Belle Vue""",SAMTA BUILDERS PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
4,65,SIA/MH/IND2/171963/2020,SIA/MH/IND2/171963/2020,M/s. Sairam Industries,M/S. SAIRAM INDUSTRIES,WithdrawEC,EC,
5,66,SIA/MH/NCP/59579/2016,SEIAA/2017/II/CR-74/TC-3,"“CELESTE”
Proposed Residential cum Commercial Project",MS JP INFRA MUMBAI P L,Disposed through earlier site ec-ecmpcb-in,EC,
6,67,SIA/MH/MIN/211937/2021,SIA/MH/MIN/211937/2021,"Proposed stone quarry by Mahadev Devram Katke At Khasra No. 558 (P), Village Lonikand, Taluka Haveli, District Pune",MAHADEV D KATKE,Delisted,EC,
7,68,SIA/MH/NCP/60124/2016,SEIAA/2017/II/CR-144/TC-3,"Memories, S. no. 90 Mohammadwadi, Taluka-Haveli, Dist-Pune.",NAMO DEVELOPERS,Disposed through earlier site ec-ecmpcb-in,EC,
8,69,SIA/MH/MIN/93697/2019,,"Proposal for Sand Quarry in Sanvadgaon Village, Taluka Malegaon, District Nasik, State Maharashtra over an area of 0.6000 Ha at Girna River",VIVEK P NAVARE,Disposed through earlier site ec-ecmpcb-in,EC,
9,70,SIA/MH/IND2/176269/2020,SIA/MH/IND2/176269/2020,Banwarri Prahladrai Poddar Technologies Pvt. Ltd.,BANWARRI PRAHLADRAI PODDAR TECHNOLOGIES PVT. LTD.,Delisted,EC,
0,71,SIA/MH/NCP/60310/2016,SEIAA/2017/II/CR-139/TC-3,"Residential project
Goodland Homes Pvt. Ltd.",GOODLAND HOMES PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
1,72,SIA/MH/NCP/60384/2016,SEIAA/2017/II/CR-138/TC-3,"Construction of hospital on house no. 281, city Survey no. 31, mouza gadga, Nagpur - 440001",H K D,Disposed through earlier site ec-ecmpcb-in,EC,
2,73,SIA/MH/MIN/162624/2020,SIA/MH/MIN/162624/2020,Environmental Clearance for proposed river bed Sand mining having lease area 4.95ha (12.23 acre) of Mutapur Mal sand ghat on Godawari River,"DISTRICT MINING OFFICER, GADCHIROLI",EC Granted,EC,
3,74,SIA/MH/NCP/53366/2016,SEIAA/2016/II/CR335/TC-3,M/S SD CORPORATION PVT LTD,MS S D CORPORATION PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
4,75,SIA/MH/NCP/76082/2018,,"Environmental Clearance for Residential Development at Andheri West, Mumbai",Indian Oil Corporation Limited (IOCL),Disposed through earlier site ec-ecmpcb-in,EC,
5,76,SIA/MH/MIN/150525/2020,SIA/MH/MIN/150525/2020,"Proposed Stone and Murom mine by Sampath Mahadu Sakhore at Gat No. 597 (P), Mouje Lonikand, Tal.  Haveli, District Pune",SAMPATH MAHADU SAKHORE,Delisted,EC,
6,77,SIA/MH/IND2/154359/2020,SIA/MH/IND2/154359/2020,"Proposed Expansion project for manufacturing of API Intermediates by SPR Chemopharma Pvt. Ltd. at Plot No.: A-34/1, MIDC Patalganga, Dist. Raigad, Maharashtra.",SPR CHEMOPHARMA PRIVATE LIMITED,Rejection Letter Granted,EC,
7,78,SIA/MH/MIN/154363/2020,SIA/MH/MIN/154363/2020,NAGAD SAND GHAT TQ BALAPUR,DMO AKOLA,Rejection Letter Granted,EC,
8,79,SIA/MH/MIN/154532/2020,SIA/MH/MIN/154532/2020,Jaijai Sand Ghat,DMO YAVATMAL,EC Granted,EC,
9,80,SIA/MH/MIN/72843/2018,,"Shri Arun Shivajirao Desai,
At Survey No- 131 & 132 Part, Village- Pingali Kh, Taluka- Man",EQUINOX ENVIRONMENTS INDIA PVT. LTD.,Disposed through earlier site ec-ecmpcb-in,EC,
0,81,SIA/MH/IND2/55384/2020,SIA/MH/IND2/55384/2020,Proposed 45 KLPD Molasses/sugarcane Juice based Distillery & 20.5 MW Cogeneration  Power Plant,SHREE LAXMI NARSHINHA SUGAR LLP,WithdrawEC,EC,
1,82,SIA/MH/IND2/168980/2020,SIA/MH/IND2/168980/2020,Suma Pharmaceuticals Pvt. Ltd.,SUMA PHARMACEUTICALS PVT. LTD.,WithdrawEC,EC,
2,83,SIA/MH/MIS/262817/2022,SIA/MH/MIS/262817/2022,Proposed project Nilaya II at 23/1B/2 Near Mauli Mangal Karayalaya Katraj Pune By Sucheta Biyani,MS SUCHITA BIYANI,Delisted,EC,
3,84,SIA/MH/MIN/40733/2016,SEIAA/2016/I/CR47/TC-3,Tonglabad,COLLECTOR AMRAVATI,Disposed through earlier site ec-ecmpcb-in,EC,
4,85,SIA/MH/MIN/40742/2016,SEIAA/2016/I/CR40/TC-3,Talnipurna,COLLECTOR AMRAVATI,Disposed through earlier site ec-ecmpcb-in,EC,
5,86,SIA/MH/NCP/33238/2015,SEIAA/2015/II/CR500/TC-3,"AMRUT MANTHAN, MAHALAXMI + SYNERGY 3",M/S KALPATARU PROPERTIES PVT. LTD.,Disposed through earlier site ec-ecmpcb-in,EC,
6,87,SIA/MH/MIN/33269/2015,SEIAA/2015/I/CR502/TC-3,Birsola Sand Ghat,COLLECTOR OFFICE,Disposed through earlier site ec-ecmpcb-in,EC,
7,88,SIA/MH/MIN/33279/2015,SEIAA/2015/I/CR503/TC-3,Banathar sand ghat,COLLECTOR OFFICE,Disposed through earlier site ec-ecmpcb-in,EC,
8,89,SIA/MH/MIN/33322/2015,SEIAA/2015/I/CR527/TC-3,Pipari 2 Sand Ghat,COLLECTOR OFFICE,Disposed through earlier site ec-ecmpcb-in,EC,
9,90,SIA/MH/MIS/155809/2020,SIA/MH/MIS/155809/2020,"Proposed Slum Rehabilitation Scheme under DCR-33(10) on land  bearing C.T.S. No. 432 (pt) of Village Marol, Andheri (East), K-E ward for Gaodevi SRA CHS (Prop.) by M/s. Agate Realtors and Developers",M/S. AGATE REALTORS AND DEVELOPERS,EC Granted,EC,
0,91,SIA/MH/MIN/140292/2020,SIA/MH/MIN/140292/2020,Sand Stone quarry proposal of Mr. Satender Shersingh Choudhary,SATENDER SHERSINGH CHOUDHARY,EC Granted,EC,
1,92,SIA/MH/MIN/155230/2020,SIA/MH/MIN/155230/2020,Shewala 1 sand ghat,DMO NANDED,EC Granted,EC,
2,93,SIA/MH/MIN/155327/2020,SIA/MH/MIN/155327/2020,LANJI SAND GHAT TQ MAHUR DIST NANDED,DMO NANDED,EC Granted,EC,
3,94,SIA/MH/MIN/155376/2020,SIA/MH/MIN/155376/2020,Tamloor sand ghat,DMO NANDED,EC Granted,EC,
4,95,SIA/MH/MIS/155608/2020,SIA/MH/MIS/155608/2020,Residential construction project at Nande,URBAN LIFE VENTURES LLP,WithdrawEC,EC,
5,96,SIA/MH/NCP/64333/2017,,"Environmental Clearance For Proposed
Housing Scheme Having Ewsand LIG Type
Tenements At Sector-21, Plot-08, Taloja, Navi
Mumbai",CIDCO,Disposed through earlier site ec-ecmpcb-in,EC,
6,97,SIA/MH/NCP/30080/2015,,Residential Project with Retail shops,PRAKHHYAT DWELLINGS LLP,Disposed through earlier site ec-ecmpcb-in,EC,
7,98,SIA/MH/NCP/59523/2016,SEIAA/2017/II/CR-157/TC-3,"PROPOSED MEGA FOOD PARK  At Village Sindhivihri, Tehsil Karanja (G), District  Wardha, Maharashtra",MS WARDHA MEGA FOOD PARK PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
8,99,SIA/MH/NCP/59529/2016,SEIAA/2017/II/CR-71/TC-3,RESIDENTIAL BUILDING PROJECT,M S AKSHAY STHAPTYA PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
9,100,SIA/MH/MIN/180971/2020,SIA/MH/MIN/180971/2020,"Patharwala Bu.1 Sand spot over an extent of 3.90 HA (MINEABLE AREA-2.93 HA & NON-MINEABLE AREA-0.98 HA),At Godavari River Bed Gut No.60,61,62, Patharwala Bu.1 Village, Tehsil-Gevrai, Beed District, Maharashtra.",COLLECTOR BEED,Rejection Letter Granted,EC,
0,101,SIA/MH/MIN/30534/2015,SEIAA/2015/I/CR30/TC-3,"Tasgaon-3 gut no.181 to 183, Dhondewadi - 13, 15",COLLECTOR SATARA,Disposed through earlier site ec-ecmpcb-in,EC,
1,102,SIA/MH/MIN/30605/2015,SEIAA/2015/I/CR52/TC-3,Karab Vadadhe,COLLECTOR JALGAON,Disposed through earlier site ec-ecmpcb-in,EC,
2,103,SIA/MH/MIN/147939/2020,SIA/MH/MIN/147939/2020,Basalt Mining at Nandori Village by Geeta Concrete,GEETA CONCRETE.,EC Granted,EC,
3,104,SIA/MH/MIN/161648/2020,SIA/MH/MIN/161648/2020,Environmental Clearance for proposed river bed Sand mining having lease area 1.63 ha (4.03 acre) of Matha sand ghat on Purna river,"DISTRICT MINING OFFICER,HINGOLI",EC Granted,EC,
4,105,SIA/MH/MIN/161654/2020,SIA/MH/MIN/161654/2020,Environmental Clearance for proposed river bed Sand mining having lease area 0.40ha (0.98 acre) of Kokadi-1 sand ghat on Gadvi River,"DISTRICT MINING OFFICER, GADCHIROLI",Rejection Letter Granted,EC,
5,106,SIA/MH/IND2/166201/2020,SIA/MH/IND2/166201/2020,"Embio Limited, E-22/2 & 3 and E-23/1 & 2",MS EMBIO LIMITED,EC Granted,EC,
6,107,SIA/MH/MIN/166865/2020,SIA/MH/MIN/166865/2020,Environmental Clearance for stone quarry of Shri. Yashwant Subrao Desai,SHRI. YASHWANT DESAI,Delisted,EC,
7,108,SIA/MH/MIN/125459/2019,SIA/MH/MIN/125459/2019,"Parsoda Stone Quarry of Sh. Rajesh Ghanshyamdas Kasat, located in Kh No. 142 (P), Village- Parsoda, Tehsil- Amravati, Dist - Amravati over an area of 4.30 Ha","PARSODA STONE QUARRY OF SH. RAJESH GHANSHYAMDAS KASAT, LOCATED IN KH NO. 142 (P), VILLAGE- PARSODA, TEHSIL- AMRAVATI, DIST - AMRAVATI OVER AN AREA OF 4.30 HA.",EC Granted,EC,
8,109,SIA/MH/MIN/41474/2016,SEIAA/2016/I/CR92/TC-3,PANGARKHED SAND GHAT,COLLECTOR WASHIM,Disposed through earlier site ec-ecmpcb-in,EC,
9,110,SIA/MH/MIN/41475/2016,SEIAA/2016/I/CR93/TC-3,SONGAVHAN SAND GHAT,COLLECTOR WASHIM,Disposed through earlier site ec-ecmpcb-in,EC,
0,111,SIA/MH/MIN/37999/2016,SEIAA/2016/I/CR5/TC-3,"Shri. Pravin Hilal Tavar 
Ganesh Stone Metal
Survey No. 23/2, Area (2.48 Ha) 
Village-Chandgarh, Tehsil-Sindkheda, Dist-Dhule",SHRI. PRAVIN HILAL TAVAR,Disposed through earlier site ec-ecmpcb-in,EC,
1,112,SIA/MH/NCP/59638/2016,SEIAA/2017/II/CR-155/TC-3,"Residential and Commercial project
Xrbia Mirth Properties 
Aarini Woodland Pvt. Ltd.",AARINI WOODLAND PVT LTD,Disposed through earlier site ec-ecmpcb-in,EC,
2,113,SIA/MH/MIN/202629/2021,SIA/MH/MIN/202629/2021,"Kolambe Sand Spot over an extent of 1.03 HA (MINEABLE AREA-0.7725 HA & NON-MINEABLE AREA-0.2575 HA) At Tapi River Bed Gut No. 33,32,31,30,20 Kolambe Village, Tehsil-Chopda, Jalgaon District, Maharashtra.","OFFICE OF THE COLLECTORATE, JALGAON",EC Granted,EC,
3,114,SIA/MH/IND2/202731/2021,SIA/MH/IND2/202731/2021,Proposed Expansion of API Manufacturing Industry by Ultratech India Ltd.,ULTRATECH INDIA LTD.,Delisted,EC,
4,115,SIA/MH/MIS/210850/2021,SIA/MH/MIS/210850/2021,"Proposed Residential cum commercial Building on Land bearing S.No. 92 (Old), 3 ( New), H.No. 3, S.No. 91 (OLD), 25 (NEW), H.No. 1 at Ward B, Sector 3,  village : Kanchangaon, Taluka: Kalyan, District : Thane, Maharashtraby M/s Swastik Realtors",M/S. SWASTIK REALTORS,EC Granted,EC,
5,116,SIA/MH/NCP/60124/2016,SEIAA/2017/II/CR-144/TC-3,"Memories, S. no. 90 Mohammadwadi, Taluka-Haveli, Dist-Pune.",NAMO DEVELOPERS,Disposed through earlier site ec-ecmpcb-in,EC,
6,117,SIA/MH/MIN/93697/2019,,"Proposal for Sand Quarry in Sanvadgaon Village, Taluka Malegaon, District Nasik, State Maharashtra over an area of 0.6000 Ha at Girna River",VIVEK P NAVARE,Disposed through earlier site ec-ecmpcb-in,EC,
7,118,SIA/MH/IND2/176269/2020,SIA/MH/IND2/176269/2020,Banwarri Prahladrai Poddar Technologies Pvt. Ltd.,BANWARRI PRAHLADRAI PODDAR TECHNOLOGIES PVT. LTD.,Delisted,EC,
8,119,SIA/MH/NCP/53937/2016,SEIAA/2016/II/CR358/TC-3,"Sandhu Palace,
CST No. 1381,1382/C, 1378/A, 1629 A/1-10 of Village Bandra (W), Pali Hill, Mumbai - 400050
by M/s. Sandhu Builders",MS SANDHU BUILDERS,Disposed through earlier site ec-ecmpcb-in,EC,
