,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,143,SIA/PB/MIN/419775/2023,SEIAA/PB/MIN/2023/EC/15,"Proposed Sand Mining (boulder, gravel, sand) Project Site No. PO_LD_LD2_ST_44 as per DSR No. SEIAA/MS/2023/87 with production capacity of 68312 TPA over an area of 3.77 Ha on the Sutlej River bed located at Village- Jamalpur Leli and Shujatwal, District- Ludhiana, Punjab through Executive Engineer/Ludhiana, Drainage cum Mines and Geology, WRD Punjab.",EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER LUDHIANA,Pending at PP due to eds,EC,
3,144,SIA/PB/MIN/37263/2015,,earth mining for brick killn in the revenue estate of vill. aman nagar tehsil patiala by gupta bko,GUPTA BKO ASMANPUR,Delisted,EC,
4,145,SIA/PB/MIN/48237/2016,,ad gram udyog samiti,A D GRAM UDYOG SAMITI,Delisted,EC,
5,146,SIA/PB/MIS/260840/2022,,Dayanand Medical College and Hospital at Civil Lines Tagore Nagar Ludhiana,DAYANAND MEDICAL COLLEGE & HOSPITAL MANAGING SOCIETY,Delisted,EC,
6,147,SIA/PB/MIN/49038/2016,,M/s Baweja Brick Co.,BAWEJA BRICKS CO,Delisted,EC,
7,148,SIA/PB/MIN/63095/2017,,Pragpur Sand Mining Project,PRAGPUR SAND MINING PROJECT,TransferToDEIAA,EC,
8,149,SIA/PB/NCP/74716/2018,SEIAA/PB/NCP/EC/2018/09,HERMITAGE CENTRALIS,HERMITAGE INFRA DEVELOPERS,EC Granted,EC,
9,150,SIA/PB/MIN/35021/2015,,DASS BRICKS INDUSTRY,DASS BRICKS INDUSTRIES,WithdrawEC,EC,
0,151,SIA/PB/MIN/37855/2016,,"BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufactures Village-Bhunerheri, Tehsil and District-Patiala",SHIV SHANKER BRICKS MANUFACTURES,Delisted,EC,
1,152,SIA/PB/MIS/221712/2021,,Group Housing Project namely “Acme Shivalik Heights”  by M/s Acme Heights Infrastructure Pvt. Ltd.,M/S ACME HEIGHTS INFRASTRUCTURE (P) LTD.,Delisted,EC,
2,153,SIA/PB/IND/77225/2021,SEIAA/PB/IND/2022/EC/17,"Proposed Clinker Grinding Unit with Cement Production Capacity of 3.0 Million TPA and D.G. Set (2 x 6 MW) at Village: Sadhroar, Tehsil: Rajpura, District: Patiala and Village: Haripur, Tehsil & District: Fatehgarh Sahib (Punjab) by M/s. UltraTech Cement Limited (Unit: Rajpura Cement Works)",M/s. UltraTech Cement Ltd.,EC Granted,EC,
3,154,SIA/PB/MIS/101416/2019,SEIAA/PB/NCP/EC/2019/14,HLP GALLERIA,KCB INFRA,EC Granted,EC,
4,155,SIA/PB/NCP/51202/2016,,Maya Garden Avenue,BARNALA DEVELOPERS,Delisted,EC,
5,156,SIA/PB/MIN/60844/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/2,Ratthangarh Sand Mining Project,DIC LUDHIANA,EC Granted,EC,
6,157,SIA/PB/MIN/37386/2015,,AGGARWAL BRICKS MFG MINING SITE AT KOTKAPURA,AGGARWAL BRICKS MFG CO,Delisted,EC,
7,158,SIA/PB/MIN/59438/2016,,Mau Sahib Sand mining Project,GM CUM MINING OFFICER DIC PUNJAB,WithdrawEC,EC,
8,159,SIA/PB/MIN/48438/2016,,M/s Kay Kay Bhatha Vill.Jeewan Arain Teh. Guruharsahai Distt.Ferozepur,KAY KAY BHATHA,Delisted,EC,
9,160,SIA/PB/MIS/148864/2020,,Trishla City Developed by Trishla Buidtech (P) Ltd.,TRISHLA BUILDTECH PVT LIMITED,WithdrawEC,EC,
0,161,SIA/PB/MIS/260181/2022,SEIAA/PB/MIS/2022/EC/18,Proposed Warehouse Project,STAR ENTERPRISES,EC Granted,EC,
1,162,SIA/PB/MIS/259742/2022,SEIAA/PB/MIS/2022/EC/11,ATULYAM THE BLISS,APOORVA LEASING FINANCE AND INVESTMENT COMPANY LIMITED,EC Granted,EC,
2,163,SIA/PB/MIN/151335/2020,,"Sariana-1 Gravel Mining Project, Village-Sariana, District-Hosiyarpur, Punjab, Production-70635",PRIME VISION INDUSTRIES PRIVATE LIMITED,Delisted,EC,
3,164,SIA/PB/MIS/108792/2019,SEIAA/PB/NCP/EC/2019/23,"Warehouse Project at Plot Nos. B-3 to B-8 and A-4, Focal Point, Ludhiana, Punjab by M/s Nahar Industrial Enterprises Ltd.",NAHAR INDUSTRIAL ENTERPRISES LIMITED,EC Granted,EC,
4,165,SIA/PB/MIN/64286/2017,SEIAA/PB/MIN/NON-COAL//2017/35,"Sand Mining Project at Village: Arzidarya Bramad Paragpur, Tehsil: Balachaur, District: SBS Nagar, State: Punjab",DIC PUNJAB,EC Granted,EC,
5,166,SIA/PB/MIN/33615/2015,,"DIC-Sand mining project at village- kot karor kalan, firozpur",DIC PUNJAB,Delisted,EC,
6,167,SIA/PB/IND/36822/2018,SEIAA/PB/IND/EC/2019/15,M/s H.L. Chopra Steel Rolling Mills,M/S H.L.CHOPRA STEEL ROLLING MILLS,EC Granted,EC,
7,168,SIA/PB/MIS/128629/2019,SEIAA/PB/MIS/EC/2019/28,"Commercial Project namely “Orbit Signature Walk” at VIP Road, Zirakpur, SAS Nagar (Punjab) by M/s Orbit Apartment Construction Pvt. Ltd.",M/S ORBIT APARTMENT CONSTRUCTION PVT. LTD.,EC Granted,EC,
8,169,SIA/PB/NCP/71596/2017,,Hotel Lasaison,LA SAISON HOTELS CHANDIGARH PVT LTD,Delisted,EC,
9,170,SIA/PB/NCP/63938/2017,,Sunny Heights,BAJWA DEVELOPERS LIMITED,Delisted,EC,
0,171,SIA/PB/NCP/42969/2016,SEIAA/PB/BLDG CONST/EC/2016/10,Emerging Heights III,EMERGING INDIA HOUSING CORPORATION PVT LTD,EC Granted,EC,
1,172,SIA/PB/MIN/59428/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/22,Chak Bahmanian Sand mining Project,GM CUM MINING OFFICER DIC PUNJAB,EC Granted,EC,
2,173,SIA/PB/MIN/59433/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/24,Chak Budala Sand Mining Project,GM CUM MINING OFFICER DIC PUNJAB,EC Granted,EC,
3,174,SIA/PB/MIS/66039/2021,SEIAA/PB/MIS/2021/EC/(EXPANSION)/06,ROYAL RESIDENCY,ROYAL RESIDENCY BY OMAXE LIMITED,EC Granted,EC,
4,175,SIA/PB/IND/72389/2021,SEIAA/PB/IND/2022/EC/09,"Expansion in the existing Steel Manufacturing Unit M/s  K.J. International Village- Khingran Choe, Tehsil- Bhogpur, District- Jalandhar, Punjab",K. J. INTERNATIONAL,EC Granted,EC,
5,176,SIA/PB/MIN/150482/2020,,"KOT RAJADA-2 River Bed Sand Mining project Located at Village-Kot Rajada, Tehsil-Ajnala, District -Amritsar, Punjab",FRIENDS AND CO.,Delisted,EC,
6,177,SIA/PB/MIN/180150/2020,SEIAA/PB/MIN/EC/2020/32,"Sariana -1& sariana   Gravel (Minor Mineral) Mining Project of M.L Area 1.62 ha. & 2.43ha Respectively at Near village: Sariana -1 & sariana   District: Hoshiarpur, Punjab for Production capacity of Sariana -1 22008.83MT/Year & Production capacity of",PRIME VISION INDUSTRIES PRIVATE LIMITED,EC Granted,EC,
7,178,SIA/PB/MIN/75813/2018,SEIAA/PB/MIN/EC/2018/02,Bounkar Gujran Sand Mine.,SANJEEV GUPTA ENGINEERS AND GOVERNMENT CONTRACTORS.,EC Granted,EC,
8,179,SIA/PB/MIN/42561/2016,,Mining of  Brick Earth in Village Dehar by M/s Sewa Singh & Company,SEWA SINGH AND COMPANY,Delisted,EC,
9,180,SIA/PB/MIS/181321/2020,,"Group Housing Project ""Medallion"" by M/s JMT Housing Pvt. Ltd.",M/S JMT HOUSING PVT. LTD.,WithdrawEC,EC,
