,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,62,SIA/WB/NCP/67128/2017,EN/T-II-1/060/2017,Residential Complex by Magnolia Infrastructure Development Ltd.,MAGNOLIA INFRASTRUCTURE DEVELOPMENT LTD,Delisted,EC,
2,63,SIA/WB/MIS/52296/2016,,IDEAL IMPERIA,EXULT PROPERTIES PVT LTD AND FORTY FIVE OTHERS,Delisted,EC,
3,64,SIA/WB/IND/220476/2021,,Rolling Mill Steel Plant,M/S GREAT EASTERN INFRACON (P) LTD.,WithdrawEC,EC,
4,65,SIA/WB/MIN/198831/2021,,MASTER BRICKS FIRM,MASTER BRICKS FIRM,Delisted,EC,
5,66,SIA/WB/MIN/246758/2021,,Stone Crusher of Maa Annapurna Stone Crusher Unit,STONE CRUSHER OF MAA ANNAPURNA STONE CRUSHER UNIT,Delisted,EC,
6,67,SIA/WB/MIN/246527/2021,,STONE CRUSHER UNIT OF M/S SINGH CRUSHER UNIT,STONE CRUSHER UNIT OF M/S SINGH CRUSHER UNIT,Delisted,EC,
7,68,SIA/WB/MIN/264059/2022,EN/T-II-1/069/2023,Gaitanpur sand mine New Kalimata sand Supply,NEW KALIMATA SAND SUPPLY,Rejection Letter Granted,EC,
8,69,SIA/WB/MIN/264114/2022,,Kawakhali 2 River bed Sand  Stone mine,MAHESH GANDHI,Delisted,EC,
9,70,SIA/WB/MIN/181121/2020,EN/T-II-1/002/2021,Subarnarekha river bed project by Sushanta Mondal,SUBRANAREKHA RIVER BED MINING BY SUSHANTA MONDAL,Request for withdraw,EC,
0,71,SIA/WB/MIN/263527/2022,EN/T-II-1/113/2023,GULANDHAR SAND MINE,GULANDHAR SAND MINE OF RAMDEBPUR SAND COMPANY,Rejection Letter Granted,EC,
1,72,SIA/WB/MIN/264070/2022,,RAHIGRAM SAND MINE,SUDIP DEY,Pending at PP due to eds,EC,
2,73,SIA/WB/MIN/264485/2022,EN/T-II-1/106/2023,Illambazar Sand Block BIR/ILLAMBAZAR/SUKDALA/282/2018 of Laltu Dutta.,LALTU DUTTA,Rejection Letter Granted,EC,
3,74,SIA/WB/MIS/34062/2017,EN/T-II-1/042/2018,"Obtaining Environmental Clearance for “BISWA BANGLA CONVENTION CENTRE” at  Plot No. DG/02/1, DG Block, New Town, Kolkata - 700157",WEST BENGAL HIDCO,EC Granted - Processed offline,EC,
4,75,SIA/WB/MIS/61427/2005,,"Proposed Expansion of “UNIWORLD CITY” at Plot No. IIIB/2, Premises No. 52 3333 MAR, Rajarhat, New Town, Kolkata, West Bengal",BENGAL UNITECH UNIVERSAL INFRASTRUCTURE PVT. LTD.,Delisted,EC,
5,76,SIA/WB/IND/221205/2021,,Expansion of Rolling Mill Steel Plant,M/S GREAT EASTERN INFRACON (P) LTD.,WithdrawEC,EC,
6,77,SIA/WB/MIN/181566/2020,EN/T-II-1/045/2020,Hinjuri Sand Block 0117DR002,PRADIP MUKHERJEE,Delisted,EC,
7,78,SIA/WB/MIN/206931/2021,,M/s Isha Brick Field,M/S ISHA BRICK FIELD,WithdrawEC,EC,
8,79,SIA/WB/NCP/58553/2016,T-II-1/065/2016,Merlin Waterfront,ZOOM VANIJYA PVT LTD,EC Granted,EC,
9,80,SIA/WB/NCP/73874/2018,EN/T-II-1/031/2019,"Residential Complex - ""SUNRISE AURA""",SUREKA ISHA ZION DEVELOPERS PRIVATE LIMITED,EC Granted,EC,
0,81,SIA/WB/IND2/240548/2021,EN/T-II-1/018/2022,"Proposed Grain-based Distillery Unit for production of 160 KLD Anhydrous Ethanol along with Captive Power Plant (4.4 MW) of M/s. Pratishtha Spirits Private Limited at Plot No. A9 & A10 near WBIDC Office, Panagarh Industrial Park, Paschim Bardhhaman,",PRATISHTHA SPIRITS PRIVATE LIMITED,WithdrawEC,EC,
1,82,SIA/WB/MIS/256086/2022,,Residential Complex,NEW AGE NIRMAN LLP,WithdrawEC,EC,
2,83,SIA/WB/MIN/166445/2020,EN/T-II-1/036/2020,"Bhimbar Sand Mine (Area: 0.88 ha) on Kangshabati River Plot No. 392(P) & 393(P),, P.S. Keshpur, District- Paschim Medinipore",SWAPAN DAS BHOWMIK,Delisted,EC,
3,84,SIA/WB/MIS/162734/2020,,Flipkart Big Box,INSTA KART SERVICES PVT LTD (A FLIPKART GROUP COMPANY),Delisted,EC,
4,85,SIA/WB/MIN/175223/2020,EN/T-II-1/001/2021,"Subarnarekha river bed sand mining possesses by Srikanta Mondal over an area  4.99 hectare/ 5.00 Hectare at mouza - Dangariai, Dist - Jhargram for ordinary sand mining",SRIKANTA MONDAL - MGB 162,Delisted,EC,
5,86,SIA/WB/MIN/207636/2021,,M/s S.K.S Brick Field,M/S S.K.S BRICK FIELD,Delisted,EC,
6,87,SIA/WB/MIN/407375/2023,EN/T-II-1/298/2023,Dhulkomra Feldspar & Quartz Mine (O.C.),JAYANTA BHATTACHARYYA,ADS by SEAC,EC,
7,88,SIA/WB/MIN/30499/2017,EN/T-II-1/083/2017,Mokdamnagar Tentulberia China clay and Fire clay mine,WEST BENGAL MINERAL DEVELOPMENT AND TRADING CORPORATION LIMITED,EC Granted,EC,
8,89,SIA/WB/IND2/19479/2016,EN/T-II-1/033/2016,Setting up manufacturing unit of Unsaturated Polyester Resin (GP Resin) and Alkyd Resin with total production capacity of 12 Tonnes/day,NATARAJ HYDROCARBONS PRIVATE LIMITED,EC Granted,EC,
9,90,SIA/WB/NCP/73195/2018,,Housing Complex,BENGAL GHG NIRMAN PVT. LTD.,Delisted,EC,
0,91,SIA/WB/NCP/17812/2016,EN/T-II-1/055/2016,Proposed Expansion (Phase – 2) of Residential Complex “MANI CASADONA”,MANIGROUP,EC Granted,EC,
1,92,SIA/WB/MIS/277567/2022,EN/T-II-1/042/2019,Town House,M/S  BENGAL SHRISTI INFRASTRUCTURE DEVELOPMENT LTD,Delisted,EC,
2,93,SIA/WB/MIS/133120/2019,EN/T-II-1/01/2020,IABA EWS Housing,IABA HOUSING PRIVATE LIMITED,WithdrawEC,EC,
3,94,SIA/WB/MIN/260201/2022,,"Gopinathpur [Plot No. 477(P), 478(P) & 585(P); J.L. No.- 321] sand deposit on Kangshabati River",MR. PRASANTA KARAK,Pending at PP due to eds,EC,
