,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
1004,SIA/GJ/MIN/30101/2015,SIA/GJ/151312/2015,Building Lime Stone Mine Of Jakharabhai Nathabhai Odedara,Gujarat,Junagarh,Malia,Date of Submission for TOR: ,Date of Submission for EC: 14 Dec 2015 ,Non-Coal Mining,JAKHRABHAI NATHABHAI ODEDRA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/30101/2015&pid=408,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/30101/2015&type=EC&ID=408
1005,SIA/GJ/MIN/48294/2016,,"Chudasama & Co.
C/o. Devubha Suraji Chudasama
",Gujarat,Rajkot,Upleta,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2016 ,Non-Coal Mining,SHREE CHUDASAMA AND CO,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/48294/2016&pid=12129,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/48294/2016&type=EC&ID=12129
1006,SIA/GJ/MIN/48297/2016,,"L.V.THAKOR
SR.NO.296 ",Gujarat,Banaskantha,Kankrej,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2016 ,Non-Coal Mining,L V THAKOR,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/48297/2016&pid=12132,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/48297/2016&type=EC&ID=12132
1007,SIA/GJ/MIN/41947/2016,,hanif Gulam Patel,Rajasthan,Bharatpur,Weir,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2016 ,Non-Coal Mining,HANIF GULAM PATEL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/41947/2016&pid=10709,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/41947/2016&type=EC&ID=10709
1008,SIA/GJ/MIN/33969/2015,SIA/GJ/146012/2015,jadeja malubha khanaji,Gujarat,kutch,Mandvi,Date of Submission for TOR: ,Date of Submission for EC: 11 Dec 2015 ,Non-Coal Mining,SHIV ENTERPRISE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/33969/2015&pid=3316,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/33969/2015&type=EC&ID=3316
1009,SIA/GJ/MIN/34279/2015,,JAY MATAJI STONES SUPPLIERS,Gujarat,kutch,Nakhatrana,Date of Submission for TOR: ,Date of Submission for EC: 30 Dec 2015 ,Non-Coal Mining,JAY MATAJI STONES SUPPLIERS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/34279/2015&pid=3690,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34279/2015&type=EC&ID=3690
1010,SIA/GJ/MIS/107021/2019,SIA/GJ/71606/2019,The Waterfall,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 12 Jun 2019 ,Date of Ec Granted : 23 Aug 2019,INFRA-2,ARMAAN INFRASTRUCTURE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/107021/2019&pid=56277,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/107021/2019&type=EC&ID=56277
1011,SIA/GJ/MIN/48340/2016,,M.K. Construction Co.,Gujarat,kutch,Lakhpat,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2016 ,Non-Coal Mining,SHIV ENTERPRISE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/48340/2016&pid=12175,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/48340/2016&type=EC&ID=12175
1012,SIA/GJ/THE/48845/2011,SIA/GJ/136512/2019,Filatex India Limited,Gujarat,Bharuch,Vagra,Date of Submission for EC: 06 Feb 2020 ,Date of Ec Granted : 31 Aug 2020,Thermal Projects,FILATEX INDIA LIMITED,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/THE/48845/2011&pid=83750,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/THE/48845/2011&type=EC&ID=83750
1013,SIA/GJ/MIN/2015/2015,SIA/GJ/39409/2015,ORDINARY SAND MINING PROJECT,Gujarat,Bhavnagar,Umrala,Date of Submission for EC: 10 Sep 2015 ,Date of Ec Granted : 30 Nov 2015,Non-Coal Mining,HUSHAIN K MODAN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/2015/2015&pid=3467,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/2015/2015&type=EC&ID=3467
1014,SIA/GJ/MIN/51944/2016,," Amarapura Black Trap Quarry Lease Area of Shri Bharatkumar Gangdasbhai Patel, Admeasuring 1-33-00 Hectare, Survey no. In front of S. No. 333,334, Karad River Bed",Gujarat,Vadodara,Savli,Date of Submission for TOR: ,Date of Submission for EC: 19 Mar 2016 ,Non-Coal Mining,SHRI BHARAT KUMAR GANGDASBHAI PATEL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/51944/2016&pid=15628,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/51944/2016&type=EC&ID=15628
1015,SIA/GJ/MIS/107203/2019,SIA/GJ/67106/2019,Flora Iris,Gujarat,Ahmedabad,Daskroi,Date of Submission for EC: 04 Jun 2019 ,Date of Ec Granted : 23 Aug 2019,INFRA-2,FLORA IRIS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/107203/2019&pid=56341,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/107203/2019&type=EC&ID=56341
1016,SIA/GJ/IND2/28565/2018,SIA/GJ/63706/2019,M/s. Misa Finechem Pvt. Ltd.,Gujarat,Bhavnagar,Bhavnagar,Date of Submission for EC: 01 Jun 2019 ,Date of Ec Granted : 06 Apr 2020,Industrial Projects - 2,MISA FINE CHEM PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/28565/2018&pid=54620,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/28565/2018&type=EC&ID=54620
1017,SIA/GJ/MIN/36134/2015,SIA/GJ/176312/2015,AJAYSINH GAJENDRASINH ZALA,Gujarat,Surendranagar,Muli,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2015 ,Non-Coal Mining,AJAYSINH GAJENDRASINH ZALA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/36134/2015&pid=5258,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/36134/2015&type=EC&ID=5258
1018,SIA/GJ/MIN/47928/2016,,Haresh C Solanki (QL 8675),Gujarat,kutch,Anjar,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2016 ,Non-Coal Mining,HARESH SOLANKI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/47928/2016&pid=11772,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/47928/2016&type=EC&ID=11772
1019,SIA/GJ/MIN/49983/2016,,SAND LEASE OF TAHKOR RAJUBHAI JASHBHAI VILLAGE DAMOLI CODE NO2026,Gujarat,Vadodara,Sankheda,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2016 ,Non-Coal Mining,NEW DUTTSAI ENTERPRISE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/49983/2016&pid=13862,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49983/2016&type=EC&ID=13862
1020,SIA/GJ/MIN/37854/2016,SIA/GJ/11501/2016,Somabhai Budhabhai Dhimmar (01-96-00),Gujarat,Navsari,Gandevi,Date of Submission for TOR: ,Date of Submission for EC: 02 Jan 2016 ,Non-Coal Mining,SOMABHAI B DHIMMAR,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/37854/2016&pid=6939,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/37854/2016&type=EC&ID=6939
1021,SIA/GJ/MIN/37917/2016,SIA/GJ/12401/2016,MRB Bricks,Gujarat,Patan,Harij,Date of Submission for TOR: ,Date of Submission for EC: 02 Jan 2016 ,Non-Coal Mining,MRB BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/37917/2016&pid=6993,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/37917/2016&type=EC&ID=6993
1022,SIA/GJ/MIN/38822/2016,SIA/GJ/26601/2016,Tejal Plywood,Gujarat,Vadodara,Karjan,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2016 ,Non-Coal Mining,TEJAL PLYWOOD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/38822/2016&pid=7863,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38822/2016&type=EC&ID=7863
1023,SIA/GJ/MIN/38907/2016,SIA/GJ/27401/2016,Assistant Geologist Gandhinagar Delvad Block 1,Gujarat,Gandhinagar,Mansa,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2016 ,Non-Coal Mining,ASSISTNAT GEOLOGIST GANDHINAGAR DELVAD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/38907/2016&pid=7944,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38907/2016&type=EC&ID=7944
1024,SIA/GJ/MIS/103129/2019,PNCP/31,Sagar Residency,Gujarat,Gandhinagar,Gandhinagar,Date of Submission for EC: 23 Apr 2019 ,Date of Ec Granted : 24 May 2019,INFRA-2,SAGAR RESIDENCY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/103129/2019&pid=55039,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/103129/2019&type=EC&ID=55039
1025,SIA/GJ/IND2/159300/2020,SIA/GJ/80806/2020,M/s. Shree Hari Krishna Pharmaceuticals,Gujarat,Ahmedabad,Bavla,Date of Submission for EC: 20 Jun 2020 ,Date of Ec Granted : 02 Jun 2021,Industrial Projects - 2,M/S. SHREE HARI KRISHNA PHARMACEUTICALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/159300/2020&pid=113129,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/159300/2020&type=EC&ID=113129
1026,SIA/GJ/MIS/131152/2019,SIA/GJ/0601/2020,UDAYRAJ CORPORATION,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 23 Dec 2019 ,Date of Ec Granted : 05 Jun 2020,INFRA-2,UDAYRAJ CORPORATION,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/131152/2019&pid=79323,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/131152/2019&type=EC&ID=79323
1027,SIA/GJ/IND2/22043/2018,SIA/GJ/49104/2020,Kamnix Biotech,Gujarat,Sabar Kantha,Talod,Date of Submission for EC: 15 Apr 2020 ,Date of Ec Granted : 02 Jun 2021,Industrial Projects - 2,KAMNIX BIOTECH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/22043/2018&pid=91613,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/22043/2018&type=EC&ID=91613
1028,SIA/GJ/MIN/31796/1900,,Mohitbhai Vinodbhai Solanki,,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2019 ,Non-Coal Mining,SOLANKI MOHITBHAI VINODBHAI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/31796/1900&pid=53293,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/31796/1900&type=EC&ID=53293
1029,SIA/GJ/MIS/121568/2019,SIA/GJ/118811/2019,EWS-II Residential Flats & Shops Including All Internal Infrastructure Services &  Site Development Work,Gujarat,Surat,Chorasi,Date of Submission for TOR: 05 Jun 2020,Date of Submission for EC: 06 Nov 2019 ,INFRA-2,PRADHAN MANTRI AWAS YOJANA SMC,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/121568/2019&pid=69735,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/121568/2019&type=EC&ID=69735
1030,SIA/GJ/MIN/50167/2016,,MAHESHBHAI CHHAGANBHAI VANZARA,Gujarat,Bharuch,Bharuch,Date of Submission for TOR: ,Date of Submission for EC: 22 Feb 2016 ,Non-Coal Mining,MAHESHBHAI CHHAGANBHAI VANZARA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/50167/2016&pid=14028,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/50167/2016&type=EC&ID=14028
1031,SIA/GJ/MIN/50173/2016,,ANIL B VIRMAGAMA,Gujarat,Rajkot,Rajkot,Date of Submission for TOR: ,Date of Submission for EC: 22 Feb 2016 ,Non-Coal Mining,GEOMINING CONSULTANT,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/50173/2016&pid=14034,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/50173/2016&type=EC&ID=14034
1032,SIA/GJ/MIN/53814/2016,,"PATELIYA UDABHAI RUMALBHAI

SURVEY NO. 19/4 NE LAGU PANAM RIVER BED, 
VILLAGE:  DOKELIYANI MUVADI,  
TAL: LUNAWADA, DIST: MAHISAGAR, GUJARAT
M-9537085272
",Gujarat,Mahisagar,Lunawada,Date of Submission for TOR: ,Date of Submission for EC: 17 May 2016 ,Non-Coal Mining,MINING DEPRT,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/53814/2016&pid=20150,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/53814/2016&type=EC&ID=20150
1033,SIA/GJ/MIN/72118/2018,,Chikanvas Building Stone,,,,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2018 ,Non-Coal Mining,JVPATEL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/72118/2018&pid=41945,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/72118/2018&type=EC&ID=41945
1034,SIA/GJ/NCP/63159/2017,SIA/GJ/22703/2017,Sun Avenue One ,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 15 Mar 2017 ,Date of Ec Granted : 01 May 2017,INFRA-1,THE HILL PLAZA COOPERATIVE HOUSING SOCIETY LTD VIBHAG TWO,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/63159/2017&pid=34550,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/63159/2017&type=EC&ID=34550
1035,SIA/GJ/MIN/63209/2017,,Ishvarbhai Kishmabhai Chaudhari,Gujarat,Tapi,Vyara,Date of Submission for TOR: ,Date of Submission for EC: 16 Mar 2017 ,Non-Coal Mining,ISHVARBHAI KISHMABHAI CHAUDHARI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/63209/2017&pid=34573,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/63209/2017&type=EC&ID=34573
1036,SIA/GJ/MIN/35294/2015,SIA/GJ/161912/2015,Bharmalji Ramji Chaudhari ,Gujarat,kutch,Rapar,Date of Submission for TOR: ,Date of Submission for EC: 21 Dec 2015 ,Non-Coal Mining,ASIFRAYMA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/35294/2015&pid=4513,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/35294/2015&type=EC&ID=4513
1037,SIA/GJ/IND2/172510/2020,SIA/GJ/142209/2020,M/s. Pranami Drugs Pvt. Ltd. (API-Bulk Drug and Drug Intermediates),Gujarat,Bharuch,Anklesvar,Date of Submission for EC: 10 Sep 2020 ,Date of Ec Granted : 26 Mar 2021,Industrial Projects - 2,M/S PRANAMI DRUGS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/172510/2020&pid=130176,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/172510/2020&type=EC&ID=130176
1038,SIA/GJ/IND2/172516/2020,SIA/GJ/141909/2020,Clerby Pharmachem Pvt. Ltd.,Gujarat,Bharuch,Anklesvar,Date of Submission for EC: 10 Sep 2020 ,Date of Ec Granted : 19 Apr 2021,Industrial Projects - 2,CLERBY PHARMACHEM PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/172516/2020&pid=130178,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/172516/2020&type=EC&ID=130178
1039,SIA/GJ/IND2/37761/2019,SIA/GJ/70606/2019,Dhenu Industries,Gujarat,Mahesana,Kadi,Date of Submission for EC: 14 Jun 2019 ,Date of Ec Granted : 07 Sep 2019,Industrial Projects - 2,DHENU INDUSTRIES,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/37761/2019&pid=56663,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/37761/2019&type=EC&ID=56663
1040,SIA/GJ/MIN/52190/2016,,"Khodabhai Bhupatbhai Kukvava &
Prayagbhai Bhimjibhai Sorathiya",Gujarat,Morbi,Wankaner,Date of Submission for TOR: ,Date of Submission for EC: 26 Mar 2016 ,Non-Coal Mining,KHODABHAI BHUPATBHAI KUKVAV AND PRAYAGBHAI BHIMJIBHAI SORATHIYA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/52190/2016&pid=15855,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/52190/2016&type=EC&ID=15855
1041,SIA/GJ/MIN/52192/2016,,KARSANBHAI DEVSHIBHAI KALOTARA,Gujarat,Morbi,Wankaner,Date of Submission for TOR: ,Date of Submission for EC: 26 Mar 2016 ,Non-Coal Mining,NAGABHAI BHAYABHAI NANDANIYA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/52192/2016&pid=15857,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/52192/2016&type=EC&ID=15857
1042,SIA/GJ/MIN/35551/2015,SIA/GJ/168212/2015,Ashokbhai Dwarkadas Patel,Gujarat,Bharuch,Valia,Date of Submission for TOR: ,Date of Submission for EC: 22 Dec 2015 ,Non-Coal Mining,ASHOKBHAI DWARKADAS PATEL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/35551/2015&pid=4740,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/35551/2015&type=EC&ID=4740
1043,SIA/GJ/MIN/56508/2016,,Chhaganbhai Oad,Gujarat,Surat,Kamrej,Date of Submission for TOR: ,Date of Submission for EC: 21 Jun 2016 ,Non-Coal Mining,CHHAGANBHAI OAD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/56508/2016&pid=22652,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/56508/2016&type=EC&ID=22652
1044,SIA/GJ/NCP/75167/2018,SIA/GJ/52506/2018,DMD Mall,Gujarat,Surat,Chorasi,Date of Submission for EC: 26 May 2018 ,Date of Ec Granted : 30 Sep 2018,INFRA-1,PIONEER CONSTRUCTION COMPANY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/75167/2018&pid=44300,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/75167/2018&type=EC&ID=44300
1045,SIA/GJ/MIN/2017/2015,SIA/GJ/39609/2015,ORDINARY SAND MINING PROJECT,Gujarat,Gandhinagar,Mansa,Date of Submission for EC: 10 Sep 2015 ,Date of Ec Granted : 30 Nov 2015,Non-Coal Mining,KARANSINH H RATHOD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/2017/2015&pid=3468,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/2017/2015&type=EC&ID=3468
1046,SIA/GJ/MIN/1703/2015,SIA/GJ/30509/2015,ASSISTANT GEOLOGIST SURENDRANAGAR,Gujarat,Surendranagar,Limbdi,Date of Submission for EC: 01 Sep 2015 ,Date of Ec Granted : 30 Nov 2015,Non-Coal Mining,ASSISTANT GEOLOGIST SURENDRANAGAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/1703/2015&pid=3490,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/1703/2015&type=EC&ID=3490
1047,SIA/GJ/NCP/67277/2017,SIA/GJ/46311/2017,RAJHANS ROYALTON,Gujarat,Surat,Surat City,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2017 ,INFRA-1,BHAILALBHAI NARANBHAI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/67277/2017&pid=37108,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/67277/2017&type=EC&ID=37108
1048,SIA/GJ/IND2/18789/2017,SIA/GJ/103810/2018,-1,Gujarat,Bharuch,Anklesvar,Date of Submission for EC: 16 Oct 2018 ,Date of Ec Granted : 04 Feb 2019,Industrial Projects - 2,R P INDUSTRIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/18789/2017&pid=44031,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/18789/2017&type=EC&ID=44031
1049,SIA/GJ/NCP/66864/2017,SIA/GJ/15607/2017,Residential cum Commercial Project,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 24 Jul 2017 ,Date of Ec Granted : 12 Jul 2019,INFRA-1,OM SHANTI ESTATES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/66864/2017&pid=36947,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/66864/2017&type=EC&ID=36947
1050,SIA/GJ/MIN/66956/2017,,JAIHIND BUILDCON PVT LTD,Gujarat,Devbhumi Dwarka,Kalyanpur,Date of Submission for TOR: ,Date of Submission for EC: 18 Mar 2018 ,Non-Coal Mining,JAIHINDBUILDCONPVTLTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/66956/2017&pid=36993,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/66956/2017&type=EC&ID=36993
1051,SIA/GJ/MIN/58935/2016,,Shree Nilkanth Quarry,Gujarat,Navsari,Chikhli,Date of Submission for TOR: ,Date of Submission for EC: 12 Sep 2016 ,Non-Coal Mining,SHREE NILKANTH QUARRY WORKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/58935/2016&pid=27544,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/58935/2016&type=EC&ID=27544
1052,SIA/GJ/NCP/74663/2018,SIA/GJ/43404/2018,Balvantbhai Chodavadiya,Gujarat,Surat,Surat City,Date of Submission for EC: 19 Apr 2018 ,Date of Ec Granted : 20 Sep 2018,INFRA-1,BALAVANTBHAI CHODAVADIYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/74663/2018&pid=43764,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/74663/2018&type=EC&ID=43764
1053,SIA/GJ/MIN/33895/2015,,yunus mohammadali shaikh,Gujarat,Tapi,Valod,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2015 ,Non-Coal Mining,UNUS MAHMADALI SHEKH,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/33895/2015&pid=3247,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/33895/2015&type=EC&ID=3247
1054,SIA/GJ/MIN/49288/2016,,ms porbandar industrial products,Gujarat,Porbandar,Ranavav,Date of Submission for TOR: ,Date of Submission for EC: 26 Mar 2016 ,Non-Coal Mining,MS PORBANDAR INDUSTRIAL PRODUCTS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/49288/2016&pid=13088,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49288/2016&type=EC&ID=13088
