,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
792,SIA/HR/INFRA2/452632/2023,SEIAA/HR/2023/379,"IT Complex of PCI Ltd. at Plot No. 287-288, Phase II, Udyog Vihar, Gurgaon, Haryana",Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Nov 2023 ,INFRA-2, PCI LIMITED,Deferred by SEAC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/452632/2023&pid=228300,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/452632/2023&type=EC&ID=228300
793,SIA/HR/INFRA2/440097/2023,SEIAA/HR/2023/407,"Group Housing Project under TOD policy located at revenue estates of Village- Badshahpur, Sector-70, Gurugram, Haryana by M/s Decent Buildhomes Pvt. Ltd.",Haryana,,,Date of Submission for EC: 18 Sep 2023 ,Date of Ec Granted : 09 Nov 2023,INFRA-2, DECENT BUILDHOMES PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/440097/2023&pid=223900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/440097/2023&type=EC&ID=223900
794,SIA/HR/NCP/74770/2018,SEIAA/HR/18/ 415 dated 30.04.2018.,Modification and Expansion of Affordable Group Housing Colony at Village Dhunela Sector 33 Sohna District Gurugram Haryana by Breez Builders and Developers Pvt Ltd,Haryana,Gurgaon,Sohna,Date of Submission for EC: 26 Apr 2018 ,Date of Ec Granted : 13 Jul 2018,INFRA-1,M/S BREEZ BUILDERS & DEVELOPERS PVT. LTD.,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/74770/2018&pid=43855,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/74770/2018&type=EC&ID=43855
795,SIA/HR/INFRA2/427395/2023,SEIAA/HR/2023/345,"Implementation of Remediation and Reclamation and construction, operation and maintenance of Sanitary Landfill at Meghpur village, Palwal, Haryana, (“Sanitary Landfill Site”)",Haryana,,,Date of Submission for EC: 18 May 2023 ,Date of Ec Granted : 30 Jun 2023,INFRA-2,M/S PATHEYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/427395/2023&pid=219132,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/427395/2023&type=EC&ID=219132
796,SIA/HR/NCP/75379/2018,SEIAA/HR/18/ 425 dated 12.06.2018.,"Revision of Commercial Building Project ""World Trade Center""",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 11 Jun 2018 ,Date of Ec Granted : 09 Aug 2018,INFRA-1,ENERGETIC CONSTRUCTIONS PVT LTD,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/75379/2018&pid=44507,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/75379/2018&type=EC&ID=44507
797,SIA/HR/MIS/31316/2019,,,,,,Date of Submission for TOR: ,Date of Submission for EC: 20 Dec 2018 ,INFRA-2,LAVISH BUILTMART PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/31316/2019&pid=52991,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31316/2019&type=EC&ID=52991
798,SIA/HR/INFRA2/440730/2023,SEIAA/HR/2023/398,"Group Housing Colony being set up on land area measuring 4.5875 acres (1.857 hactare) in the revenue estate of Village Gwal Pahari, Sector -2, Gwal Pahari, Distt. Gurugram",Haryana,,,Date of Submission for EC: 21 Aug 2023 ,Date of Ec Granted : 15 Nov 2023,INFRA-2, KVELL INFRASTRUCTURE LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/440730/2023&pid=224264,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/440730/2023&type=EC&ID=224264
799,SIA/HR/INFRA2/441250/2023,,"Proposed Affordable Residential Plotted Colony (Under DDJAY-2016) in the revenue estate of Village-Dhorka, Sector-95, District- Gurugram and Haryana by M/s Landmark Apartments Private Limited and Others.",Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Aug 2023 ,INFRA-2,LANDMARK APARTMENTS PRIVATE LIMITED,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/441250/2023&pid=224376,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/441250/2023&type=EC&ID=224376
800,SIA/HR/NCP/17683/2014,"SEIAA/HR/15/78
Dated 31.08.2016",Expansion of Residential Plotted Colony,Haryana,Gurgaon,Manesar,Date of Submission for TOR: ,Date of Submission for EC: 03 Nov 2016 ,INFRA-1,VATIKA LIMITED,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/17683/2014&pid=32497,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/17683/2014&type=EC&ID=32497
801,SIA/HR/INFRA2/415680/2023,SEIAA/HR/2023/295,"Proposed Group Housing Colony at Village: Kherki Daula, Sector – 76, Gurugram, Haryana being developed by M/s Whiteland Corporation Pvt. Ltd.",Haryana,,,Date of Submission for EC: 25 Jan 2023 ,Date of Ec Granted : 09 Apr 2023,INFRA-2, WHITELAND CORPORATION PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/415680/2023&pid=215707,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/415680/2023&type=EC&ID=215707
802,SIA/HR/NCP/61421/2016,SEIAA/HR/17/336 dated 14.06.2017,"Affordable Group Housing colony ""Expressway Towers""",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 14 Jun 2017 ,Date of Ec Granted : 30 Nov 2017,INFRA-1,OCEAN SEVEN BUILDTECH PVT. LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/61421/2016&pid=33405,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/61421/2016&type=EC&ID=33405
803,SIA/HR/NCP/40741/2016,file no. SEIAA/HR/16/269 dated 17.03.2016. Hard co,Ware House Building For Storage of Non Agro Produce,Haryana,Jhajjar,Bahadurgarh,Date of Submission for EC: 14 Mar 2016 ,Date of Ec Granted : 24 Nov 2016,INFRA-1,RELAXO FOOTWARE LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/40741/2016&pid=9588,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/40741/2016&type=EC&ID=9588
804,SIA/HR/MIN/52068/2016,File no. SEIAA/HR/MIN/16/143 dated 30.03.2016.,"Extraction of Dolomite and Beryte, along with associated minor mineral (Road Metal & Masonry)",Haryana,Mahendragarh,Narnaul,Date of Submission for EC: 22 Mar 2016 ,Date of Ec Granted : 27 Jun 2016,Non-Coal Mining,XANDY MINES AND MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIN/52068/2016&pid=15744,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/52068/2016&type=EC&ID=15744
805,SIA/HR/NCP/31100/2018,,"Proposed IT/Cyber Park colony over an area 24.97 Acres at Village- Behrampur & Balola, Gurgaon, Haryana",Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2019 ,INFRA-1,M/S METRO INFOCITY REALTORS PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/31100/2018&pid=52739,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/31100/2018&type=EC&ID=52739
806,SIA/HR/NCP/38051/2016,File no. SEIAA/HR/16/274 Dated 27.04.2016,Commercial complex by M/s Khanna Developers pvt. ltd.,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 25 Apr 2016 ,Date of Ec Granted : 14 Jul 2017,INFRA-1,KHANNA DEVELOPERS PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/38051/2016&pid=7120,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/38051/2016&type=EC&ID=7120
807,SIA/HR/NCP/51193/2016,SEIAA/HR/16/302,"Commercial Complex by M/s S.S. Group Pvt. Ltd. at Vill-Badha ,Sec-86,Gurgaon",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 28 Sep 2016 ,Date of Ec Granted : 24 Oct 2017,INFRA-1,S S GROUP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/51193/2016&pid=14951,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/51193/2016&type=EC&ID=14951
808,SIA/HR/NCP/60443/2016,File no. SEIAA/HR/16/311 dated 23.12.2016.,"Affordable Group Housing Project
Sector-36, Sohna Road, Haryana",Haryana,Gurgaon,Sohna,Date of Submission for EC: 22 Dec 2016 ,Date of Ec Granted : 18 May 2017,INFRA-1,STERNAL BUILDCON PVT LTD,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/60443/2016&pid=32717,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/60443/2016&type=EC&ID=32717
809,SIA/HR/INFRA2/402082/2022,,PROPOSED RESIDENTIAL GROUP HOUSING PROJECT  ,Haryana,Gurgaon,,Date of Submission for TOR: ,Date of Submission for EC: 08 Oct 2022 ,INFRA-2,PRAVIN KUMAR,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/402082/2022&pid=211325,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/402082/2022&type=EC&ID=211325
810,SIA/HR/INFRA2/406024/2022,SEIAA/HR/2022/270,Commercial Colony,Haryana,Gurgaon,,Date of Submission for EC: 21 Nov 2022 ,Date of Ec Granted : 09 Feb 2023,INFRA-2, PEERAGE BUILDWELL PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/406024/2022&pid=212949,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/406024/2022&type=EC&ID=212949
