,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
3,634,SIA/OR/MIN/267823/2022,267823/259-MINB2/04-2022,Proposal for grant of Environmental Clearance of Mahadevpali Stone Quarry over an area of 2.00 Acres or 0.809 Hectares in village Mahadevpali under Puintala tahasil of Balangir district.,AKASH PANDA,EC Granted,EC,
4,635,SIA/OR/MIN/266942/2022,266942/639-MINB2/04-2022,"Katalposi Sand Bed over an area of 2.78 ac or 1.125 ha in village Katalposi of Jhumpura Tahasil of Keonjhar district, Odisha.",HALADHAR MAHANTA,EC Granted,EC,
5,636,SIA/OR/MIN/63923/2021,,Padampuri Stone Quarry 3,TAHSILDAR NUAPADA,WithdrawEC,EC,
6,637,SIA/OR/MIN/286696/2022,286696/805-MINB2/08-2022,Proposal for grant of Environmental Clearance for Chilakpur Sand Bed over an area of 4.11 Acres or 1.663 Hectares in village Chilakpur under Junagarh tahasil of Kalahandi district.,TAHASILDAR JUNAGARH,Delisted,EC,
7,638,SIA/OR/MIN/286809/2022,286809/404-MINB2/08-2022,Proposal for grant of Environmental Clearance for Banijara Sand Bed over an area of 6.355 Acres or 2.571 Hectares in village Banijara under Junagarh tahasil of Kalahandi district.,TAHASILDAR JUNAGARH,EC Granted,EC,
8,639,SIA/OR/MIN/288387/2022,288387/422-MINB2/08-2022,Proposal for EC of Gilli Sand Bed Over an area 12.22acres or 4.945hectares in Gilli village of Bonai tahasil in Sundargarh district Odisha.,MUKESH AGARWAL,EC Granted,EC,
9,640,SIA/OR/MIN/288432/2022,,NEW PROPOSAL FOR GRANT OF EC FOR ANGI DABUGAM SAND QUARRY I OVER 1.62 HA. OR 3.11 ACRES IN  VILLAGE ANGI DABUGAM UNDER DABUGAM TAHASIL OF NABARANGPUR DISTRICT ODISHA,GEEDAM NARAYANA,Delisted,EC,
0,641,SIA/OR/IND2/22149/2018,22149/184-IND2/02-2018,"Production of 1.086 KLD Mahua Flower Based Country Liquor Manufacturing Unit, Jharbandh Main Out Still Shop at Jharbandh, Tahasil- Jharbandh, Dist- Bargarh",PRABHASH KUMAR SAHU,EC Granted,EC,
1,642,SIA/OR/MIS/230437/2021,230437/57-MIS/11-2021,"Proposed housing Project for Environmental clearance of 2B+S+11 multi storied residential apartment & 2B+G+9 storied Commercial Building in Mouza- Patia, Bhubaneswar, Dist- Khurda, Odisha.",UTKAL BUILDERS LTD,EC Granted,EC,
2,643,SIA/OR/MIN/422257/2023,422257/802-MINB1/32-2023,"Baitarani River Sand Bed over an area of 8.62 Ha in Village Jambhara, tahasil Hatadihi, Keonjhar district of Odisha",GURUBRATA KHANDAI,Deferred by SEAC,EC,
