,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
1972,SIA/RJ/MIN/137724/2020,13499,"Bajri Mining Project By Shri Choga Ram , M L Area 1.9062, Reference No- 20191000012347, at Nera Village- Lakhathumb, Tehsil- Luni, Distt- Jodhpur",Rajasthan,Jodhpur,Luni,Date of Submission for TOR: ,Date of Submission for EC: 20 Jan 2020 ,Non-Coal Mining,SHRI CHOGA RAM,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/137724/2020&pid=85913,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/137724/2020&type=EC&ID=85913
1973,SIA/RJ/MIN/40227/2016,,"RANSIGAON LIMESTONE MINE  M.L. NO.  – 107/2009 MINING AREA – 4.00 HECT
SMT. SAROJ KANWAR ",Rajasthan,Jodhpur,Bilara,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/40227/2016&pid=9117,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40227/2016&type=EC&ID=9117
1974,SIA/RJ/MIN/54993/2016,,MASONRY STONE MINING PROJECT (ML No-16/1997),Rajasthan,Jaisalmer,Pokaran,Date of Submission for TOR: ,Date of Submission for EC: 31 May 2016 ,Non-Coal Mining,MS BHANIYANA STONE CRUSHING INDUSTRIES,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/54993/2016&pid=21259,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54993/2016&type=EC&ID=21259
1975,SIA/RJ/MIN/17688/2015,,M/s Om Sai Mines & Minerals,Rajasthan,Nagaur,Jayal,Date of Submission for TOR: ,Date of Submission for EC: 04 Nov 2016 ,Non-Coal Mining,MS OM SAI MINES MINERALS,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/17688/2015&pid=32509,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/17688/2015&type=EC&ID=32509
1976,SIA/RJ/MIN/60169/2016,,"Masonry Stone & Other Decorative Stone (Serpentine Marble) Mining Project, M.L.no.161/07, Area- 1.00 hect. Near Village- Hatipura, Tehsil- Bassi, District- Jaipur, Lessee- Smt. Rajrani Saxena, Production Capacity- 1,10,000 TPA.",Rajasthan,Jaipur,Bassi,Date of Submission for TOR: ,Date of Submission for EC: 05 Nov 2016 ,Non-Coal Mining,RAJ RANI SAXENA,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/60169/2016&pid=32524,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/60169/2016&type=EC&ID=32524
1977,SIA/RJ/MIN/44103/2019,12680,"Masonry Stone Mining Project, Plot No. 3",Rajasthan,Bhilwara,Shahpura,Date of Submission for EC: 02 Oct 2019 ,Date of Ec Granted : 10 Sep 2020,Non-Coal Mining,SANJAY BHARDWAJ,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/44103/2019&pid=67324,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/44103/2019&type=EC&ID=67324
1978,SIA/RJ/MIN/36002/2015,,Randhisar Ballast Stone Mine ( M L NO. 32/2003 [ R ] 62/83,Rajasthan,Churu,Sujangarh,Date of Submission for TOR: ,Date of Submission for EC: 25 Dec 2015 ,Non-Coal Mining,RANDHISAR STONE CRUSHING,TransferToDEIAA,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/36002/2015&pid=5131,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/36002/2015&type=EC&ID=5131
1979,SIA/RJ/NCP/69807/2017,,"Proposed Group Housing Project “SYMPHONIA” at Kuber Complex Scheme, Plot No. 4, Khasra No. 193 & 193/248 Village - Beed Khatipura, Gandhi Path, Vaishali Nagar, Jaipur (Rajasthan)",Rajasthan,Jaipur,Jaipur,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2017 ,INFRA-1,M/S. GOLDENDUNES HEIGHTS LLP,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/NCP/69807/2017&pid=38701,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/NCP/69807/2017&type=EC&ID=38701
1980,SIA/RJ/MIN/38006/2016,,"Masonry Stone Mining Project of Shri Damodar Prasad Agarwal located n/v-Dev Ka Harmada, Tehsil-Amber, District-Jaipur, Rajasthan. (M.L.No. 206/91)",Rajasthan,Jaipur,Amber,Date of Submission for TOR: ,Date of Submission for EC: 04 Jan 2016 ,Non-Coal Mining,DAMODAR PRASAD AGARWAL,TransferToDEIAA,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/38006/2016&pid=7075,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38006/2016&type=EC&ID=7075
1981,SIA/RJ/MIN/6441/2015,,"Marble Mining Project, ML No. 64/2009, Area- 1.7375 HA, Village- Morward, Tehsil- Rajsamand, District- Rajsamand by M/s Dwarikadish Marble Mining Pvt. Ltd.",Rajasthan,Rajsamand,Rajsamand,Date of Submission for TOR: ,Date of Submission for EC: 04 Jan 2016 ,Non-Coal Mining,MS DWARIKADISH MARBLE MINING PVT LTD,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/6441/2015&pid=7134,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/6441/2015&type=EC&ID=7134
1982,SIA/RJ/MIN/181348/2020,14528,"Environmental Clearance for STP for Masonry Stone Mining Project (STP Area-1.00 ha Plot No.-03/2020) with production capacity of 2,00,000 Tonnes for STP Period located at Near Village-Ekalsinga, Tehsil-Bhinay, Distt.-Ajmer(Rajasthan) by M/s. Modern R",Rajasthan,Ajmer,bhinai,Date of Submission for EC: 31 Oct 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,MODERN ROAD MAKERS PVT. LTD.,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/181348/2020&pid=142345,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/181348/2020&type=EC&ID=142345
1983,SIA/RJ/MIN/37746/2016,,Panri Quartz & Feldspar Mining Project (M.L. no. 289/05) for area 4.5 Hect.,Rajasthan,Rajsamand,Deogarh,Date of Submission for TOR: ,Date of Submission for EC: 01 Jan 2016 ,Non-Coal Mining,NAND KUNWAR,TransferToDEIAA,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/37746/2016&pid=6838,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/37746/2016&type=EC&ID=6838
1984,SIA/RJ/MIN/37757/2016,,"Masonry Stone Mine,Proposed Capacity 98,814 TPA,M.L.No.-387/2010,M.L.Area-1.00Ha",Rajasthan,Sikar,Neem Ka Thana,Date of Submission for TOR: ,Date of Submission for EC: 01 Jan 2016 ,Non-Coal Mining,PRAHLAD KUMAR,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/37757/2016&pid=6848,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/37757/2016&type=EC&ID=6848
