,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
4,1665,SIA/UP/MIS/241719/2021,6716,"Proposed Construction of Residential & Non - Residential Building  of ""PAC Mahila Battalion""","COMMANDANT, VEERANGANA JHALKARI BAI MAHILA POLICE BATTALION, GORAKHPUR",EC Granted,EC,
5,1666,SIA/UP/IND1/402846/2022,7277-6591,"Environmental Clearance of proposed production of 3,75,000 TPA Steel Billets and 3,75,000 TPA TMT Bars, Sections and Strips through Induction Furnace at Village - Dharampur, Tehsil - Khair,  District - Aligarh, U.P.  of M/s Raadha Rukmani Steels Private Limited",RAADHA RUKMANI STEELS PRIVATE LIMITED,EC Granted,EC,
6,1667,SIA/UP/MIN/400845/2022,7326,"“Building Stone (Granite Khanda, Boulder, Bailast (Gitti))” Project",VINEETA SAHU,EC Granted,EC,
7,1668,SIA/UP/INFRA2/425083/2023,7767,"Revision & Expansion of the Group Housing Project “Vaastu Homes” at Plot No.4BS/2(GH-02), Siddharth Vihar Yojana, Ghaziabad, U.P. by M/s Envyrons Infrastructure Private Limited",ENVYRONS INFRASTRUCTURE PRIVATE LIMITED,Awaiting EC,EC,
8,1669,SIA/UP/MIN/46460/2018,5382/4559,"River bed sand/morrum from river bed of Yamuna, at Khand No. 8/3 and 8/4, Area 24.28 ha. (60.00 Acres) at Village – Rushai Saidpur, Tehsil- Chail, District- Kaushambi, Uttar Pradesh",M/S SAGAR BRICK FIELD,EC Granted,EC,
9,1670,SIA/UP/NCP/73380/2018,4123,"Extension in Environment Clearance for Group Housing Project located at Plot No. GH-10, Sector -01, Greater Noida by Earthcon Universal Infratech Pvt. Ltd.",EARTHCON UNIVERSAL INFRATECH PVT. LTD.,Delisted,EC,
0,1671,SIA/UP/MIN/291425/2022,7245,River bed sand morrum mine,SANJAY NAITHANI,EC Granted,EC,
1,1672,SIA/UP/MIN/45351/2019,,M/s Durga Shakti Brick Field,M/S DURGA SHAKTI BRICK FIELD,Delisted,EC,
2,1673,SIA/UP/MIN/133943/2019,,Brick Earth Mining Project,M.S AMAN BRICK FIELD,Delisted,EC,
3,1674,SIA/UP/MIN/71220/2017,3878,"Proposed  Ordinary Sand   Mining Project , River Ram Ganga,  at Gata No. 76,17,18, Village –Kalyanpur and Dehri Ahatmali, Area: 9.414 ha, Tehsil& Dist :Moradabad, Uttar Pradesh.",KRISHNA CONSTRUCTION,EC Granted,EC,
4,1675,SIA/UP/MIS/108325/2019,4897,"Maya Nagar SahkariAwasSamiti Ltd.is the developer of a Group Housing project, ‘Vinayak Apartment’ which is located at Sector 7B, MajholaYojna – 4, Part II, District Moradabad, Uttar Pradesh.","M/S MAYA NAGAR SAHKARI AWAS SAMITI, LTD, MORADABAD",EC Granted,EC,
5,1676,SIA/UP/MIN/45543/2019,5215,ORDINARY EARTH MINE BAUNAU UNNAO,ORDINARY EARTH MINE BY VISHVASH PRATAP SINGH,EC Granted,EC,
6,1677,SIA/UP/MIN/45893/2019,,"M/S Deepak Brick Field, Brick Earth Mining at Gata No – 519, 542, 574, 584, 586, 588, 591, 593mi, 589mi, 573, 587kha,Vill- Humaupur, Tehsil: Sitapur, District. Sitapur U.P.",M/S DEEPAK BRICK FIELD,Delisted,EC,
7,1678,SIA/UP/MIN/125420/2019,5191,Triveni Ent Udhyog,M/S.-TRIVENI ENT UDHYOG,EC Granted,EC,
8,1679,SIA/UP/MIN/144212/2020,,"Ordinary Earth (Clay) mining to be used in Brick Kiln M /S Lucky Ent Udyog from Gata No.- 256, 261, 234, 280, 259, 264, 338, Village- Prannathpur Khurd, , Tehsil- Kadipur, District- Sultanpur, Uttar P",M/S LUCKY ENT UDYOG,Delisted,EC,
9,1680,SIA/UP/MIS/127977/2019,5741,Government Medical College,PRINCIPAL,Delisted,EC,
0,1681,SIA/UP/NCP/75897/2018,4407,"Proposed Residential Group Housing Project ""The Resident Tower"" at SC-01/C-A-10, Sector-150, Noida, Uttar Pradesh (U.P) by Hale Realtors Pvt. Ltd.",HALE REALTORS PRIVATE LIMITED,EC Granted,EC,
1,1682,SIA/UP/MIN/68403/2020,6632-5823,Ordinary Sand Mining,M/S PRAGYASAN CONTRACTOR PVT. LTD.,EC Granted,EC,
2,1683,SIA/UP/MIN/72502/2018,4021,Kadarganj Kham Sand Mining Project,MS ARVIND RATHORE,Delisted,EC,
3,1684,SIA/UP/NCP/72508/2018,4065,Commercial Complex,M/S SPACETECH JKG PROJECTS PVT LTD,EC Granted,EC,
4,1685,SIA/UP/NCP/72568/2018,4025,"Proposed Group Housing Project, At Plot No. –GH-11A, Sector-01, Greater Noida, District Gautam Budh Nagar (U.P.)",ENTICEMENT INFRASTRUCTURE PVT LIMITED,EC Granted,EC,
5,1686,SIA/UP/MIN/128201/2019,,"Hasanpur Gora, Tehsil - Kasimabad (Gata No. 419, 420, 183, 203,167, 173, 204 & 208  ) soil brick mining project.",M/S VIMAL ENTERPRISES,Delisted,EC,
6,1687,SIA/UP/NCP/55350/2020,5753,Expansion of Group Housing “Gulmohur Garden”,M/S S.V.P BUILDERS INDIA LTD,EC Granted,EC,
7,1688,SIA/UP/MIN/127215/2019,5241,"Ordinary Earth Mining Project at Gata No. 735, 923, Village- Bhaurumau, Bakshi Ka Talab, District- Lucknow",M/S RAJEEV ASSOCIATES (PETTY CONTRACTOR),EC Granted,EC,
