,0,id,absolute_path
0,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37527/2019&pid=New,SIA/OR/IND2/37527/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37527/2019&pid=New
1,writereaddata/Formb/TOR/TOR_letter/04_Jan_2021_165003523YTN0QTYT37527.pdf,SIA/OR/IND2/37527/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/04_Jan_2021_165003523YTN0QTYT37527.pdf
2,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37524/2019&pid=New,SIA/OR/IND2/37524/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37524/2019&pid=New
3,writereaddata/Formb/TOR/TOR_letter/1231201937OJ3QTIEC.pdf,SIA/OR/IND2/37524/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/1231201937OJ3QTIEC.pdf
4,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37321/2019&pid=New,SIA/OR/IND2/37321/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37321/2019&pid=New
5,writereaddata/Formb/TOR/TOR_letter/14_Jan_2021_100445413GBTNPBZVECup.pdf,SIA/OR/IND2/37321/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/14_Jan_2021_100445413GBTNPBZVECup.pdf
6,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/37392/2019&pid=New,SIA/OR/MIN/37392/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/37392/2019&pid=New
7,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37320/2019&pid=New,SIA/OR/IND2/37320/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37320/2019&pid=New
8,writereaddata/Formb/TOR/TOR_letter/052920201G5PWT2YEC.pdf,SIA/OR/IND2/37320/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/052920201G5PWT2YEC.pdf
9,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36933/2019&pid=New,SIA/OR/IND2/36933/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36933/2019&pid=New
10,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37169/2019&pid=New,SIA/OR/IND2/37169/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/37169/2019&pid=New
11,writereaddata/Formb/TOR/TOR_letter/18_Jan_2021_1258150971Z4ZH75X37169TOR.pdf,SIA/OR/IND2/37169/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/18_Jan_2021_1258150971Z4ZH75X37169TOR.pdf
12,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/31733/2019&pid=New,SIA/OR/IND2/31733/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/31733/2019&pid=New
13,writereaddata/Formb/TOR/TOR_letter/021120206ZMGDFGDEC.pdf,SIA/OR/IND2/31733/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/021120206ZMGDFGDEC.pdf
14,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36705/2019&pid=New,SIA/OR/IND2/36705/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36705/2019&pid=New
15,writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_141630900JMOALHX736705.pdf,SIA/OR/IND2/36705/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_141630900JMOALHX736705.pdf
16,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36711/2019&pid=New,SIA/OR/IND2/36711/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36711/2019&pid=New
17,writereaddata/Formb/TOR/TOR_letter/01_Mar_2021_1246269132XBIWO3BAuthorityletter.pdf,SIA/OR/IND2/36711/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/01_Mar_2021_1246269132XBIWO3BAuthorityletter.pdf
18,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36625/2019&pid=New,SIA/OR/IND2/36625/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36625/2019&pid=New
19,writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_1414101706H2HFB6336625.pdf,SIA/OR/IND2/36625/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_1414101706H2HFB6336625.pdf
20,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36585/2019&pid=New,SIA/OR/IND2/36585/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36585/2019&pid=New
21,writereaddata/Formb/TOR/TOR_letter/04_Jan_2021_164713677NPYUPT8W36585.pdf,SIA/OR/IND2/36585/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/04_Jan_2021_164713677NPYUPT8W36585.pdf
22,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36567/2019&pid=New,SIA/OR/IND2/36567/2019,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/36567/2019&pid=New
23,writereaddata/Formb/TOR/TOR_letter/04_Jan_2021_164617110VNHQ0QOF36567.pdf,SIA/OR/IND2/36567/2019,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/04_Jan_2021_164617110VNHQ0QOF36567.pdf
