,0,id,absolute_path
0,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51056/2020&pid=New,SIA/OR/IND2/51056/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51056/2020&pid=New
1,writereaddata/Formb/TOR/TOR_letter/080720202JYNMUXW51056.pdf,SIA/OR/IND2/51056/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/080720202JYNMUXW51056.pdf
2,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51051/2020&pid=New,SIA/OR/IND2/51051/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51051/2020&pid=New
3,writereaddata/Formb/TOR/TOR_letter/08072020QYZUFO6R51051.pdf,SIA/OR/IND2/51051/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072020QYZUFO6R51051.pdf
4,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51046/2020&pid=New,SIA/OR/IND2/51046/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51046/2020&pid=New
5,writereaddata/Formb/TOR/TOR_letter/08072020NFHL7XGD51046.pdf,SIA/OR/IND2/51046/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072020NFHL7XGD51046.pdf
6,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51042/2020&pid=New,SIA/OR/IND2/51042/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51042/2020&pid=New
7,writereaddata/Formb/TOR/TOR_letter/08072020AS5C3C9P51042.pdf,SIA/OR/IND2/51042/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072020AS5C3C9P51042.pdf
8,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51040/2020&pid=New,SIA/OR/IND2/51040/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/51040/2020&pid=New
9,writereaddata/Formb/TOR/TOR_letter/08072020IVYMU2TP51040.pdf,SIA/OR/IND2/51040/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072020IVYMU2TP51040.pdf
10,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/26275/2018&pid=New,SIA/OR/MIN/26275/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/26275/2018&pid=New
11,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/50964/2020&pid=New,SIA/OR/MIN/50964/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/50964/2020&pid=New
