,0,id,absolute_path
33,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28692/2018&pid=New,SIA/OR/MIN/28692/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28692/2018&pid=New
34,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28730/2018&pid=New,SIA/OR/MIN/28730/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28730/2018&pid=New
35,writereaddata/Formb/TOR/TOR_letter/12042018FSDIUEPIToR.pdf,SIA/OR/MIN/28730/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/12042018FSDIUEPIToR.pdf
36,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28734/2018&pid=New,SIA/OR/MIN/28734/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28734/2018&pid=New
37,writereaddata/Formb/TOR/TOR_letter/120420181XJNZD2NToR.pdf,SIA/OR/MIN/28734/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/120420181XJNZD2NToR.pdf
38,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28794/2018&pid=New,SIA/OR/IND2/28794/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28794/2018&pid=New
39,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28793/2018&pid=New,SIA/OR/IND2/28793/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28793/2018&pid=New
40,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28233/2018&pid=New,SIA/OR/IND2/28233/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28233/2018&pid=New
41,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28754/2018&pid=New,SIA/OR/IND2/28754/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28754/2018&pid=New
42,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28678/2018&pid=New,SIA/OR/MIN/28678/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28678/2018&pid=New
43,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27880/2018&pid=New,SIA/OR/IND2/27880/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27880/2018&pid=New
44,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/26258/2018&pid=New,SIA/OR/IND2/26258/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/26258/2018&pid=New
45,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28606/2018&pid=New,SIA/OR/MIN/28606/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28606/2018&pid=New
46,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28483/2018&pid=New,SIA/OR/MIN/28483/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28483/2018&pid=New
47,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28491/2018&pid=New,SIA/OR/MIN/28491/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28491/2018&pid=New
48,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28512/2018&pid=New,SIA/OR/IND/28512/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28512/2018&pid=New
49,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28499/2018&pid=New,SIA/OR/IND/28499/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28499/2018&pid=New
50,state/FORM_B_PDF.aspx?cat_id=SIA/OR/RIV/28431/2018&pid=New,SIA/OR/RIV/28431/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/RIV/28431/2018&pid=New
51,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28460/2018&pid=New,SIA/OR/MIN/28460/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28460/2018&pid=New
52,writereaddata/Formb/TOR/TOR_letter/11082018DSZKNY0QToR.pdf,SIA/OR/MIN/28460/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/11082018DSZKNY0QToR.pdf
53,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28459/2018&pid=New,SIA/OR/IND2/28459/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28459/2018&pid=New
54,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28456/2018&pid=New,SIA/OR/IND/28456/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28456/2018&pid=New
55,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28350/2018&pid=New,SIA/OR/MIN/28350/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28350/2018&pid=New
56,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28134/2018&pid=Found,SIA/OR/MIN/28134/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28134/2018&pid=Found
57,writereaddata/Formb/TOR/TOR_letter/11082018GYXASFLYToR.pdf,SIA/OR/MIN/28134/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/11082018GYXASFLYToR.pdf
58,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/27735/2018&pid=New,SIA/OR/MIN/27735/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/27735/2018&pid=New
59,state/FORM_B_PDF.aspx?cat_id=SIA/OR/NCP/28277/2018&pid=New,SIA/OR/NCP/28277/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/NCP/28277/2018&pid=New
60,writereaddata/Formb/TOR/TOR_letter/110820180Q84N8HZToR.pdf,SIA/OR/NCP/28277/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/110820180Q84N8HZToR.pdf
61,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28313/2018&pid=New,SIA/OR/IND2/28313/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28313/2018&pid=New
62,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28311/2018&pid=New,SIA/OR/IND/28311/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND/28311/2018&pid=New
63,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28272/2018&pid=New,SIA/OR/IND2/28272/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28272/2018&pid=New
64,writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_13532276752LAHMOK28272.pdf,SIA/OR/IND2/28272/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_13532276752LAHMOK28272.pdf
65,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/26030/2018&pid=New,SIA/OR/IND2/26030/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/26030/2018&pid=New
66,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28270/2018&pid=New,SIA/OR/IND2/28270/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28270/2018&pid=New
67,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28264/2018&pid=New,SIA/OR/IND2/28264/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28264/2018&pid=New
68,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28268/2018&pid=New,SIA/OR/IND2/28268/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28268/2018&pid=New
69,writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_135105180ESYVDCV428268.pdf,SIA/OR/IND2/28268/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/05_Jan_2021_135105180ESYVDCV428268.pdf
70,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/26103/2018&pid=New,SIA/OR/IND2/26103/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/26103/2018&pid=New
71,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28267/2018&pid=New,SIA/OR/IND2/28267/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28267/2018&pid=New
72,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28240/2018&pid=New,SIA/OR/IND2/28240/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28240/2018&pid=New
73,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28215/2018&pid=New,SIA/OR/IND2/28215/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28215/2018&pid=New
74,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28132/2018&pid=New,SIA/OR/IND2/28132/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28132/2018&pid=New
75,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28212/2018&pid=New,SIA/OR/IND2/28212/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28212/2018&pid=New
76,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28105/2018&pid=New,SIA/OR/IND2/28105/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28105/2018&pid=New
77,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28189/2018&pid=New,SIA/OR/IND2/28189/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28189/2018&pid=New
78,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28190/2018&pid=New,SIA/OR/IND2/28190/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28190/2018&pid=New
79,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28185/2018&pid=New,SIA/OR/IND2/28185/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28185/2018&pid=New
80,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28184/2018&pid=New,SIA/OR/IND2/28184/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28184/2018&pid=New
81,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28183/2018&pid=New,SIA/OR/MIN/28183/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28183/2018&pid=New
82,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28181/2018&pid=New,SIA/OR/IND2/28181/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28181/2018&pid=New
83,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28175/2018&pid=New,SIA/OR/IND2/28175/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28175/2018&pid=New
84,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28174/2018&pid=New,SIA/OR/IND2/28174/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28174/2018&pid=New
85,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28128/2018&pid=New,SIA/OR/IND2/28128/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28128/2018&pid=New
86,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27952/2018&pid=New,SIA/OR/IND2/27952/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27952/2018&pid=New
87,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28050/2018&pid=New,SIA/OR/MIN/28050/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/28050/2018&pid=New
88,writereaddata/Formb/TOR/TOR_letter/12_Jan_2021_104334197H7CWMIAV28050.pdf,SIA/OR/MIN/28050/2018,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/12_Jan_2021_104334197H7CWMIAV28050.pdf
89,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28071/2018&pid=New,SIA/OR/IND2/28071/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28071/2018&pid=New
90,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28069/2018&pid=New,SIA/OR/IND2/28069/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28069/2018&pid=New
91,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28067/2018&pid=New,SIA/OR/IND2/28067/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28067/2018&pid=New
92,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28066/2018&pid=New,SIA/OR/IND2/28066/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28066/2018&pid=New
93,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28063/2018&pid=New,SIA/OR/IND2/28063/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28063/2018&pid=New
94,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28062/2018&pid=New,SIA/OR/IND2/28062/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28062/2018&pid=New
95,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28061/2018&pid=New,SIA/OR/IND2/28061/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28061/2018&pid=New
96,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28058/2018&pid=New,SIA/OR/IND2/28058/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28058/2018&pid=New
97,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28035/2018&pid=New,SIA/OR/IND2/28035/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28035/2018&pid=New
98,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28014/2018&pid=New,SIA/OR/IND2/28014/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28014/2018&pid=New
99,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28015/2018&pid=New,SIA/OR/IND2/28015/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28015/2018&pid=New
100,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28023/2018&pid=New,SIA/OR/IND2/28023/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28023/2018&pid=New
101,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27966/2018&pid=New,SIA/OR/IND2/27966/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27966/2018&pid=New
102,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27965/2018&pid=New,SIA/OR/IND2/27965/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27965/2018&pid=New
103,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28012/2018&pid=New,SIA/OR/IND2/28012/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28012/2018&pid=New
104,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28013/2018&pid=New,SIA/OR/IND2/28013/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/28013/2018&pid=New
105,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27955/2018&pid=New,SIA/OR/IND2/27955/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27955/2018&pid=New
106,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27957/2018&pid=New,SIA/OR/IND2/27957/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27957/2018&pid=New
107,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27958/2018&pid=New,SIA/OR/IND2/27958/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27958/2018&pid=New
108,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27935/2018&pid=New,SIA/OR/IND2/27935/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27935/2018&pid=New
109,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27938/2018&pid=New,SIA/OR/IND2/27938/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27938/2018&pid=New
110,state/FORM_B_PDF.aspx?cat_id=SIA/OR/NCP/27984/2018&pid=New,SIA/OR/NCP/27984/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/NCP/27984/2018&pid=New
111,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/26270/2018&pid=New,SIA/OR/MIN/26270/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/26270/2018&pid=New
112,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27808/2018&pid=New,SIA/OR/IND2/27808/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27808/2018&pid=New
113,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27937/2018&pid=New,SIA/OR/IND2/27937/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27937/2018&pid=New
