,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/OR/MIN/253475/2022,253475/594-MINB2/03-2022,"2nd Dhepaguda Stone Quarry over an area of 1.785 acres or 0.7224 hectares bearing Khata no. 43(AAA), Plot no. 10,11&12 in village 2nd Dhepaguda, Tahasil- Sanakhemundi, District- Ganjam State Odisha.",BIBEKANANDA SAHU,EC Granted,EC,
2,2,SIA/OR/MIN/253727/2022,253727/537-MINB2/01-2022,"Olaparu Morrum Quarry over an area of 4.20 Acers or 1.70 Ha having Khata No. 25, Plot No. 241 in the village Olaparu, Tahasil Pottangi in district Koraput, State Odisha.",TAHASILDAR POTTANGI,EC Granted,EC,
3,3,SIA/OR/MIN/60333/2021,60333/260-MINB1/07-2022,Hazaridanga Stone Quarry I,TAHSILDAR KOLNARA,ADS by SEIAA,EC,
4,4,SIA/OR/MIN/254821/2022,254821/226-MINB2/02-2022,Proposal for grant of Environmental Clearance of Borguda Stone Quarry-I over an area of 5.00 Acres or 2.023 Hectares in village Borguda under Kalahandi tahasil of Kalahandi district.,TAHASILDAR  KALAHANDI,EC Granted,EC,
5,5,SIA/OR/MIN/261178/2022,,Tirtol Brick Earth Quarry over an area of 1.29 acres or 0.522  hectares in village Tirtol under Tirtol Tahasil in Jagatsinghpur District Odisha.,ANIL MOHAPATRA,Delisted,EC,
6,6,SIA/OR/MIN/226673/2021,226673/02-MINB2/08-2021,Boitabank Sand Bed Over an area of 12.20 Acres or 4.937 hectares in village Ghungi under Remuna Tahasil of Balasore District of Odisha.,REMUNA TAHASILDAR,EC Granted,EC,
7,7,SIA/OR/MIN/244374/2021,244374/583-MINB2/02-2022,"Proposal for Fresh EC of Banjari 1 Stone Quarry over an area of 2.00 Acres or 0.809 Hectares in village Banjari under Deogarh Tahasil, District-Deogarh, Odisha",TAHASILDAR DEOGARH,EC Granted,EC,
8,8,SIA/OR/MIN/245174/2021,245174/192-MINB2/01-2022,BHALUPAHADI STONE QUARRY OVER AN AREA 5.00 ACRES OR 2.023 HECTARES IN VILLAGE KALIKAPRASAD UNDER CHAMPUA TAHASIL IN KEONJHAR DISTRICT ODISHA,TAHASILDAR CHAMPUA KEONJHAR,EC Granted,EC,
9,9,SIA/OR/MIN/244601/2021,,BASANTAPURA STONE QUARRY OVER AN AREA OF 1.72 ACRES OR 0.696 HECTARES IN VILLAGE BASANTAPURA UNDER GHASIPURA TAHASIL IN KEONJHAR DISTRICT ODISHA,SANJAY KUMAR MISHRA,Pending at PP due to eds,EC,
10,10,SIA/OR/MIN/54874/2020,54874/195-MINB1/02-2022,"Pratapnagari Sand Bed mines on river Kuakhai over an area of 5.26 Ha/ 13 Acre in village Pratapnagari, under Cuttack Sadar Tahasil of Cuttack district of Tahasildar, Sadar Cuttack",PRAKASH RAUTARAY,EC Granted,EC,
1,11,SIA/OR/MIN/237288/2021,237288/59-MINB2/11-2021,"Badakamar Sand Quarry located in village Badakamar, over an area of 5.15 Acres/ 2.084Ha. (Khata No-246 and Plot No.-982) under Parjang Tahasil of district Dhenkanal, Odisha.","TAHSILDAR, PARJANG",EC Granted,EC,
2,12,SIA/OR/MIN/235901/2021,235901/38-MINB2/10-2021,"Kathabaunsili Stone Quarry -ll over an area of 3.40 Acres / 1.376 Hectares in village - Kathabaunsuli in Keonjhar Tahasil, Keonjhar District, Odisha","OFICE OF THE TAHASILDAR, KEONJHAR",EC Granted,EC,
3,13,SIA/OR/MIN/243798/2021,243798/107-MINB2/12-2021,Jamudiha Morrum Quarry Over an area of 1.50 Acre or 0.607 Hectares in village Jamudiha under Nilgiri Tahasil of Balasore District of Odisha.,TAHASILDAR NILGIRI,EC Granted,EC,
4,14,SIA/OR/MIN/259948/2022,259948/232-MINB2/03-2022,Manaharpur Brick Earth Quarry Over an area of 2.05 Acres or 0.829 hectares in village Manaharpur under Bangiriposi Tahasil of Mayurbhanj District of Odisha.,RADHA NAYAK,Delisted,EC,
5,15,SIA/OR/MIN/260059/2022,260059/233-MINB2/03-2022,Tambakhuri Brick Earth Quarry Over an area of 3.78 Acres or 1.529 hectares in village Tambakhuri  under Rasgobindpur Tahasil of Mayurbhanj District of Odisha.,RANJIT SAHU,EC Granted,EC,
6,16,SIA/OR/MIN/239034/2021,239034/125-MINB2/12-2021,"Proposal for Fresh EC of Sabara Sand Bed over an area of 6.00 Acres or 2.42 Hectares in village Sabara under Bonai Tahasil of Sundargarh district, Odisha",PHAKIRMOHAN NAIK,EC Granted,EC,
7,17,SIA/OR/MIN/237583/2021,237583/57-MINB2/11-2021,"NEW PROPOSAL FOR ENVIRONMENT CLEARANCE FOR KAIPADAR NEW BUILDING STONE QUARRY (GA), OVER AN AREA OF 1.01 HECTARE OR 2.50 ACRES IN VILLAGE KAIPADAR UNDER TAHASIL & DISTRICT OF KHORDHA, ODISHA.",SRI MANOJ KUMAR MOHAPATRA,EC Granted,EC,
8,18,SIA/OR/MIN/256477/2022,256477/611-MINB2/02-2022,Dakadhola Sand Bed,BENUDHAR  PRADHAN,EC Granted,EC,
9,19,SIA/OR/MIN/232318/2021,232318/778-MINB2/07-2022,BADAKHILAPADAR MORRUM QUARRY OVER AN AREA OF  2.00 ACRES OR 0.809 HECTARES IN VILLAGE BADAKHILAPADAR UNDER KOLNARA TAHASIL OF RAYAGADA DISTRICT ODISHA.,TAHSILDAR KOLNARA,EC Granted,EC,
10,20,SIA/OR/MIN/251392/2022,251392/550-MINB2/02-2022,"Proposal for grant of EC of KUNCHANPALLY MORRUM QUARRY over an area 5.28ac or 2.140hec in Kunchanpally village of Motu tahasil in Malkangiri district, Odisha",MOTU TAHASIL,EC Granted,EC,
1,21,SIA/OR/MIN/237759/2021,237759/56-MINB2/11-2021,"PROPOSAL FOR GRANT OF EC OF DHANIA NEW BUILDING STONE QUARRY EAST TARAF(CHA), OVER 10 AC OR 4.05 HA IN VILLAGE KAIPADAR IN DISTRICT/TAHASIL KHORDHA",SRI VEENIT LALANI,EC Granted,EC,
2,22,SIA/OR/MIN/255183/2022,,Proposal for grant of Environmental Clearance of Kendugufka Stone Quarry-I over an area of 3.00 Acres or 1.214 Hectares in village Kendugufka under Kalahandi tahasil of Kalahandi district.,TAHASILDAR  KALAHANDI,Delisted,EC,
3,23,SIA/OR/MIN/273275/2022,273275/776-MINB2/06-2022,Proposal for Fresh Ec of Mahanadi River Sand Gopinathpur Over 11.00 Acres Or 4.51 Ha In Village Gopinathpur under Salipur Tahasil Of Cuttack District Odisha,TAHASILDAR SALIPUR,EC Granted,EC,
4,24,SIA/OR/MIN/260022/2022,260022/596-MINB2/03-2022,"For the grant of EC of Rajbandh sand quarry (Khata No-103, Plot No-95(P)) over an area of 2.64 acres or 1.068 hacters in village Rajbandh under Bamra Tahasil of Sambalpur District, Odisha.",TAHASILDAR BAMRA,EC Granted,EC,
5,25,SIA/OR/MIN/279248/2022,279248/298-MINB2/06-2022,Proposal for grant of Environmental Clearance for Tulunda A Stone Quarry over an area of 7.200 Acres or 2.913 Hectares in village Tulunda undet Tarbha tahasil of Subarnapur district.,ABHISHEK PUJAHARI,EC Granted,EC,
6,26,SIA/OR/MIN/279347/2022,279347/324-MINB2/07-2022,proposal for grant of EC for Chitroptala  River Sand Bed Santapur over an area of 12.35 or 5.0 Ha in village santapur under Nischintakoili Tahasil of cuttack district Odisha,TAHASILDAR NISCHINTAKOILI,EC Granted,EC,
7,27,SIA/OR/MIN/242726/2021,242726/194-MINB2/01-2022,"Proposal for grant of EC in respect of RAMPUR STONE QUARRY over an area 2.025Hectare at village Rampur of Kudumulugumma Tahasil in Malkangiri district, Odisha.",KUDUMULUGUMMA TAHASIL,EC Granted,EC,
8,28,SIA/OR/MIN/60986/2021,60986/616-MINB1/04-2022,"Tabadabahal Stone Quarry No-1/8.89Ac deposit over an area of 3.6ha located in village Tabadabahal, under Rengali Tahasil of Sambalpur District",SUMI TRADING CO,EC Granted,EC,
9,29,SIA/OR/MIN/256439/2022,256439/606-MINB2/02-2022,Ganjupadi Sand Quarry over an area of  12.355 Acres or 5.0 Hectares in Village- Ganjupadi under Balliguda Tahasil of Kandhamal District of Odisha,AMIT KUMAR NAYAK,EC Granted,EC,
10,30,SIA/OR/MIN/276290/2022,276290/414-MINB2/08-2022,Proposal for EC of KURGA JHARBERNI SAND BED over an area 10.00acres or 4.046hectares in Kurga village of Tangarpali tahasil in Sundargarh district Odisha,TAHASILDAR TANGARPALI,EC Granted,EC,
