,0,id,absolute_path
0,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/62078/2021&pid=New,SIA/OR/MIN/62078/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/62078/2021&pid=New
1,writereaddata/Formb/TOR/TOR_letter/27082021HP8KJP9K.pdf,SIA/OR/MIN/62078/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/27082021HP8KJP9K.pdf
2,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61741/2021&pid=New,SIA/OR/MIN/61741/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61741/2021&pid=New
3,writereaddata/Formb/TOR/TOR_letter/27082021OBRHFU7P.pdf,SIA/OR/MIN/61741/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/27082021OBRHFU7P.pdf
4,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/58867/2020&pid=New,SIA/OR/MIN/58867/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/58867/2020&pid=New
5,writereaddata/Formb/TOR/TOR_letter/08072021ODUYTXFH.pdf,SIA/OR/MIN/58867/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072021ODUYTXFH.pdf
6,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/58822/2020&pid=New,SIA/OR/MIN/58822/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/58822/2020&pid=New
7,writereaddata/Formb/TOR/TOR_letter/08072021Y0QWZYFN.pdf,SIA/OR/MIN/58822/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072021Y0QWZYFN.pdf
8,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61952/2021&pid=New,SIA/OR/MIN/61952/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61952/2021&pid=New
9,writereaddata/Formb/TOR/TOR_letter/2708202169CYXIEI.pdf,SIA/OR/MIN/61952/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/2708202169CYXIEI.pdf
10,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/54793/2020&pid=New,SIA/OR/MIN/54793/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/54793/2020&pid=New
11,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/60083/2021&pid=New,SIA/OR/MIN/60083/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/60083/2021&pid=New
12,writereaddata/Formb/TOR/TOR_letter/08072021EZ0QRE9D.pdf,SIA/OR/MIN/60083/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/08072021EZ0QRE9D.pdf
13,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61735/2021&pid=New,SIA/OR/MIN/61735/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61735/2021&pid=New
14,writereaddata/Formb/TOR/TOR_letter/04102021DJWYPHP6.pdf,SIA/OR/MIN/61735/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/04102021DJWYPHP6.pdf
15,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61543/2021&pid=Found,SIA/OR/MIN/61543/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61543/2021&pid=Found
16,writereaddata/Formb/TOR/TOR_letter/03042021XE7CZJC6.pdf,SIA/OR/MIN/61543/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/03042021XE7CZJC6.pdf
17,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61298/2021&pid=New,SIA/OR/MIN/61298/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61298/2021&pid=New
18,writereaddata/Formb/TOR/TOR_letter/110520217FWG7K5K.pdf,SIA/OR/MIN/61298/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/110520217FWG7K5K.pdf
19,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/59913/2021&pid=New,SIA/OR/MIN/59913/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/59913/2021&pid=New
20,writereaddata/Formb/TOR/TOR_letter/11052021YZ9F6Y9P.pdf,SIA/OR/MIN/59913/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/11052021YZ9F6Y9P.pdf
21,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61313/2021&pid=New,SIA/OR/MIN/61313/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61313/2021&pid=New
22,writereaddata/Formb/TOR/TOR_letter/11052021NKW4SBIR.pdf,SIA/OR/MIN/61313/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/11052021NKW4SBIR.pdf
23,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/58697/2020&pid=New,SIA/OR/MIN/58697/2020,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/58697/2020&pid=New
24,writereaddata/Formb/TOR/TOR_letter/11052021TFBY9LEK.pdf,SIA/OR/MIN/58697/2020,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/11052021TFBY9LEK.pdf
25,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61303/2021&pid=New,SIA/OR/MIN/61303/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/61303/2021&pid=New
26,writereaddata/Formb/TOR/TOR_letter/11052021JG8LA4LG.pdf,SIA/OR/MIN/61303/2021,https://environmentclearance.nic.in/writereaddata/Formb/TOR/TOR_letter/11052021JG8LA4LG.pdf
27,state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/60618/2021&pid=New,SIA/OR/MIN/60618/2021,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/MIN/60618/2021&pid=New
