,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
6,506,SIA/OR/MIN/228164/2021,228164/102-MINB2/12-2021,"BUDHABALANGA SAND BED,BELPAL OVER AN AREA OF 12.35 ACRES OR 5.00 HECTARES IN VILLAGE BELPAL UNDER BADASAHI TAHASIL OF MAYURBHANJ DISTRICT ODISHA",TAHASILDAR BADASAHI MAYURBHANJ,EC Granted,EC,
7,507,SIA/OR/MIN/227398/2021,227398/20-MINB2/09-2021,KALACHUA NEW BUILDING STONE QUARRY (TA),SHRI DILIP KUMAR JENA,EC Granted,EC,
8,508,SIA/OR/MIN/260649/2022,,"For the grant of EC of Tataranga sand quarry (Khata No-66, Plot No-1(P)) over an area of 3.00 acres or 1.214 hacters in village Tataranga under Bamra Tahasil of Sambalpur District, Odisha.",TAHASILDAR BAMRA,Delisted,EC,
9,509,SIA/OR/MIN/262034/2022,262034/599-MINB2/03-2022,Tentulikhunti Stone Quarry over an area of 10.00 acres or 4.046 hectares in village Tentulikhunti under Patna Tahasil of Keonjhar District of Odisha.,TAHASILDAR PATNA,EC Granted,EC,
10,510,SIA/OR/MIN/270401/2022,270401/717-MINB2/04-2022,"Jyotipur Sand Quarry over an area of 8.00 ac or 3.24 ha in village Jyotipur of Champua Tahasil of Keonjhar district, Odisha.",TAHASILDAR CHAMPUA KEONJHAR,EC Granted,EC,
1,511,SIA/OR/MIN/230963/2021,,"Batasingh Sand Quarry over an area of 12.157 ac. or 4.92 ha. in village batasingh under sarang panchayat, Parjang tahasil of Dhenkanal District odisha; Bearing Khata no-214 & Plot no.-6001, kissam-Nadi.",BATASINGH SAND QUARRY,WithdrawEC,EC,
2,512,SIA/OR/MIN/241098/2021,241098/91-MINB2/11-2021,BHIMPUR SAND BED,TAHASILDAR PURUSHOTTAMPUR,EC Granted,EC,
3,513,SIA/OR/MIN/241231/2021,,Chichinda Stone Quarry,RATNAKAR SAHOO,Delisted,EC,
4,514,SIA/OR/MIN/286737/2022,286737/400-MINB2/08-2022,Proposal for grant of EC of CHIKINIPALI STONE QUARRY  over an area 2.62ac or 1.060Ha in Chikinipali village of Barpali tahasil in Bargarh district Odisha,AKSHAYA BAGH,EC Granted,EC,
5,515,SIA/OR/MIS/287049/2022,287049/98-MIS/08-2022,"Environmental Clearance for Expansion and Modification  of proposed “Development of an Affordable Housing Project Over 20.21 Acres at Chandrasekharpur, Bhubaneswar with (G+4) Residential Buildings” ” [Private Developer Project] At mouza-Chandrasekhar",PARAMITRA SMART INFRA PVT LTD,Rejection Letter Granted,EC,
6,516,SIA/OR/MIN/287516/2022,287516/866-MINB2/02-2023,GAYABANDHA MORRUM QUARRY,TAHASILDAR TANGI,EC Granted,EC,
7,517,SIA/OR/IND/238038/2021,238038/25-IND/11-2021,"“Expansion of existing stand-alone cement grinding unit capacity from 0.90 MTPA to 1.80 MTPA (Line-II) by installation of an additional Cement mill of capacity 165 TPH by M/s The Ramco Cements Limited (TRCL) located at/PO: Haridaspur, PS/Tehsil:  Dha",THE RAMCO CEMENTS LIMITED,EC Granted,EC,
