,0,id,absolute_path
0,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27936/2018&pid=New,SIA/OR/IND2/27936/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27936/2018&pid=New
1,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27934/2018&pid=New,SIA/OR/IND2/27934/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27934/2018&pid=New
2,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27933/2018&pid=New,SIA/OR/IND2/27933/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27933/2018&pid=New
3,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27932/2018&pid=New,SIA/OR/IND2/27932/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27932/2018&pid=New
4,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27931/2018&pid=New,SIA/OR/IND2/27931/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27931/2018&pid=New
5,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27930/2018&pid=New,SIA/OR/IND2/27930/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27930/2018&pid=New
6,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27914/2018&pid=New,SIA/OR/IND2/27914/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27914/2018&pid=New
7,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27912/2018&pid=New,SIA/OR/IND2/27912/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27912/2018&pid=New
8,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27910/2018&pid=New,SIA/OR/IND2/27910/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27910/2018&pid=New
9,state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27911/2018&pid=New,SIA/OR/IND2/27911/2018,https://environmentclearance.nic.in/state/FORM_B_PDF.aspx?cat_id=SIA/OR/IND2/27911/2018&pid=New
