,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/TG/MIS/186944/2020,SIA/TG/MIS/186944/2020,Divyasree Orion B3 by M/s Divyasree NSL Infrastructure Pvt. Ltd.,DIVYASREE NSL INFRASTRUCTURE PVTLTD,EC Granted,EC,
2,2,SIA/TG/MIS/121425/2019,SIA/TG/MIS/121425/2019,Poulomi Estates Private Limited,"POULOMI ESTATES PVT. LTD.,",EC Granted,EC,
3,3,SIA/TG/MIS/137046/2020,SIA/TG/MIS/137046/2020,Proposed Data Center by M/s Amazon Data Services India Private Limited.,AMAZON DATA SERVICES INDIA PRIVATE LIMITED,EC Granted,EC,
4,4,SIA/TG/MIN/137497/2020,SIA/TG/MIN/137497/2020,M/s SLN Exports,SLN EXPORTS,EC Granted,EC,
5,5,SIA/TG/MIS/160812/2020,SIA/TG/MIS/160812/2020,Karbonn R and D & Celkon R and D,M/S UNITED TELELINKS ( BANGALORE ) LIMITED AND M/S CELKON IMPEX PRIVATE LIMITED,EC Granted,EC,
6,6,SIA/TG/IND2/155471/2020,SIA/TG/IND2/155471/2020,"M/s Sri Monashi Life Sciences Private Limited, at Plot Number 149 &150, Sy No. 241, Phase-II, Village- Pashamylaram, Mondal- Patancheru Sangareddy Dist Telangana-502307",MS. RAVOOS LABORATORIES LTD,Delisted,EC,
7,7,SIA/TG/IND2/155662/2020,SIA/TG/IND2/155662/2020,Expansion of API (Bulk drug and intermediates manufacturing) unit by M/s. Hazelo Lab Pvt. Ltd.,DASAMI LAB PVT LTD,EC Granted,EC,
8,8,SIA/TG/MIS/276070/2022,SIA/TG/MIS/276070/2022,Smt. Munugala Lalitha Sindhu & Another,LALITHA MUNUGALA,Rejection Letter Granted,EC,
9,9,SIA/TG/MIN/271999/2022,SIA/TG/MIN/271999/2022,M s Gayathri Stone Crusher,RAVEENDAR REDDY PUCHALA,EC Granted,EC,
10,10,SIA/TG/MIN/254143/2022,,Rough Stone & Road Metal Quarry of M/s. Srinivasa Edifice Private Limited (4.277 Ha),MS SRINIVASA EDIFICE PVT LTD,WithdrawEC,EC,
