,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,4512,SIA/TG/MIN/413455/2023,SIA/TG/MIN/413455/2023,M/s Balaji Stone Crusher,BALAJI STONE CRUSHERS,Delisted,EC,
3,4513,SIA/TG/NCP/71951/2017,SIA/TG/NCP/71951/2017,PHOENIX ITCITY PRIVATE LIMITED (IT / ITES Office complex),PHOENIX GROUP,EC Granted - Processed offline,EC,
4,4514,SIA/TG/INFRA2/415038/2023,SIA/TG/INFRA2/415038/2023,Srikara Infra Builders and Developers,SRIKARA INFRA BUILDERS & DEVELOPERS,EC Granted,EC,
5,4515,SIA/TG/INFRA2/434754/2023,SIA/TG/INFRA2/434754/2023,Proposed Construction of High-Rise Residential Apartments by Mr. Thummalapally Ajay Kumar Reddy and Others,AJAY KUMAR THUMMALAPALLY,EC Granted,EC,
6,4516,SIA/TG/MIN/407175/2022,SIA/TG/MIN/407175/2022,M/s. AL - Meezan Metal Industry – 1.00 Ha,AL-MEEZAN METAL INDUSTRY,Rejection Letter Granted,EC,
7,4517,SIA/TG/MIN/421842/2023,SIA/TG/MIN/421842/2023,Sai Baba Metal Industry,BALRAJ PYARASANI,Delisted,EC,
8,4518,SIA/TG/MIN/429932/2023,SIA/TG/MIN/429932/2023,Smt Gurugula Sangamma-Fullers Earth (White) -0.81 ha,TENUGU SANGAMMA,EC Granted,EC,
9,4519,SIA/TG/NCP/58940/2016,SIA/TG/NCP/58940/2016,"M/.s.GKRS PROPERTIES,Sy No. 41/E, Bandlaguda Jagir Village, Rajendranagar Mandal, Ranga Reddy District, Telangana State",GKRS PROPERTIES,WithdrawEC,EC,
10,4520,SIA/TG/MIN/90020/2018,SIA/TG/MIN/90020/2018,"Smt. K. Teena Devi, Quartz & Feldspar Mine, 1.355 Ha",SMT. K. TEENA DEVI,EC Granted,EC,
1,4521,SIA/TG/INFRA2/426311/2023,SIA/TG/INFRA2/426311/2023,Vaishnaoi by M/s Shambhavi Constructions,SHAMBHAVI CONSTRUCTIONS,EC Granted,EC,
2,4522,SIA/TG/INFRA2/422873/2023,SIA/TG/INFRA2/422873/2023,Mall and Multiplex by M/s Asian Estates,ASIAN ESTATES,EC Granted,EC,
3,4523,SIA/TG/MIN/416023/2023,SIA/TG/MIN/416023/2023,Sri. P. Ajay Prasad,AJAY PANDAY,EC Granted,EC,
4,4524,SIA/TG/MIN/421152/2023,SIA/TG/MIN/421152/2023,"Asst. Director of Mines & Geology Tandur, Vikarabad District, Telangana 4.86 Ha.",VENKATA SAMBASIVA VOOLAPALLI,EC Granted,EC,
5,4525,SIA/TG/NCP/74159/2018,,Sri. Gummadi Anand Reddy & Others,SRI. GUMMADI ANAND REDDY  & OTHERS,Delisted,EC,
6,4526,SIA/TG/NCP/70414/2017,SIA/TG/NCP/70414/2017,Proposed New Residential Building Project of CONCRETE INFRA PROJECTS INDIA LLP,M/S. CONCRETE INFRA PROJECTS INDIA LLP,EC Granted - Processed offline,EC,
7,4527,SIA/TG/MIN/71720/2017,SIA/TG/MIN/71720/2017,Sri Rudraraju Vivekananda Varma-12.141ha,SRI RUDRARAJU VIVEKANANDA VARMA,EC Granted - Processed offline,EC,
8,4528,SIA/TG/INFRA2/434699/2023,SIA/TG/INFRA2/434699/2023,Veekay Aura - Residential Building in Gated Community Villas with Housing Project,M/S. VEEKAY INFRASTRUCTURES,EC Granted,EC,
9,4529,SIA/TG/MIN/403827/2022,SIA/TG/MIN/403827/2022,M/s Goutham Minerals,PRASADA YARAMANENI,EC Granted,EC,
10,4530,SIA/TG/IND2/59783/2016,SIA/TG/IND2/59783/2016,Virchow Drugs Limited,VIRCHOW DRUGS LIMITED,Delisted,EC,
1,4531,SIA/TG/NCP/63984/2017,SIA/TG/NCP/63984/2017,"Vazhraa Nirmaan Pvt. Ltd.,",VAZHRAA NIRMAAN PVT. LTD.,EC Granted,EC,
2,4532,SIA/TG/NCP/60182/2016,SIA/TG/NCP/60182/2016,EIPL PROJECTS,EIPL PROJECTS,EC Granted,EC,
3,4533,SIA/TG/INFRA2/404190/2022,,"EC for TSGENCO – Construction of Integrated Township (Residential & Non-Residential Buildings and Other Amenities) at (5x800 MW) Yadadri Thermal Power Station, Veerlapalem Village, Dameracherla Mandal, Nalgonda District, Telangana State",TELANGANA STATE POWER GENERATION CORPORATION LIMITED,Pending at PP due to eds,EC,
4,4534,SIA/TG/INFRA2/436071/2023,,‘Veekay Hilife' - Residential Apartments,VEEKAY INFRA DEVELOPERS LLP,Under examination of SEIAA,EC,
5,4535,SIA/TG/MIN/420533/2023,SIA/TG/MIN/420533/2023,River Sand Mining Project for mining of ordinary sand in Godavari river basin at Ambatipally-2 Reach,M/S TSMDC LTD,EC Granted,EC,
6,4536,SIA/TG/MIN/436393/2023,SIA/TG/MIN/436393/2023,M/s. City Sand and Minerals Pvt. Ltd,CITY SAND AND MINERALS PRIVATE LIMITED,Under examination of SEIAA after SEAC,EC,
