State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Jharkhand,4,1,2019,12,4,0,1,Anant Kumar Ojha,M,BJP,88904,46,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,42.26,no,12372,5.88,3.12,AEJH100074,National Party,1605,TRUE,2,BJP,1605,RAJMAHAL,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Politics,,Agriculture,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,2,Md. Tajuddin,M,AJSUP,76532,46,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,36.38,no,51913,24.67,3.12,AEJH101253,Local Party,8958,TRUE,3,JMM,4653,RAJMAHAL,TRUE,FALSE,0,TRUE,FALSE,TRUE,12th Pass,Business,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,3,Ketabuddin Sekh,M,JMM,24619,36,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,11.7,yes,20793,9.88,3.12,AEBH104979,State-based Party,4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Social Work,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,4,Pradip Kumar Singh,M,BSP,3826,43,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,1.82,yes,1209,0.57,3.12,AEBH104980,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,Politics,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,5,Gopal Chandra Mandal,M,IND,2617,53,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,1.24,yes,3,0,3.12,AEBH104981,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Author,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,6,Nitya Nand Gupta,M,IND,2614,39,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,1.24,yes,1193,0.57,3.12,AEBH104982,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,7,Rajkishor Yadav,M,IND,1421,46,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.68,yes,73,0.03,3.12,AEBH104983,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,8,Pranjit Kumar,M,IND,1348,52,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.64,yes,447,0.21,3.12,AEBH104984,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,9,Ravindra Prasad Sah,M,IND,901,40,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.43,yes,39,0.02,3.12,AEBH104985,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,10,NASIMA KHANAM,F,AIMIM,862,44,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.41,yes,41,0.02,3.12,AEBH104986,State-based Party (Other State),706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,Household,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,11,NOTA,,NOTA,821,,,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.39,,12,0.01,3.12,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,12,Nand Lal Sah,M,IND,809,50,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.38,yes,210,0.1,3.12,AEBH104987,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,13,Col. Bhagwan Yadav,M,RPPRINAT,599,64,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.28,yes,5,0,3.12,AEBH104988,Local Party,24545,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,14,Rajkumar Yadav,M,JVM,594,48,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.28,yes,17,0.01,3.12,AEBH104989,Local Party,4736,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,15,Ajay Kuamr Das,M,IND,577,35,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.27,yes,23,0.01,3.12,AEBH104990,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,16,Sheo Prasad Thakur,M,IND,554,77,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.26,yes,2,0,3.12,AEBH104991,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,17,Ramsagar Singh,M,RJBP,552,52,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.26,yes,32,0.02,3.12,AEBH104992,Local Party,6582,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,18,Sanjay Kumar Mandal(Bachu),M,LJP,520,46,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.25,yes,113,0.05,3.12,AEBH104993,State-based Party,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,19,Rameshwar Mandal,M,PPID,407,62,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.19,yes,73,0.03,3.12,AEBH104994,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,20,Sanjay Kr. Pandey,M,SHS,334,54,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.16,yes,28,0.01,3.12,AEBH104995,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Agricultural Business,Agriculture,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,21,Binod Kumar Yadav,M,IND,306,41,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.15,yes,44,0.02,3.12,AEBH104996,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,22,Saddam Hussain Advocate,M,IND,262,27,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.12,yes,42,0.02,3.12,AEBH104997,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Agriculture,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,23,Rajesh Mandal,M,IND,220,34,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.1,yes,25,0.01,3.12,AEBH104998,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Jharkhand,4,1,2019,12,4,0,24,Md Nawab Sheakh,M,RKSP,195,47,GEN,210394,301867,RAJMAHAL,GEN,SAHEBGANJ,SANTHAL PARGANA DIVISION,23,69.7,0.09,yes,0,0,3.12,AEBH104999,Local Party,12157,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,1,Lobin Hembrom,M,JMM,77365,68,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,47.4,no,17924,10.98,2.86,AEBR28325,State-based Party,4653,TRUE,3,JMM,4653,BORIO,TRUE,TRUE,2,FALSE,FALSE,TRUE,10th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,2,Surya Narayan Hansada,M,BJP,59441,39,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,36.42,no,50486,30.93,2.86,AEJH100088,National Party,1605,TRUE,2,JVM,4736,BORIO,TRUE,FALSE,0,TRUE,FALSE,TRUE,10th Pass,Small Business or Self-employed,Self-employed,Agriculture,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,3,Tala Marandi,M,AJSUP,8955,58,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,5.49,yes,6250,3.83,2.86,AEBR20612,Local Party,8958,TRUE,5,BJP,1605,BORIO,TRUE,FALSE,2,TRUE,TRUE,TRUE,Graduate,Politics,,Agriculture,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,4,Sonaram Madaiya,M,CPI,2705,57,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,1.66,yes,18,0.01,2.86,AEJH100089,State-based Party (Other State),2444,TRUE,2,CPI,2444,BORIO,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,5,NOTA,,NOTA,2687,,,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,1.65,,506,0.31,2.86,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,6,Lukas Hansda,M,JD(U),2181,47,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,1.34,yes,221,0.14,2.86,AEBH105000,State-based Party (Other State),11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,7,Lakhan Pahadiya,M,BSP,1960,30,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,1.2,yes,376,0.23,2.86,AEBH105001,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,8,Manoj Tudu,M,PPID,1584,34,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,0.97,yes,149,0.09,2.86,AEBH105002,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,9,Tala Hansda,M,IND,1435,45,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,0.88,yes,80,0.05,2.86,AEBH105003,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,10,Babu Ram Murmu,M,JVM,1355,67,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,0.83,yes,147,0.09,2.86,AEBH105004,Local Party,4736,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,11,Paulus Murmu,M,IND,1208,41,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,0.74,yes,9,0.01,2.86,AEBH105005,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Agricultural Business,Agriculture,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,12,Goresti Soren,F,RTMP,1199,30,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,0.73,yes,42,0.03,2.86,AEBH105006,Local Party,24540,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,2,2019,12,4,0,13,Bipin Kisku,M,AITC,1157,26,ST,163232,250607,BORIO,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,65.13,0.71,yes,0,0,2.86,AEBH105007,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,1,HEMANT SOREN,M,JMM,73725,42,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,53.49,no,25740,18.68,2.44,AEJH100097,State-based Party,4653,TRUE,2,JMM,4653,BARHAIT,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Politics,Party Worker,Social Work,Activist,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,2,SIMON MALTO,M,BJP,47985,50,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,34.82,no,45363,32.91,2.44,AEJH100099,National Party,1605,TRUE,4,JVM,4736,BARHAIT,TRUE,FALSE,0,TRUE,FALSE,TRUE,10th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,3,HOPNA TUDU,M,JVM,2622,47,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,1.9,yes,49,0.04,2.44,AEBH105008,Local Party,4736,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,4,GAMLIYEL HEMBROM,M,AJSUP,2573,25,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,1.87,yes,7,0.01,2.44,AEBH105009,Local Party,8958,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,5,NOTA,,NOTA,2566,,,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,1.86,,722,0.52,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,6,SAMUEL KUMAR MARAIYA,M,LJP,1844,30,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,1.34,yes,542,0.39,2.44,AEBH105010,State-based Party,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,7,LILI HANSDA,F,IND,1302,34,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.94,yes,93,0.07,2.44,AEBH105011,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,,Social Work,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,8,BARNARD HEMBROM,M,IND,1209,47,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.88,yes,238,0.17,2.44,AEBH105012,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,9,MARY NISHA HANSDAK,F,IND,971,35,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.7,yes,80,0.06,2.44,AEBH105013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,10,SHEELA TUDU,F,AITC,891,33,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.65,yes,96,0.07,2.44,AEBH105014,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,11,CHANDU SOREN,M,PPID,795,57,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.58,yes,48,0.03,2.44,AEBH105015,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,12,BAIDHNATH PAHADIYA,M,BSP,747,31,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.54,yes,155,0.11,2.44,AEBH105016,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,3,2019,12,4,0,13,KUNAL KANT TUDU,M,SHS,592,34,ST,137822,195453,BARHAIT,ST,SAHEBGANJ,SANTHAL PARGANA DIVISION,12,70.51,0.43,yes,0,0,2.44,AEBH105017,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,1,Dinesh William Marandi,M,JMM,66675,34,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,46.24,no,13903,9.64,2.94,AEBH105018,State-based Party,4653,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,2,Daniel Kisku,M,BJP,52772,44,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,36.6,no,45577,31.61,2.94,AEBH105019,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,3,Raska Hembram,M,JVM,7195,44,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,4.99,yes,1951,1.35,2.94,AEBH105020,Local Party,4736,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,4,Devendra Dehri,M,CPM,5244,48,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,3.64,yes,2016,1.4,2.94,AEBH105021,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,5,NOTA,,NOTA,3228,,,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,2.24,,624,0.43,2.94,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,6,Shivcharan Malto,M,AITC,2604,46,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,1.81,yes,913,0.63,2.94,AEBH105022,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,7,Mark Baskey,M,IND,1691,26,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,1.17,yes,96,0.07,2.94,AEBH105023,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,8,Rajeev Malto,M,IND,1595,51,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,1.11,yes,480,0.33,2.94,AEBH105024,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,9,Fulmuni Marandi,F,IND,1115,42,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,0.77,yes,349,0.24,2.94,AEBH105025,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,10,Dipak Prakash Maraya,M,IND,766,35,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,0.53,yes,66,0.05,2.94,AEBH105026,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,11,Gupin Hembrom,M,LJP,700,37,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,0.49,yes,86,0.06,2.94,AEBH105027,State-based Party,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Jharkhand,4,4,2019,12,4,0,12,ISHWAR MARANDI,M,JD(U),614,41,ST,144199,199843,LITIPARA,ST,PAKAUR,SANTHAL PARGANA DIVISION,11,72.16,0.43,yes,0,0,2.94,AEBH105028,State-based Party (Other State),11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,College Professor or Lecturer,,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,1,ALAMGIR ALAM,M,INC,128218,69,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,51.86,no,65108,26.34,2.7,AEBR20647,National Party,3482,TRUE,5,INC,3482,PAKUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate,Other,,,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,2,VENI PRASAD GUPTA,M,BJP,63110,73,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,25.53,no,23666,9.57,2.7,AEBH105029,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Politics,Ex MLA,Agriculture,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,3,AQUIL AKHTAR,M,AJSUP,39444,54,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,15.95,yes,36050,14.58,2.7,AEBH105030,Local Party,8958,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,Agricultural Business,Agriculture,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,4,MD. IQBAL,M,CPM,3394,69,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,1.37,yes,321,0.13,2.7,AEBH105031,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,5,ALFRED EDWARD SOREN,M,IND,3073,28,ST,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,1.24,yes,429,0.17,2.7,AEBH105032,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,6,NOTA,,NOTA,2644,,,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,1.07,,758,0.31,2.7,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,7,ASRAFUL SHEKH,M,AITC,1886,36,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,0.76,yes,12,0,2.7,AEBH105033,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Social Work,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,8,QAMRUDDIN ANSARI,M,JVM,1874,36,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,0.76,yes,635,0.26,2.7,AEBH105034,Local Party,4736,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,9,PANCHANAN THAKUR,M,JP,1239,46,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,0.5,yes,156,0.06,2.7,AEBH105035,State-based Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Social Work,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,10,SURJI DEVI,F,SHS,1083,35,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,0.44,yes,394,0.16,2.7,AEBH105036,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,State Assembly Election (AE)
Jharkhand,4,5,2019,12,4,0,11,SAKIR AHMAD,M,LJP,689,41,GEN,247227,320122,PAKHUR,GEN,PAKAUR,SANTHAL PARGANA DIVISION,11,77.23,0.28,yes,116,0.05,2.7,AEBH105037,State-based Party,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
