,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
8,1009,SIA/AS/MIN/172787/2020,SEIAA.1362/2020,LONGAI SAND MINOR MINERAL UNIT NO. 3 AT SHARIF NAGAR AREA,SRI SURAJIT KARMAKAR,EC Granted,EC,
9,1010,SIA/AS/MIN/193345/2021,,BHAKATPARA VILLAGE PATTA LAND ORDINARY EARTH MINING PERMIT AREA,SRI. JAGADISH CHANDRA ROY,Delisted,EC,
0,1011,SIA/AS/IND2/54156/2020,,Proposed Resin Manufacturing Industry,JOYSHREE ASSAM INDUSTRIES,EC Granted - Processed offline,EC,
1,1012,SIA/AS/MIN/133834/2019,SEIAA.1267/2021,N.S. Brick Field Brick Earth Permit Area,M/S N.S. BRICK FIELD,EC Granted,EC,
2,1013,SIA/AS/MIN/259963/2022,,NASIB BRICK INDUSTRY,CPC ENVIRONMENT SOLUTION PRIVATE LIMITED,WithdrawEC,EC,
3,1014,SIA/AS/INFRA2/403135/2022,SEIAA. 3191/2022,Piya Elite(Proposed Residential Building at Khanapara),PRAGJYOTISH HOUSING PRIVATE LTD,EC Granted,EC,
4,1015,SIA/AS/MIN/406321/2022,SEIAA. 3252/2022,Bhogdoi River Dhodarali Mining Permit Area for Sand,SURESH AGARWALLA,EC Granted,EC,
5,1016,SIA/AS/MIN/405435/2022,SEIAA. 3261/2022,Brick Earth Mining Permit Area at 1 No.  Jambari,MOHAMMED ISLAM,Pending at PP due to eds,EC,
6,1017,SIA/AS/MIN/428013/2023,,PACHIM MATIA VILLAGE PATTA LAND RIVER SAND MINING PERMIT AREA,TAHIDUR RAHMAN,Pending at PP due to eds,EC,
7,1018,SIA/AS/MIN/428875/2023,SEIAA. 3477/2023,Kopili River Kalighat No.1 Sand Contract Permit Area,DIGANTA BEY,Under examination of SEAC,EC,
8,1019,SIA/AS/MIS/120735/2019,SEIAA.1037/2019,Diviliacherra Minor Mineral Unit-2 (Sand),DULAL BANIK,EC Granted,EC,
9,1020,SIA/AS/MIN/44652/2019,,Sada Shiva Pahar Stone Mining Permit Area for GSB,UCN CONSTRUCTION CO. PVT. LTD,EC Granted - Processed offline,EC,
0,1021,SIA/AS/MIN/243319/2021,,"Jamuna River Sand Mahal Sikari Pathar, Singimari",KENSING RONGHANG,Delisted,EC,
1,1022,SIA/AS/MIN/403697/2022,SEIAA. 3189/2022,Debasthan Ordinary Sand and Gravel Mining Unit No. 2,KAMAL AHMED,EC Granted,EC,
2,1023,SIA/AS/MIN/406380/2022,SEIAA. 3223/2022,TIRAP RIVER SAND/STONE MINING CONTRACT AREA,BIJOY BORAH,EC Granted,EC,
3,1024,SIA/AS/MIN/407010/2022,SEIAA. 3239/2022,EXTRACTION OF SAND AND FINE AGGREGATES FROM DIGARU SAND MINING PERMIT AREA NO. 5,ALLIED CONSTRUCTION,EC Granted,EC,
4,1025,SIA/AS/MIN/432894/2023,,"M/S TOP Brick Field Mining Permit Area, Khumtai Bagicha  Gaon",MS TOP BRICK INDUSTRY,Pending at PP due to eds,EC,
5,1026,SIA/AS/MIN/195261/2021,,Jamuna River Sand Mahal (Sunpura) Bumroi Mining Permit Area,TONGKESWAR BORA,Delisted,EC,
6,1027,SIA/AS/MIS/118220/2019,,Maijan Grant Gaon & Niz Kanai Gaon Ordinary Earth Extraction Permit Area,JUGAL KISHOR MAHANTA,EC Granted - Processed offline,EC,
7,1028,SIA/AS/MIN/428111/2023,,MAIRAPUR VILLAGE PATTA LAND ORDINARY EARTH AND SONE MININNG PERMIT AREA (BLOCK-1),JONALI DAS,Pending at PP due to eds,EC,
8,1029,SIA/AS/MIS/121443/2019,,Buroi River Sand and Gravel Mining Permit Area,LENIN BRAHMA,Delisted,EC,
