,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
143,SIA/AS/MIS/142828/2020,SEIAA.1226/2020,Assam,Kamrup,Palasbari,Date of Submission for EC: 12 Feb 2020 ,Date of Ec Granted : 05 Sep 2020,INFRA-2,SRI GAJEN DAS,EC Granted
144,SIA/AS/IND2/140899/2020,SEIAA.1294/2020,Assam,Golaghat,Golaghat,Date of Submission for EC: 11 Feb 2020 ,Date of Ec Granted : 16 Mar 2021,Industrial Projects - 2,"A&AA BASIN ,ONGC,JORHAT",EC Granted
145,SIA/AS/IND2/143861/2020,SEIAA.1251/2020,Assam,Golaghat,Sarupathar,Date of Submission for EC: 19 Feb 2020 ,Date of Ec Granted : 28 Jul 2021,Industrial Projects - 2,M/s Vedanta Limited(Division Cairn Oil & Gas),EC Granted
146,SIA/AS/MIN/181835/2020,SEIAA.1459/2020,Assam,Biswanath,Biswanath,Date of Submission for EC: 04 Dec 2020 ,Date of Ec Granted : 30 Dec 2020,Non-Coal Mining,M/S RAMKY-TK (JV),EC Granted
147,SIA/AS/MIN/190317/2020,SEIAA.1595/2021,Assam,Kamrup,Sonapur,Date of Submission for EC: 29 Dec 2020 ,Date of Ec Granted : 25 Feb 2021,Non-Coal Mining,SRI. PRADIP ADHIKARY,EC Granted
148,SIA/AS/MIS/145183/2020,SEIAA.1291/2020,Assam,Nagaon,Nagaon,Date of Submission for EC: 25 Feb 2020 ,Date of Ec Granted : 27 Jul 2021,INFRA-2,R J SONS MARKETING PRIVATE LIMITED,EC Granted
149,SIA/AS/MIN/182419/2020,,Assam,Nagaon,Nagaon,Date of Submission for TOR: ,Date of Submission for EC: 07 Nov 2020 ,Non-Coal Mining,SMTI. HARPRIT KOUR,Delisted
150,SIA/AS/MIN/182826/2020,SEIAA.1482/2020,Assam,Lakhimpur,Narayanpur,Date of Submission for EC: 10 Nov 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,DIGANTA NEOG,EC Granted
151,SIA/AS/MIN/182808/2020,SEIAA.1454/2020,Assam,Sibsagar,Sibsagar,Date of Submission for EC: 10 Nov 2020 ,Date of Ec Granted : 07 Jan 2021,Non-Coal Mining,M/S P.D. ENTERPRISE,EC Granted
152,SIA/AS/MIS/116297/2019,,Assam,Dibrugarh,Dibrugarh East,Date of Submission for TOR: ,Date of Submission for EC: 29 Aug 2019 ,INFRA-2,TASADUK ARIFUL HUSSAIN RQP,WithdrawEC
153,SIA/AS/IND2/150574/2020,,Assam,Dhemaji,Jonai,Date of Submission for TOR: ,Date of Submission for EC: 23 May 2020 ,Industrial Projects - 2,OIL INDIA LIMITED,WithdrawEC
154,SIA/AS/MIS/118364/2019,,Assam,Karbi Anglong,Silonijan,Date of Submission for EC: 17 Sep 2019 ,Date of Ec Granted : 10 Jan 2020,INFRA-2,HINDUSTAN CONSTRUCTION CO LTD,EC Granted - Processed offline
155,SIA/AS/MIN/43168/2019,,Assam,Kamrup,North Guwahati,Date of Submission for EC: 20 Sep 2019 ,Date of Ec Granted : 07 Jan 2020,Non-Coal Mining,SILA GAON ORDINARY EARTH MINING PERMIT AREA,EC Granted - Processed offline
156,SIA/AS/MIN/137780/2020,SEIAA .1230 / 2020,Assam,Dhubri,Chapar,Date of Submission for EC: 20 Jan 2020 ,Date of Ec Granted : 05 Sep 2020,Non-Coal Mining,M/S ASSAM BRICKS FACTORY,EC Granted
157,SIA/AS/MIN/256486/2022,SEIAA.2060./2022,Assam,Nalbari,Nalbari,Date of Submission for TOR: ,Date of Submission for EC: 01 Apr 2022 ,Non-Coal Mining,SHYAMAL MAHANTA,Rejection Letter Granted
158,SIA/AS/MIS/136766/2020,SEIAA. 1231 / 2020,Assam,Jorhat,Teok,Date of Submission for EC: 13 Jan 2020 ,Date of Ec Granted : 05 Sep 2020,INFRA-2,SRI SUMESH TANTI,EC Granted
159,SIA/AS/MIN/155938/2020,,Assam,Karbi Anglong,Phuloni,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2022 ,Non-Coal Mining,KADOM TERANGPI,WithdrawEC
160,SIA/AS/MIN/137450/2020,,Assam,Dibrugarh,Naharkathiya,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,M/S U.B. BRICK FIELD,Delisted
161,SIA/AS/MIN/210334/2021,,Assam,Baksa,Baska,Date of Submission for TOR: ,Date of Submission for EC: 25 Apr 2021 ,Non-Coal Mining,SRI. CHINMOY PATHAK,Delisted
162,SIA/AS/MIN/257593/2022,SEIAA. 3001/2022,Assam,Golaghat,Golaghat,Date of Submission for EC: 09 Apr 2022 ,Date of Ec Granted : 04 Jun 2022,Non-Coal Mining,BEDANTA PRATIM HAZARIKA,EC Granted
163,SIA/AS/MIN/190077/2020,,Assam,Sibsagar,Sonari,Date of Submission for TOR: ,Date of Submission for EC: 29 May 2022 ,Non-Coal Mining,MS GBF BRICK INDUSTRY,Delisted
164,SIA/AS/MIS/123899/2019,,Assam,Kamrup,Dispur,Date of Submission for EC: 02 Nov 2019 ,Date of Ec Granted : 26 Feb 2020,INFRA-2,BRAHMAPUTRA INFRASTRUCTURE LIMITED,EC Granted - Processed offline
165,SIA/AS/MIS/165216/2020,SEIAA.1359/2020,Assam,Dibrugarh,Moran,Date of Submission for EC: 27 Jul 2020 ,Date of Ec Granted : 22 Oct 2020,INFRA-2,ANANTA BORGOHAIN,EC Granted
166,SIA/AS/MIN/236931/2021,SEIAA. 1907/2021,Assam,Jorhat,Jorhat West,Date of Submission for EC: 11 Aug 2022 ,Date of Ec Granted : 29 Sep 2022,Non-Coal Mining,M/S CHANDRAMA BRICK FIELD,EC Granted
167,SIA/AS/MIS/236957/2021,SEIAA. 1905/2021,Assam,Karbi Anglong,Rongmongwe,Date of Submission for TOR: ,Date of Submission for EC: 04 Mar 2022 ,INFRA-2,DHONSING TERANG,WithdrawEC
168,SIA/AS/MIN/258068/2022,SEIAA. 2048/2022,Assam,Kamrup,Kamalpur,Date of Submission for EC: 26 Feb 2022 ,Date of Ec Granted : 10 May 2022,Non-Coal Mining, DHARIWAL BUILDTECH LIMITED,EC Granted
169,SIA/AS/MIN/259532/2022,SEIAA. 3037/2022,Assam,Kamrup,Palasbari,Date of Submission for EC: 03 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining,LAGHANU RABHA,EC Granted
170,SIA/AS/IND2/259188/2022,SEIAA. 2077/2022,Assam,Golaghat,Sarupathar,Date of Submission for EC: 21 Mar 2022 ,Date of Ec Granted : 20 Feb 2023,Industrial Projects - 2,M/s Vedanta Limited(Division Cairn Oil & Gas),EC Granted
171,SIA/AS/MIS/180119/2020,SEIAA.1593/2021,Assam,Karbi Anglong,Diphu,Date of Submission for TOR: ,Date of Submission for EC: 22 Oct 2020 ,INFRA-2,M P AGARWALA,Delisted
172,SIA/AS/MIN/144445/2020,,Assam,Dhubri,Bilasipara,Date of Submission for TOR: ,Date of Submission for EC: 22 Feb 2020 ,Non-Coal Mining,M/S BABUL NATH INFRA PROJECT LLP,Delisted
173,SIA/AS/IND2/183576/2020,SEIAA.1624/2021,Assam,Sibsagar,Sonari,Date of Submission for EC: 09 Jul 2021 ,Date of Ec Granted : 10 Jan 2022,Industrial Projects - 2,OIL INDIA LIMITED,EC Granted
174,SIA/AS/MIN/183719/2020,,Assam,Dhubri,Chapar,Date of Submission for TOR: ,Date of Submission for EC: 17 Nov 2020 ,Non-Coal Mining,M/S PRANAB BRICKS FACTORY,Delisted
175,SIA/AS/MIN/181953/2020,SEIAA.1621/2021,Assam,Biswanath,Biswanath,Date of Submission for EC: 04 Nov 2020 ,Date of Ec Granted : 27 Jul 2021,Non-Coal Mining,M/S RAMKY-TK (JV),EC Granted
176,SIA/AS/MIN/259043/2022,SEIAA.2068/2022,Assam,Dhubri,Chapar,Date of Submission for EC: 28 Feb 2022 ,Date of Ec Granted : 12 May 2022,Non-Coal Mining,PRASANTA BARUA,EC Granted
177,SIA/AS/MIN/193135/2021,,Assam,Sibsagar,Sibsagar,Date of Submission for TOR: ,Date of Submission for EC: 15 Jan 2021 ,Non-Coal Mining,MR DHURBAJIT CHETIA,Delisted
178,SIA/AS/MIN/144828/2020,,Assam,Dhubri,Dhubri,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2020 ,Non-Coal Mining,M/S RHINO BRICKS INDUSTRY,Delisted
179,SIA/AS/MIN/184504/2020,SEIAA.1456/2020,Assam,Sibsagar,Sibsagar,Date of Submission for EC: 24 Nov 2020 ,Date of Ec Granted : 23 Dec 2020,Non-Coal Mining,KUSHAN CHOUDHURY,EC Granted
180,SIA/AS/MIN/249715/2022,SEIAA.2005/2022,Assam,Kamrup,Guwahati,Date of Submission for EC: 04 Jan 2022 ,Date of Ec Granted : 15 Mar 2022,Non-Coal Mining,MD. FARIYAL RAHMAN & MRS. FAWZIA RAHMAN,EC Granted
181,SIA/AS/MIN/187167/2020,SEIAA.1695/2021,Assam,Sibsagar,Amguri,Date of Submission for EC: 08 Dec 2020 ,Date of Ec Granted : 27 Jul 2021,Non-Coal Mining,M/S BMD BRICK FIELD,EC Granted
182,SIA/AS/MIN/187316/2020,,Assam,Karbi Anglong,Phuloni,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2020 ,Non-Coal Mining,ANIL THAKUR,WithdrawEC
183,SIA/AS/MIN/186387/2020,SEIAA.1478/2020,Assam,Kamrup,Guwahati,Date of Submission for EC: 03 Dec 2020 ,Date of Ec Granted : 07 Jan 2021,Non-Coal Mining,M/S SHREE BUILDERS,EC Granted
184,SIA/AS/MIN/138838/2020,,Assam,Dhubri,Chapar,Date of Submission for EC: 25 Jan 2020 ,Date of Ec Granted : 28 Feb 2020,Non-Coal Mining,M/S BHARAT TOP SOIL BRICK CENTRE,EC Granted - Processed offline
185,SIA/AS/IND2/54156/2020,,Assam,Kamrup,Rangia,Date of Submission for EC: 17 Jul 2020 ,Date of Ec Granted : 13 Nov 2020,Industrial Projects - 2,JOYSHREE ASSAM INDUSTRIES,EC Granted - Processed offline
186,SIA/AS/MIN/186640/2020,,Assam,Kamrup,Sonapur,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2020 ,Non-Coal Mining,SRI AMAL DOLOI & SRI LALIT DOLOI,WithdrawEC
187,SIA/AS/MIN/178168/2020,SEIAA.1581/2021,Assam,Nagaon,Koliabor,Date of Submission for EC: 08 Oct 2020 ,Date of Ec Granted : 10 Mar 2021,Non-Coal Mining,M/S S.M.B BRICKS,EC Granted
188,SIA/AS/MIN/230166/2021,SEIAA.1853/2021,Assam,Sonitpur,Na-Duar,Date of Submission for EC: 11 Dec 2021 ,Date of Ec Granted : 17 Jan 2022,Non-Coal Mining,MKCIL-RSM(JV),EC Granted
189,SIA/AS/MIN/230190/2021,SEIAA.1858/2021,Assam,Sonitpur,Na-Duar,Date of Submission for EC: 19 Sep 2021 ,Date of Ec Granted : 10 Jan 2022,Non-Coal Mining,MKCIL-RSM(JV),EC Granted
190,SIA/AS/MIN/191104/2021,,Assam,Kamrup,Palasbari,Date of Submission for TOR: ,Date of Submission for EC: 04 Jun 2022 ,Non-Coal Mining,SRI GAJEN DAS,Delisted
191,SIA/AS/MIN/264377/2022,SEIAA. 3003/2022,Assam,Kamrup,Guwahati,Date of Submission for EC: 29 Mar 2022 ,Date of Ec Granted : 16 Jul 2022,Non-Coal Mining,SANJEEB CHOUDHURY,EC Granted
192,SIA/AS/MIN/284122/2022,SEIAA. 3106/2022,Assam,Baksa,Tamulpur,Date of Submission for TOR: ,Date of Submission for EC: 30 Aug 2022 ,Non-Coal Mining,SANTISAN MOSAHARY,Delisted
193,SIA/AS/MIN/189047/2020,SEIAA.1693/2021,Assam,Kamrup,Palasbari,Date of Submission for EC: 20 Dec 2020 ,Date of Ec Granted : 08 Sep 2021,Non-Coal Mining,M/S BPR BRICKS,EC Granted
194,SIA/AS/MIS/140359/2020,SEIAA/1244/2020,Assam,Dibrugarh,Tengakhat,Date of Submission for EC: 02 Feb 2020 ,Date of Ec Granted : 18 Sep 2020,INFRA-2,M/S RAJA ENTERPRISE,EC Granted
195,SIA/AS/MIN/140730/2020,,Assam,Dhubri,Chapar,Date of Submission for TOR: ,Date of Submission for EC: 06 Feb 2020 ,Non-Coal Mining,M/S NEW HINDUSTAN BRICK FIELD,Delisted
196,SIA/AS/MIN/275108/2022,SEIAA. 3074/2022,Assam,Karimganj,Patharkandi,Date of Submission for EC: 27 Jul 2022 ,Date of Ec Granted : 26 Dec 2022,Non-Coal Mining,SANGITA SINHA,EC Granted
197,SIA/AS/MIN/195581/2021,,Assam,Sibsagar,Amguri,Date of Submission for TOR: ,Date of Submission for EC: 30 Jan 2021 ,Non-Coal Mining,LOHIT CH. GOGOI,Delisted
198,SIA/AS/MIS/145355/2020,,Assam,Dibrugarh,Moran,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2020 ,INFRA-2,U.S.A. BRICK FIELD,Delisted
199,SIA/AS/MIN/235752/2021,SEIAA.1889/2021,Assam,Jorhat,Jorhat East,Date of Submission for EC: 26 Oct 2021 ,Date of Ec Granted : 20 Jan 2022,Non-Coal Mining,RANJAN TASHA,EC Granted
200,SIA/AS/MIN/258737/2022,SEIAA. 3071/2022,Assam,Cachar,Udarbond,Date of Submission for TOR: ,Date of Submission for EC: 28 Jul 2022 ,Non-Coal Mining,ROBIJYOTI BHATTACHARJEE,WithdrawEC
201,SIA/AS/MIN/278674/2022,SEIAA. 3054/2022,Assam,Cachar,Udarbond,Date of Submission for EC: 17 Jun 2022 ,Date of Ec Granted : 25 Aug 2022,Non-Coal Mining, DIVISIONAL FOREST OFFICER CACHAR,EC Granted
202,SIA/AS/MIN/193555/2021,SEIAA.1644/2021,Assam,Jorhat,Majuli,Date of Submission for EC: 18 Jan 2021 ,Date of Ec Granted : 10 Mar 2021,Non-Coal Mining,PRANJAL ROY,EC Granted
203,SIA/AS/MIN/193345/2021,,Assam,Dhubri,Chapar,Date of Submission for TOR: ,Date of Submission for EC: 28 Oct 2021 ,Non-Coal Mining,SRI. JAGADISH CHANDRA ROY,Delisted
204,SIA/AS/MIS/125746/2019,,Assam,Karbi Anglong,Diphu,Date of Submission for EC: 16 Nov 2019 ,Date of Ec Granted : 01 Feb 2020,INFRA-2,MAHESWAR BASUMATARY,EC Granted - Processed offline
205,SIA/AS/MIS/117510/2019,,Assam,Karbi Anglong,Phuloni,Date of Submission for EC: 13 Sep 2019 ,Date of Ec Granted : 10 Jan 2020,INFRA-2,TK ENGINEERING,EC Granted - Processed offline
206,SIA/AS/MIN/173425/2020,,Assam,Dhubri,Agamoni,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2020 ,Non-Coal Mining,M/S ASSAM BRICKS FIELD,Delisted
207,SIA/AS/MIN/180308/2020,SEIAA.1462/2020,Assam,Sibsagar,Nazira,Date of Submission for EC: 23 Oct 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,MANASH JYOTI BORGOHAIN,EC Granted
208,SIA/AS/MIS/132484/2019,,Assam,Kamrup,Guwahati,Date of Submission for EC: 20 Dec 2019 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,ROODRAKSH  INFRATECH 1,EC Granted - Processed offline
209,SIA/AS/MIS/132756/2019,,Assam,Sibsagar,Sibsagar,Date of Submission for EC: 21 Dec 2019 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,INDRA SUBBA,EC Granted - Processed offline
210,SIA/AS/MIN/196982/2021,SEIAA.1697/2021,Assam,Kamrup,Sonapur,Date of Submission for EC: 06 Feb 2021 ,Date of Ec Granted : 07 Jul 2021,Non-Coal Mining,SRI. JITEN RABHA,EC Granted
211,SIA/AS/MIN/225047/2021,SEIAA.1837/2021,Assam,Dibrugarh,Moran,Date of Submission for EC: 16 Aug 2021 ,Date of Ec Granted : 30 Sep 2021,Non-Coal Mining,M/S S.B.I. BRICK FIELD,EC Granted
212,SIA/AS/MIN/254444/2022,SEIAA. 2028/2022,Assam,Biswanath,Biswanath,Date of Submission for EC: 12 Mar 2022 ,Date of Ec Granted : 12 May 2022,Non-Coal Mining,SHREE GAUTAM CONSTRUCTION CO. LTD,EC Granted
213,SIA/AS/MIN/254716/2022,,Assam,Cachar,Udarbond,Date of Submission for TOR: ,Date of Submission for EC: 02 Feb 2022 ,Non-Coal Mining,REZAUL LASKAR,WithdrawEC
214,SIA/AS/MIS/136045/2020,,Assam,Biswanath,Biswanath,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2020 ,INFRA-2,SRI RATUL BASUMATARY,WithdrawEC
215,SIA/AS/MIN/247228/2021,SEIAA.1919/2021,Assam,Kamrup,North Guwahati,Date of Submission for EC: 24 Dec 2021 ,Date of Ec Granted : 15 Mar 2022,Non-Coal Mining,VINOD KR. SHARMA,EC Granted
216,SIA/AS/MIN/140422/2020,SEIAA.1237/2020,Assam,West Karbi Anglong,Phuloni,Date of Submission for EC: 03 Feb 2020 ,Date of Ec Granted : 08 Sep 2021,Non-Coal Mining,M/S A.B. INDUSTRY,EC Granted
217,SIA/AS/MIN/210514/2021,SEIAA.1770/2021,Assam,Jorhat,Jorhat East,Date of Submission for EC: 27 Apr 2021 ,Date of Ec Granted : 07 Jul 2021,Non-Coal Mining,BHOGDOI RIVER SAND (MURMURIA) MINING [ERMIT AREA,EC Granted
218,SIA/AS/MIN/235098/2021,SEIAA.1877/2021,Assam,Udalguri,Udalguri,Date of Submission for EC: 21 Oct 2021 ,Date of Ec Granted : 08 Mar 2022,Non-Coal Mining,GILARD BASUMATARY,EC Granted
219,SIA/AS/MIN/262070/2022,SEIAA.2086/2022,Assam,Nagaon,Raha,Date of Submission for TOR: ,Date of Submission for EC: 16 Mar 2022 ,Non-Coal Mining, GUNJ ASSOCIATES,Rejection Letter Granted
220,SIA/AS/MIN/279445/2022,SEIAA. 3078/2022,Assam,Goalpara,Matia,Date of Submission for EC: 02 Aug 2022 ,Date of Ec Granted : 01 Oct 2022,Non-Coal Mining,GIRISH NATH,EC Granted
221,SIA/AS/MIS/138738/2020,SEIAA.1236/2020,Assam,Dibrugarh,Moran,Date of Submission for EC: 25 Jan 2020 ,Date of Ec Granted : 18 Sep 2020,INFRA-2,SATYAJIT DEORI,EC Granted
222,SIA/AS/MIN/160288/2020,SEIAA.1395/2020,Assam,Kamrup,Sonapur,Date of Submission for TOR: ,Date of Submission for EC: 25 Jun 2020 ,Non-Coal Mining,BHARTIA INFRA PROJECTS  LTD.,Delisted
223,SIA/AS/MIN/247848/2021,,Assam,Bongaigaon,Boitamari,Date of Submission for TOR: ,Date of Submission for EC: 27 Dec 2021 ,Non-Coal Mining,APURBA ROY,Delisted
224,SIA/AS/MIN/142884/2020,,Assam,Cachar,Silchar,Date of Submission for EC: 13 Feb 2020 ,Date of Ec Granted : 29 Feb 2020,Non-Coal Mining,APURBA RAJKUMAR,EC Granted - Processed offline
225,SIA/AS/MIS/115888/2019,,Assam,Dibrugarh,Dibrugarh East,Date of Submission for TOR: ,Date of Submission for EC: 27 Aug 2019 ,INFRA-2,TASADUK ARIFUL HUSSAIN RQP,Delisted
226,SIA/AS/NCP/116075/2019,,Assam,Kamrup,Guwahati,Date of Submission for EC: 28 Aug 2019 ,Date of Ec Granted : 26 Feb 2020,INFRA-1,MS MELO SDR JV,EC Granted - Processed offline
227,SIA/AS/MIN/170507/2020,SEIAA.1371/2020,Assam,Jorhat,Jorhat East,Date of Submission for EC: 31 Aug 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,RAHUL NEOG,EC Granted
228,SIA/AS/MIN/175258/2020,SEIAA.1431/2020,Assam,Karimganj,Karimganj,Date of Submission for EC: 06 Oct 2021 ,Date of Ec Granted : 08 Nov 2021,Non-Coal Mining,MD. CHANDAI MIA,EC Granted
229,SIA/AS/MIS/128685/2019,,Assam,Dibrugarh,Chabua,Date of Submission for TOR: ,Date of Submission for EC: 15 Jan 2022 ,INFRA-2,TRIKUN BRICKS FIELD,Delisted
230,SIA/AS/MIN/251084/2022,SEIAA.2029/2022,Assam,Dibrugarh,Dibrugarh West,Date of Submission for EC: 11 Jan 2022 ,Date of Ec Granted : 21 Mar 2022,Non-Coal Mining,RANJAN SAIKIA,EC Granted
231,SIA/AS/MIN/250750/2022,SEIAA. 1988/2022,Assam,Sibsagar,Dimow,Date of Submission for TOR: ,Date of Submission for EC: 04 Apr 2022 ,Non-Coal Mining,SRI PANKAJ GOGOI,Delisted
232,SIA/AS/MIN/45930/2019,SEIAA.1334/2020,Assam,Biswanath,Chariduar,Date of Submission for EC: 08 Nov 2019 ,Date of Ec Granted : 08 Sep 2021,Non-Coal Mining,KESHAB DAHAL,EC Granted
233,SIA/AS/MIN/201229/2021,SEIAA.1636/2021,Assam,Dhubri,Dhubri,Date of Submission for EC: 03 Mar 2021 ,Date of Ec Granted : 23 Mar 2021,Non-Coal Mining,M/S LONG LIFE NETWORK DEVELOPMENT SOCIETY (NGO),EC Granted
234,SIA/AS/MIN/232383/2021,SEIAA.1868/2021,Assam,Kamrup,Sonapur,Date of Submission for EC: 02 Oct 2021 ,Date of Ec Granted : 23 Nov 2021,Non-Coal Mining,M/S ABCI INFRASTRUCTURE PVT. LTD.,EC Granted
235,SIA/AS/MIN/182009/2020,SEIAA.1475/2020,Assam,Goalpara,Matia,Date of Submission for EC: 04 Nov 2020 ,Date of Ec Granted : 07 Jan 2021,Non-Coal Mining,GYASUDDIN SEIKH,EC Granted
236,SIA/AS/MIN/58685/2019,,Assam,Kokrajhar,Bhowraguri,Date of Submission for EC: 30 Nov 2020 ,Date of Ec Granted : 07 Jan 2021,Non-Coal Mining,SHRI TAMION BRAHMA,EC Granted - Processed offline
237,SIA/AS/MIN/193333/2021,SEIAA.1693/2021,Assam,Biswanath,Biswanath,Date of Submission for EC: 15 Jan 2021 ,Date of Ec Granted : 08 Sep 2021,Non-Coal Mining,SRI. SUNDAR SARMAH,EC Granted
238,SIA/AS/MIN/182519/2020,,Assam,Karbi Anglong,Phuloni,Date of Submission for TOR: ,Date of Submission for EC: 09 Nov 2020 ,Non-Coal Mining,ATHIK TISSO,Delisted
239,SIA/AS/MIN/185524/2020,,Assam,Kamrup,Guwahati,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2020 ,Non-Coal Mining,TRANSCENDENT CONDOMINIUMS PVT. LTD.,Delisted
240,SIA/AS/MIN/139723/2020,,Assam,Kamrup,Guwahati,Date of Submission for EC: 31 Jan 2020 ,Date of Ec Granted : 29 Feb 2020,Non-Coal Mining,S.C. CONSTRUCTION,EC Granted - Processed offline
241,SIA/AS/MIN/217120/2021,SEIAA.1899/2021,Assam,Jorhat,Teok,Date of Submission for EC: 27 Oct 2021 ,Date of Ec Granted : 10 Jan 2022,Non-Coal Mining,JD-JHANJI TENGABARI DULIA MCA NO-2 FOR SAND,EC Granted
242,SIA/AS/MIN/260233/2022,SEIAA. 2074/2022,Assam,Kamrup,Chandrapur,Date of Submission for EC: 26 Mar 2022 ,Date of Ec Granted : 05 Aug 2022,Non-Coal Mining, ASSAM MINERAL DEVELOPMENT CORPORATION LIMITED,EC Granted
243,SIA/AS/MIS/283436/2022,SEIAA. 3111/2022,Assam,Kamrup,Guwahati,Date of Submission for EC: 13 Sep 2022 ,Date of Ec Granted : 26 Dec 2022,INFRA-2, IMPERIAL REALCON,EC Granted
244,SIA/AS/MIS/122427/2019,,Assam,Cachar,Silchar,Date of Submission for EC: 20 Oct 2019 ,Date of Ec Granted : 20 Feb 2020,INFRA-2,JYOTI RANJAN DEY,EC Granted - Processed offline
245,SIA/AS/MIS/139007/2020,,Assam,Dibrugarh,Tengakhat,Date of Submission for EC: 27 Jan 2020 ,Date of Ec Granted : 28 Feb 2020,INFRA-2,A. M. CONSTRUCTION,EC Granted - Processed offline
246,SIA/AS/MIN/276582/2022,SEIAA. 3053/2022,Assam,Kamrup,North Guwahati,Date of Submission for EC: 08 Aug 2022 ,Date of Ec Granted : 29 Sep 2022,Non-Coal Mining,UPLOP BORO,EC Granted
247,SIA/AS/MIN/187077/2020,,Assam,Nagaon,Nagaon,Date of Submission for TOR: ,Date of Submission for EC: 08 Dec 2020 ,Non-Coal Mining,M/S A.K. BRICKS,Delisted
248,SIA/AS/MIN/45182/2019,SEIAA.1111/2020,Assam,Jorhat,Majuli,Date of Submission for EC: 21 Oct 2019 ,Date of Ec Granted : 30 Dec 2020,Non-Coal Mining,T.K.ENGINEERING CONSORTIUM PVT.LTD,EC Granted
249,SIA/AS/MIS/122911/2019,,Assam,Dibrugarh,Naharkathiya,Date of Submission for EC: 24 Oct 2019 ,Date of Ec Granted : 06 Feb 2020,INFRA-2,SANTOSH GARODIA,EC Granted - Processed offline
250,SIA/AS/MIN/45521/2019,SEIAA.1107/2020,Assam,Jorhat,Majuli,Date of Submission for EC: 25 Oct 2019 ,Date of Ec Granted : 30 Dec 2020,Non-Coal Mining,T.K.ENGINEERING CONSORTIUM PVT.LTD,EC Granted
251,SIA/AS/MIN/235551/2021,,Assam,Tinsukia,Doom Dooma,Date of Submission for TOR: ,Date of Submission for EC: 24 Oct 2021 ,Non-Coal Mining,SRI. NOGEN DOHUTIA,Delisted
252,SIA/AS/MIN/174289/2020,SEIAA.1588/2021,Assam,Marigaon,Marigaon,Date of Submission for EC: 20 Sep 2020 ,Date of Ec Granted : 23 Mar 2021,Non-Coal Mining,M/S G.B.F. BRICKS,EC Granted
253,SIA/AS/MIN/229649/2021,,Assam,Nagaon,Samaguri,Date of Submission for TOR: ,Date of Submission for EC: 16 Sep 2021 ,Non-Coal Mining,MD MAINUDDIN,Delisted
254,SIA/AS/MIS/129649/2019,,Assam,Kamrup,Chamaria,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2019 ,INFRA-2,"SHRI DULAL SEIKH, PROP. M/S DMI BRICK INDUSTRY",Delisted
255,SIA/AS/MIS/164624/2020,SEIAA.1357/2020,Assam,Dibrugarh,Naharkathiya,Date of Submission for EC: 30 Sep 2021 ,Date of Ec Granted : 18 Nov 2021,INFRA-2,BISWAJIT CHUTIA,EC Granted
256,SIA/AS/MIN/210142/2021,,Assam,Baksa,Baska,Date of Submission for TOR: ,Date of Submission for EC: 25 Apr 2021 ,Non-Coal Mining,MD. USMAN ALI,Delisted
257,SIA/AS/MIN/148602/2020,,Assam,West Karbi Anglong,Donka,Date of Submission for TOR: ,Date of Submission for EC: 13 Mar 2020 ,Non-Coal Mining,M/S. TRIBENI CONSTRUCTIONS LTD.,Delisted
258,SIA/AS/MIN/253159/2022,,Assam,Darrang,Sipajhar,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2022 ,Non-Coal Mining,SIRAJUL HOQUE,Delisted
259,SIA/AS/MIN/255218/2022,SEIAA. 2031/2022,Assam,Goalpara,Dudhnai,Date of Submission for EC: 06 Apr 2022 ,Date of Ec Granted : 10 May 2022,Non-Coal Mining,DIPAK RABHA,EC Granted
260,SIA/AS/MIS/115978/2019,,Rajasthan,Nagaur,Nagaur,Date of Submission for EC: 27 Aug 2019 ,Date of Ec Granted : 10 Jan 2021,INFRA-2,BHARTIA MAHAABALA JV,EC Granted - Processed offline
261,SIA/AS/MIS/115932/2019,,Assam,West Karbi Anglong,Donka,Date of Submission for EC: 27 Aug 2019 ,Date of Ec Granted : 10 Jan 2020,INFRA-2,UNIQUE CONSTRUCTION,EC Granted - Processed offline
262,SIA/AS/MIS/141974/2020,,Assam,Dhubri,Chapar,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2020 ,INFRA-2,M/S NATUN NAYAN BRICK FIELD,Delisted
