,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/KA/MIN/270226/2022,SEIAA 218 MIN 2022,Building Stone Quarry,Karnataka,Vijayanagara,Kotturu,Date of Submission for EC: 01 Jun 2022 ,Date of Ec Granted : 12 Sep 2022,Non-Coal Mining,SAVAJJI RAJENDRAPRASAD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/270226/2022&pid=202692,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/270226/2022&type=EC&ID=202692
1,SIA/KA/MIN/195174/2021,SEIAA 61 MIN 2021,Building Stone Quarry,Karnataka,kalaburagi,Aland,Date of Submission for EC: 30 Jan 2021 ,Date of Ec Granted : 08 Nov 2021,Non-Coal Mining,SRI. SANTOSH,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/195174/2021&pid=161584,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/195174/2021&type=EC&ID=161584
2,SIA/KA/MIN/53166/2016,SEIAA 162 MIN 2016,Hebbal Dolomite and Limestone Mine,Karnataka,Bagalkot,Mudhol,Date of Submission for EC: 25 Apr 2016 ,Date of Ec Granted : 03 Aug 2016,Non-Coal Mining,HEBBAL DOLOMITE AND LIMESTONE MINE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/53166/2016&pid=19613,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/53166/2016&type=EC&ID=19613
3,SIA/KA/MIN/36655/2015,SEIAA 1638 MIN 2015,"“Building Stone Quarry” of 
V M Vijay at Sy No: 36/3(P), 
Yalakanur Village, Somwarpet Taluk, Kodagu District, Karnataka. Extent: 1-00 Acres",Karnataka,Kodagu,Somvarpet,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 26 Apr 2016,Non-Coal Mining,V M VIJAY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/36655/2015&pid=5802,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/36655/2015&type=EC&ID=5802
4,SIA/KA/MIN/36669/2015,SEIAA 1635 MINN 2015,"“Building Stone Quarry” of V M Vijay over an extent of 2-20 Acres at Sy No: 36/8(P), Yalakanuru Village, Somwarpet Taluk, Kodagu District, Karnataka",Karnataka,Kodagu,Somvarpet,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 26 Apr 2016,Non-Coal Mining,V M VIJAY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/36669/2015&pid=5815,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/36669/2015&type=EC&ID=5815
5,SIA/KA/MIS/165063/2020,SEIAA 109 CON 2020,M/s. Janaadhar South1 Projects LLP,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 24 Jul 2020 ,Date of Ec Granted : 04 Sep 2020,INFRA-2,M/S. JANAADHAR SOUTH 1 PROJECTS LLP,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIS/165063/2020&pid=117492,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/165063/2020&type=EC&ID=117492
6,SIA/KA/MIN/32973/2015,SEIAA 1467 MIN 2015,"“Building Stone Quarry” over an extent of 1-00 Acres at Sy No: 105/4A, Yamagarni Village, Chikkodi Taluk, Belgaum District, Karnataka.",Karnataka,Belgaum,Chikodi,Date of Submission for EC: 19 Nov 2015 ,Date of Ec Granted : 27 Jan 2016,Non-Coal Mining,VALCHAND K SHAH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/32973/2015&pid=2388,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/32973/2015&type=EC&ID=2388
7,SIA/KA/MIN/2773/2015,SEIAA 1230 MIN 2015,"“Building Stone Quarry” of  P.S. Anthony Sy No: 06, Yeduru Village,  Mudigere Taluk,  Chikkamagaluru District,  Karnataka",Karnataka,Chikmagalur,Mudigere,Date of Submission for EC: 03 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,P S ANTHONY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2773/2015&pid=24841,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2773/2015&type=EC&ID=24841
8,SIA/KA/MIN/2664/2015,SEIAA 1201 MIN 2015,Building Stone Quarry,Karnataka,Tumkur,Sira,Date of Submission for EC: 01 Oct 2015 ,Date of Ec Granted : 28 Mar 2016,Non-Coal Mining,RAMAKRISHNAPPA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2664/2015&pid=24864,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2664/2015&type=EC&ID=24864
9,SIA/KA/MIN/2408/2015,SEIAA 1212 MIN 2015,"“Building Stone Quarry” of  M/s. Archean Granites Private Ltd at Beeranakoppa Village, BangarpetTaluk, Kolar District,",Karnataka,Kolar,Bangarpet,Date of Submission for EC: 01 Oct 2015 ,Date of Ec Granted : 02 Dec 2015,Non-Coal Mining,ARCHEAN GRANITE PRIVATE LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2408/2015&pid=24871,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2408/2015&type=EC&ID=24871
10,SIA/KA/MIN/1858/2015,SEIAA 1095 MIN 2015,"“Building Stone Quarry” of  K.S.Ashwathanarayana Gowda at  Sy No: 9,  Bandihalli Village, Hassan Taluk, Hassan District, Karnataka.",Karnataka,Hassan,Hassan,Date of Submission for EC: 07 Sep 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,ASHWATHANARAYANA G,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/1858/2015&pid=25119,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1858/2015&type=EC&ID=25119
11,SIA/KA/MIN/1731/2015,SEIAA 1063 MIN 2015,"“Building Stone Quarry” of  Sri. Pandu Appu Tarale at Sy No. 80/6 (P) of Ambewadi Village, Belagavi Taluk, Belagavi District, Karnataka",Karnataka,Belgaum,Belgaum,Date of Submission for EC: 02 Sep 2015 ,Date of Ec Granted : 16 Nov 2015,Non-Coal Mining,PANDU TARALE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/1731/2015&pid=25145,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1731/2015&type=EC&ID=25145
12,SIA/KA/MIN/1678/2015,SEIAA 1049 MIN 2015,"“Building Stone Quarry” of M/s. S N R Enterprises Over an extent of 3-24 Acres under (Government  Land)  at Survey No. 29 (P),  Huluvenahalli Village,  Bangalore south  Taluk,  Bangalore urban District,  Karnataka.",Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 01 Sep 2015 ,Date of Ec Granted : 15 Dec 2015,Non-Coal Mining,S R UDAYASHANKAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/1678/2015&pid=25160,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1678/2015&type=EC&ID=25160
13,SIA/KA/NCP/3616/2015,SEIAA 175 CON 2015,"Construction of 3 BHK Housing Project Phase – V at Valagerahalli, Gnanabharathi Lay out, Kengeri Hobli, Bangalore South Taluk by Bangalore Development Authority [BDA].",Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 30 Oct 2015 ,Date of Ec Granted : 31 Mar 2016,INFRA-1,COMMISIONER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/3616/2015&pid=25189,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/3616/2015&type=EC&ID=25189
14,SIA/KA/NCP/1790/2015,SEIAA 142 CON 2015,Proposed Residential Development Project,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 03 Sep 2015 ,Date of Ec Granted : 18 Dec 2015,INFRA-1,TOTAL ENVIRONMENT CONSTRUCTIONS PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/1790/2015&pid=25194,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/1790/2015&type=EC&ID=25194
15,SIA/KA/NCP/1369/2015,SEIAA 134 CON 2015,Park West Apartment,Karnataka,Bangalore Urban,Test,Date of Submission for EC: 29 Sep 2015 ,Date of Ec Granted : 16 Feb 2016,INFRA-1,RELATIONSHIP PROPERTIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/1369/2015&pid=25200,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/1369/2015&type=EC&ID=25200
16,SIA/KA/NCP/2588/2015,SEIAA 154 CON 2015,Building & Construction projects,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 29 Sep 2015 ,Date of Ec Granted : 15 Mar 2016,INFRA-1,ULTRATECH ENVIRONMENTAL CONSULTANCY AND LABORATORY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/2588/2015&pid=25203,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/2588/2015&type=EC&ID=25203
17,SIA/KA/NCP/72980/2018,SEIAA 30 CON 2018,"EC for Commercial (Office Building) at Katha old No.112 New No.492, Sy
No.60/1 Mahadevapura Village, K.R.Puram Hobali, Bangalore East",Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 15 Feb 2018 ,Date of Ec Granted : 16 Apr 2018,INFRA-1,MS POWER  POINT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/72980/2018&pid=42519,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/72980/2018&type=EC&ID=42519
18,SIA/KA/NCP/53796/2016,SEIAA 79 CON 2016,Akshay Sky Mall,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 23 May 2016 ,Date of Ec Granted : 25 Aug 2016,INFRA-1,AKSHAY MALL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/53796/2016&pid=20130,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/53796/2016&type=EC&ID=20130
19,SIA/KA/MIN/70671/2017,SEIAA 100 MIN 2017,"“Narve Sand Block - OSB-25 River Sand Quarry” Adjacent to Sy. No. - 68, 78, 79, 81 in Narve Village & Sy. No. 56 in Goravanahalli Village in Hemavathi River bed,an extent of 16-00 Acres ",Karnataka,Hassan,Belur,Date of Submission for EC: 17 Nov 2017 ,Date of Ec Granted : 12 Jan 2018,Non-Coal Mining,SRI. C. R. DHARMA PRAKASH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/70671/2017&pid=39111,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/70671/2017&type=EC&ID=39111
20,SIA/KA/MIS/224270/2021,SEIAA 93 CON 2021,Proposed Residential Tower project,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 11 Aug 2021 ,Date of Ec Granted : 14 Dec 2021,INFRA-2,M/S. SNN ARJUN LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIS/224270/2021&pid=190046,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/224270/2021&type=EC&ID=190046
21,SIA/KA/MIN/44648/2019,SEIAA 726 MIN 2019,"“Shahabad Stone (Cherty Lime Stone ) Quarry” of  Sri. Arif Patel, S/o Jafar Patel",Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 12 Oct 2019 ,Date of Ec Granted : 17 Jan 2020,Non-Coal Mining,"SRI. ARIF PATEL, S/O JAFAR PATEL",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/44648/2019&pid=68673,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/44648/2019&type=EC&ID=68673
22,SIA/KA/MIS/122005/2019,SEIAA 142 CON 2019,GREEN NESTO,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 17 Oct 2019 ,Date of Ec Granted : 20 Jan 2021,INFRA-2,GREEN NESTO PVT. LTD.,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIS/122005/2019&pid=69878,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/122005/2019&type=EC&ID=69878
23,SIA/KA/NCP/71418/2017,SEIAA 142 CON 2017,"Residential Apartment project by M/s. Ruchira Projects Pvt Ltd., at Sy. No 12/2 at Bandapura Village, Bidarahalli Hobli, Bangalore East Taluk, Bangalore Urban District.",Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 05 Dec 2017 ,Date of Ec Granted : 22 Feb 2018,INFRA-1,MS RUCHIRA PROJECTS PVT  LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/71418/2017&pid=40587,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/71418/2017&type=EC&ID=40587
24,SIA/KA/MIN/2744/2015,SEIAA 1214 MIN 2015,Ucchangidurga Building Stone Quarry,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 08 Jan 2016,Non-Coal Mining,MARULASIDDESHWARA STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2744/2015&pid=24851,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2744/2015&type=EC&ID=24851
25,SIA/KA/MIN/2740/2015,SEIAA 1225 MIN 2015,"“Shahabad Stone Quarry” of  Sri. Lachamayya at Kontanapalli Village, Sedam Taluk, Kalburgi District,",Karnataka,kalaburagi,Sedam,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,SRI LACHAMAYYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2740/2015&pid=24854,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2740/2015&type=EC&ID=24854
26,SIA/KA/MIN/2672/2015,SEIAA 1199 MIN 2015,"“Building Stone Quarry” of  Sri Shanthakumar at Kouthamaranahalli Village, Tumkur Taluk, Tumkur District,",Karnataka,Tumkur,Tumkur,Date of Submission for EC: 01 Oct 2015 ,Date of Ec Granted : 29 Dec 2015,Non-Coal Mining,SRI SHANTHAKUMAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2672/2015&pid=24862,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2672/2015&type=EC&ID=24862
27,SIA/KA/MIN/2649/2015,SEIAA 1196 MIN 2015,"“Shahabad Stone Quarry” of  Sri. Vithal Reddy at  Sy No: 53,  Madakal Village, Sedam Taluk, Kalburgi District, Karnataka 1-00",Karnataka,kalaburagi,Sedam,Date of Submission for EC: 30 Sep 2015 ,Date of Ec Granted : 02 Dec 2015,Non-Coal Mining,VITHAL REDDY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2649/2015&pid=24873,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2649/2015&type=EC&ID=24873
28,SIA/KA/MIN/1121/2015,SEIAA 960 MIN 2015,"Thimmapur Limestone & Dolomite mine Of Sri. Prahlad H. Pujar at Sy, No, 81, 82, 83, 84, 85 & 86  in Thimmapur Village, Mudhol taluk,  Bagalkot Dist, Karnataka State",Karnataka,Bagalkot,Mudhol,Date of Submission for EC: 14 Aug 2015 ,Date of Ec Granted : 27 Nov 2015,Non-Coal Mining,PRAHLAD H PUJAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/1121/2015&pid=24901,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1121/2015&type=EC&ID=24901
29,SIA/KA/RIV/2400/2015,SEIAA 1175 MIN 2015,Ordinary Sand Block,Karnataka,Raichur,Sindhnur,Date of Submission for EC: 22 Sep 2015 ,Date of Ec Granted : 24 Nov 2015,River Valley and Hydroelectric Projects,SIKANDAR BASHA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/RIV/2400/2015&pid=24903,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/RIV/2400/2015&type=EC&ID=24903
30,SIA/KA/MIN/2350/2015,SEIAA 1169 MIN 2015,Granite Building Stone Quarry,Karnataka,Chitradurga,Holalkere,Date of Submission for EC: 21 Sep 2015 ,Date of Ec Granted : 02 Dec 2015,Non-Coal Mining,K S REVANASIDDAPPA STONE QUARRY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2350/2015&pid=24917,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2350/2015&type=EC&ID=24917
31,SIA/KA/MIN/2335/2015,SEIAA 1166 MIN 2015,“Building Stone Quarry” of Sri M. Sandeep,Karnataka,Bangalore Rural,Doddaballapura,Date of Submission for EC: 21 Sep 2015 ,Date of Ec Granted : 27 Jan 2016,Non-Coal Mining,BUILDING STONE QUARRY OF SRI M SANDEEP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/2335/2015&pid=24920,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/2335/2015&type=EC&ID=24920
32,SIA/KA/MIN/785/2015,SEIAA 929 MIN 2015,“Building Stone Quarry” of M Thimmappa,Karnataka,Chitradurga,Hosdurga,Date of Submission for EC: 05 Aug 2015 ,Date of Ec Granted : 28 Oct 2015,Non-Coal Mining,M THIMMAPPA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/785/2015&pid=24948,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/785/2015&type=EC&ID=24948
33,SIA/KA/MIN/194069/2021,SEIAA 31 MIN 2021,Shahabad Stone Quarry,Karnataka,Gulbarga,Chitapur,Date of Submission for EC: 21 Jan 2021 ,Date of Ec Granted : 03 Jul 2021,Non-Coal Mining,SMT. SHARANAMMA,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/194069/2021&pid=160306,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/194069/2021&type=EC&ID=160306
34,SIA/KA/NCP/70411/2017,,Nitesh Cape Cod,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 19 Oct 2017 ,INFRA-1,NITESH URBAN DEVELOPMENT PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/70411/2017&pid=39003,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/70411/2017&type=EC&ID=39003
35,SIA/KA/IND2/17537/2016,SEIAA 49 IND 2016,-1,Karnataka,Bellary,Bellary,Date of Submission for EC: 21 Oct 2017 ,Date of Ec Granted : 05 Apr 2018,Industrial Projects - 2,LOHITHA LABORATORIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/IND2/17537/2016&pid=39019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND2/17537/2016&type=EC&ID=39019
36,SIA/KA/NCP/70434/2017,,NITESH CAPE COD,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 22 Oct 2017 ,INFRA-1,NITESH URBAN DEVELOPMENT PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/70434/2017&pid=39023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/70434/2017&type=EC&ID=39023
37,SIA/KA/NCP/70636/2017,SEIAA 116 CON 2017,Proposed Residential Apartment by M/s Axis Concepts Capstone Pvt Ltd,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 28 Oct 2017 ,Date of Ec Granted : 09 Jan 2018,INFRA-1,M/S AXIS CONCEPTS CAPSTONE PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/70636/2017&pid=39095,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/70636/2017&type=EC&ID=39095
38,SIA/KA/MIN/162914/2020,SEIAA 254 MIN 2020,“Nekkiladi Sand Block” of Sri. S Anand,Karnataka,Dakshina Kannada,Puttur,Date of Submission for EC: 10 Jul 2020 ,Date of Ec Granted : 04 Sep 2020,Non-Coal Mining,SRI. S  ANAND,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/162914/2020&pid=115992,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/162914/2020&type=EC&ID=115992
39,SIA/KA/MIN/3942/2015,SEIAA 1399 MIN 2015,Building Stone Quarry,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 05 Nov 2015 ,Date of Ec Granted : 08 Jan 2016,Non-Coal Mining,ULLAS R SHETTY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/3942/2015&pid=24625,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/3942/2015&type=EC&ID=24625
40,SIA/KA/MIN/3884/2015,SEIAA 1373 MIN 2015,BUILDING STONE QUARRY,Karnataka,Koppal,Koppal,Date of Submission for EC: 04 Nov 2015 ,Date of Ec Granted : 07 Jan 2016,Non-Coal Mining,MALLAPPA D,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/3884/2015&pid=24645,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/3884/2015&type=EC&ID=24645
41,SIA/KA/MIN/3832/2015,SEIAA 1382 MIN 2015,"“Sand Quarry” in   Chikkahole Kagnur Block 1 adjacent to Sy. No. 18,19,31,168 &167 Block no. 1  of Kagnur village of Chikkahole, Alur Taluk, Hassan District, Karnataka",Karnataka,Hassan,Alur,Date of Submission for EC: 03 Nov 2015 ,Date of Ec Granted : 12 Jan 2016,Non-Coal Mining,DISTRICT SAND COMMITTEE HASSAN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/3832/2015&pid=24669,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/3832/2015&type=EC&ID=24669
42,SIA/KA/MIN/3818/2015,SEIAA 1378 MIN 2015,"“Building Stone Quarry” of  Sri. Balaji Stone Crusher at Ambewadi Village, Belagavi Taluk",Karnataka,Belgaum,Belgaum,Date of Submission for EC: 03 Nov 2015 ,Date of Ec Granted : 11 Jan 2016,Non-Coal Mining,SRI BALAJI STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/3818/2015&pid=24676,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/3818/2015&type=EC&ID=24676
43,SIA/KA/MIN/3610/2015,SEIAA 1359 MIN 2015,"Building Stone Quarrying Lease(renewal) Notified  in S No 249/p1 Tenka Yedapadavu Village, Mangaluru Taluk, Dakshina Kannada District,Karnataka to  Shrri krishnappa Poojary",Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 03 Nov 2015 ,Date of Ec Granted : 06 Jan 2016,Non-Coal Mining,KRISHNAPPA POOJARY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/MIN/3610/2015&pid=24677,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/3610/2015&type=EC&ID=24677
44,SIA/KA/NCP/3079/2015,SEIAA 160 CON 2015,REVANTA,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 13 Oct 2015 ,Date of Ec Granted : 13 Jan 2016,INFRA-1,MERUSHIKAR INFRA L L P,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/3079/2015&pid=25223,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/3079/2015&type=EC&ID=25223
45,SIA/KA/IND/3217/2015,SEIAA 30 IND 2015,Establishment of Standalone Grinding Cement Industry,Karnataka,Hassan,Hassan,Date of Submission for EC: 17 Oct 2015 ,Date of Ec Granted : 29 Jan 2016,Industrial Projects - 1,HEMAVATHI CEMENT INDUSTRIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/IND/3217/2015&pid=25225,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND/3217/2015&type=EC&ID=25225
46,SIA/KA/NCP/72972/2018,SEIAA 39 CON 2018,SOWPARNIKA KUMBALGODU,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 26 Feb 2018 ,Date of Ec Granted : 11 Apr 2018,INFRA-1,SPIPL KARNATAKA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Karnataka&pno=SIA/KA/NCP/72972/2018&pid=42511,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/72972/2018&type=EC&ID=42511
