,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
4,1085,SIA/BR/MIN/140181/2020,,"Report of Brick Earth Mining Project of Area 2.94 Acres or 1.19 Hectare for M/S AMAN INT UDYOG at Vill- Jhaur, Mauza + P.O- Kochgaon, P.S+ Block- Warsaliganj, District- Nawada, State- Bihar.",MS  AMAN INT UDYOG,Delisted,EC,
5,1086,SIA/BR/MIN/32566/2019,SIA/1(a)/676/19,Sand mining project at Shahjahanbad ghat on Son river over an area of 24.0 ha in district Arwal in Bihar,MOR MUKAT MARKETING PRIVATE LIMITED,Rejection Letter Granted,EC,
6,1087,SIA/BR/MIN/131742/2019,,Proposed Brick Earth Mining,MS JIYA BRICKS,Delisted,EC,
7,1088,SIA/BR/MIN/31030/2019,SIA/1(a)/610/19,Raksha Oraiya Sand Ghat (Stretch 8 Block 1) Mining Project,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
8,1089,SIA/BR/MIN/34959/2019,,"Soil  Mining Project of Area 6.054 Acres or 2.45  Hectare  at Vill- Sisai, P.O-Bihra,    P.S-Saharsa, Block- Sattar Katiya, District- Saharsa, State- Bihar for M/s Radha Enterprises",RADHA ENTERPRISES,Pending at PP due to eds,EC,
9,1090,SIA/BR/MIN/33559/2019,,Amdaha Kalan Sand Ghat on Bagra River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
0,1091,SIA/BR/MIN/131096/2019,,M/s Radha Bricks (Prop: Mahesh Sah),M/S. RADHA BRICKS (MAHESH SHA),Delisted,EC,
1,1092,SIA/BR/MIN/66037/2017,SIA/1(a)/543/18,Sand Mining Project on Kishanpur  Sand Ghat (Block no-1) on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
2,1093,SIA/BR/MIN/66078/2017,SIA/1(a)/570/18,Sand Mining Project at Chargarha & Amba Sand Ghat on Ulai River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
3,1094,SIA/BR/INFRA2/409087/2022,,Winsome Icon (Commercial cum Residential Building Porject),WINSOME REALTORS,Pending at PP due to eds,EC,
4,1095,SIA/BR/MIN/145470/2020,,Brick Kiln Soil Mining Project,M/S ARAHAN BRICKS,Delisted,EC,
5,1096,SIA/BR/MIS/156602/2020,SIA/8(a)/1236/2020,Lok Nayak Jai Prakash Narayan Ortho Hospital (LNJP),LOK NAYAK JAI PRAKASH NARAYAN ORTHO HOSPITAL (LNJP),EC Granted,EC,
6,1097,SIA/BR/MIN/64397/2017,SIA/1(a)/498/17,Sand Mining Project at Mathiyapar Sand Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
7,1098,SIA/BR/MIN/71314/2017,,"Sand Mining Projct at Inguni Sand Ghat on Buddh River, Anchal-Paraiya,Dist- Gaya, Bihar",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
8,1099,SIA/BR/IND2/77046/2022,SIA/5(g)/2032/2022,,HARINAGAR SUGAR MILLS LTD,EC Granted,EC,
9,1100,SIA/BR/MIN/31611/2015,SIA/1(a)/40/2015,M/s Bajrang Bricks Company,NIKHIL KUMAR,Delisted,EC,
0,1101,SIA/BR/MIN/30384/2015,3448,,AFTAB ALAM,Delisted,EC,
1,1102,SIA/BR/MIN/33578/2019,,Tikrampur Sand Ghat on Ganga River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
2,1103,SIA/BR/MIN/132912/2019,,Pradhan Int Bhatta Udyog,PRADHAN INT BHATTA UDYOG,Delisted,EC,
3,1104,SIA/BR/MIN/33618/2019,,Jitwarpur Sand Ghat on Bagra River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
4,1105,SIA/BR/MIS/203393/2021,,M/s Bailey Properties Pvt. Ltd & PS Group Realty Pvt. Ltd.,BAILEY PROPERTIES PVT LTD,WithdrawEC,EC,
5,1106,SIA/BR/MIS/57883/2016,SIA/8(a)/333/2016,Majestic Construction & Developers Pvt. Ltd.,MAJESTIC CONSTRUCTION AND DEVELOPERS PVT LTD,EC Granted,EC,
6,1107,SIA/BR/MIN/35128/2019,,BRICK EARTH MINING FOR MAA SHOBHA BELHAR,SHOBHA BRICKS BELHAR,Delisted,EC,
7,1108,SIA/BR/MIN/66098/2017,,Sand Mining Project at Giddheshwar Sand Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
8,1109,SIA/BR/MIN/134020/2019,,"Brick Earth Mining Project at Village- Anjani, P.O- Anjani, P.S- Parsa, District- Saran(Bihar)",M/S- S.K.S BRICKS,Delisted,EC,
9,1110,SIA/BR/MIN/134382/2019,,"Brick Earth Mining Project at Village- Bhatandi, P.O- Bharwari, P.S– Rosera, District- Samastipur (Bihar",M/S- RAMAN INT UDYOG,Delisted,EC,
0,1111,SIA/BR/MIN/130784/2019,,"Proposed Brick Earth Mining Project of Area 3.89 Acres or 1.58 Hectare for M/s Maa Bricks at Vill- Alipur, P.O- Alipur, P.S- Sigori, Block- Paliganj, District- Patna, State - Bihar",M/S MAABRICKS,Delisted,EC,
1,1112,SIA/BR/MIN/130953/2019,,"Bhanachak (Gata No. 598,600,601,602, 603,568,561,606,564) brick earth (soil) mining project.",M/S KUSHWAHA BRICKS INDUSTRIES,Delisted,EC,
2,1113,SIA/BR/IND2/28619/2016,SIA/6(b)/435/17,"Addition of Ethanol/Biodiesel tankage at POL Depot of BPCL, Barauni",BPCL BARAUNI TOP,Delisted,EC,
