,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,532,SIA/HP/MIN/444340/2023,HPSEIAA/2023/1127,"Stone Mining Project Area 4.2146 Hact.  Mauza and Mohal Badu Sahib Tehsil Pachhad & District– Sirmaur, Himachal Pradesh By M/s Kalgidhar trust",THE KALGIDHAR TRUST,Agenda Uploaded by SEAC,EC,
3,533,SIA/HP/MIN/75946/2018,HPSEIAA/2018/590,"Sand, Stone and Bajri Mining Project By Shri Mohinder Singh & Company",MOHINDER SINGH AND COMPANY MINING PROJECT,EC Granted,EC,
4,534,SIA/HP/MIN/442956/2023,,"CLUSTER AREA OF 4 EXISTING MINING LEASE 43.9786 Ha. AND  PROPOSED STONE SAND AND BAJRI MINING PROJECT AT MAUZA / MOHAL- MOHAKAMPUR NAWADA Tehsil – PAONTA SAHIB, District – SIRMAUR, State – HIMACHAL PARDESH",ROHIT CHOWDHARY,Under examination of SEIAA,EC,
5,535,SIA/HP/MIN/421688/2023,HPSEIAA/2023/1058,"Sand, Bajri & Boulder Mining Project on Satluj River of District- Mandi, Himachal Pradesh, Area 0.49 Ha (06-11-05 Bighas),",DILA RAM,Pending at PP due to eds,EC,
6,536,SIA/HP/MIN/60989/2016,,minor mineral mining project for mining of stone by sh Rohit Thakur,M/S NAV DURGA CRUSHING COMPANY,TransferToDEIAA,EC,
7,537,SIA/HP/MIN/59946/2016,SEIAA/2016/535,"SAND, STONE AND BAJRI MINING PROJECT LOCATED AT
MAUZA SAMAUNA, MAUZA BIR-BEGHERA,
TEHSIL SUJANPUR, DISTRICT HAMIRPUR, HIMACHAL PRADESH AREA: 08-55-33 HA, PROPOSED CAPACITY: 120412 TPA",AJAY PAL SINGH,Delisted,EC,
8,538,SIA/HP/MIN/426167/2023,HPSEIAA/2023/1078,“Stone Mining Project”,LACHMI CHANDEL,ADS by SEAC,EC,
9,539,SIA/HP/MIN/59918/2016,HPSEIAA/2016/532,"sand,boulder and bajri mining project by shri madan mohan sharma",SAND BOULDER AND BAJRI MINING PROJECT BY SHRI MADAN MOHAN SHARMA,EC Granted,EC,
10,540,SIA/HP/MIN/409434/2022,HPSEIAA/2022/1022,"Environment Clearance for collection of Sand, Stone and Bajri by Shri Rajinder Kumar",RAJINDER KUMAR,EC Granted,EC,
1,541,SIA/HP/NCP/42252/2016,HPSEIAA/2015/549,"IGMC Doctors Co-operative Housing Society, Lower Panthaghati, Shimla, H.P.",IGMC DOCTORS CO OPERATIVE HOUSING SOCIETY LTD,EC Granted,EC,
2,542,SIA/HP/MIN/418886/2023,HPSEIAA/2023/1052,"Extraction of Sand Stone & Bajri for to be established stone crusher unit falling in Mauza/Mohal Neethar, Sub-Tehsil Neethar, District Kullu, Himachal Pradesh. by Sh. Rakesh Verma, Partner M/s R.S. Suppliers, Sharma Building.",RS SUPPLIER,EC Granted,EC,
3,543,SIA/HP/NCP/76144/2018,SEIAA/2018/582,"Amila Hills Apartment, Shimla
M/s Daksha INfrabuilt Pvt. Ltd.",DAKSHA INFRABUILT PRIVATE LIMITED,EC Granted,EC,
4,544,SIA/HP/RIV/20091/2013,HPSEIAA/2013/187,Deothal Chanju 30MW HEP in Churah Tehsil of Distt Chamba,HIMACHAL PRADESH POWER CORPORATION LIMITED,EC Granted,EC,
5,545,SIA/HP/MIN/423462/2023,HPSEIAA/2023/1062,Sh. Ravinder Kumar: -Prop: M/s Saraswati Stone Crusher & Screening Unit,RAVINDER KUMAR,EC Granted,EC,
6,546,SIA/HP/MIN/452770/2023,,Cut Stone mining project by Shiv dayal,SHIV DYAL,Pending at PP due to eds,EC,
7,547,SIA/HP/MIN/56569/2016,HPSEIAA/2016/518,"Mining of Sand, Stone & Bajri from Swan River situated in Mauza Gagret, Up- Mohal Ram Nagar Proposed by Sh Ajender Singh Bharti Prop. M/s Ganpati Stone Crusher",GANPATI STONE CRUSHER,TransferToDEIAA,EC,
8,548,SIA/HP/MIN/401797/2022,HPSEIAA/2022/1004,"Extraction/collection of Sand, Stone and Bajri by Shri Himanshu Prashar",HIMANSHU PRASHAR,Delisted,EC,
9,549,SIA/HP/MIN/67324/2017,HPSEIAA/2017/549,Saini Stone Crusher,SAINI STONE CRUSHER NALAGARH,EC Granted,EC,
10,550,SIA/HP/MIN/421527/2023,HPSEIAA/2023/1054,"Extraction of Sand Stone & Bajri for open sale falling in Mauza/Mohal Sarad, Tehsil Sadar, District Bilaspur, Himachal Pradesh. by Sh. Mast Ram S/o Sh. Rulla Ram",MAST RAM,EC Granted,EC,
1,551,SIA/HP/MIN/53368/2016,HPSEIAA/2016/493,Sand Stone And Bajri Mining By kuldeep Mehta,MINING OF STONE BAJRI AND SAND BY SHRI KULDEEP MEHTA,TransferToDEIAA,EC,
2,552,SIA/HP/MIN/414772/2023,HPSEIAA/2021/828,"Extraction of Sand, Stone and Bajri",NAVEEN KUMAR,EC Granted,EC,
3,553,SIA/HP/MIN/52309/2016,HPSEIAA/2016/487,"Sand, Stone and Bajri Mining Project",SH ANIL SHARMA SAND STONE AND BAJRI MINING PROJECT,EC Granted,EC,
4,554,SIA/HP/MIN/422281/2023,HPSEIAA/2023/1077,Sh. Rajinder Singh Auctioned area,RAJINDER SINGH,EC Granted,EC,
5,555,SIA/HP/MIN/404066/2022,HPSEIAA/2022/1007,"Extraction of Sand, Stone and Bajri","HEAD OF PROJECT, DAULASIDH HYDROELECTRIC PROJECT (DSHEP) SJVNL",EC Granted,EC,
6,556,SIA/HP/MIN/447486/2023,HPSEIAA/2023/1117,"Sand, Stone and Bajri Mining Project by Sh Rohit Thakur",ROHIT THAKUR,ADS by SEAC,EC,
7,557,SIA/HP/MIN/59916/2016,HPSEIAA/2016/531,"sand,boulder and bajri mining project by smt shubhlata sharma at mauza/mohal mohakhampur nawada",SAND BOULDER AND BAJRI MINING PROJECT BY SMT SHUBHLATA SHARMA,EC Granted,EC,
8,558,SIA/HP/MIN/86868/2018,HPSEIAA/2018/599,Sand stone and Bajri Mining project by M/s Bitta Stone Crusher,SAND STONE AND BAJRI MINING PROJECT BY BITTA STONE CRUSHER,EC Granted,EC,
9,559,SIA/HP/MIN/53719/2016,HPSEIAA/2016/498,M/s Thakur Enterprises,THAKUR ENTERPRISES UNA HP,EC Granted,EC,
10,560,SIA/HP/MIN/62505/2017,,Sand Stone And Bajri mining By Sunil Kumar,SAND STONE AND BAJRI MINING PROJECT BY SUNIL KUMAR,TransferToDEIAA,EC,
1,561,SIA/HP/MIN/58448/2016,,Hill slope Mining for extraction of Stone from Village  Kurawnwala  proposed by Smt Promila Devi (Prop.)M/s  Amarjeet Stone Crusher,MS AMARJEET STONE CRUSHER,TransferToDEIAA,EC,
2,562,SIA/HP/MIN/401562/2022,,BALAJI STONE CRUSHER,BALAJI STONE CRUSHER,Pending at PP due to eds,EC,
3,563,SIA/HP/MIN/450868/2023,HPSEIAA/2023/1115,Extraction of stone and sand by Shri. Dev Dutt,DEV DUTT,Deferred by SEAC,EC,
4,564,SIA/HP/MIN/51958/2016,HPSEIAA/2012/134,Mining for extraction of Stone from Hill slope proposed by Sh. Deepak Joshi M/s Ambay Stone Crusher,MS AMBAY STONE CRUSHER,EC Granted,EC,
5,565,SIA/HP/MIN/424731/2023,HPSEIAA/2023/1070,Extraction of sand stone and bajri by Sh. Jagdish Thakur and Sh. Abhaybir Singh Mining Area.,JAGDISH THAKUR,EC Granted,EC,
6,566,SIA/HP/MIN/428294/2023,HPSEIAA/2023/1087,"Mining of Sand, Stone & Bajri from riverbed of Yamuna River situated in Mauza/ Mohal – Manpur Devra, Tehsil- Paonta Sahib, Distt. Sirmour, H.P. proposed by Sh. Pankaj Kumar, S/O Sh. Sushil Kumar.",PANKAJ KUMAR,Deferred by SEAC,EC,
7,567,SIA/HP/RIV/60974/2016,HPSEIAA/2016/530,MIP Sukahar in Tehsil Jawali Distt. Kangra (HP).,EXECUTIVE ENGINEER IPH DIVISION JAWALI,Delisted,EC,
8,568,SIA/HP/MIN/58643/2016,,"Mauja Lodhwan & Mohal Tipri, Mining Project",PUSHPINDER MAINI,WithdrawEC,EC,
9,569,SIA/HP/MIN/50411/2016,HPSEIAA/2016/468,Mouja Padhanu Mining project,SANJEEV GULERIA,EC Granted,EC,
10,570,SIA/HP/NCP/58578/2016,HPSEIAA/2016//519,Time Share Resort M/s Holiday On Hills Resorts Private Limited,CLUB MAHINDRA,EC Granted - Processed offline,EC,
1,571,SIA/HP/MIN/447486/2023,HPSEIAA/2023/1117,"Sand, Stone and Bajri Mining Project by Sh Rohit Thakur",ROHIT THAKUR,ADS by SEAC,EC,
2,572,SIA/HP/MIN/59916/2016,HPSEIAA/2016/531,"sand,boulder and bajri mining project by smt shubhlata sharma at mauza/mohal mohakhampur nawada",SAND BOULDER AND BAJRI MINING PROJECT BY SMT SHUBHLATA SHARMA,EC Granted,EC,
