,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/HP/MIN/141415/2020,HPSEIAA/2020/712,"Extarction of Brick earth falling in Mauza Ganguwala, Jamniwala, Tehsil Paonta Sahib, Distt. Sirmour, Himachal Pradesh by Sh. Ramlok, Prop. M/s Vishwakarma Bricks Supplier.","EXTARCTION OF BRICK EARTH FALLING IN MAUZA GANGUWALA, JAMNIWALA, TEHSIL PAONTA SAHIB, DISTT. SIRMOUR, HIMACHAL PRADESH BY SH. RAMLOK, PROP. M/S VISHWAKARMA BRICKS SUPPLIER.",Delisted,EC,
2,2,SIA/HP/MIN/225739/2021,HPSEIAA/2021/869,Sand Stone & Bajri Minig Project,SHRI  PAWAN KUMAR,EC Granted,EC,
3,3,SIA/HP/IND3/247844/2021,HPSEIAA/2021/930,API and Intermediate Manufacturing Facility,JAGS PHARMA PRIVATE LIMITED,Agenda Uploaded by SEIAA,EC,
4,4,SIA/HP/IND2/206326/2021,HPSEIAA/2021/829,"New API and Intermediate Bulk Drug Manufacturing Unit namely ""M/S Kinvan Private Limited"" at Village- Plasra, Industrial Area /Kirpalpur Proposed Industrial Area, Tehsil- Nalagarh, Distt. - Solan, H.P.",M/S KINVAN PRIVATE LIMITED,EC Granted,EC,
5,5,SIA/HP/MIN/240847/2021,HPSEIAA/2021/909,"Baghera_SJVNL Project for extraction of sand, stone  & Bajri from an area falling in Mauza Bir Baghera, Mohal Baghera Bhulla, Hamirpur.","BAGHERA_SJVNL_EXTRACTION OF SAND, STONE & BAJRI FROM RIVER BED FALLING MAUZA BIR BAGHERA, MOHAL BAGHERA BHULLA IN DISTRICT HAMIRPUR",EC Granted,EC,
6,6,SIA/HP/IND2/156061/2020,HPSEIAA/2020/734,Capacity Enhanacement of Bulk Drug and Pre Formulation Production in existing Bulk Drug Manufacturing Facility,FERMENTA BIOTECH LIMITED,Delisted,EC,
7,7,SIA/HP/MIN/41044/2019,SEIAA/2019/651,"Sand, Stone and Bajri Mining Project by Sh Mohan Singh",SAND STONE AND BAJRI MINING PROJECT BY SH MOHAN SINGH,EC Granted,EC,
8,8,SIA/HP/RIV/162876/2020,HPSEIAA/2020/761,"Sukahar Irrigation Project in Tehsil Jawali Distt, Kangra H.P","SUKAHAR IRRIGATION PROJECT BY IRRIGATION & PUBLIC HEALTH DEPARTMENT, HIMACHAL PRADESH",EC Granted,EC,
9,9,SIA/HP/MIN/207242/2021,HPSEIAA/2021/830,"Extraction of Stone, Boulder, Sand and Bajri for proposed Stone Crusher unit namely “M/s Neelkanth Stone Crusher” falling in Mauza/Mohal Bangran, Tehsil Paonta Sahib, District Sirmour, Himachal Pradesh by Sh. Amrik Singh Prop. M/s Neelkanth Stone Cru","EXTRACTION OF STONE, BOULDER, SAND AND BAJRI FOR PROPOSED STONE CRUSHER UNIT NAMELY “M/S NEELKANTH STONE CRUSHER” FALLING IN MAUZA BANGRAN, TEHSIL PAONTA SAHIB, DISTRICT SIRMOUR, HIMACHAL PRADESH BY S",EC Granted,EC,
10,10,SIA/HP/MIN/34172/2019,HPSEIAA/2019/623,"Hill slope Mining for extraction of Slate from Mauza/Mohal Kunr, Tehsil & District Chamba, Himachal Pradesh by Smt. Rachya Devi W/o Sh. Roshan Lal",RACHYA DEVI,EC Granted,EC,
1,11,SIA/HP/MIN/236387/2021,HPSEIAA/2021/894,"“Sand, Stone & Bajri Mining Project”",SATISH CHAND KATOCH,Delisted,EC,
2,12,SIA/HP/MIN/220879/2021,HPSEIAA/2021/857,"Hill Slope mining for Extraction of Sand proposed by Sh. Rachin Chaudhary & Sh. Rakesh Mohan situated at Khasra No. 1245/1040/844, measuring 22-14 bigha (1.91 ha) in Mauza Mangarh, Hadbast no.-178, Pargna Giri Par of Tehsil Pachhad, District Sirmour,",SH RACHIN CHAUDHARY AND SH RAKESH MOHAN,EC Granted,EC,
3,13,SIA/HP/MIS/143836/2020,HPSEIAA/2020/711,"Construction of Shiv Dham by Department of Tourism & Civil Aviation, Govt. of Himachal Pradesh",SHIV DHAM,Delisted,EC,
4,14,SIA/HP/MIN/240423/2021,HPSEIAA/2021/907,Sand Stone and Bajri Mining Project by Sh Jagdeep Singh tomar and Parvesh Kumar,SHIVA MINES AND MINERALS INDUSTRIES,EC Granted,EC,
5,15,SIA/HP/MIN/281800/2022,HPSEIAA/2022/963,Hill slope Mining for extraction of Stone proposed by Smt. Ranjana Kalia Prop M/s Shiva Stone Crusher,RANJANA KALIA,EC Granted,EC,
6,16,SIA/HP/MIN/40501/1779,HPSEIAA/2019/653,"Sh. Ganesh Dutt Sharma, M/s Sharma Stone Crusher","SH. GANESH DUTT SHARMA, PROP. M/S SHARMA STONE CRUSHER",EC Granted,EC,
7,17,SIA/HP/MIN/270897/2022,HPSEIAA/2022/950,"Extraction of sand & stone falling in Mauza Badera & Mohal Tikkar, Tehsil Palampur, District Kangra, Himachal Pradesh.",MUKESH KUMARI,EC Granted,EC,
8,18,SIA/HP/MIN/179968/2020,HPSEIAA/2020/783,S/Shri Harsaran Singh & Darshan Kumar Mining area,S/SH. HARSARAN SINGH DARSHAN KUMAR,EC Granted,EC,
9,19,SIA/HP/MIN/55075/2020,HPSEIAA/2021/895,"Extraction/collection of sand, stone & bajri Project",SHASHI KUMAR,EC Granted,EC,
10,20,SIA/HP/MIN/39914/2011,HPSEIAA/2019/646,"Mining of Sand, Stone & Bajrifrom Sarsa river Proposed by Smt. Asha Rani Dang, Tehsil – Nalagarh,  District – Solan, State – Himachal Pradesh",SMT ASHA RANI DANG,EC Granted - Processed offline,EC,
1,21,SIA/HP/MIN/243471/2021,HPSEIAA/2021/914,Extraction of minor minerals by Sh. Rajinder Singh Mining Area.,SH. RAJINDER SINGH MINING AREA,EC Granted,EC,
2,22,SIA/HP/MIN/152704/2020,HPSEIAA/2020/738,SMT. DROMATI DEVI MINING LEASE AREA,SMT. DROMATI DEVI-MINING LEASE AREA,EC Granted,EC,
3,23,SIA/HP/MIN/210441/2021,HPSEIAA/2021/836,"Minor Mineral Lease for extraction of slate/phyllite falling in Mohal Thatri, Mauza Khaniyara, Tehsil Dharamshala, District Kangra, Himachal Pradesh by Sh. Ajeet Singh S/o Late Sh. Sarahra","MINOR MINERAL LEASE FOR EXTRACTION OF SLATE/PHYLLITE FALLING IN MOHAL THATRI, MAUZA KHANIYARA, TEHSIL DHARAMSHALA, DISTRICT KANGRA, HIMACHAL PRADESH BY SH. AJEET SINGH S/O LATE SH. SARAHRA",Delisted,EC,
4,24,SIA/HP/MIN/226291/2021,HPSEIAA/2021/864,Sand Stone and Bajri Mining Project by Sh Malkiat Singh,SAND STONE AND BAJRI MINING PROJECT BY SH MALKIAT SINGH,Delisted,EC,
5,25,SIA/HP/IND2/207118/2021,HPSEIAA/2021/831,"Proposed Expansion of API’s and Bulk Drug Manufacturing unit at Plot No. 10A&B, Industrail Area, Phase II, Gwalthai, Tehsil-Naina Devi, Dist. Bilaspur Himachal Pradesh by M/s S R Bio Chem.",S R BIO CHEM PVT LTD,Delisted,EC,
6,26,SIA/HP/MIN/179793/2020,HPSEIAA/2020/776,Terrace deposit mining for extraction of Sand from Mauza/Mohal Mahavali proposed by Sh Amit Dogra,SH AMIT DOGRA S/O SH JAWALA PRASAD DOGRA,EC Granted,EC,
7,27,SIA/HP/MIN/282191/2022,HPSEIAA/2022/964,"Extraction of Minor Mineral Sand for Open Sale from Khasra No. 343/1, 344/1, 345/1 & 346/1, Measuring 12-00 Bighas (Private Land, Hill Slope) Falling in Mauza/Mohal Koron, Tehsil & District Solan, Himachal Pradesh.",PRATAP SINGH,Site Visit by SEAC(Pending),EC,
8,28,SIA/HP/MIN/186749/2020,HPSEIAA/2020/795,Sh. Rakesh Kumar & Sh. Ashish Sharma Auctioned area,SH. RAKESH KUMAR & SH. ASHISH SHARMA AUCTIONED AREA,EC Granted,EC,
9,29,SIA/HP/MIN/50788/2018,HPSEIAA/2020/702,"Mining of Sand, Stone & Bajri from Kundlu Khad Proposed by Sh Mohan Singh prop M/s Jai Mata Stone Crusher",MS JAI MATA STONE CRUSHER,EC Granted,EC,
10,30,SIA/HP/MIN/145029/2020,HPSEIAA/2020/714,"Extraction of Brick earth falling in Mauza Ganguwala, Jamniwala, Tehsil Paonta Sahib, District Sirmour, Himachal Pradesh by Smt. Jaspal Kaur, Partner M/s Saini Bricks Industries","EXTRACTION OF BRICK EARTH FALLING IN MAUZA GANGUWALA, JAMNIWALA, TEHSIL PAONTA SAHIB, DISTRICT SIRMOUR, HIMACHAL PRADESH BY SMT. JASPAL KAUR, PARTNER M/S SAINI BRICKS INDUSTRIES",Delisted,EC,
1,31,SIA/HP/IND2/67828/2021,HPSEIAA/2021/881,"M/s Indorama Industries Private Limited located at Plot No. 10, Village- Lodhimajra, Tehsil-Baddi, District-Solan, Himachal Pradesh",M/S INDORAMA INDIA PRIVATE LIMITED,EC Granted,EC,
2,32,SIA/HP/MIN/280095/2022,HPSEIAA/2022/958,Sh. Rajinder Singh Prop: M/s Thakur Enterprises Unit-IV,RAJENDER SINGH,EC Granted,EC,
3,33,SIA/HP/MIN/233150/2021,HPSEIAA/2021/888,“Sand Mining Project”,DEEPAK PATHANIA,EC Granted,EC,
4,34,SIA/HP/MIN/238620/2021,HPSEIAA/2021/896,"Extraction of Minor Minerals by Sh. Ravinder Kumar, Prop. M/s Jagdambay Stone Crusher & Screening Plant at Mauza & Mohal Ghaluwal, Sub-Tehsil Ispur, Tehsil Haroli, Distt-Una, State-Himachal Pradesh.","SH. RAVINDER KUMAR, PROP. M/S JAGDAMBAY STONE CRUSHER & SCREENING PLANT.",EC Granted,EC,
5,35,SIA/HP/MIN/286876/2022,HPSEIAA/2022/995,Sh. Kapil Sharma Mining Area,KAPIL SHARMA,EC Granted,EC,
6,36,SIA/HP/MIN/271708/2022,HPSEIAA/2022/951,"Extraction of Sand Stone & Bajri falling in Mauza/Mohal Neethar, Sub-Tehsil Neethar, District Kullu, Himachal Pradesh.",RS SUPPLIER,EC Granted,EC,
7,37,SIA/HP/MIN/231355/2021,HPSEIAA/2022/1025,“Sand & Stone Mining Project”,SHRI NAGEEN CHAND,Delisted,EC,
8,38,SIA/HP/MIN/189405/2020,HPSEIAA/2021/804,“Sand Mining Project”,M/S BALA TIKKA ASSOCIATES,EC Granted,EC,
9,39,SIA/HP/MIN/189681/2020,HPSEIAA/2021/813,Sh. Ashwani Kumar Mining area,SH. ASHWANI KUMAR MINING AREA,EC Granted,EC,
10,40,SIA/HP/MIN/279458/2022,,"Mining of Sand, Stone & Bajri from Swan river, proposed by Sh. Bahadur Singh S/o Sh. Didar Singh Prop. M/s A&N Stone Crusher and Screening Plant",M/S A & N STONE CRUSHER AND SCREENING PLANT,Delisted,EC,
1,41,SIA/HP/MIN/217247/2021,HPSEIAA/2021/847,Stone Mining Project,SHRI NANAK CHAND DHIMAN,Delisted,EC,
2,42,SIA/HP/MIN/34172/2019,HPSEIAA/2019/623,"Hill slope Mining for extraction of Slate from Mauza/Mohal Kunr, Tehsil & District Chamba, Himachal Pradesh by Smt. Rachya Devi W/o Sh. Roshan Lal",RACHYA DEVI,EC Granted,EC,
