,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/JH/MIN/42798/2019,Baliapatra Stone Deposit,Non-Coal Mining,13 Sep 2019,13/09/2019,,,01/10/2019,,,22/10/2019,30/10/2019,04/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/42798/2019&type=EC&ID=63539
1,SIA/JH/MIN/43360/2019,"Stone Deposit of Telo-M/s Kirty Enterprises by (partners-Yogendra Prasad,Arjun Prasad & Suresh Prasad)",Non-Coal Mining,04 Oct 2019,04/10/2019,03/10/2019,04/10/2019,14/10/2019,,,02/11/2019,10/11/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43360/2019&type=EC&ID=64928
2,SIA/JH/MIN/202551/2021,Betakocha Brick Clay Mining M/s Anil Bricks Brick Clay Mining Project,Non-Coal Mining,09 Mar 2021,09/03/2021,14/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/202551/2021&type=EC&ID=172382
3,SIA/JH/MIS/232876/2021,Nand Vatika Greens,INFRA-2,20 Oct 2021,05/10/2021,07/10/2021,20/10/2021,20/10/2021,,,22/10/2021,28/10/2021,01/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/232876/2021&type=EC&ID=191950
4,SIA/JH/MIN/232899/2021,Kukukala stone mine (1.32Ha),Non-Coal Mining,19 Oct 2021,08/10/2021,11/10/2021,19/10/2021,20/10/2021,,,22/10/2021,28/10/2021,31/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/232899/2021&type=EC&ID=191953
5,SIA/JH/MIN/38294/2019,Chino Stone Mine,Non-Coal Mining,04 Jul 2019,04/07/2019,04/07/2019,04/07/2019,06/07/2019,,,15/07/2019,24/09/2019,23/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/38294/2019&type=EC&ID=56978
6,SIA/JH/MIN/209893/2021,MUSNA STONE MINE OF M/S ADITY STONE,Non-Coal Mining,17 Jun 2021,29/05/2021,02/06/2021,17/06/2021,18/06/2021,,,26/06/2021,08/07/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/209893/2021&type=EC&ID=182270
7,SIA/JH/MIN/208510/2021,Ajanta-1 Brick Field,Non-Coal Mining,08 Apr 2021,08/04/2021,23/08/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/208510/2021&type=EC&ID=178014
8,SIA/JH/MIN/208617/2021,"Demba Stone Deposit of M/s Amit Kumar Gupta & Vinod Yadav, Area 10.50 Acres",Non-Coal Mining,09 Apr 2021,09/04/2021,09/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/208617/2021&type=EC&ID=178037
9,SIA/JH/MIN/35736/2009,M/s J.S.M.D.C.Ltd,Non-Coal Mining,04 May 2019,04/05/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/35736/2009&type=EC&ID=55391
10,SIA/JH/MIS/235739/2021,“NUCLEUS HEIGHTS” of M/s Arrowline Real Estate Pvt. Ltd.,INFRA-2,26 Oct 2021,26/10/2021,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/235739/2021&type=EC&ID=192608
11,SIA/JH/MIN/188184/2020,"Brick Soil Mining For M/s Anand Bricks in Mouza Hisri, Area 3.68 Acres",Non-Coal Mining,30 Dec 2020,16/12/2020,24/12/2020,30/12/2020,30/12/2020,,,07/01/2021,08/07/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/188184/2020&type=EC&ID=148029
12,SIA/JH/MIN/41448/2019,Salbona stone mine by supreme stone works,Non-Coal Mining,17 Sep 2019,17/09/2019,05/09/2019,17/09/2019,19/09/2019,,,27/09/2019,30/10/2019,04/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/41448/2019&type=EC&ID=62622
13,SIA/JH/MIN/241922/2021,Namsol Brick Soil Mine,Non-Coal Mining,23 Feb 2022,01/12/2021,08/02/2022,23/02/2022,24/02/2022,,,28/02/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/241922/2021&type=EC&ID=194122
14,SIA/JH/MIN/268933/2022,RANO STONE MINE OF MS JAI SHANKAR STONE MINES,Non-Coal Mining,07 May 2022,22/04/2022,25/04/2022,07/05/2022,09/05/2022,,,17/05/2022,,28/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/268933/2022&type=EC&ID=202387
15,SIA/JH/MIN/204402/2021,"Pokhariya, Brick Clay Mining M/s BALAJI TRADING",Non-Coal Mining,29 Jun 2021,18/03/2021,08/07/2021,29/06/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204402/2021&type=EC&ID=173884
16,SIA/JH/MIN/225168/2021,Dhowadangal Stone Deposit Project,Non-Coal Mining,10 Sep 2021,17/08/2021,23/08/2021,10/09/2021,11/09/2021,,,17/09/2021,30/09/2021,23/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/225168/2021&type=EC&ID=190255
17,SIA/JH/MIS/277378/2022,Signature Homes,INFRA-2,18 Nov 2022,20/06/2022,11/10/2022,18/11/2022,21/11/2022,,,16/12/2022,,10/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/277378/2022&type=EC&ID=204389
18,SIA/JH/MIN/42058/2019,MISRAUL STONE MINE,Non-Coal Mining,31 Aug 2019,31/08/2019,,,13/09/2019,,,27/09/2019,01/10/2019,09/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/42058/2019&type=EC&ID=63007
19,SIA/JH/MIN/214672/2021,KUSUMGHATI STONE MINE,Non-Coal Mining,14 Jun 2021,10/06/2021,12/06/2021,14/06/2021,18/06/2021,,,26/06/2021,08/07/2021,14/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/214672/2021&type=EC&ID=188253
20,SIA/JH/MIN/68472/2021,Jiyapani Stone Deposit ( Area 2.83 ha or 7.0 Acres),Non-Coal Mining,05 Aug 2022,04/07/2022,05/07/2022,05/08/2022,05/08/2022,,,06/08/2022,,12/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/68472/2021&type=EC&ID=208339
21,SIA/JH/MIN/37031/2019,Hathigarh Stone Mine,Non-Coal Mining,03 Jul 2019,03/07/2019,03/07/2019,03/07/2019,03/07/2019,,,29/07/2019,14/07/2020,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/37031/2019&type=EC&ID=56165
22,SIA/JH/MIN/37831/2019,Brick Soil Mining For M/s Super Bricks,Non-Coal Mining,17 Jun 2019,17/06/2019,01/07/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/37831/2019&type=EC&ID=56721
23,SIA/JH/MIN/46213/2019,"Brick Soil Mining For M/s Jai Mata Di Bricks (J.M.D.), in Mouza – Sugnu",Non-Coal Mining,09 Feb 2021,09/11/2019,06/01/2021,09/02/2021,17/02/2021,,,23/02/2021,,28/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/46213/2019&type=EC&ID=70755
24,SIA/JH/MIS/224569/2021,Light House Project Ranchi - Construction of 1008 DU for EWS,INFRA-2,09 Sep 2021,13/08/2021,25/08/2021,09/09/2021,10/09/2021,,,17/09/2021,30/09/2021,23/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/224569/2021&type=EC&ID=190116
25,SIA/JH/MIS/226936/2021,Shaurya Kunj,INFRA-2,28 Feb 2022,31/08/2021,10/02/2022,28/02/2022,01/03/2022,,,01/03/2022,15/03/2022,26/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/226936/2021&type=EC&ID=190622
26,SIA/JH/MIN/251579/2022,KUCHU STONE DEPOSIT,Non-Coal Mining,23 Feb 2022,14/01/2022,08/02/2022,23/02/2022,24/02/2022,,,28/02/2022,15/03/2022,22/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/251579/2022&type=EC&ID=197878
27,SIA/JH/MIN/191028/2021,"Brick Soil Mining For M/s R.K.B. Bricks in Mouza Jamuari, Area 1.80 Acres",Non-Coal Mining,02 Jan 2021,02/01/2021,21/01/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/191028/2021&type=EC&ID=156701
28,SIA/JH/MIS/243355/2021,"Proposed Residential Building at Khata No. 81, Plot No.1051,1052 And 1055, Mouza – Hesag, Thana No. 247, P.S. Jagarnathpur, District-Ranchi-834003",INFRA-2,06 Dec 2021,06/12/2021,08/04/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/243355/2021&type=EC&ID=194476
29,SIA/JH/MIN/45031/2019,Brick Soil Mining For M/s Karan Bricks (Minor Mineral),Non-Coal Mining,19 Oct 2019,19/10/2019,,,24/10/2019,,,11/11/2019,13/11/2019,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45031/2019&type=EC&ID=69935
30,SIA/JH/MIN/45122/2019,Brick Soil Mining for M/s Mina Bricks (Minor Mineral),Non-Coal Mining,19 Oct 2019,19/10/2019,,,24/10/2019,,,11/11/2019,13/11/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45122/2019&type=EC&ID=69987
31,SIA/JH/MIN/35559/2019,Abhishek Anand Stone Mines,Non-Coal Mining,13 Jun 2019,13/06/2019,23/05/2019,13/06/2019,13/06/2019,,,17/06/2019,18/06/2019,06/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/35559/2019&type=EC&ID=55307
32,SIA/JH/MIN/35606/2019,ABHISHEK ANAND Stone Mines,Non-Coal Mining,13 Jun 2019,13/06/2019,23/05/2019,13/06/2019,13/06/2019,,15/05/2019,17/06/2019,18/06/2019,06/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/35606/2019&type=EC&ID=55337
33,SIA/JH/MIS/218049/2021,Proposed Residential & Commercial Building belongs to Shekhar Buildcon Pvt. Ltd.,INFRA-2,09 Sep 2021,05/07/2021,17/08/2021,09/09/2021,11/09/2021,,,17/09/2021,30/09/2021,23/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/218049/2021&type=EC&ID=188933
34,SIA/JH/MIN/220074/2021,BARAJORI STONE MINE OF SRI ARJUN PRASAD SINHA & SRI CHANDRADEO SINGH,Non-Coal Mining,14 Jul 2021,14/07/2021,20/07/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/220074/2021&type=EC&ID=189253
35,SIA/JH/MIN/203095/2021,"PROPOSED PROJECT FOR ENVIRONMENT CLEARANCE BRICKS CLAY MINING IN VILLAGE-KHORA PATRATOLI, P.S. GUMLA, (NO.-77) DISTRICT- GUMLA, JHARKHAND. AREA: 2.00 ACRES (0.8097 HA) PRODUCTION 1200 CUM PER ANNUM.",Non-Coal Mining,15 Mar 2021,15/03/2021,14/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/203095/2021&type=EC&ID=173524
36,SIA/JH/MIN/43173/2019,MANJHLADIH STONE MINE,Non-Coal Mining,20 Sep 2019,20/09/2019,,,24/09/2019,,,05/10/2019,22/10/2019,26/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43173/2019&type=EC&ID=64811
37,SIA/JH/IND/39010/2019,"Enhancement in production from 123900 TPA (350 TPD) to 274068 TPA (828 TPD) of M/S Billet and TMT bar of 246926 TPA (746 TPD) by installation of four no. of induction  furnace of capacity 15 TPH, two rolling mill of capacity 371 TPD & 375 TPD and  installation of 2 induction slag grinder of 47000 TPA of M/s Balmukund Sponge and Iron Private Limited (Mega Division) at Manjhiladih, Chatro Tundi Road, P.O. Gadisrirampur, Dist. Giridih (Jharkhand)",Industrial Projects - 1,16 Jun 2021,05/02/2021,10/06/2021,16/06/2021,18/06/2021,,,26/06/2021,08/07/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND/39010/2019&type=EC&ID=162945
38,SIA/JH/MIN/238394/2021,Betakocha Brick Clay Mining - M/s Anil Bricks,Non-Coal Mining,24 Feb 2022,13/11/2021,08/02/2022,24/02/2022,26/02/2022,,,01/03/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/238394/2021&type=EC&ID=193263
39,SIA/JH/MIN/43310/2019,M/s Kashi Builders & Services Private Limited,Non-Coal Mining,21 Sep 2019,21/09/2019,,,01/10/2019,,,04/10/2019,22/10/2019,26/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43310/2019&type=EC&ID=64902
40,SIA/JH/MIN/43600/2019,MUSNA STONE MINE,Non-Coal Mining,25 Sep 2019,25/09/2019,,,01/10/2019,,,04/10/2019,22/10/2019,26/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43600/2019&type=EC&ID=67031
41,SIA/JH/MIN/204768/2021,Kudlum Brick Soil Mining M/s R.S.S. Brick Clay Mining Project,Non-Coal Mining,14 Mar 2022,20/03/2021,15/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204768/2021&type=EC&ID=173981
42,SIA/JH/MIN/234471/2021,Nawa Bazar Stone Mine,Non-Coal Mining,19 Oct 2021,17/10/2021,17/10/2021,19/10/2021,20/10/2021,,,22/10/2021,28/10/2021,31/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/234471/2021&type=EC&ID=192317
43,SIA/JH/MIN/279717/2022,Dandila Stone Deposit,Non-Coal Mining,23 Jun 2022,23/06/2022,27/06/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/279717/2022&type=EC&ID=207958
44,SIA/JH/MIS/279518/2022,Group Housing Project ATC Extension,INFRA-2,20 Aug 2022,23/06/2022,05/08/2022,20/08/2022,22/08/2022,,,23/08/2022,,09/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/279518/2022&type=EC&ID=207924
45,SIA/JH/MIN/254177/2022,Darkhuli Brick Earth Deposit,Non-Coal Mining,23 Feb 2022,31/01/2022,08/02/2022,23/02/2022,24/02/2022,,,28/02/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/254177/2022&type=EC&ID=198599
46,SIA/JH/MIN/202944/2021,RAMESHWAR MAHTO STONE MINE,Non-Coal Mining,11 Jun 2021,11/03/2021,14/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/202944/2021&type=EC&ID=172488
47,SIA/JH/MIN/204200/2021,"Madhavpur Brick Clay Mining M/s Balajee Bricks Brick Clay Mining ProjectVillage-Madhavpur, P.S. Boram, District- East- Singhbhum, Jharkhand.",Non-Coal Mining,01 Jul 2021,18/03/2021,08/07/2021,01/07/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204200/2021&type=EC&ID=173836
48,SIA/JH/MIN/250232/2022,GILAMARI STONE MINE,Non-Coal Mining,25 Feb 2022,06/01/2022,08/02/2022,25/02/2022,26/02/2022,,,01/03/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/250232/2022&type=EC&ID=197509
49,SIA/JH/MIN/255473/2022,"Kalupara Stone Mine with Crusher at Mauza- Kalupara, Thana-  07, Thana- Mahespur, Anchal- Mahespur, District- Pakur Jharkhand",Non-Coal Mining,06 Mar 2023,08/02/2022,18/02/2023,06/03/2023,09/03/2023,,,13/03/2023,,31/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/255473/2022&type=EC&ID=198917
50,SIA/JH/MIN/183563/2020,Phutkadih Stone Deposit of M/s Jharkhand Stone Works,Non-Coal Mining,01 Mar 2021,16/11/2020,13/04/2021,01/03/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/183563/2020&type=EC&ID=143909
51,SIA/JH/MIN/45125/2019,Brick Soil Mining Project For M/s Sars Bricks,Non-Coal Mining,19 Oct 2019,19/10/2019,,,24/10/2019,,,11/11/2019,13/11/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45125/2019&type=EC&ID=69989
52,SIA/JH/MIN/210039/2021,Saharpur Stone Deposit,Non-Coal Mining,21 Jun 2021,23/04/2021,16/06/2021,21/06/2021,09/07/2021,,,05/08/2021,13/08/2021,14/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/210039/2021&type=EC&ID=182312
53,SIA/JH/MIN/232837/2021,HURINGDAG STONE MINE,Non-Coal Mining,20 Oct 2021,05/10/2021,07/10/2021,20/10/2021,20/10/2021,,,22/10/2021,28/10/2021,31/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/232837/2021&type=EC&ID=191946
54,SIA/JH/MIN/42317/2019,Tetriya stones deposit,Non-Coal Mining,25 Sep 2019,25/09/2019,25/09/2019,25/09/2019,16/10/2019,,,02/11/2019,10/11/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/42317/2019&type=EC&ID=63191
55,SIA/JH/MIN/141405/2020,sakchi traders/ rks bricks,Non-Coal Mining,07 Feb 2020,07/02/2020,08/12/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/141405/2020&type=EC&ID=86902
56,SIA/JH/MIN/183700/2020,Pichhri Stone Deposit of Sri Bhagwan Singh,Non-Coal Mining,02 Mar 2021,18/11/2020,13/04/2021,02/03/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/183700/2020&type=EC&ID=143947
57,SIA/JH/MIS/121767/2019,Vibgyor Estates & High Street Enterprises,INFRA-2,15 Oct 2019,15/10/2019,,,24/10/2019,,,07/01/2021,18/08/2021,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/121767/2019&type=EC&ID=69802
58,SIA/JH/MIN/45132/2019,Brick Soil Mining For M/s JRB Bricks (Unit – I) (Minor Mineral),Non-Coal Mining,19 Oct 2019,19/10/2019,,,24/10/2019,,,11/11/2019,13/11/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45132/2019&type=EC&ID=69997
59,SIA/JH/MIN/45138/2019,Brick Soil Mining For M/s Naaj Bricks (Minor Mineral),Non-Coal Mining,19 Oct 2019,19/10/2019,,,24/10/2019,,,11/11/2019,13/11/2019,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45138/2019&type=EC&ID=69999
60,SIA/JH/MIN/276716/2022,HUTUKDAG STONE MINE WITH CRUSHER,Non-Coal Mining,25 Jul 2022,09/06/2022,13/06/2022,25/07/2022,25/07/2022,,,26/07/2022,,12/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/276716/2022&type=EC&ID=204231
61,SIA/JH/MIN/192216/2021,CHANDANPUR BRICK EARTH DEPOSIT OF M/s.- STAR BRICKS,Non-Coal Mining,11 Jul 2021,13/01/2021,15/07/2021,11/07/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/192216/2021&type=EC&ID=158924
62,SIA/JH/MIN/220061/2021,BARAJORI STONE MINE OF M/S JHARKHAND STONE WORKS,Non-Coal Mining,14 Jul 2021,14/07/2021,20/07/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/220061/2021&type=EC&ID=189251
63,SIA/JH/MIN/208097/2021,SALBONA PAHAR STONE MINE OF M/S SHRI PARASNATH INDUSTRIES,Non-Coal Mining,17 Jun 2021,06/04/2021,02/06/2021,17/06/2021,18/06/2021,,,26/06/2021,08/07/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/208097/2021&type=EC&ID=176927
64,SIA/JH/MIN/236655/2021,"M/S A.D.S. BRICKS  IN MOUZA HOCHAR, PROPRIETOR: SRI SOMESHWAR GOPE",Non-Coal Mining,24 Feb 2022,30/10/2021,08/02/2022,24/02/2022,26/02/2022,,,01/03/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/236655/2021&type=EC&ID=192805
65,SIA/JH/MIN/231940/2021,SHAHPUR STONE MINE,Non-Coal Mining,07 Oct 2021,30/09/2021,04/10/2021,07/10/2021,11/10/2021,,,22/10/2021,28/10/2021,31/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/231940/2021&type=EC&ID=191737
66,SIA/JH/MIN/252895/2022,GILAMARI STONE DEPOSIT OF M/S ALOK STONE,Non-Coal Mining,20 Feb 2022,24/01/2022,08/02/2022,20/02/2022,21/02/2022,,,28/02/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/252895/2022&type=EC&ID=198231
67,SIA/JH/MIN/43887/2019,Belbhadri Stone Deposit,Non-Coal Mining,29 Sep 2019,29/09/2019,,,01/10/2019,,,22/10/2019,30/10/2019,04/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/43887/2019&type=EC&ID=67182
68,SIA/JH/MIN/32729/2019,Atkadih Stone mine,Non-Coal Mining,29 Apr 2019,29/04/2019,18/04/2019,29/04/2019,29/04/2019,,,20/05/2019,24/09/2019,03/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/32729/2019&type=EC&ID=53784
69,SIA/JH/MIN/214796/2021,"M/S SHUBHAM ENGINEERING STONE COMPANY OF SHRI DURYODHAN MAHTO AND PARTNERS, MOUZA - KULGO, BLOCK - DUMRI, DISTRICT - GIRIDIH, STATE - JHARKHAND",Non-Coal Mining,17 Jun 2021,11/06/2021,12/06/2021,17/06/2021,18/06/2021,,,26/06/2021,08/07/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/214796/2021&type=EC&ID=188276
70,SIA/JH/MIN/215166/2021,NARAYANI STONE & MORUM MINES AND CRUSHER OF SHRI UMAKANT PRASAD JAISWAL,Non-Coal Mining,29 Jul 2021,16/07/2021,28/07/2021,29/07/2021,30/07/2021,,,05/08/2021,13/08/2021,14/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/215166/2021&type=EC&ID=188349
71,SIA/JH/MIN/215073/2021,NASIM ANSARI STONE MINES OF MD. NASIM ANSARI,Non-Coal Mining,28 Jul 2021,13/06/2021,26/07/2021,28/07/2021,29/07/2021,,,05/08/2021,13/08/2021,14/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/215073/2021&type=EC&ID=188332
72,SIA/JH/MIN/213236/2021,LOWAPARA STONE MINE OF SHRI DILIP KUMAR MODI,Non-Coal Mining,17 Jun 2021,29/05/2021,02/06/2021,17/06/2021,18/06/2021,,,26/06/2021,08/07/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/213236/2021&type=EC&ID=187958
73,SIA/JH/MIN/215182/2021,Agardih Mandhaniya Stone Mine,Non-Coal Mining,15 Jun 2021,15/06/2021,16/06/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/215182/2021&type=EC&ID=188353
74,SIA/JH/MIN/233399/2021,kukukala stone mine(1.56 ha),Non-Coal Mining,19 Oct 2021,08/10/2021,11/10/2021,19/10/2021,20/10/2021,,,22/10/2021,28/10/2021,31/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/233399/2021&type=EC&ID=192047
75,SIA/JH/MIN/259802/2022,Duari Brick Clay Mining M/s Sushma Bricks Industries,Non-Coal Mining,05 May 2022,04/03/2022,07/03/2022,05/05/2022,06/05/2022,,,17/05/2022,,28/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/259802/2022&type=EC&ID=199993
76,SIA/JH/MIN/45383/2019,SIULIDANGA STONE MINE,Non-Coal Mining,23 Oct 2019,23/10/2019,,,25/10/2019,,,11/11/2019,13/11/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/45383/2019&type=EC&ID=70150
77,SIA/JH/MIN/186489/2020,Medho Chaparkho Stone Deposit,Non-Coal Mining,09 Jul 2021,04/12/2020,15/06/2021,09/07/2021,09/07/2021,,,05/08/2021,13/08/2021,14/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/186489/2020&type=EC&ID=145633
78,SIA/JH/MIN/200841/2021,"Nengtasai Brick Clay Mining, Village - Nengtasai, P.S. - Saraikela, P.S. No.- 143, District -  Saraikela- Kharsawan  State – Jharkhand.",Non-Coal Mining,01 Mar 2021,01/03/2021,14/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/200841/2021&type=EC&ID=168026
79,SIA/JH/RIV/271834/2022,"Engineering, Procurement and Construction (EPC) work of Sone-Kanhar Underground Pipe Line (SKUGPL) Project on Design, Build, Operate & Transfer (DBOT) basis",River Valley and Hydroelectric Projects,23 May 2022,23/05/2022,30/05/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/RIV/271834/2022&type=EC&ID=203081
80,SIA/JH/MIN/271654/2022,Srirampur Stone Deposit,Non-Coal Mining,20 Jan 2023,07/05/2022,09/01/2023,20/01/2023,23/01/2023,,,23/01/2023,,08/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/271654/2022&type=EC&ID=203047
81,SIA/JH/MIS/290992/2022,Expansion of  proposed project “lnfinity Sapphire Square/Mall of Ranchi”,INFRA-2,13 Sep 2022,30/08/2022,09/09/2022,13/09/2022,20/09/2022,,,12/10/2022,,11/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/290992/2022&type=EC&ID=210688
82,SIA/JH/MIN/204432/2021,"Dobo Brick Clay Mining M/s P.K.S. Bricks   Clay Mining Project Khata No. – 222, Plot No. – 565 & 601, Area 0.874 HA (2.16Ac) For production capacity 2000 CUM per annum, Village- Dobo, P.S. Chandil, Thana No.-331, District- Saraikela-Kharsawan, Jharkh",Non-Coal Mining,18 Mar 2021,18/03/2021,14/04/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/204432/2021&type=EC&ID=173892
83,SIA/JH/MIS/277745/2022,Proposed development of “PADMABATI DEVI HOSPITAL”,INFRA-2,27 Jun 2022,11/06/2022,14/06/2022,27/06/2022,25/07/2022,,,26/07/2022,,16/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/277745/2022&type=EC&ID=204494
