,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,1,SIA/SK/MIS/244081/2021,214/E &SC,"Proposed Development of “WEST POINT” - Integrated Commercial cum MLCP Complex at Old West Point School Area, Near M.G. Marg, Gangtok, East Sikkim",MESASO INFRASTRUCTURE PVT. LTD.,EC Granted,EC,
1,2,SIA/SK/MIS/216255/2021,214/Env. & E &Sc,"Solid waste treatment project for mangan, North Sikkim",UDD GOVT OF SIKKIM,Awaiting EC,EC,
2,3,SIA/SK/INFRA2/404013/2022,,Vertical Expansion by 3 Floors of “WEST POINT” - Integrated Commercial cum MLCP Complex,MESASO INFRASTRUCTURE PVT. LTD.,Under examination of SEIAA,EC,
