,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/UK/MIN/46343/2019,E.C- 01(129)/2019,M/S BADRISH SWAYATT SAHKARITA SAMITI,Uttarakhand,Chamoli,Joshimath,Date of Submission for EC: 12 Nov 2019 ,Date of Ec Granted : 03 Feb 2020,Non-Coal Mining,M/S BADRISH SWAYATT SAHKARITA SAMITI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/46343/2019&pid=71848,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/46343/2019&type=EC&ID=71848
1,SIA/UK/MIS/120412/2019,E.C- 09(46)/2019,M/S KUMAD PHARMA,Uttarakhand,Dehradun,Vikasnagar,Date of Submission for TOR: ,Date of Submission for EC: 04 Oct 2019 ,INFRA-2,M/S KUMAD PHARMA,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/120412/2019&pid=68368,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/120412/2019&type=EC&ID=68368
2,SIA/UK/MIN/126465/2019,EC-1(123)/2019,Nagrasu RBM Project,Uttarakhand,Rudraprayag,Rudraprayag,Date of Submission for EC: 21 Nov 2019 ,Date of Ec Granted : 14 Feb 2020,Non-Coal Mining,NAGRASU RBM PROJECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/126465/2019&pid=74219,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/126465/2019&type=EC&ID=74219
3,SIA/UK/MIN/51716/2018,EC-1(6)/2018,Kholiyagoan Soapstone Mine,Uttarakhand,Bageshwar,Bageshwar,Date of Submission for EC: 29 Feb 2020 ,Date of Ec Granted : 09 Nov 2020,Non-Coal Mining,SHRI RAJENDRA UPADHYAY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/51716/2018&pid=94954,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/51716/2018&type=EC&ID=94954
4,SIA/UK/MIN/58696/2020,EC-1(136)/2020,"Sand/Bajri/Boulder at Khasra No- 657/3 Village - Banjarewala Grant, Tehsil- Bhagwanpur, District- Haridwar (Area- 15.0 ha))",Uttarakhand,Haridwar,Roorkee,Date of Submission for EC: 30 Nov 2020 ,Date of Ec Granted : 12 Aug 2021,Non-Coal Mining,BANJAREWALA GRANT RBM PROJECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/58696/2020&pid=145411,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/58696/2020&type=EC&ID=145411
5,SIA/UK/NCP/37740/2014,E.C- 09(37)/2019,"Environmental Clearance for replacing existing DG set of higher capacity (1010 KVA x 03 Nos.) by M/s Flex Foods Limited at Lal Tappar Industrial Area, P.O. Resham Majri, Haridwar Road, Dehradun",Uttarakhand,Dehradun,Rishikesh,Date of Submission for EC: 28 Sep 2019 ,Date of Ec Granted : 06 Dec 2019,INFRA-1,FLEX FOODS LIMITED,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/NCP/37740/2014&pid=56649,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/37740/2014&type=EC&ID=56649
6,SIA/UK/IND2/192986/2021,EC-9(69)/2021,Proposed Craft Beer Fermentation Unit,Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 13 Jan 2021 ,Date of Ec Granted : 12 Mar 2021,Industrial Projects - 2,M/S GOPHER VENTURES PVT. LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND2/192986/2021&pid=160054,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/192986/2021&type=EC&ID=160054
7,SIA/UK/MIN/167167/2020,EC-1(157)/2021,Saroda RBM Project,Uttarakhand,Pauri Garhwal,Pauri,Date of Submission for EC: 02 Jan 2021 ,Date of Ec Granted : 19 Mar 2021,Non-Coal Mining,BIRENDRA SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/167167/2020&pid=121926,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/167167/2020&type=EC&ID=121926
8,SIA/UK/IND2/58902/2009,EC-5(5)/2019,Environmental Impact Assessment Report for proposed enhancement of production Capacity of PET Chips from 57600.00 MT/Annum to 69600.00 MT/Annum through modification and modernization by M/s Polyplex Corporation Ltd.,Uttarakhand,Udham Singh Nagar,Bajpur,Date of Submission for EC: 06 Dec 2020 ,Date of Ec Granted : 19 Mar 2021,Industrial Projects - 2,POLYPLEX CORPORATION LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND2/58902/2009&pid=146664,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/58902/2009&type=EC&ID=146664
9,SIA/UK/IND3/235368/2021,EC-09(95)/2021,"M/s  Forbes Aquatech  Limited  at Khasra No 3946, 3947, 3961, 3962  Lal Tappar,  Mazari Grant, Tehsil Rishikesh, Distt.-Dehradun, Uttarakhand -248140",Uttarakhand,Dehradun,Rishikesh,Date of Submission for EC: 27 Oct 2021 ,Date of Ec Granted : 12 Nov 2021,Industrial Projects - 3,MS FORBES AQUATECH LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND3/235368/2021&pid=192529,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/235368/2021&type=EC&ID=192529
10,SIA/UK/NCP/97287/2019,E.C 9(27)/2019,"Amendment in Environmental Clearance for proposed manufacturing of Pharmaceutical Formulation Products along with Utilities viz. LPG based Boilers & green insulated DG Set by M/s Sharon Bio-Medicine Limited at Khasra No. 1027/28/30/37, Central Hope T",,,,Date of Submission for TOR: ,Date of Submission for EC: 26 Feb 2019 ,INFRA-1,SHARON BIO MEDICINE LIMITED,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/NCP/97287/2019&pid=53378,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/97287/2019&type=EC&ID=53378
11,SIA/UK/NCP/190718/2020,EC-9(66)/2021,HFA Formulations Pvt. Ltd.,Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 31 Dec 2020 ,Date of Ec Granted : 19 Mar 2021,INFRA-1,HFA FORMULATION PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/NCP/190718/2020&pid=154637,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/190718/2020&type=EC&ID=154637
12,SIA/UK/MIS/165237/2020,EC-9(65)/2020,"M/S Himalayan Drug Company atPlot No – 181KA, 181KHA, 181GA  & 181GHA Saharanpur Road, Clemen Town, Sevla Khurd",Uttarakhand,Dehradun,Dehradun,Date of Submission for EC: 26 Jul 2020 ,Date of Ec Granted : 09 Nov 2020,INFRA-2,MS HIMALAYA AND DRUG COMPANY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/165237/2020&pid=117532,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/165237/2020&type=EC&ID=117532
13,SIA/UK/MIS/242731/2021,EC-09(04)/2022,"Environmental clearance for proposed installation of RBM Screening Plant by M/s Sai Screening Plant at Khasra No. 281, 286, 291Ka, 292Ka, 293, 294, 295, 297Ka, 228, 287, 288, 289, 316, 317Ka, 321, 296Ka, 290, 315, 335Kha, 236, 317Ga, Village Abdullap",Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 04 Dec 2021 ,Date of Ec Granted : 27 Jan 2023,INFRA-2,M/S SAI SCREENING PLANT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/242731/2021&pid=194299,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/242731/2021&type=EC&ID=194299
14,SIA/UK/MIS/216377/2021,EC-08(41)/2021,"Environmental Clearance for the Proposed Expansion of Hotel Facility by Constructing Additional Rooms and Installation of Green Insulated DG Set by M/s Sir Bio Tech India Limited Located at Khasra No. 92Ga, 93 & 94 Ka, Village Danio Ka Danda, Tehsil ",Uttarakhand,Dehradun,Dehradun,Date of Submission for EC: 22 Jun 2021 ,Date of Ec Granted : 31 Jul 2021,INFRA-2,M/S SIR BIO TECH INDIA LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/216377/2021&pid=188574,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/216377/2021&type=EC&ID=188574
15,SIA/UK/MIS/221468/2021,EC-09(85)/2021,"Environmental Clearance for proposed establishment of Hot Mix Plant by M/s AA Constructions at Khata No. 84, Khasra No. 4756 mi (New Khasra no. 1605ka, 1605kha and 1605ga) and Khasra no. 4757 (New Khasra no.1606) at Village – Jamankhata, Pargana Pach",Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 24 Jul 2021 ,Date of Ec Granted : 12 Aug 2021,INFRA-2,M/S AA CONSTRUCTIONS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/221468/2021&pid=189520,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/221468/2021&type=EC&ID=189520
16,SIA/UK/MIS/134346/2019,E.C 09(51)/2020,ALDER BIOCHEM PVT. LTD,Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 31 Dec 2019 ,Date of Ec Granted : 27 May 2020,INFRA-2,ALDER BIOCHEM PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/134346/2019&pid=84067,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/134346/2019&type=EC&ID=84067
17,SIA/UK/MIN/42784/2019,EC-1(71)/2019,"Mining of Soapstone from Lease Area (7.784 Ha.) at Village - Karuli, Tehsil & District - Bageshwar, Uttarakhand by M/s Balraj Associates",Uttarakhand,Bageshwar,Bageshwar,Date of Submission for TOR: ,Date of Submission for EC: 13 Sep 2019 ,Non-Coal Mining,PROPOSED SOAPSTONE MINE AT VILLAGE KARULI TEHSIL AND DISTRICT BAGESHWAR UTTARAKHAND BY MS BALRAJ ASSOCIATES,Accepted by SEIAA and forwarded to SEAC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/42784/2019&pid=63531,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/42784/2019&type=EC&ID=63531
18,SIA/UK/IND3/235499/2021,EC-09(93)/2021,"Environmental Clearance for Proposed Manufacturing Unit of Tablet, Capsules & Powder by M/s. East African India Overseas in Pharmacity, Vikas Nagar, Dehradun",Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 23 Oct 2021 ,Date of Ec Granted : 12 Nov 2021,Industrial Projects - 3,EAST AFRICAN (INDIA) OVERSEAS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND3/235499/2021&pid=192554,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/235499/2021&type=EC&ID=192554
19,SIA/UK/MIN/68901/2019,EC-01(103)/2019,"Soapstone Mining at Village- Lohakot, Tehsil- Didihat, District- Pithoragarh, Uttarakhand by M/s Lohakot Mines & Minerals",Uttarakhand,Pithoragarh,Didihat,Date of Submission for EC: 02 Nov 2021 ,Date of Ec Granted : 13 Nov 2021,Non-Coal Mining,LOHAKOT MINES AND MINREALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/68901/2019&pid=192846,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/68901/2019&type=EC&ID=192846
20,SIA/UK/NCP/108144/2019,E.C 09(36)/2019,"Environmental Clearance for Proposed Installation of Hot Mix Plant at Khata No. 02, Khasra No. 606, Rishikesh Gangoti Bypass Marg, Village Partho Marg Tehsil – Narendra Nagar, District – Dehradun, Utt",Uttarakhand,Tehri Garhwal,Narendranagar,Date of Submission for TOR: ,Date of Submission for EC: 30 Jul 2019 ,INFRA-1,P K INFRATECH,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/NCP/108144/2019&pid=56690,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/108144/2019&type=EC&ID=56690
21,SIA/UK/IND2/206131/2021,EC-05(21)/2021,"Environmental Clearance for Proposed API Bulk Drugs & Intermediates Manufacturing Unit by M/s ParGee Pharmaceuticals at Khasra No. 665, 666, Village – Khedi Shikhopur Jadid Musthkam Pargana & Tehsil Bhagwanpur, District – Haridwar, Uttarakhand",Uttarakhand,Haridwar,Hardiwar,Date of Submission for EC: 25 Mar 2021 ,Date of Ec Granted : 28 Jun 2021,Industrial Projects - 2,M/S PARGEE PHARMACEUTICALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND2/206131/2021&pid=175334,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/206131/2021&type=EC&ID=175334
22,SIA/UK/MIN/218037/2021,EC-01(177)/2021,"Sand, Bajari and Boulder Mining Project”, Khasra No: 2078 mi,  Area- 1.020 ha out of 5.613 ha at Village- Chapad  , Tehsil- Belaghat , District- Nainital , Uttarakhand",Uttarakhand,Nainital,Betalghat,Date of Submission for EC: 04 Jul 2021 ,Date of Ec Granted : 31 Jul 2021,Non-Coal Mining,KMVN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/218037/2021&pid=188929,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/218037/2021&type=EC&ID=188929
23,SIA/UK/MIN/31671/1990,E.C- 01(114)/2019,Dhuroli RBM Project,,,,Date of Submission for TOR: ,Date of Submission for EC: 04 Oct 2019 ,Non-Coal Mining,NEETIKA CHAUHAN,Accepted by SEIAA and forwarded to SEAC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/31671/1990&pid=53213,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31671/1990&type=EC&ID=53213
24,SIA/UK/MIN/31897/2019,E.C- 01(109)/2019,Birender Singh Rawat,,,,Date of Submission for TOR: ,Date of Submission for EC: 30 Sep 2019 ,Non-Coal Mining,BIRENDER SINGH RAWAT,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/31897/2019&pid=53368,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31897/2019&type=EC&ID=53368
25,SIA/UK/IND2/32088/2019,E.C  5-(6)/2019,"Environment Clearance for installation of proposed manufacturing unit of Paper Sizing Chemical & Rosin Derivatives by M/s Trident Chemicals located at Village: Toli, Panuwanaula, District: Almora, Utt",,,,Date of Submission for TOR: ,Date of Submission for EC: 01 Mar 2019 ,Industrial Projects - 2,TRIDENT CHEMICAL,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND2/32088/2019&pid=53458,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/32088/2019&type=EC&ID=53458
26,SIA/UK/MIN/127794/2019,EC-1(43)/2018,Maithara Soapstone Project,Uttarakhand,Bageshwar,Bageshwar,Date of Submission for EC: 27 Nov 2019 ,Date of Ec Granted : 14 Feb 2020,Non-Coal Mining,MAITHARA SOAPSTONE PROJECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/127794/2019&pid=77493,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/127794/2019&type=EC&ID=77493
27,SIA/UK/MIN/174945/2020,EC-01(78)/2019,Parth minerals,Uttarakhand,Bageshwar,Bageshwar,Date of Submission for EC: 24 Nov 2020 ,Date of Ec Granted : 12 Mar 2021,Non-Coal Mining,PARTH MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/174945/2020&pid=131857,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/174945/2020&type=EC&ID=131857
28,SIA/UK/MIN/63375/2021,EC-01(166)/2021,"Proposed Khuldoari Baldoari Soapstone Mine (Area: 12.579 ha) at Village Khuldoari Baldoari, Tehsil & District:Bageshwar, Uttarakhand by M/s Uttarakhand Mine Minerals",Uttarakhand,Bageshwar,Bageshwar,Date of Submission for EC: 02 Nov 2021 ,Date of Ec Granted : 13 Nov 2021,Non-Coal Mining,MS UTTARAKHAND MINE MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/63375/2021&pid=192835,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/63375/2021&type=EC&ID=192835
29,SIA/UK/MIN/39838/2019,E.C- 01(106)/2019,Ginwala RBM Project,Uttarakhand,Rudraprayag,Ukhimath,Date of Submission for TOR: ,Date of Submission for EC: 23 Jul 2019 ,Non-Coal Mining,GINWALA RBM PROJECT,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/39838/2019&pid=58686,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/39838/2019&type=EC&ID=58686
30,SIA/UK/IND3/235526/2021,EC-09(92)/2021,"Environmental Clearance for Proposed Installation of Powder Coating Facility in Domestic Furniture, DG Set Canopies & Other Sheet Metal Parts manufacturing unit by M/s Associated Engineers",Uttarakhand,Dehradun,Vikasnagar,Date of Submission for EC: 23 Oct 2021 ,Date of Ec Granted : 12 Nov 2021,Industrial Projects - 3,M/S ASSOCIATED ENGINEERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/IND3/235526/2021&pid=192563,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/235526/2021&type=EC&ID=192563
31,SIA/UK/MIN/218047/2021,EC-01(176)/2021,"Sand, Bajari and Boulder Mining Project”, Khasra No: 16435 mi,  Area- 0.39 ha at Village- Bhandharigoun  , Tehsil- Didihat , District- Pithauragrah , Uttarakhand",Uttarakhand,Pithoragarh,Didihat,Date of Submission for EC: 04 Jul 2021 ,Date of Ec Granted : 31 Jul 2021,Non-Coal Mining,KMVN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/218047/2021&pid=188932,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/218047/2021&type=EC&ID=188932
32,SIA/UK/MIN/129839/2019,E.C- 01(132)/2020,M/s Mahakali Associate,Uttarakhand,Pithoragarh,Gangolihat,Date of Submission for EC: 10 Jan 2020 ,Date of Ec Granted : 08 May 2020,Non-Coal Mining,M/S MAHAKALI ASSOCIATES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/129839/2019&pid=78964,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/129839/2019&type=EC&ID=78964
33,SIA/UK/MIN/37126/2019,E.C 01(84)/2019,"“Minor Mineral (Sand, Bajri & Boulder)”",Uttarakhand,Udham Singh Nagar,Sitarganj,Date of Submission for TOR: ,Date of Submission for EC: 01 Jun 2019 ,Non-Coal Mining,MR. PUNEET KUMAR GOYAL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/37126/2019&pid=56236,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/37126/2019&type=EC&ID=56236
34,SIA/UK/NCP/103153/2019,E.C- 7(8)/2019,"Environmental Clearance for Proposed Installation of Green insulated DG Set and Enhancement of Man Power to manufacture of Shoes in the existing Complex by M/s Shutec, Khasra No. 205, Old Khasra No. 1",Uttarakhand,Tehri Garhwal,Narendranagar,Date of Submission for TOR: ,Date of Submission for EC: 28 Jun 2019 ,INFRA-1,SHUTEC,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/NCP/103153/2019&pid=55050,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/103153/2019&type=EC&ID=55050
35,SIA/UK/MIS/182954/2020,EC-8(28)/2020,Softel Plaza,Uttarakhand,Dehradun,Dehradun,Date of Submission for EC: 25 Nov 2020 ,Date of Ec Granted : 27 Mar 2021,INFRA-2,HOTEL SOFTEL PLAZA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/182954/2020&pid=142760,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/182954/2020&type=EC&ID=142760
36,SIA/UK/MIS/229754/2021,EC-08(48)/2021,"M/s Aradhana Hospitality at Khasra No: 568, Area 957.79 m2 ,Sahastradhara Road, Adhoiwala, Pargana Parwadoon , Dehradun Uttrakhand 248001",Uttarakhand,Dehradun,Dehradun,Date of Submission for EC: 17 Sep 2021 ,Date of Ec Granted : 12 Nov 2021,INFRA-2,MS ARADHANA HOSPITALITY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/229754/2021&pid=191242,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/229754/2021&type=EC&ID=191242
37,SIA/UK/MIS/271611/2022,EC-09(10)/2022,Application for obtaining No Objection Certificate/EC under Doon Valley Area as per MoEF Notification vide S.O. 2125 (E) dated 13.12.2007 for proposed orange category establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by M/s Yamun,Uttarakhand,Dehradun,Vikasnagar,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2022 ,INFRA-2, YAMUNA STONE CRUSHER,Request for withdraw,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/271611/2022&pid=203034,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/271611/2022&type=EC&ID=203034
38,SIA/UK/MIS/61450/2019,EC-7(17)/2019,"INTEGRATED MUNICIPAL SOLID WASTE PROCESSING FACILITY FOR SRINAGAR, Khasra No – 169, 170, 171, 187, 188, 189, 190, At Village –Girgaon, Tehsil- Srinagar, District- Pauri Garhwal (Uttarakhand),",Uttarakhand,Pauri Garhwal,Srinagar,Date of Submission for EC: 04 Mar 2021 ,Date of Ec Granted : 31 Jul 2021,INFRA-2,"NAGAR PALIKA PARISHAD, SRINAGAR",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/61450/2019&pid=168117,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/61450/2019&type=EC&ID=168117
39,SIA/UK/MIS/176855/2020,EC-08(27)/2020,M/s Hotel Seyfert Sarovar Premiere,Uttarakhand,Dehradun,Dehradun,Date of Submission for EC: 26 Nov 2020 ,Date of Ec Granted : ,INFRA-2,M/S HOTEL SEYFERT SAROVAR PREMIERE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/176855/2020&pid=135460,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/176855/2020&type=EC&ID=135460
40,SIA/UK/MIN/113306/2019,E.C- 01(91)/2019,"Sand, Bajri and Boulder Mining Project, (Area 0.500 ha)",,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Aug 2019 ,Non-Coal Mining,SHRI MATBAR SINGH NEGI,Under examination of SEAC manually process,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIN/113306/2019&pid=59114,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/113306/2019&type=EC&ID=59114
41,SIA/UK/MIS/185300/2020,E.C - 08(29)/2020,"Environmental Clearance for the Proposed Construction of Hotel Facility and Installation of Green Insulated DG set by M/s Anantsheel Enterprises LLP located at 851Kh, Village - Dhalwala, Tehsil - Narendra Nagar, District - Tehri Garhwal, Uttarakhand",Uttarakhand,Tehri Garhwal,Narendranagar,Date of Submission for EC: 27 Nov 2020 ,Date of Ec Granted : 04 Mar 2021,INFRA-2,M/S ANANTSHEEL ENTERPRISES LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/185300/2020&pid=145322,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/185300/2020&type=EC&ID=145322
42,SIA/UK/MIS/67618/2021,EC-08(49)/2021,"Construction of Government Medical College at Haridwar, Uttarakhand",Uttarakhand,Haridwar,Hardiwar,Date of Submission for EC: 03 Nov 2021 ,Date of Ec Granted : 13 Nov 2021,INFRA-2,"DEPARTMENT OF MEDICAL EDUCATION THROUGH DIRECTOR GENERAL,  MEDICAL EDUCATION DEPARTMENT , DEHRADUN",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/67618/2021&pid=191227,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/67618/2021&type=EC&ID=191227
43,SIA/UK/MIS/260861/2022,,BLBK Pharmaceuticals Pvt Ltd,Uttarakhand,Dehradun,Dehradun,Date of Submission for TOR: ,Date of Submission for EC: 08 Jul 2023 ,INFRA-2,SHELANDRA KUMAR,Request for withdraw,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Uttarakhand&pno=SIA/UK/MIS/260861/2022&pid=200293,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/260861/2022&type=EC&ID=200293
