,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
0,SIA/OR/IND2/224061/2021,,Orissa,Bargarh,Bijepur,Date of Submission for TOR: ,Date of Submission for EC: 20 Aug 2021 ,Industrial Projects - 2,BARGARH BIO FUELS DEVELOPMENT FOUNDATION,WithdrawEC
1,SIA/OR/MIN/251506/2022,251506/191-MINB2/01-2022,Orissa,Kendujhar,Ghasipura,Date of Submission for EC: 15 Jan 2022 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,TAHASILDAR    GHASIPURA,EC Granted
2,SIA/OR/RIV/20975/2017,20975/01-RIVB1/01-2022,Orissa,Balangir,Belpara,Date of Submission for EC: 24 Jan 2022 ,Date of Ec Granted : 30 Mar 2022,River Valley and Hydroelectric Projects,PADAMPUR INVESTIGATION DIVISION DEPARTMENT OF WATER RESOURCES,EC Granted
3,SIA/OR/MIN/261307/2022,,Orissa,Jagatsinghapur,Tirtol,Date of Submission for TOR: ,Date of Submission for EC: 11 Mar 2022 ,Non-Coal Mining,PATITAPABAN HOTA,Delisted
4,SIA/OR/MIN/270252/2022,The project proponent ask to submit DSR copy with ,Orissa,Kendujhar,Kendujhar Town,Date of Submission for EC: 29 Apr 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,"OFICE OF THE TAHASILDAR, KEONJHAR",EC Granted
5,SIA/OR/MIN/247861/2021,247861/637-MINB2/04-2022,Orissa,Ganjam,Digapahandi,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2022 ,Non-Coal Mining,M/S. PREMEX,Rejection Letter Granted
6,SIA/OR/MIN/239028/2021,239028/81-MINB2/11-2021,Orissa,Malkangiri,Kalimela,Date of Submission for EC: 26 Nov 2021 ,Date of Ec Granted : 01 Feb 2022,Non-Coal Mining,TAHASILDAR  KALIMELA,EC Granted
7,SIA/OR/MIN/236726/2021,236726/757-MINB2/05-2022,Orissa,Kendrapara,Aali,Date of Submission for EC: 23 May 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,TAHASILDAR AUL,EC Granted
8,SIA/OR/MIN/252485/2022,252485/209-MINB2/01-2022,Orissa,Mayurbhanj,Kusumi,Date of Submission for EC: 21 Jan 2022 ,Date of Ec Granted : 11 May 2022,Non-Coal Mining, GAYATRI TRADERS,EC Granted
9,SIA/OR/MIN/71368/2021,71368/633-MINB1/04-2022,Orissa,Jagatsinghapur,Jagatsinghapur,Date of Submission for EC: 26 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,TAHASILDAR BIRIDI,EC Granted
10,SIA/OR/MIN/244806/2021,,Orissa,Ganjam,Digapahandi,Date of Submission for TOR: ,Date of Submission for EC: 14 Dec 2021 ,Non-Coal Mining,SRI ABHAYA KUMAR NAHAK,Delisted
11,SIA/OR/MIN/262448/2022,262448/235-MINB2/03-2022,Orissa,Mayurbhanj,Muruda,Date of Submission for EC: 18 Mar 2022 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,UTTAM GHADEI,EC Granted
12,SIA/OR/MIN/263775/2022,263775/279-MINB2/06-2022,Orissa,Jharsuguda,Jharsuguda,Date of Submission for EC: 08 Jun 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,KULAMANI RANBIDA,EC Granted
13,SIA/OR/MIN/277568/2022,277568/293-MINB2/06-2022,Orissa,Kandhamal,Daringbadi,Date of Submission for EC: 10 Jun 2022 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining, TRISHAKTI CONSTRUCTIONS,EC Granted
14,SIA/OR/IND2/61283/2019,61283/100-IND2/03-2021,Orissa,Bhadrak,Bhandari Pokhari,Date of Submission for EC: 27 Mar 2021 ,Date of Ec Granted : 25 Jan 2022,Industrial Projects - 2,INDIAN OIL CORPORATION LIMITED,EC Granted
15,SIA/OR/MIN/241347/2021,241347/100-MINB2/12-2021,Orissa,Baleshwar,balasoresadar,Date of Submission for EC: 06 Dec 2021 ,Date of Ec Granted : 18 Feb 2022,Non-Coal Mining,TAHASILDAR NILGIRI,EC Granted
16,SIA/OR/MIN/241374/2021,241374/88-MINB2/11-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 29 Nov 2021 ,Date of Ec Granted : 13 Jan 2022,Non-Coal Mining,MEENAKHI PRADHAN,EC Granted
17,SIA/OR/MIN/64155/2021,,Orissa,Balangir,Balangir,Date of Submission for TOR: ,Date of Submission for EC: 25 Apr 2022 ,Non-Coal Mining,TAHASILDAR BOLANGIR,Delisted
18,SIA/OR/MIN/279511/2022,279511/337-MINB2/07-2022,Orissa,Ganjam,Hinjili,Date of Submission for EC: 13 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,DIPTI MAHANTY,EC Granted
19,SIA/OR/MIN/77232/2020,77232/291-MINB2/05-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 24 May 2022 ,Date of Ec Granted : 08 Dec 2022,Non-Coal Mining,TAHASILDAR DHARMASLA (ON BEHALF OF SUCCESSFUL BIDDER),EC Granted
20,SIA/OR/MIN/244968/2021,,Orissa,Dhenkanal,Hindol,Date of Submission for TOR: ,Date of Submission for EC: 28 Oct 2022 ,Non-Coal Mining,,Query raised by SEIAA and pending at PP
21,SIA/OR/MIN/244986/2021,244986/534-MINB2/01-2022,Orissa,,,Date of Submission for EC: 29 Jan 2022 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,LAXMIDHAR JENA,EC Granted
22,SIA/OR/MIN/245925/2021,245925/137-MINB2/12-2021,Orissa,Ganjam,Bhanjanagar,Date of Submission for EC: 18 Dec 2021 ,Date of Ec Granted : 17 Mar 2022,Non-Coal Mining,SMT. DAMAYANTI BISOYI,EC Granted
23,SIA/OR/MIN/246085/2021,,Orissa,Nuapada,Sinapali,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2022 ,Non-Coal Mining,SINAPALI TAHASIL,Delisted
24,SIA/OR/MIN/70319/2021,70319/66-MINB1/12-2021,Orissa,Cuttack,Tangi,Date of Submission for EC: 20 Dec 2021 ,Date of Ec Granted : 06 Jan 2022,Non-Coal Mining,THE ODISHA MINING CORPORATION LTD.,EC Granted
25,SIA/OR/MIN/77359/2017,77359/734-MINB1/05-2022,Orissa,Sundargarh,Koida,Date of Submission for TOR: ,Date of Submission for EC: 27 May 2022 ,Non-Coal Mining,Bhushan Power and Steel Limited,
26,SIA/OR/MIN/247458/2021,247458/179-MINB2/01-2022,Orissa,Mayurbhanj,Betanati,Date of Submission for EC: 07 Jan 2022 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,TAHASILDARBETNOTIMAYURBHANJ,EC Granted
27,SIA/OR/MIN/248162/2021,248162/504-MINB2/12-2021,Orissa,Sonapur,Sonapur,Date of Submission for EC: 29 Dec 2021 ,Date of Ec Granted : 11 Mar 2022,Non-Coal Mining,TAHASILDAR SONEPUR,EC Granted
28,SIA/OR/MIN/263308/2022,263308/742-MINB2/06-2022,Orissa,Sambalpur,Sadar,Date of Submission for EC: 26 May 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,PANKAJ AGRAWALLA,EC Granted
29,SIA/OR/MIN/59349/2020,59349/180-MINB1/01-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 08 Jan 2022 ,Date of Ec Granted : 26 May 2022,Non-Coal Mining,SRI SRIBASH JENA,EC Granted
30,SIA/OR/MIN/246398/2021,246398/151-MINB2/12-2021,Orissa,Ganjam,Digapahandi,Date of Submission for EC: 21 Dec 2021 ,Date of Ec Granted : 11 Mar 2022,Non-Coal Mining,TEHSILDAR CHIKITI,EC Granted
31,SIA/OR/MIN/246380/2021,,Orissa,Nuapada,Komana,Date of Submission for TOR: ,Date of Submission for EC: 21 Dec 2021 ,Non-Coal Mining,TAHASILDAR KOMNA,Delisted
32,SIA/OR/MIN/249414/2022,249414/171-MINB2/01-2022,Orissa,Bhadrak,Bhandari Pokhari,Date of Submission for EC: 01 Jan 2022 ,Date of Ec Granted : 30 Mar 2022,Non-Coal Mining,M/S LAXMI NARAYAN BRICKS,EC Granted
33,SIA/OR/MIN/268135/2022,268135/262-MINB2/04-2022,Orissa,Kendujhar,Champua,Date of Submission for EC: 16 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,JAGADISH BADAPANDA,EC Granted
34,SIA/OR/MIN/269055/2022,,Orissa,Rayagada,Rayagada,Date of Submission for TOR: ,Date of Submission for EC: 22 Apr 2022 ,Non-Coal Mining,RAMANI PATI,Delisted
35,SIA/OR/MIN/269122/2022,269122/268-MINB2/04-2022,Orissa,Sundargarh,Tangarapali,Date of Submission for EC: 22 Apr 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,TAHASILDAR TANGARPALI,EC Granted
36,SIA/OR/MIS/263754/2022,263754/79-MIS/03-2022,Orissa,Khordha,Bhubaneswar,Date of Submission for TOR: ,Date of Submission for EC: 25 Mar 2022 ,INFRA-2, HARSHPRIYA NEELACHALA,WithdrawEC
37,SIA/OR/MIN/276633/2022,276633/775-MINB2/06-2022,Orissa,Bargarh,Jharabandha,Date of Submission for EC: 05 Jun 2022 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining,"TAHASILDAR, JHARBANDH",EC Granted
38,SIA/OR/MIN/64155/2021,64155/271-MINB1/07-2022,Orissa,Balangir,Balangir,Date of Submission for TOR: ,Date of Submission for EC: 19 Jul 2022 ,Non-Coal Mining,TAHASILDAR BALANGIR,WithdrawEC
39,SIA/OR/MIN/276784/2022,276784/383-MINB2/07-2022,Orissa,Mayurbhanj,Raruan,Date of Submission for EC: 25 Jul 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,SATYA ROUT,EC Granted
40,SIA/OR/MIN/60333/2021,60333/262-MINB1/07-2022,Orissa,Rayagada,Rayagada,Date of Submission for TOR: ,Date of Submission for EC: 20 Jul 2022 ,Non-Coal Mining,TAHSILDAR KOLNARA,Accepted By SEAC
41,SIA/OR/MIN/54874/2020,54874/195-MINB1/02-2022,Orissa,Cuttack,Cuttack Sadar,Date of Submission for EC: 05 Feb 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,PRAKASH RAUTARAY,EC Granted
42,SIA/OR/MIN/237808/2021,237808/65-MINB2/11-2021,Orissa,Balangir,Loisinga,Date of Submission for EC: 09 Nov 2021 ,Date of Ec Granted : 19 Apr 2022,Non-Coal Mining,SRI SATYAKAM SINGH,EC Granted
43,SIA/OR/MIN/236890/2021,,Orissa,Balangir,Loisinga,Date of Submission for TOR: ,Date of Submission for EC: 12 Nov 2021 ,Non-Coal Mining,GANGA SANKAR SAHU,WithdrawEC
44,SIA/OR/MIN/257216/2022,257216/577-MINB2/02-2022,Orissa,Balangir,Titlagarh,Date of Submission for EC: 21 Feb 2022 ,Date of Ec Granted : 22 Jul 2022,Non-Coal Mining,RAJAT PATRA,EC Granted
45,SIA/OR/MIS/255498/2022,255498/78-MIS/03-2022,Orissa,Puri,Sadar,Date of Submission for EC: 29 Mar 2022 ,Date of Ec Granted : 03 Dec 2022,INFRA-2, ORISSA BRIDGE AND CONSTRUCTION CORPORATION LIMITED,EC Granted
46,SIA/OR/MIN/257003/2022,257003/621-MINB2/04-2022,Orissa,Rayagada,Rayagada,Date of Submission for EC: 15 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,TAHASILDAR RAYAGADA,EC Granted
47,SIA/OR/MIN/272186/2022,272186/738-MINB2/05-2022,Orissa,Nabarangpur,Kodinga,Date of Submission for EC: 10 May 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,TAHASILDAR KODINGA,EC Granted
48,SIA/OR/MIN/227779/2021,227779/34-MINB2/09-2021,Orissa,Balangir,Titlagarh,Date of Submission for EC: 25 Sep 2021 ,Date of Ec Granted : 07 Apr 2022,Non-Coal Mining,RISHABH MINING PVT. LTD.,EC Granted
49,SIA/OR/MIN/226153/2021,226153/87-MINB2/11-2021,Orissa,Anugul,Athmallik,Date of Submission for EC: 29 Nov 2021 ,Date of Ec Granted : 08 Mar 2022,Non-Coal Mining,APOLLO KUMAR GARNAYAK,EC Granted
50,SIA/OR/MIN/48909/2018,48909/15-MINB1/12-2019,Orissa,Kendujhar,Joda,Date of Submission for EC: 31 Dec 2019 ,Date of Ec Granted : ,Non-Coal Mining,ODISHA MINING CORPORATION LIMITED,EC Granted
51,SIA/OR/MIN/247568/2021,247568/544-MINB2/02-2022,Orissa,Nayagarh,Fategarh,Date of Submission for EC: 08 Feb 2022 ,Date of Ec Granted : 13 Apr 2022,Non-Coal Mining,BENUDHAR  PRADHAN,EC Granted
52,SIA/OR/MIN/239541/2021,239541/96-MINB2/12-2021,Orissa,Balangir,Kantabanji,Date of Submission for EC: 04 Dec 2021 ,Date of Ec Granted : 01 Feb 2022,Non-Coal Mining,SAROJ KUMAR MEHER,EC Granted
53,SIA/OR/MIN/250588/2022,,,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Jan 2022 ,Non-Coal Mining,NRUPATI PADHAN,Delisted
54,SIA/OR/MIN/250434/2022,250434/716-MINB2/04-2022,Orissa,Koraput,Koraput,Date of Submission for EC: 29 Apr 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,TAHASILDAR KORAPUT,EC Granted
55,SIA/OR/MIN/55807/2020,55807/89-MINB1/06-2022,Orissa,Kendujhar,Barbil,Date of Submission for EC: 08 Jun 2022 ,Date of Ec Granted : 18 Oct 2022,Non-Coal Mining,"Tata Steel Limited, Meramandali",EC Granted
56,SIA/OR/MIS/273838/2022,,Orissa,Khordha,Bhubaneswar,Date of Submission for TOR: ,Date of Submission for EC: 19 May 2022 ,INFRA-2,HARSHPRIYA CONSTRUCTIONS PVT LTD,Delisted
57,SIA/OR/MIN/253896/2022,253896/214-MINB2/01-2022,Orissa,Kendujhar,Champua,Date of Submission for EC: 29 Jan 2022 ,Date of Ec Granted : 04 Apr 2022,Non-Coal Mining,TAHASILDAR CHAMPUA KEONJHAR,EC Granted
58,SIA/OR/MIN/238325/2021,,Orissa,Sambalpur,Jujomura,Date of Submission for TOR: ,Date of Submission for EC: 12 Nov 2021 ,Non-Coal Mining,BHANDARIMAL STONE QUARRY,Delisted
59,SIA/OR/MIN/253107/2022,25310/586-MINB2/02-2022,Orissa,Koraput,Boriguma,Date of Submission for EC: 24 Feb 2022 ,Date of Ec Granted : 18 Oct 2022,Non-Coal Mining,PRAMOD PANDA,EC Granted
60,SIA/OR/MIS/108769/2019,108769/01-MIS/06-2019,Orissa,Khordha,Khordha,Date of Submission for TOR: ,Date of Submission for EC: 25 Jun 2019 ,INFRA-2,IDCO,Rejection Letter Granted
61,SIA/OR/MIN/252166/2022,252166/221-MINB2/02-2022,Orissa,Kalahandi,Dharamgarh,Date of Submission for EC: 01 Feb 2022 ,Date of Ec Granted : 17 Mar 2022,Non-Coal Mining,TAHASILDAR GOLAMUNDA,EC Granted
62,SIA/OR/MIN/59702/2021,59702/189-MINB1/01-2022,Orissa,Anugul,Banarpal,Date of Submission for EC: 22 Jan 2022 ,Date of Ec Granted : 02 Jun 2022,Non-Coal Mining, JAGANNATH CORPORATION PROJECTS PRIVATE LIMITED,EC Granted
63,SIA/OR/MIN/281241/2022,281241/321-MINB2/07-2022,Orissa,Ganjam,Asika,Date of Submission for EC: 02 Jul 2022 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining,"TAHASILDAR, DHARAKOTE",EC Granted
64,SIA/OR/MIN/229965/2021,,,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2022 ,Non-Coal Mining,BENUDHAR  PRADHAN,WithdrawEC
65,SIA/OR/MIN/238244/2021,238244/69-MINB2/11-2021,Orissa,Nayagarh,Khandapada,Date of Submission for EC: 12 Nov 2021 ,Date of Ec Granted : 25 Jan 2022,Non-Coal Mining,DILLIP KUMAR JUJHARSINGH,EC Granted
66,SIA/OR/MIS/230203/2021,,Orissa,Khordha,Khordha,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2021 ,INFRA-2,M/S ZJSH SPV  PVT. LTD.,WithdrawEC
67,SIA/OR/MIN/250774/2022,250774/765-MINB2/05-2022,Orissa,Nabarangpur,Jharigan,Date of Submission for TOR: ,Date of Submission for EC: 25 May 2022 ,Non-Coal Mining,JHARIGAM TAHASIL,Rejection Letter Granted
68,SIA/OR/MIN/250500/2022,,Orissa,Koraput,Koraput,Date of Submission for TOR: ,Date of Submission for EC: 25 May 2022 ,Non-Coal Mining,TAHASILDAR KORAPUT,Query raised by SEIAA and pending at PP
69,SIA/OR/IND/73998/2010,73998/28-IND/04-2022,Orissa,Sambalpur,Hirakud,Date of Submission for EC: 04 Apr 2022 ,Date of Ec Granted : 04 Jul 2022,Industrial Projects - 1,M/S. HINDALCO INDUSTRIES LIMITED,EC Granted
70,SIA/OR/MIN/272004/2022,272004/335-MINB2/07-2022,Orissa,Dhenkanal,Odapada,Date of Submission for EC: 09 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,PRAMODA PARIDA,EC Granted
71,SIA/OR/MIN/255270/2022,255270/552-MINB2/02-2022,Orissa,Dhenkanal,Parajang,Date of Submission for EC: 08 Feb 2022 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,TAHASILDAR PARJANG,EC Granted
72,SIA/OR/MIN/273575/2022,273575/275-MINB2/05-2022,Orissa,Baleshwar,Jaleswar,Date of Submission for EC: 18 May 2022 ,Date of Ec Granted : 01 Jun 2022,Non-Coal Mining,MANOJ BALABANTARAY,EC Granted
73,SIA/OR/MIN/273852/2022,273852/280-MINB2/05-2022,Orissa,Kandhamal,Tikabali,Date of Submission for EC: 19 May 2022 ,Date of Ec Granted : 30 Jul 2022,Non-Coal Mining,DINAMANI NAIK,EC Granted
74,SIA/OR/MIN/226919/2021,226919/27-MINB2/08-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 09 Sep 2021 ,Date of Ec Granted : 19 Nov 2021,Non-Coal Mining,SHRI SOUBHAGYA CHANDRA DAS,EC Granted
75,SIA/OR/MIN/227065/2021,227065/12-MINB2/08-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 07 Sep 2021 ,Date of Ec Granted : 19 Nov 2021,Non-Coal Mining,SHRI JAGADISH BARAL,EC Granted
76,SIA/OR/MIN/225487/2021,225487/36-MINB2/08-2021,Orissa,Nuapada,Komana,Date of Submission for EC: 08 Sep 2021 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,TAHASILDAR KOMNA,EC Granted
77,SIA/OR/MIN/249676/2022,249676/333-MINB2/07-2022,Orissa,Boudh,Harbhanga,Date of Submission for EC: 07 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,TAHASILDAR HARABHANGA,EC Granted
78,SIA/OR/MIN/258199/2022,258199/592-MINB1/03-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 05 Mar 2022 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,NARAYAN ROUT,EC Granted
79,SIA/OR/MIN/257165/2022,257165/604-MINB2/02-2022,Orissa,Balangir,Titlagarh,Date of Submission for EC: 21 Mar 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,RAJAT PATRA,EC Granted
80,SIA/OR/MIN/279356/2022,,Orissa,Jharsuguda,Lakhanpur,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2022 ,Non-Coal Mining,SUNIL PRADHAN,Delisted
81,SIA/OR/MIN/277416/2022,277416/739-MINB2/06-2022,Orissa,Koraput,Similiguda,Date of Submission for EC: 09 Jun 2022 ,Date of Ec Granted : 19 Jul 2022,Non-Coal Mining,TAHASILDAR SEMILIGUDA,EC Granted
82,SIA/OR/IND/29765/2018,29765/08-IND/09-2019,Orissa,Jajpur,Jajapur,Date of Submission for EC: 27 Sep 2019 ,Date of Ec Granted : 22 Dec 2021,Industrial Projects - 1,CHETTINAD CEMENT CORPORATION LIMITED,EC Granted
83,SIA/OR/MIN/245562/2021,245562/780-MINB2/07-2022,Orissa,Koraput,Similiguda,Date of Submission for EC: 19 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,TAHASILDAR SEMILIGUDA,EC Granted
84,SIA/OR/MIN/242468/2021,242468/576-MINB2/02-2022,Orissa,Kendujhar,Kendujhar Town,Date of Submission for EC: 14 Feb 2022 ,Date of Ec Granted : 11 May 2022,Non-Coal Mining,"OFICE OF THE TAHASILDAR, KEONJHAR",EC Granted
85,SIA/OR/MIS/262203/2022,262203/76-MIS/03-2022,Orissa,Khordha,Bhubaneswar,Date of Submission for EC: 23 Mar 2022 ,Date of Ec Granted : 13 Apr 2023,INFRA-2, MOTWANI CONSTRUCTIONS PRIVATE LIMITED,EC Granted
86,SIA/OR/MIN/271728/2022,271728/729-MINB2/05-2022,Orissa,Mayurbhanj,Kusumi,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,TAHASILDARKUSUMIMAYURBHANJ,EC Granted
87,SIA/OR/MIN/271942/2022,76344/667-MINB1/05-2022,Orissa,,,Date of Submission for EC: 09 May 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,JYOTSHNA JENA,EC Granted
88,SIA/OR/MIN/250477/2022,250477/180-MINB2/01-2022,Orissa,Mayurbhanj,Tiringi,Date of Submission for EC: 07 Jan 2022 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,"TAHASILDAR,TIRING",EC Granted
89,SIA/OR/MIN/251714/2022,251714/574-MINB2/02-2022,Orissa,Kendrapara,Pattamundai,Date of Submission for EC: 14 Feb 2022 ,Date of Ec Granted : 11 May 2022,Non-Coal Mining,TAHASILDAR PATTAMUNDAI,EC Granted
90,SIA/OR/IND2/213411/2021,,Orissa,Bargarh,Bhatli,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2021 ,Industrial Projects - 2,"M/S. BHARAT PETROLEUM CORPORATION LTD., ODISHA",Delisted
91,SIA/OR/MIS/235383/2021,235383/52-MIS/10-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 26 Oct 2021 ,Date of Ec Granted : 07 May 2022,INFRA-2,M/S ZJSH SPV  PVT. LTD.,EC Granted
92,SIA/OR/MIN/256331/2022,56331/565-MINB2/02-2022,Orissa,Nuapada,Komana,Date of Submission for EC: 12 Feb 2022 ,Date of Ec Granted : 11 May 2022,Non-Coal Mining,TAHASILDAR KOMNA,EC Granted
93,SIA/OR/MIN/255419/2022,255419/228-MINB2/02-2022,Orissa,Sundargarh,Biramitrapur,Date of Submission for EC: 07 Feb 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,"TAHASILDAR, BIRAMITRAPUR TAHASIL",EC Granted
94,SIA/OR/MIN/256709/2022,,Orissa,Nabarangpur,Nabarangapur,Date of Submission for TOR: ,Date of Submission for EC: 10 May 2022 ,Non-Coal Mining,"TAHASILDAR, NABARANGPUR",WithdrawEC
95,SIA/OR/MIN/256859/2022,256859/540-MINB2/02-2022,Orissa,Dhenkanal,Odapada,Date of Submission for EC: 16 Feb 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,AVIMANYU ROUT,EC Granted
96,SIA/OR/MIN/270401/2022,270401/717-MINB2/04-2022,Orissa,Kendujhar,Champua,Date of Submission for EC: 30 Apr 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,TAHASILDAR CHAMPUA KEONJHAR,EC Granted
97,SIA/OR/MIN/64155/2021,64155/271-MINB1/07-2022,Orissa,Balangir,Balangir,Date of Submission for TOR: ,Date of Submission for EC: 19 Jul 2022 ,Non-Coal Mining,TAHASILDAR BALANGIR,WithdrawEC
98,SIA/OR/MIS/116748/2019,116748/16-MIS/01-2020,Orissa,Mayurbhanj,Baripada Town,Date of Submission for EC: 04 Jan 2020 ,Date of Ec Granted : 06 Aug 2020,INFRA-2,PANDIT RAGHUNATH MURMU MEDICAL COLLEGE AND HOSPITALBARIPADA,EC Granted
99,SIA/OR/MIN/71435/2020,71435/282-MINB1/08-2022,Orissa,Dhenkanal,Parajang,Date of Submission for EC: 08 Aug 2022 ,Date of Ec Granted : 03 Dec 2022,Non-Coal Mining,TAHSILDAR PARJANG,EC Granted
100,SIA/OR/MIN/253343/2022,253343/593-MINB2/03-2022,Orissa,Mayurbhanj,Karanjia,Date of Submission for EC: 05 Mar 2022 ,Date of Ec Granted : 11 May 2022,Non-Coal Mining,TAHASILDAR SUKRULI,EC Granted
101,SIA/OR/MIN/253913/2022,253913/215-MINB2/01-2022,Orissa,Boudh,Baudh Sadar,Date of Submission for EC: 29 Jan 2022 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,"TAHASILDAR, BOUDH (ON BEHALF OF SUCCESSFUL BIDDER)",EC Granted
102,SIA/OR/MIN/255184/2022,255184/264-MINB2/05-2022,Orissa,Nabarangpur,Raighar,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,"TAHASILDAR, RAIGHAR",EC Granted
103,SIA/OR/MIN/227590/2021,227590/40-MINB2/09-2021,Orissa,Khordha,Begunia,Date of Submission for EC: 14 Sep 2021 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,SHRI KAILASHA CHANDRA PARIJA,EC Granted
104,SIA/OR/MIN/251390/2022,251390/608-MINB2/02-2022,Orissa,Malkangiri,Malkangiri,Date of Submission for EC: 23 Mar 2022 ,Date of Ec Granted : 07 Jun 2022,Non-Coal Mining,TAHASILDAR MALKANGIRI,EC Granted
105,SIA/OR/MIN/59702/2021,59702/189-MINB1/01-2022,Orissa,Anugul,Banarpal,Date of Submission for EC: 22 Jan 2022 ,Date of Ec Granted : 02 Jun 2022,Non-Coal Mining, JAGANNATH CORPORATION PROJECTS PRIVATE LIMITED,EC Granted
106,SIA/OR/MIN/273208/2022,273208/411-MINB2/08-2022,Orissa,Nabarangpur,Kodinga,Date of Submission for EC: 18 Aug 2022 ,Date of Ec Granted : 20 Jan 2023,Non-Coal Mining,TAHASILDAR KODINGA,EC Granted
107,SIA/OR/MIS/274180/2022,274180/87-MIS/05-2022,Orissa,Khordha,Bhubaneswar,Date of Submission for EC: 22 May 2022 ,Date of Ec Granted : 22 Sep 2022,INFRA-2, HARSHPRIYA NEELACHALA,EC Granted
108,SIA/OR/MIN/250235/2022,250235/763-MINB2/05-2022,Orissa,Koraput,Koraput,Date of Submission for EC: 25 May 2022 ,Date of Ec Granted : 07 Feb 2023,Non-Coal Mining,TAHASILDAR KORAPUT,EC Granted
109,SIA/OR/MIN/249962/2022,249962/516-MINB2/01-2022,Orissa,Koraput,Koraput,Date of Submission for EC: 05 Jan 2022 ,Date of Ec Granted : 30 Mar 2022,Non-Coal Mining,TAHASILDAR KORAPUT,EC Granted
110,SIA/OR/MIS/230310/2021,230310/49-MIS/09-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 25 Sep 2021 ,Date of Ec Granted : 08 Mar 2022,INFRA-2,D.N HOMES PVT. LTD.,EC Granted
111,SIA/OR/MIS/230437/2021,230437/57-MIS/11-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 15 Nov 2021 ,Date of Ec Granted : 22 Jul 2022,INFRA-2,UTKAL BUILDERS LTD,EC Granted
112,SIA/OR/MIN/59702/2021,59702/189-MINB1/01-2022,Orissa,Anugul,Banarpal,Date of Submission for EC: 22 Jan 2022 ,Date of Ec Granted : 02 Jun 2022,Non-Coal Mining, JAGANNATH CORPORATION PROJECTS PRIVATE LIMITED,EC Granted
