,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
0,SIA/BR/IND/18661/2017,,Bihar,Patna,Fatwah,Date of Submission for TOR: 28 Aug 2018,Date of Submission for EC: 06 Jun 2020 ,Industrial Projects - 1,SHIVSHIVA STEEL PVT LTD,Delisted
1,SIA/BR/MIN/57976/2019,,Bihar,Sheikhpura,Chewara,Date of Submission for TOR: ,Date of Submission for EC: 04 Nov 2020 ,Non-Coal Mining,NATRAJ IRON & CASTINGS PVT. LTD,Query raised by SEIAA and pending at PP
2,SIA/BR/MIN/66109/2017,SIA/1(a)/592/18,Bihar,Jamui,Khaira,Date of Submission for TOR: ,Date of Submission for EC: 01 Oct 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
3,SIA/BR/MIN/66116/2017,SIA/1(a)/576/18,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
4,SIA/BR/MIN/66119/2017,SIA/1(a)/595/18,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 30 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
5,SIA/BR/MIN/66261/2017,SIA/1(a)/573/18,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
6,SIA/BR/IND3/249128/2021,SIA/5(f)/1852/2021,Bihar,East Champaran,No Data,Date of Submission for EC: 13 Jan 2022 ,Date of Ec Granted : 03 Mar 2022,Industrial Projects - 3,M/S BRAVO PHARMACEUTICALS PVT. LTD.,EC Granted
7,SIA/BR/MIS/290795/2022,SIA/8(a)/2046(EXP)/2022,Bihar,Patna,Bihta,Date of Submission for EC: 29 Aug 2022 ,Date of Ec Granted : 26 Sep 2022,INFRA-2,M/S ANSHUL HOMES PVT. LTD.,EC Granted
8,SIA/BR/MIN/31368/2015,SIA/1(a)/14/2015,Bihar,Siwan,Maharajganj,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2015 ,Non-Coal Mining,BEDAMI DEVI,Delisted
9,SIA/BR/MIN/131294/2019,,Bihar,Rohtas,Dehri,Date of Submission for TOR: ,Date of Submission for EC: 13 Dec 2019 ,Non-Coal Mining,M/S TARA INT UDYOG PRAT:-IFTAKHARAHMAD,Delisted
10,SIA/BR/MIS/251608/2022,SIA/8(a)/1854/2022,Bihar,Buxar,Chausa,Date of Submission for EC: 14 Jan 2022 ,Date of Ec Granted : 06 May 2022,INFRA-2,MINI SMART TOWNSHIP OF BTPP BUXAR,EC Granted
11,SIA/BR/MIS/272191/2022,SIA/8(a)/2033/2022,Bihar,Nalanda,Rajgir,Date of Submission for EC: 27 Jun 2022 ,Date of Ec Granted : 02 Aug 2022,INFRA-2, SAMAJIK KALYAN SANSTHA,EC Granted
12,SIA/BR/MIN/160331/2020,,Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 08 Jul 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA KAJIDUMRA AREA 12.01 AC,Delisted
13,SIA/BR/MIN/136729/2020,,Bihar,Gopalganj,Thawe,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2020 ,Non-Coal Mining,"M/S. A.M. INT UDYOG, PROP- SUMAN DEVI",Delisted
14,SIA/BR/MIN/136793/2020,,Bihar,Gaya,Fatehpur,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2020 ,Non-Coal Mining,M/S A.R INT UDYOG,Delisted
15,SIA/BR/MIN/35740/2019,,Bihar,Patna,Mokameh,Date of Submission for TOR: ,Date of Submission for EC: 04 May 2019 ,Non-Coal Mining,MS SHIVA BRICKS,Query raised by SEIAA and pending at PP
16,SIA/BR/MIN/66128/2017,SIA/1(a)/574/18,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
17,SIA/BR/MIN/66180/2017,,Bihar,Jamui,Chakai,Date of Submission for TOR: ,Date of Submission for EC: 10 Dec 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
18,SIA/BR/MIN/66260/2017,,Bihar,Jamui,Sono,Date of Submission for TOR: ,Date of Submission for EC: 10 Dec 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
19,SIA/BR/MIN/135084/2020,,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 04 Jan 2020 ,Non-Coal Mining,"MOTIHARI SAND DEPOSIT OF EAST CHAMPARAN, BIHAR,  APPLICANT- SHRI VINAY KUMAR",Delisted
20,SIA/BR/MIS/132872/2019,SIA/8(a)/992/2020,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 09 Mar 2020 ,Date of Ec Granted : 21 Sep 2020,INFRA-2,M/S SHANTI KRISHNA KANHAIYA CONSTRUCTIONS AND DEVELOPERS PVT. LTD,EC Granted
21,SIA/BR/MIN/133292/2019,,Bihar,Patna,Dhanarua,Date of Submission for TOR: ,Date of Submission for EC: 24 Dec 2019 ,Non-Coal Mining,SADAN KISHOR PRASAD,Delisted
22,SIA/BR/NCP/63443/2017,,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for TOR: ,Date of Submission for EC: 31 Mar 2017 ,INFRA-1,BIHAR RAJYA PUL NIRMAN NIGAM LIMITED,Delisted
23,SIA/BR/MIN/31472/2019,SIA/1(a)/639/19,Bihar,Bhojpur,Sahar,Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
24,SIA/BR/MIN/144609/2020,,Bihar,Vaishali,Hajipur,Date of Submission for TOR: ,Date of Submission for EC: 22 Feb 2020 ,Non-Coal Mining,M/S BIJA RAY,Delisted
25,SIA/BR/MIN/48478/2016,,Bihar,Bhagalpur,Colgong,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,MS SAINIK FOOD PVT LTD,Delisted
26,SIA/BR/IND1/415859/2023,,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 27 Jan 2023 ,Industrial Projects - 1,BALMUKUND CONCAST LIMITED,Delisted
27,SIA/BR/MIN/70404/2017,SIA/1(a)/529/18,Bihar,Sheikhpura,Sheikhpura,Date of Submission for TOR: ,Date of Submission for EC: 10 May 2018 ,Non-Coal Mining,RAJ KUMAR SINGH,Delisted
28,SIA/BR/NCP/65471/2017,SIA/8(a)/506/17,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 16 Jun 2017 ,Date of Ec Granted : 30 Jun 2017,INFRA-1,MUNDESHWARY MULTICON,EC Granted
29,SIA/BR/MIN/136583/2020,,Bihar,Katihar,Pranpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2020 ,Non-Coal Mining,BOSS BRICKS,Delisted
30,SIA/BR/MIN/69940/2017,,Bihar,Gaya,Mohanpur,Date of Submission for TOR: ,Date of Submission for EC: 28 Sep 2017 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
31,SIA/BR/MIN/129794/2019,,Bihar,Bhojpur,Garhani,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2019 ,Non-Coal Mining,M/S PRANAM EATA,Delisted
32,SIA/BR/MIN/133330/2019,,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for TOR: ,Date of Submission for EC: 25 Dec 2019 ,Non-Coal Mining,M/S- S.B.M BRICKS,Delisted
33,SIA/BR/NCP/92289/2019,,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2019 ,INFRA-1,BUILDING CONSTRUCTION DEPARTMENT,Delisted
34,SIA/BR/MIN/137847/2020,,Bihar,Nalanda,Islampur,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,M/S RESHMI INT UDYOG PROP ABHISHEK KUMAR,Delisted
35,SIA/BR/MIN/131096/2019,,Bihar,Patna,Bakhtiarpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Dec 2019 ,Non-Coal Mining,M/S. RADHA BRICKS (MAHESH SHA),Delisted
36,SIA/BR/MIN/417379/2023,,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 07 Mar 2023 ,Non-Coal Mining,IDIO CONSTRUCTION AND INDUSTRIES INDIA LTD,Under examination of SEIAA
37,SIA/BR/MIN/161171/2020,,Bihar,Araria,Raniganj,Date of Submission for TOR: ,Date of Submission for EC: 01 Aug 2020 ,Non-Coal Mining,ATA BRICKS PROP UMESH SHARMA,Delisted
38,SIA/BR/MIN/64380/2017,SIA/1(a)/489/17,Bihar,Gaya,Neem Chak Bathani,Date of Submission for EC: 08 Jun 2017 ,Date of Ec Granted : 22 May 2018,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
39,SIA/BR/MIN/66064/2017,,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 06 Oct 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
40,SIA/BR/MIN/66070/2017,SIA/1(a)/555/18,Bihar,Jamui,Gidhaur,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
41,SIA/BR/MIN/148804/2020,,Bihar,Buxar,Dumraon,Date of Submission for TOR: ,Date of Submission for EC: 14 Mar 2020 ,Non-Coal Mining,M/S ROYAL INT UDYOG,Delisted
42,SIA/BR/NCP/64052/2017,,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for TOR: ,Date of Submission for EC: 19 Apr 2017 ,INFRA-1,MERIDIAN CONSTRUCTION INDIA LIMITED,Delisted
43,SIA/BR/MIN/36017/2019,,Bihar,Patna,Bihta,Date of Submission for TOR: ,Date of Submission for EC: 10 May 2019 ,Non-Coal Mining,MS JPS BRICKS,Query raised by SEIAA and pending at PP
44,SIA/BR/MIN/136306/2020,,Bihar,West Champaran,Majhaulia,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2020 ,Non-Coal Mining,M/S F. B. I. BRICKS,Delisted
45,SIA/BR/MIN/41235/2019,SIA/1(a)/588/18,Bihar,Jamui,Sono,Date of Submission for EC: 05 Sep 2019 ,Date of Ec Granted : 24 Oct 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
46,SIA/BR/MIN/41127/2019,SIA/1(a)/578/18,Bihar,Jamui,Jhajha,Date of Submission for EC: 05 Sep 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
47,SIA/BR/IND2/253126/2022,SIA/1(b)/2037/2022,Bihar,Samastipur,Kalyanpur,Date of Submission for EC: 27 May 2022 ,Date of Ec Granted : 03 Aug 2022,Industrial Projects - 2,"HSE, FRONTIER BASINS, ONGC, DEHRADUN",EC Granted
48,SIA/BR/MIN/148587/2020,,Bihar,Bhojpur,Barhara,Date of Submission for TOR: ,Date of Submission for EC: 13 Mar 2020 ,Non-Coal Mining,M/S GANGA-2 BRICKS,Delisted
49,SIA/BR/MIN/142170/2020,,Bihar,Saran,Marhaura,Date of Submission for TOR: ,Date of Submission for EC: 12 Feb 2020 ,Non-Coal Mining,M/S SHEOGANGA INT UDYOG PROP ABHISHEK KUMAR,Delisted
50,SIA/BR/MIN/136625/2020,,Bihar,Bhagalpur,Pirpainti,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2020 ,Non-Coal Mining,M/S J.M.A BRICKS,Delisted
51,SIA/BR/MIS/197523/2021,SIA/8(a)/1277/2021,Bihar,Vaishali,Hajipur,Date of Submission for TOR: ,Date of Submission for EC: 26 Feb 2021 ,INFRA-2,M/S ALCASO INFRASPACE PVT LTD,WithdrawEC
52,SIA/BR/MIS/178125/2020,SIA/8(A)/1263/2020,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 23 Nov 2020 ,INFRA-2,DEPARTMENT OF HEALTH GOVERMENT OF BIHAR,Delisted
53,SIA/BR/MIN/136612/2020,,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2020 ,Non-Coal Mining,"MOTIHARI SAND DEPOSIT OF EAST CHAMPARAN, BIHAR,  APPLICANT- SHRI VINAY KUMAR",Delisted
54,SIA/BR/MIN/136410/2020,,Bihar,Saran,Revelganj,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2020 ,Non-Coal Mining,M/S MAA BRICKS FIELD,Delisted
55,SIA/BR/MIN/145088/2020,,Bihar,Buxar,Barhampur,Date of Submission for TOR: ,Date of Submission for EC: 24 Feb 2020 ,Non-Coal Mining,M/S JAI GURU DEV INT UDYOG,Delisted
56,SIA/BR/MIN/129931/2019,,Bihar,Vaishali,Raghopur,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2019 ,Non-Coal Mining,RADHABRICKS,Delisted
57,SIA/BR/MIN/131459/2019,,Bihar,Rohtas,Dehri,Date of Submission for TOR: ,Date of Submission for EC: 14 Dec 2019 ,Non-Coal Mining,M/S TARA INT UDYOG PRAT:-IFTAKHARAHMAD,Delisted
58,SIA/BR/MIN/132692/2019,,Bihar,Patna,Dhanarua,Date of Submission for TOR: ,Date of Submission for EC: 21 Dec 2019 ,Non-Coal Mining,SADAN KISHOR PRASAD,Delisted
59,SIA/BR/MIN/134241/2019,,Bihar,Samastipur,Bibhutpur,Date of Submission for TOR: ,Date of Submission for EC: 03 Jan 2020 ,Non-Coal Mining,M/S SRI RAM BRICKS,Delisted
60,SIA/BR/MIN/66076/2017,SIA/1(a)/583/18,Bihar,Jamui,Jhajha,Date of Submission for TOR: ,Date of Submission for EC: 01 Oct 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
61,SIA/BR/MIN/140949/2020,,Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 02 Jul 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA RANNA AREA 12.34 AC,Delisted
62,SIA/BR/MIS/146832/2020,SIA/8(a)/993/2020,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 08 May 2020 ,Date of Ec Granted : 23 Jul 2020,INFRA-2,M/S R.D. ECO DEVELOPERS PVT. LTD,EC Granted
63,SIA/BR/INFRA2/415351/2023,SIA/8(a)/2286/2023,Bihar,,,Date of Submission for EC: 30 Jan 2023 ,Date of Ec Granted : 17 May 2023,INFRA-2,SHISHIR KUMAR,EC Granted
64,SIA/BR/MIN/35673/2019,,Bihar,Supaul,Tribeniganj,Date of Submission for TOR: ,Date of Submission for EC: 03 May 2019 ,Non-Coal Mining,SUJEET KUMAR,Query raised by SEIAA and pending at PP
65,SIA/BR/MIN/134858/2020,,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 03 Jan 2020 ,Non-Coal Mining,"SUGAULI AND CHAND PARSA BALU GHAT, EAST CHAMPARAN ,  SHRI VINAY KUMAR",Delisted
66,SIA/BR/MIN/60869/2016,SIA/1(a)/402/16,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for EC: 04 Dec 2016 ,Date of Ec Granted : 16 Feb 2017,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
67,SIA/BR/IND1/416484/2023,SIA/3(a)/2299(EXP)/2023,Bihar,,,Date of Submission for EC: 31 Jan 2023 ,Date of Ec Granted : 11 May 2023,Industrial Projects - 1,BALMUKUND CONCAST LIMITED,EC Granted
68,SIA/BR/INFRA2/416809/2023,SIA/8(a)/2273/2023,Bihar,,,Date of Submission for EC: 02 Feb 2023 ,Date of Ec Granted : 17 May 2023,INFRA-2, ARANYA ENGICON PRIVATE LIMITED,EC Granted
69,SIA/BR/MIN/30936/2019,SIA/1(a)/619/19,Bihar,Patna,Paliganj,Date of Submission for EC: 16 Feb 2020 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
70,SIA/BR/MIN/66120/2017,SIA/1(a)/581/18,Bihar,Jamui,Khaira,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
71,SIA/BR/MIN/66184/2017,,Bihar,Jamui,Khaira,Date of Submission for TOR: ,Date of Submission for EC: 10 Dec 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
72,SIA/BR/IND/66800/2019,,Bihar,Gaya,Wazirganj,Date of Submission for TOR: ,Date of Submission for EC: 27 Sep 2021 ,Industrial Projects - 1,M/S BIRLA CORPORATION LIMITED,Delisted
73,SIA/BR/IND/59209/2020,SIA/3(a)/1272/2020,Bihar,Patna,Fatwah,Date of Submission for TOR: ,Date of Submission for EC: 20 Oct 2021 ,Industrial Projects - 1,M/S TEJAS IRON & STEEL PVT. LTD.,Return to SEIAA(Violation)
74,SIA/BR/MIN/31424/2019,SIA/1(a)/638/19,Bihar,Bhojpur,Sahar,Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
75,SIA/BR/MIN/162276/2020,,Bihar,Jehanabad,Karpi,Date of Submission for TOR: ,Date of Submission for EC: 05 Aug 2020 ,Non-Coal Mining,BRICK EARTH MINING PROJECT FOR M/S KRANTI BRICKS PROP RAM VINAY SINGH,Delisted
76,SIA/BR/MIN/66264/2017,SIA/1(a)/579/18,Bihar,Jamui,Khaira,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
77,SIA/BR/INFRA2/411282/2022,SIA/8(a)/2295/2023,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2023 ,INFRA-2, BIHAR MEDICAL SERVICES AND INFRASTRUCTURE CORPORATION LIMITED,ADS by SEAC
78,SIA/BR/IND/19027/2016,,Bihar,Patna,Bihta,Date of Submission for TOR: ,Date of Submission for EC: 02 Apr 2017 ,Industrial Projects - 1,BALMUKUND CONCAST LIMITED,Delisted
79,SIA/BR/MIN/33396/2019,,Bihar,Siwan,Siswan,Date of Submission for TOR: ,Date of Submission for EC: 20 Mar 2019 ,Non-Coal Mining,M S BALAJI ENTERPRISES,Query raised by SEIAA and pending at PP
80,SIA/BR/MIN/137502/2020,,Bihar,Buxar,Dumraon,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2020 ,Non-Coal Mining,M/S SHANKAR INT  UDYOG,Delisted
81,SIA/BR/NCP/34548/2015,SIA/8(a)/60/2015,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for TOR: ,Date of Submission for EC: 15 Dec 2015 ,INFRA-1,CENTRAL PUBLIC WORKS DEPARTMENT,Delisted
82,SIA/BR/MIN/141567/2020,,Bihar,East Champaran,Areraj,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2020 ,Non-Coal Mining,M/S MAA INT. UDYOG,Delisted
83,SIA/BR/MIN/148482/2020,,Bihar,Buxar,Simri,Date of Submission for TOR: ,Date of Submission for EC: 12 Mar 2020 ,Non-Coal Mining,M/S RAJ ENT UDYOG.,Delisted
84,SIA/BR/MIN/30947/2019,,Bihar,Jamui,Gidhaur,Date of Submission for EC: 31 Aug 2019 ,Date of Ec Granted : 24 Oct 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
85,SIA/BR/MIN/33570/2019,,Bihar,Munger,Jamalpur,Date of Submission for TOR: ,Date of Submission for EC: 24 Mar 2019 ,Non-Coal Mining,KATYAYNI CONTRACTORS PVT. LTD.,Query raised by SEIAA and pending at PP
86,SIA/BR/MIN/51365/2020,,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2020 ,Non-Coal Mining,M/S RAVI SHANKAR KUMAR,Delisted
87,SIA/BR/MIS/195643/2021,,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2021 ,INFRA-2,MUNDESHWARI MULTICOM PVT. LTD.,Delisted
88,SIA/BR/MIN/128099/2019,,Bihar,Patna,Fatwah,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2019 ,Non-Coal Mining,KBC BRICKS,Delisted
89,SIA/BR/MIN/33394/2019,,Bihar,Siwan,Raghunathpur,Date of Submission for TOR: ,Date of Submission for EC: 20 Mar 2019 ,Non-Coal Mining,M S BALAJI ENTERPRISES,Query raised by SEIAA and pending at PP
90,SIA/BR/MIN/33784/2019,,Bihar,Buxar,Simri,Date of Submission for TOR: ,Date of Submission for EC: 28 Mar 2019 ,Non-Coal Mining,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Query raised by SEIAA and pending at PP
91,SIA/BR/MIN/135851/2020,,Bihar,Gaya,Gaya,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2020 ,Non-Coal Mining,M/S K.B.C INT UDYOG,Delisted
92,SIA/BR/MIN/136066/2020,,,,,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2020 ,Non-Coal Mining,M/S- K.S.B BRICKS,Delisted
93,SIA/BR/NCP/79747/2018,SIA/8(a)/601/18,Bihar,Nalanda,Rahui,Date of Submission for EC: 04 Oct 2018 ,Date of Ec Granted : 07 Mar 2019,INFRA-1,"BIHAR MEDICAL SERVICES & INFRASTRUCTURE CORPORATION LTD.,",EC Granted
94,SIA/BR/MIN/132230/2019,,Bihar,Patna,Sampatchak,Date of Submission for TOR: ,Date of Submission for EC: 20 Dec 2019 ,Non-Coal Mining,M/S INDIA BRICKS RAJEEV KUMAR,Delisted
95,SIA/BR/MIN/138240/2020,,Bihar,Saran,Sonepur,Date of Submission for TOR: ,Date of Submission for EC: 27 Jan 2020 ,Non-Coal Mining,ENTERPRISE,Delisted
96,SIA/BR/MIN/149374/2020,,Bihar,Khagaria,Mansi,Date of Submission for TOR: ,Date of Submission for EC: 24 Jun 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA BALHA AREA 9.33 AC,Delisted
97,SIA/BR/MIN/31649/2015,SIA/1(a)/45/2015,Bihar,Siwan,Daraundha,Date of Submission for TOR: ,Date of Submission for EC: 09 Oct 2015 ,Non-Coal Mining,UMESH KUMAR SINGH,Delisted
98,SIA/BR/MIN/33563/2019,,Bihar,Munger,Tarapur,Date of Submission for TOR: ,Date of Submission for EC: 24 Mar 2019 ,Non-Coal Mining,KATYAYNI CONTRACTORS PVT. LTD.,Query raised by SEIAA and pending at PP
99,SIA/BR/MIN/61902/2017,SIA/1(a)/444/17,Bihar,Banka,Rajaun,Date of Submission for EC: 13 Feb 2017 ,Date of Ec Granted : 16 Mar 2017,Non-Coal Mining,MAHADEV ENCLAVE PVT LTD,EC Granted
100,SIA/BR/MIN/34270/2019,,Bihar,Supaul,Marauna,Date of Submission for TOR: ,Date of Submission for EC: 05 Apr 2019 ,Non-Coal Mining,SUJEET KUMAR,Query raised by SEIAA and pending at PP
101,SIA/BR/MIN/60516/2016,SIA/1(a)/379/16,Bihar,Jehanabad,Hulasganj,Date of Submission for EC: 18 Nov 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BANSHIDHAR CONSTRUCTION PVT LTD,EC Granted
102,SIA/BR/MIN/60659/2016,SIA/1(a)/388/16,Bihar,Bhojpur,Koilwar,Date of Submission for EC: 25 Nov 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
103,SIA/BR/MIN/128732/2019,,Bihar,Begusarai,Garhpura,Date of Submission for TOR: ,Date of Submission for EC: 01 Dec 2019 ,Non-Coal Mining,M/S BHAGWATI INT UDYOG,Delisted
104,SIA/BR/MIN/66104/2017,SIA/1(a)/557/18,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
105,SIA/BR/MIN/30949/2019,,Bihar,Jamui,Jhajha,Date of Submission for TOR: ,Date of Submission for EC: 11 Nov 2019 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
106,SIA/BR/MIN/18871/2015,SIA/1(a)/505/17,Bihar,Nawada,Nawada,Date of Submission for EC: 31 Mar 2017 ,Date of Ec Granted : 27 Jun 2017,Non-Coal Mining,MESSERS KATYAYNI CONTRACTORS PVT LTD,EC Granted
107,SIA/BR/MIS/64655/2017,SIA/8(a)/464/17,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 12 May 2017 ,Date of Ec Granted : 30 Jun 2017,INFRA-2,VENUS STAR CONSTRUCTION PVT LTD,EC Granted
108,SIA/BR/MIN/71321/2017,,Bihar,Gaya,Paraiya,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2017 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
109,SIA/BR/MIN/138011/2020,,Bihar,Nalanda,Rajgir,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2020 ,Non-Coal Mining,SAINITU CONSTRUCTION PVT. LTD. DIRECTOR KANHAIYA KUMAR,Delisted
110,SIA/BR/MIN/128706/2019,,Bihar,Patna,Bikram,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2019 ,Non-Coal Mining,MS DEVI INT UDYOG,Delisted
111,SIA/BR/MIN/141676/2020,,Bihar,Darbhanga,Baheri,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD. MAUZA PARTAPATTI  AREA 8.05AC,Delisted
112,SIA/BR/IND/64979/2017,,Bihar,Patna,Fatwah,Date of Submission for TOR: ,Date of Submission for EC: 26 May 2017 ,Industrial Projects - 1,M/s. UltraTech Cement Ltd.,Delisted
113,SIA/BR/MIN/129442/2019,,Bihar,Kaimur,Rampur,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2019 ,Non-Coal Mining,MS STAR INT BHATTA,Delisted
114,SIA/BR/MIN/29949/2015,3405,Bihar,Darbhanga,Baheri,Date of Submission for TOR: ,Date of Submission for EC: 08 Aug 2015 ,Non-Coal Mining,SINGH AND COMPANY,Delisted
115,SIA/BR/MIN/32551/2019,SIA/1(a)/675/19,Bihar,Jehanabad,Arwal,Date of Submission for TOR: ,Date of Submission for EC: 13 Mar 2020 ,Non-Coal Mining,MOR MUKAT MARKETING PRIVATE LIMITED,Referred Back to SEAC(A)
116,SIA/BR/MIN/30942/2019,SIA/1(a)/564/18,Bihar,Jamui,Khaira,Date of Submission for EC: 29 Oct 2019 ,Date of Ec Granted : 27 Apr 2020,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
117,SIA/BR/MIN/41189/2019,SIA/1(a)/580/18,Bihar,Jamui,Jhajha,Date of Submission for EC: 05 Sep 2019 ,Date of Ec Granted : 24 Oct 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
118,SIA/BR/MIN/41270/2019,SIA/1(a)/561/18,Bihar,Jamui,Sono,Date of Submission for EC: 05 Sep 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
