,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
6,8146,SIA/MH/MIN/411779/2022,SIA/MH/MIN/411779/2022,"Environmental Clearance for proposed Wadegaon bandya (1.04 ha) At -Gut No. 197, Tal. Arjuni moregaon","DISTRICT MINING OFFICER,GONDIA",EC Granted,EC,
7,8147,SIA/MH/MIN/410437/2022,SIA/MH/MIN/410437/2022,"Puntamba 1 Sand Ghat , Godavari River, Nearest Gut No. - 48,49 , Tq. - Rahata , Dist. - Ahmednagar, Area - 4.68 , Brass - 16519",VASEEM SAYED,EC Granted,EC,
8,8148,SIA/MH/INFRA2/427634/2023,SIA/MH/INFRA2/427634/2023,"Proposed mixed use development at S. no. 13/1/1, 13/1/2, 13/2 at Punawale, Pune by Mr. P.A. Inamdar",PEERPASHAHUSENI INAMDAR,Accepted By SEAC,EC,
9,8149,SIA/MH/INFRA2/425527/2023,SIA/MH/INFRA2/425527/2023,"Proposed Residential cum Commercial Project FBKA JEWELS on plot bearing S.No.145, H.No.1,Sector 11, Village Shil,Taluka & District Thane",FBKA DEVELOPERS LLP,Under examination of SEAC,EC,
10,8150,SIA/MH/MIN/423593/2023,SIA/MH/MIN/423593/2023,"Environmental Clearance of Stone Quarry for At Survey No: 191/3 Part, Village Walivali , Tehsil Ambernath, District Thane, Maharashtra M/s Shree Laxmi Stone Industries  by Shri. Vishwanath R. Panvelkar",VISHWANATH PANVELKAR,Under examination of SEAC,EC,
1,8151,SIA/MH/INFRA2/402636/2022,SIA/MH/INFRA2/402636/2022,‘Residential and Commercial’ Project,DYNASTY AGR CONSTRO LLP,WithdrawEC,EC,
2,8152,SIA/MH/MIN/401179/2022,,"Environmental Clearance for the stone quarry of Shri. Abhishek Dadasaheb Patil,  Shri. Gaurav Sanjay Patil, Shri.  Siddhant Sanjay Patil",ABHISHEK PATIL,WithdrawEC,EC,
3,8153,SIA/MH/INFRA2/422337/2023,SIA/MH/INFRA2/422337/2023,Proposed Expansion of commercial project “Nyati Unitree”,NYATI BUILDERS PRIVATE LIMITED,Agenda Uploaded by SEAC,EC,
4,8154,SIA/MH/INFRA2/412531/2022,SIA/MH/INFRA2/412531/2022,Proposed commercial project at Balewadi,CITYPOINT CONSTRUCTION LLP,EC Granted,EC,
5,8155,SIA/MH/INFRA2/407884/2022,SIA/MH/INFRA2/407884/2022,“Ceratec West Winds” Residential Development with Convenient Shopping,CERATEC LIFESPACES LLP,EC Granted,EC,
6,8156,SIA/MH/INFRA2/408745/2022,SIA/MH/INFRA2/408745/2022,"Proposed Residential & Commercial Project ""Cleveland Park""",VARDAAN LIFESTYLE LIMITED,ADS by SEIAA,EC,
7,8157,SIA/MH/MIN/407486/2022,SIA/MH/MIN/407486/2022,"Dudha-Takalkhopa Sand Ghat Tq. Mantha Dist Jalna S. No. Dudha- 2 to 11 Takalkhopa- 204, 235 to 238, 242 Area 1.05 Ha Qty 2968 Brass",DISTRICT MINING OFFICER JALNA,EC Granted,EC,
8,8158,SIA/MH/IND2/83135/2022,SIA/MH/IND2/83135/2022,Proposed Expansion of Distillery from 60 KLPD to 90 KLPD under EBP by Alkoplus Producers Pvt Ltd,ALKOPLUS PRODUCERS PRIVATE LIMITED,Under examination of SEAC,EC,
9,8159,SIA/MH/IND3/427489/2023,SIA/MH/IND3/427489/2023,"Proposed new project for manufacturing of surfactants & specialty chemicals at Plot No. K-35, MIDC Additional Ambernath, Ambernath (E), Dist. Thane, Maharashtra by Pacific Texchem Pvt. Ltd.",PACIFIC TEXCHEM PRIVATE LIMITED,Under examination of SEAC,EC,
10,8160,SIA/MH/MIN/243863/2021,SIA/MH/MIN/243863/2021,Environmental Clearance for proposed river bed Sand mining having lease area 1.59 Ha of Dusalgaon Sandghat on Godavari River,COLLECTOR OFFICE PARBHANI,EC Granted,EC,
1,8161,SIA/MH/INFRA2/414775/2023,SIA/MH/INFRA2/414775/2023,"Expansion in Environment Clearance for Proposed Residential & Commercial Project “Skyi Manas Lake”, at Gat.No.215 (P), 217 (P), 218, 219, 220, 221, 222, 223, 224 (P), 293, 294 (P) at Village Bhukum, Taluka Mulshi District Pune by M/s. Enerrgia Skyi Ventures LLP",ENERRGIA SKYI VENTURES LIMITED LIABILITY PARTNERSHIP,EC Granted,EC,
2,8162,SIA/MH/MIN/414076/2023,SIA/MH/MIN/414076/2023,"KARMALA SAND GHAT TQ DARVHA DIST YAVATMAL OVER RIVER ADAN AREA 1.20HA QTY 2120 BRASS NEAREST GUT NOS 59 to 66,68, 70,71,76",DMO YAVATMAL,Rejection Letter Granted,EC,
3,8163,SIA/MH/INFRA2/430795/2023,SIA/MH/INFRA2/430795/2023,Proposed LOGOS Chakan Industrial and Logistic Estate by M/s. ILV Logistics Parks Pvt. Ltd.,ILV LOGISTICS PARKS PRIVATE LIMITED,Accepted By SEAC,EC,
4,8164,SIA/MH/INFRA2/431818/2023,SIA/MH/INFRA2/431818/2023,Silver 9,SILVER PROPERTIES,Accepted By SEAC,EC,
5,8165,SIA/MH/MIN/265717/2022,SIA/MH/MIN/265717/2022,Pithori Sirasgaon Sand Ghat,DISTRICT MINING OFFICER JALNA,EC Granted,EC,
6,8166,SIA/MH/MIS/266893/2022,SIA/MH/MIS/266893/2022,Proposed Affordable Housing Project (Under PMAY Scheme),JAY GANESH DEVELPOERS,EC Granted,EC,
7,8167,SIA/MH/MIS/286541/2022,SIA/MH/MIS/286541/2022,"Proposed Residential & Commercial Development Project at S.no 63-11/12, Tathawade, Pune by M/s. Crystal Properties.",CRYSTAL PROPERTIES,Delisted,EC,
8,8168,SIA/MH/INFRA2/403573/2022,SIA/MH/INFRA2/403573/2022,Proposed Residential and Commercial Project “ BG Aspiro” by M/s. BG Spaces LLP,BG SPACES LLP,EC Granted,EC,
9,8169,SIA/MH/INFRA2/406023/2022,SIA/MH/INFRA2/406023/2022,“Presidential Towers- Maan” Residential Development with Convenient Shopping,CERATEC LIFESPACES LLP,WithdrawEC,EC,
10,8170,SIA/MH/MIN/406873/2022,SIA/MH/MIN/406873/2022,Dakivali Basalt Quarry Project,SURESH PATIL,ADS by SEAC,EC,
1,8171,SIA/MH/MIS/251966/2022,SIA/MH/MIS/251966/2022,"Proposed Residential cum Commercial project at Sub Plot A, Sr. No. 167/2A/1, 167/2A/2, 167/3, village: dawale, Thane by  M/s. Patil Developers",PATIL DEVELOPERS,EC Granted,EC,
2,8172,SIA/MH/MIN/252599/2022,SIA/MH/MIN/252599/2022,Environmental Clearance for Proposed river bed Sand mining having lease area of 2.28Ha of Nandgaon Khurd on Purna River,COLLECTOR OFFICE PARBHANI,EC Granted,EC,
3,8173,SIA/MH/MIS/252637/2022,SIA/MH/MIS/252637/2022,"Proposed Commercial cum Residential Building Development at Plot no. 40, Sector- 17, New Panvel (West), Navi Mumbai M/s. Neelsidhi Associates LLP",NEELSIDHI ASSOCIATES LLP,EC Granted,EC,
4,8174,SIA/MH/MIN/252644/2022,SIA/MH/MIN/252644/2022,Environmental Clearance for Proposed river bed Sand mining having lease area of 1.04 Ha of Dhar sandghat on Dudhana river,COLLECTOR OFFICE PARBHANI,EC Granted,EC,
5,8175,SIA/MH/MIN/252821/2022,SIA/MH/MIN/252821/2022,Environmental Clearance for Proposed river bed Sand mining having lease area of 1.20 Ha of Aabegaon Dogar Sand Ghat on Dudhana River,COLLECTOR OFFICE PARBHANI,EC Granted,EC,
6,8176,SIA/MH/MIN/273640/2022,SIA/MH/MIN/273640/2022,Stone quarry proposal of Mr. Ajay Subhashrao Ghavghave,PROJECT PROPONENT,EC Granted,EC,
