,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
860,861,9,SIA/PB/MIS/72631/2020,SEIAA/PB/MIS/2022/EC(EXP)/12,,MAYA ESTATE,EC Granted,EC,, 
861,862,6,SIA/PB/NCP/57309/2016,SEIAA/PB/NCP/EC/2017/13,BRAMPTON HEIGHTS,M/s Cornerstone Buildcon Private Limited,EC Granted,EC,, 
862,863,7,SIA/PB/MIN/49340/2016,,M/s Sohan Lal Galhotra & Sons BKO,MS SOHAN LAL GALHOTRA SONS BKO,Delisted,EC,, 
863,864,1,SIA/PB/NCP/61039/2016,SEIAA/PB/NCP/EC/2017/3,AURA AVENUE,AURA BUILDERS AND DEVELOPERS,EC Granted,EC,, 
864,865,4,SIA/PB/MIN/33991/2015,,KAUSHAL BROTHERS,KAUSHAL BROTHERS,WithdrawEC,EC,, 
865,866,5,SIA/PB/NCP/74998/2018,SEIAA/PB/NCP/EC/2018/11,SUSHMA PRESTINE,DREAMCITY REALTORS PVT LTD,WithdrawEC,EC,, 
866,867,1,SIA/PB/MIN/35771/2015,,Mining of Brick earth in Village  Khizrabad M/s MURARI LAL PIARA LAL BKO,MURARI LAL PIARA LAL BKO,Delisted,EC,, 
867,868,2,SIA/PB/MIN/36196/2015,,Mining of Brick Earth in Village Bhutta By M/S FINE BRICKS,FINE  BRICKS,Delisted,EC,, 
868,869,4,SIA/PB/INFRA2/440659/2023,SEIAA/PB/MIS/2023/EC/39,City OF Dreams 5,SBP SHINESTAR  PVT LTD,EC Granted,EC,, 
869,870,5,SIA/PB/NCP/71644/2017,SEIAA/PB/NCP/2017/EC/29,PUNJAB LEGISLATORS FLATS,PUNJAB LEGISLATURE CO OPERATIVE HOUSE BUILDING SOCIETY LTD,EC Granted,EC,, 
870,871,10,SIA/PB/NCP/52903/2016,SEIAA/PB/NCP/BC/EC/2016/26,"Judicial Court Complex-cum-District Administrative Complex, Tarn Taran",PUBLIC WORKS DEPTT BUILDING AND ROADS,Delisted,EC,, 
