,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,431,SIA/PB/MIN/442790/2023,SEIAA/PB/MIN/2023/EC/57,"Proposed Sand Mining (boulder, gravel, sand) project (site no PO_SN_AR_ST_81A_81C_81D_81F in DSR) as per approved DSR No. SEIAA/MS/2023/212 with production capacity of 22802 TPA over an area of 2.18 ha on the Sutlej riverbed located at Village- Burj Tehal Dass, Tehsil- Nawashehar, District - SBS Nagar, State Punjab through Executive Engineer/SBS Nagar, Drainage cum Mines and Geology WRD Punjab",EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER,Pending at PP due to eds,EC,
2,432,SIA/PB/MIN/34503/2015,,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,SHIV SHAKTI BKO,Delisted,EC,
3,433,SIA/PB/MIN/37489/2015,,BANSAL BROS BKO MINING SITE AT,BANSAL BROS BKO,Delisted,EC,
4,434,SIA/PB/MIN/60652/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/9,Boont Sand Mining Project,DIC LUDHIANA,EC Granted,EC,
5,435,SIA/PB/NCP/56377/2016,SIA/PB/BLDG/EC/23/2016,PALACE ENCLAVE,PALACE INFRATECH PVT LTD,Delisted,EC,
6,436,SIA/PB/MIN/445028/2023,SEIAA/PB/MIN/2023/EC/55,"Proposed sand mining project as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_NS_ST_5) located in village- ADB Bela Tajowal, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar, Punjab",EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER,EC Granted,EC,
7,437,SIA/PB/MIN/37726/2016,,SAT PAL BKO,SAT PAL BKO,Delisted,EC,
8,438,SIA/PB/MIN/37263/2015,,earth mining for brick killn in the revenue estate of vill. aman nagar tehsil patiala by gupta bko,GUPTA BKO ASMANPUR,Delisted,EC,
9,439,SIA/PB/NCP/6383/2015,,"HERO HOMES, BIRMI",HERO REALTY PVT LTD,Pending at PP due to eds,EC,
10,440,SIA/PB/INFRA2/428361/2023,SEIAA/PB/MIS/2023/EC/12,Residential Colony namely “Queenstown” by M/s Queenstown Infra Projects LLP,QUEENSTOWN INFRA PROJECTS LLP,EC Granted,EC,
1,441,SIA/PB/MIN/438245/2023,SEIAA/PB/MIN/2023/EC/42,"Kaila Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab",EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION,EC Granted,EC,
2,442,SIA/PB/MIN/38200/2016,,brick earth mining,LUDHIANA BRICK KILN OWNERS ASSOCIATION,Delisted,EC,
3,443,SIA/PB/NCP/16518/2016,SEIAA/PB/Bldg /23/2016,World Trade Centre Commercial project,WTC NOIDA DEVELOPMENT COMPANY PVT LTD,EC Granted,EC,
